ch,keV,net,fit,model,continuum_raw,Co-60
458,1344.151,21366.687,21366.687,20273.734,240.065,20273.734
459,1347.138,20366.469,20366.469,19202.938,239.088,19202.938
460,1350.124,18348.844,18348.844,18024.550,238.111,18024.550
461,1353.111,17855.969,17855.969,16766.123,237.134,16766.123
462,1356.097,16058.969,16058.969,15455.536,236.156,15455.536
463,1359.084,15078.094,15078.094,14119.980,235.179,14119.980
464,1362.070,13654.031,13654.031,12785.057,234.202,12785.057
465,1365.056,11302.969,11302.969,11474.016,233.225,11474.016
466,1368.042,10533.094,10533.094,10207.170,232.248,10207.170
467,1371.027,8962.656,8962.656,9001.490,231.271,9001.490
468,1374.013,8016.250,8016.250,7870.393,230.293,7870.393
469,1376.998,6804.375,6804.375,6823.704,229.316,6823.704
470,1379.983,5685.531,5685.531,5867.785,228.339,5867.785
471,1382.968,4819.969,4819.969,5005.782,227.362,5005.782
472,1385.953,3944.250,3944.250,4237.985,226.385,4237.985
473,1388.938,3276.656,3276.656,3562.253,225.407,3562.253
474,1391.922,2760.187,2760.187,2974.472,224.430,2974.472
475,1394.906,2228.250,2228.250,2469.024,223.453,2469.024
476,1397.890,1812.187,1812.187,2039.240,222.476,2039.240
477,1400.874,1517.000,1517.000,1677.809,221.499,1677.809
478,1403.858,1220.031,1220.031,1377.148,220.521,1377.148
479,1406.842,957.375,957.375,1129.699,219.544,1129.699
480,1409.825,815.750,815.750,928.179,218.567,928.179
481,1412.809,605.562,605.562,765.753,217.590,765.753
482,1415.792,537.062,537.062,636.160,216.613,636.160
483,1418.774,517.125,517.125,533.788,215.636,533.788
484,1421.757,385.312,385.312,453.699,214.658,453.699
485,1424.740,345.437,345.437,391.628,213.681,391.628
486,1427.722,302.750,302.750,343.951,212.704,343.951
487,1430.704,307.781,307.781,307.639,211.727,307.639
488,1433.686,282.312,282.312,280.194,210.750,280.194
489,1436.668,235.625,235.625,259.590,209.772,259.590
490,1439.650,264.031,264.031,244.204,208.795,244.204
491,1442.631,255.156,255.156,232.754,207.818,232.754
492,1445.612,245.125,245.125,224.240,206.841,224.240
493,1448.593,226.969,226.969,217.892,205.864,217.892
494,1451.574,251.156,251.156,213.125,204.887,213.125
495,1454.554,221.625,221.625,209.500,203.909,209.500
496,1457.535,227.875,227.875,206.691,202.932,206.691
497,1460.515,221.875,221.875,204.459,201.955,204.459
498,1463.495,252.031,252.031,202.631,200.978,202.631
499,1466.475,201.687,201.687,201.082,200.001,201.082
500,1469.454,199.750,199.750,199.724,199.023,199.724
501,1472.434,209.406,209.406,198.496,198.046,198.496
502,1475.413,219.969,219.969,197.355,197.069,197.355
503,1478.392,187.875,187.875,196.272,196.092,196.272
504,1481.371,184.500,184.500,195.227,195.115,195.227
505,1484.349,199.000,199.000,194.207,194.137,194.207
506,1487.328,198.719,198.719,193.203,193.160,193.203
507,1490.306,198.562,198.562,192.209,192.183,192.209
508,1493.284,197.594,197.594,191.222,191.206,191.222
509,1496.261,195.375,195.375,190.238,190.229,190.238
510,1499.239,186.094,186.094,189.257,189.252,189.257
511,1502.216,210.344,210.344,188.278,188.274,188.278
512,1505.193,188.281,188.281,187.299,187.297,187.299
513,1508.170,200.000,200.000,186.321,186.320,186.321
514,1511.146,194.500,194.500,185.343,185.343,185.343
515,1514.123,191.437,191.437,184.366,184.366,184.366
516,1517.099,191.062,191.062,183.389,183.388,183.389
517,1520.075,198.250,198.250,182.411,182.411,182.411
518,1523.051,208.594,208.594,181.434,181.434,181.434
519,1526.026,194.344,194.344,180.457,180.457,180.457
520,1529.001,211.281,211.281,179.480,179.480,179.480
521,1531.976,175.562,175.562,178.503,178.503,178.503
522,1534.951,213.312,213.312,177.525,177.525,177.525
523,1537.926,190.125,190.125,176.548,176.548,176.548
524,1540.900,178.719,178.719,175.571,175.571,175.571
525,1543.874,189.000,189.000,174.594,174.594,174.594
526,1546.848,197.531,197.531,173.617,173.617,173.617
527,1549.821,202.344,202.344,172.639,172.639,172.639
528,1552.795,215.562,215.562,171.662,171.662,171.662
529,1555.768,227.469,227.469,170.685,170.685,170.685
530,1558.741,201.344,201.344,169.708,169.708,169.708
531,1561.714,219.281,219.281,168.731,168.731,168.731
532,1564.686,234.750,234.750,167.753,167.753,167.753
533,1567.658,201.562,201.562,166.776,166.776,166.776
534,1570.630,219.594,219.594,165.799,165.799,165.799
535,1573.602,224.719,224.719,164.822,164.822,164.822
536,1576.573,201.500,201.500,163.845,163.845,163.845
537,1579.544,180.656,180.656,162.868,162.868,162.868
538,1582.515,203.937,203.937,161.890,161.890,161.890
539,1585.486,201.437,201.437,160.913,160.913,160.913
540,1588.456,204.844,204.844,159.936,159.936,159.936
541,1591.427,205.625,205.625,158.959,158.959,158.959
542,1594.397,209.250,209.250,157.982,157.982,157.982
543,1597.366,234.687,234.687,157.004,157.004,157.004
544,1600.336,158.031,158.031,156.027,156.027,156.027
545,1603.305,188.625,188.625,155.050,155.050,155.050
546,1606.274,192.906,192.906,154.073,154.073,154.073
547,1609.243,204.844,204.844,153.096,153.096,153.096
548,1612.211,197.156,197.156,152.616,152.616,152.616
549,1615.179,190.000,190.000,152.137,152.137,152.137
550,1618.147,171.812,171.812,151.658,151.658,151.658
551,1621.115,164.937,164.937,151.179,151.179,151.179
552,1624.082,156.750,156.750,150.699,150.699,150.699
553,1627.049,147.531,147.531,150.220,150.220,150.220
554,1630.016,161.031,161.031,149.741,149.741,149.741
555,1632.983,134.219,134.219,149.262,149.262,149.262
556,1635.949,160.250,160.250,148.782,148.782,148.782
557,1638.915,140.062,140.062,148.303,148.303,148.303
558,1641.881,166.812,166.812,147.824,147.824,147.824
559,1644.847,166.906,166.906,147.345,147.345,147.345
560,1647.812,145.125,145.125,146.865,146.865,146.865
561,1650.777,152.594,152.594,146.386,146.386,146.386
562,1653.742,130.094,130.094,145.907,145.907,145.907
563,1656.706,144.187,144.187,145.428,145.428,145.428
564,1659.670,134.406,134.406,144.948,144.948,144.948
565,1662.634,119.531,119.531,144.469,144.469,144.469
566,1665.598,125.812,125.812,143.990,143.990,143.990
567,1668.561,140.156,140.156,143.511,143.511,143.511
568,1671.525,128.156,128.156,143.031,143.031,143.031
569,1674.487,122.031,122.031,142.552,142.552,142.552
570,1677.450,117.969,117.969,142.073,142.073,142.073
571,1680.412,111.094,111.094,141.594,141.594,141.594
572,1683.374,128.844,128.844,141.114,141.114,141.114
573,1686.336,126.656,126.656,140.635,140.635,140.635
574,1689.298,135.562,135.562,140.156,140.156,140.156
575,1692.259,124.125,124.125,139.677,139.677,139.677
576,1695.220,128.875,128.875,139.198,139.198,139.198
577,1698.181,122.687,122.687,138.718,138.718,138.718
578,1701.141,132.781,132.781,138.239,138.239,138.239
579,1704.101,126.875,126.875,137.760,137.760,137.760
580,1707.061,113.687,113.687,137.281,137.281,137.281
581,1710.020,114.375,114.375,136.801,136.801,136.801
582,1712.980,115.031,115.031,136.322,136.322,136.322
583,1715.939,123.031,123.031,135.843,135.843,135.843
584,1718.897,132.562,132.562,135.364,135.364,135.364
585,1721.856,122.031,122.031,134.884,134.884,134.884
586,1724.814,103.844,103.844,134.405,134.405,134.405
587,1727.772,109.875,109.875,133.926,133.926,133.926
588,1730.730,113.656,113.656,133.447,133.447,133.447
589,1733.687,126.000,126.000,132.967,132.967,132.967
590,1736.644,113.250,113.250,132.488,132.488,132.488
591,1739.601,111.937,111.937,132.009,132.009,132.009
592,1742.557,127.719,127.719,131.530,131.530,131.530
593,1745.513,104.437,104.437,131.050,131.050,131.050
594,1748.469,125.719,125.719,130.571,130.571,130.571
595,1751.425,134.375,134.375,130.092,130.092,130.092
596,1754.380,114.750,114.750,129.613,129.613,129.613
597,1757.335,103.969,103.969,129.133,129.133,129.133
598,1760.290,111.125,111.125,128.654,128.654,128.654
599,1763.244,139.812,139.812,128.175,128.175,128.175
600,1766.199,129.125,129.125,127.696,127.696,127.696
601,1769.152,106.812,106.812,127.216,127.216,127.216
602,1772.106,117.906,117.906,126.737,126.737,126.737
603,1775.059,116.812,116.812,126.258,126.258,126.258
604,1778.012,107.750,107.750,125.779,125.779,125.779
605,1780.965,109.187,109.187,125.299,125.299,125.299
606,1783.918,112.875,112.875,124.820,124.820,124.820
607,1786.870,97.250,97.250,124.341,124.341,124.341
608,1789.822,97.656,97.656,123.862,123.862,123.862
609,1792.773,111.594,111.594,123.382,123.382,123.382
610,1795.724,111.406,111.406,122.903,122.903,122.903
611,1798.675,118.437,118.437,122.424,122.424,122.424
612,1801.626,119.219,119.219,121.945,121.945,121.945
613,1804.576,112.156,112.156,121.465,121.465,121.465
614,1807.527,113.344,113.344,120.986,120.986,120.986
615,1810.476,101.625,101.625,120.507,120.507,120.507
616,1813.426,96.156,96.156,120.028,120.028,120.028
617,1816.375,116.250,116.250,119.548,119.548,119.548
618,1819.324,101.469,101.469,119.069,119.069,119.069
619,1822.273,103.656,103.656,118.590,118.590,118.590
620,1825.221,103.844,103.844,118.111,118.111,118.111
621,1828.169,115.500,115.500,117.631,117.631,117.631
622,1831.117,104.500,104.500,117.152,117.152,117.152
623,1834.064,99.406,99.406,116.673,116.673,116.673
624,1837.011,108.094,108.094,116.194,116.194,116.194
625,1839.958,95.406,95.406,115.714,115.714,115.714
626,1842.905,111.500,111.500,115.235,115.235,115.235
627,1845.851,95.312,95.312,114.756,114.756,114.756
628,1848.797,74.687,74.687,114.277,114.277,114.277
629,1851.743,96.781,96.781,113.797,113.797,113.797
630,1854.688,101.562,101.562,113.318,113.318,113.318
631,1857.633,88.687,88.687,112.839,112.839,112.839
632,1860.578,94.031,94.031,112.360,112.360,112.360
633,1863.523,102.531,102.531,111.880,111.880,111.880
634,1866.467,99.844,99.844,111.401,111.401,111.401
635,1869.411,101.906,101.906,110.922,110.922,110.922
636,1872.354,92.750,92.750,110.443,110.443,110.443
637,1875.298,113.719,113.719,109.963,109.963,109.963
638,1878.241,101.719,101.719,109.484,109.484,109.484
639,1881.183,111.406,111.406,109.005,109.005,109.005
640,1884.126,108.844,108.844,108.526,108.526,108.526
641,1887.068,94.031,94.031,108.046,108.046,108.046
642,1890.010,103.812,103.812,107.567,107.567,107.567
643,1892.951,93.781,93.781,107.088,107.088,107.088
644,1895.893,83.062,83.062,106.609,106.609,106.609
645,1898.834,96.906,96.906,106.129,106.129,106.129
646,1901.774,121.969,121.969,105.650,105.650,105.650
647,1904.715,95.812,95.812,105.171,105.171,105.171
648,1907.655,106.125,106.125,104.692,104.692,104.692
649,1910.594,92.375,92.375,104.212,104.212,104.212
650,1913.534,99.906,99.906,103.733,103.733,103.733
651,1916.473,89.625,89.625,103.254,103.254,103.254
652,1919.412,92.781,92.781,102.775,102.775,102.775
653,1922.351,80.000,80.000,102.295,102.295,102.295
654,1925.289,110.937,110.937,101.816,101.816,101.816
655,1928.227,96.656,96.656,101.337,101.337,101.337
656,1931.164,105.562,105.562,100.858,100.858,100.858
657,1934.102,108.844,108.844,100.378,100.378,100.378
658,1937.039,95.156,95.156,99.881,99.881,99.881
659,1939.976,85.781,85.781,99.383,99.383,99.383
660,1942.912,88.719,88.719,98.886,98.886,98.886
661,1945.848,86.969,86.969,98.388,98.388,98.388
662,1948.784,76.656,76.656,97.890,97.890,97.890
663,1951.720,106.844,106.844,97.393,97.393,97.393
664,1954.655,101.031,101.031,96.895,96.895,96.895
665,1957.590,104.781,104.781,96.397,96.397,96.397
666,1960.525,81.000,81.000,95.900,95.900,95.900
667,1963.460,95.969,95.969,95.402,95.402,95.402
668,1966.394,81.219,81.219,94.905,94.905,94.905
669,1969.328,96.031,96.031,94.407,94.407,94.407
670,1972.261,91.000,91.000,93.909,93.909,93.909
671,1975.194,84.844,84.844,93.412,93.412,93.412
672,1978.127,87.656,87.656,92.914,92.914,92.914
673,1981.060,89.812,89.812,92.417,92.417,92.417
674,1983.992,93.781,93.781,91.919,91.919,91.919
675,1986.924,96.531,96.531,91.421,91.421,91.421
676,1989.856,71.969,71.969,90.924,90.924,90.924
677,1992.788,93.937,93.937,90.426,90.426,90.426
678,1995.719,76.281,76.281,89.928,89.928,89.928
679,1998.650,87.750,87.750,89.431,89.431,89.431
680,2001.581,97.500,97.500,88.933,88.933,88.933
681,2004.511,114.687,114.687,88.436,88.436,88.436
682,2007.441,96.594,96.594,87.938,87.938,87.938
683,2010.371,75.844,75.844,87.440,87.440,87.440
684,2013.300,88.719,88.719,86.943,86.943,86.943
685,2016.229,91.781,91.781,86.445,86.445,86.445
686,2019.158,104.781,104.781,85.948,85.948,85.948
687,2022.087,83.906,83.906,85.450,85.450,85.450
688,2025.015,100.844,100.844,84.952,84.952,84.952
689,2027.943,84.844,84.844,84.455,84.455,84.455
690,2030.871,81.750,81.750,83.957,83.957,83.957
691,2033.798,81.406,81.406,83.459,83.459,83.459
692,2036.726,91.875,91.875,82.962,82.962,82.962
693,2039.652,93.719,93.719,82.464,82.464,82.464
694,2042.579,91.031,91.031,81.967,81.967,81.967
695,2045.505,89.875,89.875,81.469,81.469,81.469
696,2048.431,98.875,98.875,80.971,80.971,80.971
697,2051.357,74.062,74.062,80.474,80.474,80.474
698,2054.283,102.031,102.031,79.976,79.976,79.976
699,2057.208,85.750,85.750,79.479,79.479,79.479
700,2060.133,104.656,104.656,78.981,78.981,78.981
701,2063.057,92.656,92.656,78.483,78.483,78.483
702,2065.982,77.875,77.875,77.986,77.986,77.986
703,2068.906,81.531,81.531,77.488,77.488,77.488
704,2071.829,87.094,87.094,76.991,76.991,76.991
705,2074.753,92.594,92.594,76.493,76.493,76.493
706,2077.676,110.375,110.375,75.995,75.995,75.995
707,2080.599,100.812,100.812,75.498,75.498,75.498
708,2083.522,100.875,100.875,75.000,75.000,75.000
709,2086.444,88.594,88.594,74.502,74.502,74.502
710,2089.366,92.406,92.406,74.005,74.005,74.005
711,2092.288,96.562,96.562,73.507,73.507,73.507
712,2095.210,93.844,93.844,73.010,73.010,73.010
713,2098.131,86.500,86.500,72.512,72.512,72.512
714,2101.052,72.656,72.656,72.014,72.014,72.014
715,2103.972,93.719,93.719,71.517,71.517,71.517
716,2106.893,91.531,91.531,71.019,71.019,71.019
717,2109.813,91.687,91.687,70.522,70.522,70.522
718,2112.733,93.750,93.750,70.024,70.024,70.024
719,2115.653,83.437,83.437,69.526,69.526,69.526
720,2118.572,91.812,91.812,69.029,69.029,69.029
721,2121.491,75.812,75.812,68.531,68.531,68.531
722,2124.410,85.875,85.875,68.033,68.033,68.033
723,2127.328,94.500,94.500,67.536,67.536,67.536
724,2130.247,91.062,91.062,67.038,67.038,67.038
725,2133.165,94.750,94.750,66.541,66.541,66.541
726,2136.082,88.594,88.594,66.043,66.043,66.043
727,2139.000,85.875,85.875,65.545,65.545,65.545
728,2141.917,82.469,82.469,65.048,65.048,65.048
729,2144.834,73.812,73.812,64.550,64.550,64.550
730,2147.751,81.750,81.750,64.053,64.053,64.053
731,2150.667,85.062,85.062,63.555,63.555,63.555
732,2153.583,84.906,84.906,63.057,63.057,63.057
733,2156.499,72.719,72.719,62.560,62.560,62.560
734,2159.415,89.906,89.906,62.062,62.062,62.062
735,2162.330,92.250,92.250,61.564,61.564,61.564
736,2165.245,100.812,100.812,61.067,61.067,61.067
737,2168.160,97.750,97.750,60.569,60.569,60.569
738,2171.074,98.625,98.625,60.072,60.072,60.072
739,2173.989,84.781,84.781,59.574,59.574,59.574
740,2176.903,90.812,90.812,59.076,59.076,59.076
741,2179.817,96.750,96.750,58.579,58.579,58.579
742,2182.730,101.750,101.750,58.081,58.081,58.081
743,2185.644,88.625,88.625,57.584,57.584,57.584
744,2188.557,83.062,83.062,57.086,57.086,57.086
745,2191.469,80.781,80.781,56.588,56.588,56.588
746,2194.382,89.594,89.594,56.091,56.091,56.091
747,2197.294,95.406,95.406,55.593,55.593,55.593
748,2200.206,97.031,97.031,55.096,55.096,55.096
749,2203.118,71.625,71.625,54.598,54.598,54.598
750,2206.030,80.781,80.781,54.100,54.100,54.100
751,2208.941,92.250,92.250,53.603,53.603,53.603
752,2211.852,95.000,95.000,53.105,53.105,53.105
753,2214.763,103.844,103.844,52.607,52.607,52.607
754,2217.673,93.000,93.000,52.110,52.110,52.110
755,2220.584,101.719,101.719,51.612,51.612,51.612
756,2223.494,81.094,81.094,51.115,51.115,51.115
757,2226.404,82.219,82.219,50.617,50.617,50.617
758,2229.313,95.219,95.219,50.119,50.119,50.119
759,2232.223,86.156,86.156,49.622,49.622,49.622
760,2235.132,91.937,91.937,49.124,49.124,49.124
761,2238.041,85.094,85.094,48.627,48.627,48.627
762,2240.949,85.375,85.375,48.129,48.129,48.129
763,2243.858,86.969,86.969,47.631,47.631,47.631
764,2246.766,85.875,85.875,47.134,47.134,47.134
765,2249.674,83.281,83.281,46.636,46.636,46.636
766,2252.581,88.062,88.062,46.138,46.138,46.138
767,2255.489,78.000,78.000,45.641,45.641,45.641
768,2258.396,90.062,90.062,45.143,45.143,45.143
769,2261.303,68.187,68.187,44.646,44.646,44.646
770,2264.210,83.906,83.906,44.148,44.148,44.148
771,2267.117,67.187,67.187,43.651,43.650,43.651
772,2270.023,79.969,79.969,43.153,43.153,43.153
773,2272.929,69.312,69.312,42.656,42.655,42.656
774,2275.835,78.281,78.281,42.158,42.158,42.158
775,2278.741,82.406,82.406,41.661,41.660,41.661
776,2281.646,84.531,84.531,41.164,41.162,41.164
777,2284.551,64.125,64.125,40.666,40.665,40.666
778,2287.456,87.875,87.875,40.170,40.167,40.170
779,2290.361,76.031,76.031,39.673,39.669,39.673
780,2293.266,57.344,57.344,39.176,39.172,39.176
781,2296.170,69.219,69.219,38.890,38.884,38.890
782,2299.074,67.187,67.187,38.604,38.596,38.604
783,2301.978,60.000,60.000,38.319,38.308,38.319
784,2304.882,59.406,59.406,38.034,38.020,38.034
785,2307.786,50.125,50.125,37.751,37.732,37.751
786,2310.689,67.125,67.125,37.469,37.444,37.469
787,2313.592,61.219,61.219,37.189,37.156,37.189
788,2316.495,48.250,48.250,36.911,36.868,36.911
789,2319.398,37.406,37.406,36.636,36.580,36.636
790,2322.300,38.437,38.437,36.364,36.292,36.364
791,2325.202,51.437,51.437,36.097,36.004,36.097
792,2328.105,43.219,43.219,35.835,35.716,35.835
793,2331.006,39.156,39.156,35.581,35.427,35.581
794,2333.908,38.281,38.281,35.335,35.139,35.335
795,2336.810,41.406,41.406,35.099,34.851,35.099
796,2339.711,36.187,36.187,34.876,34.563,34.876
797,2342.612,34.125,34.125,34.668,34.275,34.668
798,2345.513,24.187,24.187,34.479,33.987,34.479
799,2348.414,33.187,33.187,34.312,33.699,34.312
800,2351.314,30.437,30.437,34.171,33.411,34.171
801,2354.215,22.219,22.219,34.062,33.123,34.062
802,2357.115,15.344,15.344,33.991,32.835,33.991
803,2360.015,37.312,37.312,33.963,32.547,33.963
804,2362.914,24.375,24.375,33.986,32.259,33.986
805,2365.814,29.656,29.656,34.069,31.971,34.069
806,2368.713,26.344,26.344,34.221,31.683,34.221
807,2371.613,25.250,25.250,34.451,31.395,34.451
808,2374.512,18.312,18.312,34.772,31.107,34.772
809,2377.411,15.250,15.250,35.196,30.819,35.196
810,2380.309,28.219,28.219,35.735,30.531,35.735
811,2383.208,31.469,31.469,36.405,30.243,36.405
812,2386.106,22.406,22.406,37.219,29.955,37.219
813,2389.004,17.031,17.031,38.195,29.667,38.195
814,2391.902,29.187,29.187,39.348,29.379,39.348
815,2394.800,21.250,21.250,40.694,29.091,40.694
816,2397.698,21.344,21.344,42.251,28.803,42.251
817,2400.595,19.312,19.312,44.034,28.515,44.034
818,2403.493,22.500,22.500,46.061,28.227,46.061
819,2406.390,18.031,18.031,48.345,27.939,48.345
820,2409.287,26.375,26.375,50.901,27.651,50.901
821,2412.184,16.656,16.656,53.740,27.363,53.740
822,2415.081,26.469,26.469,56.873,27.075,56.873
823,2417.977,22.375,22.375,60.306,26.787,60.306
824,2420.874,19.187,19.187,64.042,26.499,64.042
825,2423.770,21.125,21.125,68.083,26.211,68.083
826,2426.666,29.312,29.312,72.423,25.923,72.423
827,2429.562,41.344,41.344,77.056,25.635,77.056
828,2432.458,33.312,33.312,81.966,25.346,81.966
829,2435.353,40.500,40.500,87.137,25.058,87.137
830,2438.249,45.500,45.500,92.543,24.770,92.543
831,2441.144,43.375,43.375,98.157,24.482,98.157
832,2444.039,40.719,40.719,103.944,24.194,103.944
833,2446.934,64.562,64.562,109.864,23.906,109.864
834,2449.829,61.344,61.344,115.872,23.618,115.872
835,2452.724,74.281,74.281,121.919,23.330,121.919
836,2455.619,80.406,80.406,127.952,23.042,127.952
837,2458.513,70.625,70.625,133.915,22.754,133.915
838,2461.408,78.437,78.437,139.749,22.466,139.749
839,2464.302,98.312,98.312,145.393,22.178,145.393
840,2467.196,88.500,88.500,150.785,21.890,150.785
841,2470.090,90.437,90.437,155.864,21.602,155.864
842,2472.984,109.406,109.406,160.571,21.314,160.571
843,2475.878,112.437,112.437,164.848,21.026,164.848
844,2478.771,128.125,128.125,168.642,20.738,168.642
845,2481.665,122.281,122.281,171.904,20.450,171.904
846,2484.558,121.531,121.531,174.590,20.162,174.590
847,2487.452,134.531,134.531,176.663,19.874,176.663
848,2490.345,144.375,144.375,178.095,19.586,178.095
849,2493.238,144.406,144.406,178.862,19.298,178.862
850,2496.131,158.250,158.250,178.952,19.010,178.952
851,2499.024,156.344,156.344,178.360,18.722,178.360
852,2501.916,150.094,150.094,177.089,18.434,177.089
853,2504.809,157.156,157.156,175.153,18.146,175.153
854,2507.702,174.312,174.312,172.572,17.858,172.572
855,2510.594,148.437,148.437,169.374,17.570,169.374
856,2513.486,175.312,175.312,165.597,17.282,165.597
857,2516.379,179.187,179.187,161.282,16.994,161.282
858,2519.271,154.250,154.250,156.479,16.706,156.479
859,2522.163,156.281,156.281,151.240,16.418,151.240
860,2525.055,139.937,139.937,145.622,16.130,145.622
861,2527.946,139.031,139.031,139.685,15.842,139.685
862,2530.838,131.094,131.094,133.490,15.554,133.490
863,2533.730,145.937,145.937,127.098,15.266,127.098
864,2536.621,132.500,132.500,120.570,14.977,120.570
865,2539.513,142.719,142.719,113.965,14.689,113.965
866,2542.404,125.000,125.000,107.341,14.401,107.341
867,2545.296,129.937,129.937,100.750,14.113,100.750
868,2548.187,95.687,95.687,94.243,13.825,94.243
869,2551.078,119.062,119.062,87.864,13.537,87.864
870,2553.969,93.719,93.719,81.653,13.249,81.653
871,2556.860,85.500,85.500,75.646,12.961,75.646
872,2559.751,65.781,65.781,69.873,12.673,69.873
873,2562.642,71.594,71.594,64.357,12.385,64.357
874,2565.533,61.937,61.937,59.118,12.097,59.118
875,2568.424,40.875,40.875,54.169,11.809,54.169
876,2571.315,54.625,54.625,49.520,11.521,49.520
877,2574.205,42.062,42.062,45.174,11.233,45.174
878,2577.096,34.625,34.625,41.133,10.945,41.133
879,2579.986,36.937,36.937,37.392,10.657,37.392
880,2582.877,48.625,48.625,33.945,10.369,33.945
881,2585.767,23.937,23.937,30.783,10.081,30.783
882,2588.658,20.906,20.906,27.894,9.793,27.894
883,2591.548,20.219,20.219,25.264,9.505,25.264
884,2594.438,30.469,30.469,22.879,9.217,22.879
885,2597.329,15.625,15.625,20.722,8.929,20.722
886,2600.219,18.875,18.875,18.778,8.641,18.778
887,2603.109,10.031,10.031,17.029,8.353,17.029
888,2605.999,6.781,6.781,15.459,8.065,15.459
889,2608.889,12.219,12.219,14.051,7.777,14.051
890,2611.779,14.375,14.375,12.791,7.489,12.791
891,2614.669,2.937,2.937,11.662,7.201,11.662
892,2617.560,8.062,8.062,10.650,6.913,10.650
893,2620.450,5.187,5.187,9.742,6.625,9.742
894,2623.339,1.281,1.281,8.927,6.337,8.927
895,2626.229,7.375,7.375,8.191,6.049,8.191
896,2629.119,11.406,11.406,7.525,5.761,7.525
897,2632.009,1.562,1.562,6.919,5.473,6.919
898,2634.899,3.469,3.469,6.366,5.185,6.366
899,2637.789,5.312,5.312,5.857,4.896,5.857
900,2640.679,0.594,0.594,5.386,4.608,5.386
901,2643.569,3.531,3.531,4.948,4.320,4.948
902,2646.459,0.437,0.437,4.536,4.032,4.536
903,2649.349,0.406,0.406,4.147,3.744,4.147
904,2652.238,1.406,1.406,3.777,3.456,3.777
905,2655.128,1.531,1.531,3.422,3.168,3.422
906,2658.018,2.437,2.437,3.081,2.880,3.081
907,2660.908,1.719,1.719,2.750,2.592,2.750
908,2663.798,1.719,1.719,2.427,2.304,2.427
909,2666.688,1.594,1.594,2.112,2.016,2.112
910,2669.578,3.562,3.562,1.803,1.728,1.803
911,2672.468,1.531,1.531,1.498,1.440,1.498
912,2675.358,0.562,0.562,1.196,1.152,1.196
913,2678.248,3.750,3.750,0.898,0.864,0.898
914,2681.138,2.719,2.719,0.602,0.576,0.602
915,2684.028,2.562,2.562,0.308,0.288,0.308
916,2686.918,0.000,-0.406,0.015,0.000,0.015
917,2689.808,0.750,0.750,0.014,0.003,0.014
918,2692.698,2.625,2.625,0.014,0.006,0.014
919,2695.588,0.000,-0.188,0.015,0.009,0.015
920,2698.478,0.625,0.625,0.017,0.012,0.017
921,2701.368,0.000,-0.219,0.018,0.015,0.018
922,2704.259,1.594,1.594,0.020,0.018,0.020
923,2707.149,0.000,-0.313,0.023,0.021,0.023
924,2710.039,2.656,2.656,0.025,0.024,0.025
925,2712.930,0.000,-0.219,0.028,0.027,0.028
926,2715.820,0.812,0.812,0.030,0.030,0.030
927,2718.711,1.750,1.750,0.033,0.033,0.033
928,2721.601,0.000,-0.406,0.036,0.036,0.036
929,2724.492,0.000,-0.281,0.039,0.039,0.039
930,2727.382,2.812,2.812,0.042,0.042,0.042
931,2730.273,0.000,-0.125,0.045,0.045,0.045
932,2733.164,1.750,1.750,0.048,0.048,0.048
933,2736.055,0.656,0.656,0.051,0.050,0.051
934,2738.946,1.656,1.656,0.054,0.053,0.054
935,2741.837,0.781,0.781,0.056,0.056,0.056
936,2744.728,0.000,-0.375,0.059,0.059,0.059
937,2747.619,0.687,0.687,0.062,0.062,0.062
938,2750.510,0.000,-0.406,0.065,0.065,0.065
939,2753.402,0.719,0.719,0.068,0.068,0.068
940,2756.293,1.719,1.719,0.071,0.071,0.071
941,2759.185,0.000,-0.344,0.074,0.074,0.074
942,2762.076,1.656,1.656,0.077,0.077,0.077
943,2764.968,0.719,0.719,0.080,0.080,0.080
944,2767.860,0.000,-0.313,0.083,0.083,0.083
945,2770.752,0.000,-0.500,0.086,0.086,0.086
946,2773.644,0.000,-0.219,0.089,0.089,0.089
947,2776.536,0.000,-0.156,0.092,0.092,0.092
948,2779.428,0.000,-0.188,0.095,0.095,0.095
949,2782.320,0.000,-0.281,0.098,0.098,0.098
950,2785.213,0.000,-0.281,0.101,0.101,0.101
951,2788.105,0.000,-0.156,0.104,0.104,0.104
952,2790.998,0.000,-0.281,0.107,0.107,0.107
953,2793.891,0.000,-0.125,0.110,0.110,0.110
954,2796.784,0.000,-0.344,0.113,0.113,0.113
955,2799.677,0.656,0.656,0.116,0.116,0.116
956,2802.570,0.875,0.875,0.119,0.119,0.119
957,2805.463,0.719,0.719,0.122,0.122,0.122
958,2808.357,0.000,-0.281,0.125,0.125,0.125
959,2811.250,0.781,0.781,0.128,0.128,0.128
960,2814.144,0.812,0.812,0.131,0.131,0.131
961,2817.038,0.750,0.750,0.134,0.134,0.134
962,2819.932,0.000,-0.281,0.137,0.137,0.137
963,2822.826,0.000,-0.188,0.140,0.140,0.140
964,2825.721,0.750,0.750,0.143,0.143,0.143
965,2828.615,0.687,0.687,0.146,0.146,0.146
966,2831.510,0.000,-0.219,0.149,0.149,0.149
967,2834.405,1.781,1.781,0.151,0.151,0.151
968,2837.299,0.750,0.750,0.154,0.154,0.154
969,2840.195,0.000,-0.281,0.157,0.157,0.157
970,2843.090,0.000,-0.406,0.160,0.160,0.160
