ch,keV,net,fit,model,continuum_raw,Na-22,Ann-511
981,2921.229,0.000,-0.332,0.000,0.000,0.000,0.000
982,2924.432,0.668,0.668,0.000,0.000,0.000,0.000
983,2927.636,0.000,-0.443,0.000,0.000,0.000,0.000
984,2930.841,0.502,0.502,0.000,0.000,0.000,0.000
985,2934.049,0.668,0.668,0.000,0.000,0.000,0.000
986,2937.258,2.557,2.557,0.000,0.000,0.000,0.000
987,2940.468,0.723,0.723,0.000,0.000,0.000,0.000
988,2943.681,0.668,0.668,0.000,0.000,0.000,0.000
989,2946.895,0.000,-0.498,0.000,0.000,0.000,0.000
990,2950.110,0.000,-0.719,0.000,0.000,0.000,0.000
991,2953.328,0.000,-0.221,0.000,0.000,0.000,0.000
992,2956.547,0.000,-0.664,0.000,0.000,0.000,0.000
993,2959.768,0.000,-0.332,0.000,0.000,0.000,0.000
994,2962.990,0.000,-0.553,0.000,0.000,0.000,0.000
995,2966.214,0.000,-0.443,0.000,0.000,0.000,0.000
996,2969.440,0.000,-0.498,0.000,0.000,0.000,0.000
997,2972.668,0.000,-0.332,0.000,0.000,0.000,0.000
998,2975.898,0.000,-0.051,0.000,0.000,0.000,0.000
999,2979.129,0.000,-0.719,0.000,0.000,0.000,0.000
1000,2982.362,0.000,-0.609,0.000,0.000,0.000,0.000
1001,2985.597,0.000,-0.553,0.000,0.000,0.000,0.000
1002,2988.833,0.000,-0.498,0.000,0.000,0.000,0.000
1003,2992.072,0.502,0.502,0.000,0.000,0.000,0.000
1004,2995.312,0.447,0.447,0.000,0.000,0.000,0.000
1005,2998.554,0.000,-0.443,0.000,0.000,0.000,0.000
1006,3001.798,0.502,0.502,0.000,0.000,0.000,0.000
1007,3005.043,1.668,1.668,0.000,0.000,0.000,0.000
1008,3008.291,0.779,0.779,0.000,0.000,0.000,0.000
1009,3011.540,0.502,0.502,0.000,0.000,0.000,0.000
1010,3014.791,2.281,2.281,0.000,0.000,0.000,0.000
1011,3018.044,0.447,0.447,0.000,0.000,0.000,0.000
1012,3021.299,0.170,0.170,0.000,0.000,0.000,0.000
1013,3024.556,0.000,-0.221,0.000,0.000,0.000,0.000
1014,3027.814,0.170,0.170,0.000,0.000,0.000,0.000
1015,3031.075,0.000,-0.609,0.000,0.000,0.000,0.000
1016,3034.337,0.000,-0.166,0.000,0.000,0.000,0.000
1017,3037.602,0.000,-0.387,0.000,0.000,0.000,0.000
1018,3040.868,0.000,-0.498,0.000,0.000,0.000,0.000
1019,3044.136,0.000,-0.609,0.000,0.000,0.000,0.000
1020,3047.406,0.000,-0.609,0.000,0.000,0.000,0.000
1021,3050.678,0.000,-0.664,0.000,0.000,0.000,0.000
1022,3053.952,0.502,0.502,0.000,0.000,0.000,0.000
1023,3057.228,0.000,-0.498,0.000,0.000,0.000,0.000
