ch,keV,net,fit,model,continuum_raw,Pb-212,Tl-208,Bi-212,Ra-224,Th-228,Rn-220
616,1820.446,48.800,48.800,38.113,2.299,0.000,37.295,0.818,0.000,0.000,0.000
617,1823.456,37.900,37.900,38.194,2.312,0.000,37.379,0.816,0.000,0.000,0.000
618,1826.466,44.533,44.533,38.270,2.326,0.000,37.463,0.807,0.000,0.000,0.000
619,1829.477,42.533,42.533,38.340,2.339,0.000,37.547,0.793,0.000,0.000,0.000
620,1832.488,44.367,44.367,38.404,2.353,0.000,37.631,0.773,0.000,0.000,0.000
621,1835.498,33.467,33.467,38.460,2.366,0.000,37.713,0.748,0.000,0.000,0.000
622,1838.509,38.633,38.633,38.510,2.380,0.000,37.792,0.718,0.000,0.000,0.000
623,1841.520,41.467,41.467,38.552,2.394,0.000,37.868,0.683,0.000,0.000,0.000
624,1844.531,46.200,46.200,38.586,2.407,0.000,37.941,0.646,0.000,0.000,0.000
625,1847.542,35.733,35.733,38.614,2.421,0.000,38.009,0.605,0.000,0.000,0.000
626,1850.553,35.633,35.633,38.635,2.434,0.000,38.071,0.563,0.000,0.000,0.000
627,1853.564,30.667,30.667,38.649,2.448,0.000,38.128,0.520,0.000,0.000,0.000
628,1856.576,42.233,42.233,38.656,2.461,0.000,38.180,0.477,0.000,0.000,0.000
629,1859.587,38.300,38.300,38.658,2.475,0.000,38.225,0.433,0.000,0.000,0.000
630,1862.599,27.800,27.800,38.654,2.489,0.000,38.263,0.391,0.000,0.000,0.000
631,1865.610,38.733,38.733,38.646,2.502,0.000,38.296,0.350,0.000,0.000,0.000
632,1868.622,36.500,36.500,38.633,2.516,0.000,38.322,0.311,0.000,0.000,0.000
633,1871.634,29.100,29.100,38.616,2.529,0.000,38.343,0.274,0.000,0.000,0.000
634,1874.646,26.167,26.167,38.597,2.543,0.000,38.358,0.239,0.000,0.000,0.000
635,1877.658,39.900,39.900,38.575,2.556,0.000,38.367,0.208,0.000,0.000,0.000
636,1880.670,42.133,42.133,38.552,2.570,0.000,38.373,0.179,0.000,0.000,0.000
637,1883.682,34.567,34.567,38.527,2.584,0.000,38.374,0.153,0.000,0.000,0.000
638,1886.694,43.933,43.933,38.502,2.597,0.000,38.372,0.130,0.000,0.000,0.000
639,1889.707,42.267,42.267,38.477,2.611,0.000,38.368,0.109,0.000,0.000,0.000
640,1892.719,51.700,51.700,38.452,2.624,0.000,38.361,0.091,0.000,0.000,0.000
641,1895.732,32.000,32.000,38.429,2.638,0.000,38.353,0.075,0.000,0.000,0.000
642,1898.744,36.133,36.133,38.406,2.651,0.000,38.344,0.062,0.000,0.000,0.000
643,1901.757,39.033,39.033,38.386,2.665,0.000,38.335,0.051,0.000,0.000,0.000
644,1904.770,32.833,32.833,38.367,2.679,0.000,38.327,0.041,0.000,0.000,0.000
645,1907.783,38.867,38.867,38.351,2.692,0.000,38.318,0.033,0.000,0.000,0.000
646,1910.796,31.867,31.867,38.336,2.706,0.000,38.310,0.026,0.000,0.000,0.000
647,1913.809,40.000,40.000,38.323,2.719,0.000,38.302,0.021,0.000,0.000,0.000
648,1916.822,32.867,32.867,38.311,2.733,0.000,38.294,0.016,0.000,0.000,0.000
649,1919.835,44.400,44.400,38.300,2.746,0.000,38.287,0.013,0.000,0.000,0.000
650,1922.848,47.000,47.000,38.289,2.760,0.000,38.279,0.010,0.000,0.000,0.000
651,1925.862,38.600,38.600,38.278,2.774,0.000,38.270,0.007,0.000,0.000,0.000
652,1928.875,33.333,33.333,38.266,2.787,0.000,38.260,0.006,0.000,0.000,0.000
653,1931.889,43.800,43.800,38.253,2.801,0.000,38.249,0.004,0.000,0.000,0.000
654,1934.903,26.867,26.867,38.237,2.814,0.000,38.234,0.003,0.000,0.000,0.000
655,1937.916,29.700,29.700,38.219,2.828,0.000,38.217,0.002,0.000,0.000,0.000
656,1940.930,41.700,41.700,38.197,2.841,0.000,38.196,0.002,0.000,0.000,0.000
657,1943.944,29.033,29.033,38.172,2.855,0.000,38.170,0.001,0.000,0.000,0.000
658,1946.958,36.733,36.733,38.142,2.869,0.000,38.141,0.001,0.000,0.000,0.000
659,1949.973,42.533,42.533,38.107,2.882,0.000,38.107,0.001,0.000,0.000,0.000
660,1952.987,37.900,37.900,38.068,2.896,0.000,38.068,0.000,0.000,0.000,0.000
661,1956.001,32.700,32.700,38.025,2.909,0.000,38.025,0.000,0.000,0.000,0.000
662,1959.016,40.000,40.000,37.977,2.923,0.000,37.977,0.000,0.000,0.000,0.000
663,1962.030,48.133,48.133,37.926,2.936,0.000,37.926,0.000,0.000,0.000,0.000
664,1965.045,42.700,42.700,37.871,2.950,0.000,37.871,0.000,0.000,0.000,0.000
665,1968.059,32.067,32.067,37.814,2.964,0.000,37.814,0.000,0.000,0.000,0.000
666,1971.074,28.667,28.667,37.755,2.977,0.000,37.755,0.000,0.000,0.000,0.000
667,1974.089,36.800,36.800,37.697,2.991,0.000,37.697,0.000,0.000,0.000,0.000
668,1977.104,45.833,45.833,37.639,3.004,0.000,37.639,0.000,0.000,0.000,0.000
669,1980.119,36.700,36.700,37.549,2.983,0.000,37.549,0.000,0.000,0.000,0.000
670,1983.134,39.033,39.033,37.464,2.962,0.000,37.464,0.000,0.000,0.000,0.000
671,1986.149,33.667,33.667,37.385,2.941,0.000,37.385,0.000,0.000,0.000,0.000
672,1989.165,39.100,39.100,37.314,2.920,0.000,37.314,0.000,0.000,0.000,0.000
673,1992.180,26.733,26.733,37.253,2.899,0.000,37.253,0.000,0.000,0.000,0.000
674,1995.196,34.000,34.000,37.205,2.878,0.000,37.205,0.000,0.000,0.000,0.000
675,1998.211,34.300,34.300,37.172,2.857,0.000,37.172,0.000,0.000,0.000,0.000
676,2001.227,35.267,35.267,37.157,2.836,0.000,37.157,0.000,0.000,0.000,0.000
677,2004.243,29.800,29.800,37.163,2.815,0.000,37.163,0.000,0.000,0.000,0.000
678,2007.259,29.900,29.900,37.193,2.794,0.000,37.193,0.000,0.000,0.000,0.000
679,2010.275,41.033,41.033,37.252,2.773,0.000,37.252,0.000,0.000,0.000,0.000
680,2013.291,27.800,27.800,37.342,2.752,0.000,37.342,0.000,0.000,0.000,0.000
681,2016.307,37.833,37.833,37.468,2.731,0.000,37.468,0.000,0.000,0.000,0.000
682,2019.323,33.967,33.967,37.635,2.710,0.000,37.635,0.000,0.000,0.000,0.000
683,2022.339,46.133,46.133,37.848,2.689,0.000,37.848,0.000,0.000,0.000,0.000
684,2025.356,34.133,34.133,38.113,2.668,0.000,38.113,0.000,0.000,0.000,0.000
685,2028.372,31.267,31.267,38.434,2.647,0.000,38.434,0.000,0.000,0.000,0.000
686,2031.389,48.100,48.100,38.819,2.626,0.000,38.819,0.000,0.000,0.000,0.000
687,2034.406,28.633,28.633,39.273,2.605,0.000,39.273,0.000,0.000,0.000,0.000
688,2037.422,49.833,49.833,39.803,2.584,0.000,39.803,0.000,0.000,0.000,0.000
689,2040.439,43.833,43.833,40.415,2.563,0.000,40.415,0.000,0.000,0.000,0.000
690,2043.456,34.000,34.000,41.115,2.542,0.000,41.115,0.000,0.000,0.000,0.000
691,2046.473,43.300,43.300,41.908,2.521,0.000,41.908,0.000,0.000,0.000,0.000
692,2049.491,50.733,50.733,42.801,2.500,0.000,42.801,0.000,0.000,0.000,0.000
693,2052.508,45.033,45.033,43.796,2.479,0.000,43.796,0.000,0.000,0.000,0.000
694,2055.525,53.067,53.067,44.896,2.458,0.000,44.896,0.000,0.000,0.000,0.000
695,2058.543,57.867,57.867,46.103,2.437,0.000,46.103,0.000,0.000,0.000,0.000
696,2061.560,47.167,47.167,47.417,2.416,0.000,47.417,0.000,0.000,0.000,0.000
697,2064.578,42.667,42.667,48.834,2.395,0.000,48.834,0.000,0.000,0.000,0.000
698,2067.595,57.767,57.767,50.350,2.374,0.000,50.350,0.000,0.000,0.000,0.000
699,2070.613,60.633,60.633,51.957,2.353,0.000,51.957,0.000,0.000,0.000,0.000
700,2073.631,55.933,55.933,53.646,2.332,0.000,53.646,0.000,0.000,0.000,0.000
701,2076.649,52.733,52.733,55.404,2.311,0.000,55.404,0.000,0.000,0.000,0.000
702,2079.667,65.067,65.067,57.216,2.290,0.000,57.216,0.000,0.000,0.000,0.000
703,2082.685,81.667,81.667,59.063,2.269,0.000,59.063,0.000,0.000,0.000,0.000
704,2085.703,60.033,60.033,60.927,2.248,0.000,60.927,0.000,0.000,0.000,0.000
705,2088.722,75.667,75.667,62.784,2.227,0.000,62.784,0.000,0.000,0.000,0.000
706,2091.740,77.867,77.867,64.612,2.206,0.000,64.612,0.000,0.000,0.000,0.000
707,2094.759,69.867,69.867,66.385,2.185,0.000,66.385,0.000,0.000,0.000,0.000
708,2097.777,88.433,88.433,68.078,2.164,0.000,68.078,0.000,0.000,0.000,0.000
709,2100.796,86.533,86.533,69.667,2.143,0.000,69.667,0.000,0.000,0.000,0.000
710,2103.815,94.633,94.633,71.127,2.122,0.000,71.127,0.000,0.000,0.000,0.000
711,2106.834,69.833,69.833,72.435,2.101,0.000,72.435,0.000,0.000,0.000,0.000
712,2109.852,90.400,90.400,73.571,2.080,0.000,73.571,0.000,0.000,0.000,0.000
713,2112.872,102.100,102.100,74.517,2.059,0.000,74.517,0.000,0.000,0.000,0.000
714,2115.891,86.733,86.733,75.257,2.038,0.000,75.257,0.000,0.000,0.000,0.000
715,2118.910,79.700,79.700,75.782,2.017,0.000,75.782,0.000,0.000,0.000,0.000
716,2121.929,98.867,98.867,76.085,1.996,0.000,76.085,0.000,0.000,0.000,0.000
717,2124.949,88.600,88.600,76.163,1.975,0.000,76.163,0.000,0.000,0.000,0.000
718,2127.968,74.767,74.767,76.017,1.955,0.000,76.017,0.000,0.000,0.000,0.000
719,2130.988,103.733,103.733,75.655,1.934,0.000,75.655,0.000,0.000,0.000,0.000
720,2134.007,90.800,90.800,75.086,1.913,0.000,75.086,0.000,0.000,0.000,0.000
721,2137.027,77.067,77.067,74.324,1.892,0.000,74.324,0.000,0.000,0.000,0.000
722,2140.047,77.433,77.433,73.387,1.871,0.000,73.387,0.000,0.000,0.000,0.000
723,2143.067,81.767,81.767,72.294,1.850,0.000,72.294,0.000,0.000,0.000,0.000
724,2146.087,81.933,81.933,71.069,1.829,0.000,71.069,0.000,0.000,0.000,0.000
725,2149.107,73.167,73.167,69.735,1.808,0.000,69.735,0.000,0.000,0.000,0.000
726,2152.127,68.700,68.700,68.316,1.787,0.000,68.316,0.000,0.000,0.000,0.000
727,2155.148,73.933,73.933,66.837,1.766,0.000,66.837,0.000,0.000,0.000,0.000
728,2158.168,55.500,55.500,65.323,1.745,0.000,65.323,0.000,0.000,0.000,0.000
729,2161.189,82.767,82.767,63.796,1.724,0.000,63.796,0.000,0.000,0.000,0.000
730,2164.209,80.067,80.067,62.280,1.703,0.000,62.280,0.000,0.000,0.000,0.000
731,2167.230,55.833,55.833,60.793,1.682,0.000,60.793,0.000,0.000,0.000,0.000
732,2170.251,43.800,43.800,59.353,1.661,0.000,59.353,0.000,0.000,0.000,0.000
733,2173.272,47.733,47.733,57.976,1.640,0.000,57.976,0.000,0.000,0.000,0.000
734,2176.292,63.633,63.633,56.674,1.619,0.000,56.674,0.000,0.000,0.000,0.000
735,2179.314,49.700,49.700,55.456,1.598,0.000,55.456,0.000,0.000,0.000,0.000
736,2182.335,55.267,55.267,54.331,1.577,0.000,54.331,0.000,0.000,0.000,0.000
737,2185.356,62.867,62.867,53.302,1.556,0.000,53.302,0.000,0.000,0.000,0.000
738,2188.377,47.733,47.733,52.373,1.535,0.000,52.373,0.000,0.000,0.000,0.000
739,2191.399,42.800,42.800,51.543,1.514,0.000,51.543,0.000,0.000,0.000,0.000
740,2194.420,51.567,51.567,50.811,1.493,0.000,50.811,0.000,0.000,0.000,0.000
741,2197.442,56.633,56.633,50.174,1.472,0.000,50.174,0.000,0.000,0.000,0.000
742,2200.463,45.700,45.700,49.629,1.451,0.000,49.629,0.000,0.000,0.000,0.000
743,2203.485,53.833,53.833,49.169,1.430,0.000,49.169,0.000,0.000,0.000,0.000
744,2206.507,37.800,37.800,48.790,1.409,0.000,48.790,0.000,0.000,0.000,0.000
745,2209.529,48.067,48.067,48.483,1.388,0.000,48.483,0.000,0.000,0.000,0.000
746,2212.551,47.700,47.700,48.244,1.367,0.000,48.244,0.000,0.000,0.000,0.000
747,2215.573,57.133,57.133,48.065,1.346,0.000,48.065,0.000,0.000,0.000,0.000
748,2218.595,50.000,50.000,47.939,1.325,0.000,47.939,0.000,0.000,0.000,0.000
749,2221.618,56.167,56.167,47.861,1.304,0.000,47.861,0.000,0.000,0.000,0.000
750,2224.640,56.933,56.933,47.823,1.283,0.000,47.823,0.000,0.000,0.000,0.000
751,2227.662,40.667,40.667,47.821,1.262,0.000,47.821,0.000,0.000,0.000,0.000
752,2230.685,53.933,53.933,47.849,1.241,0.000,47.849,0.000,0.000,0.000,0.000
753,2233.708,47.967,47.967,47.902,1.220,0.000,47.902,0.000,0.000,0.000,0.000
754,2236.731,47.100,47.100,47.976,1.199,0.000,47.976,0.000,0.000,0.000,0.000
755,2239.753,52.033,52.033,48.066,1.178,0.000,48.066,0.000,0.000,0.000,0.000
756,2242.776,53.000,53.000,48.169,1.157,0.000,48.169,0.000,0.000,0.000,0.000
757,2245.799,70.067,70.067,48.282,1.136,0.000,48.282,0.000,0.000,0.000,0.000
758,2248.822,53.133,53.133,48.402,1.115,0.000,48.402,0.000,0.000,0.000,0.000
759,2251.846,58.933,58.933,48.527,1.094,0.000,48.527,0.000,0.000,0.000,0.000
760,2254.869,55.867,55.867,48.654,1.073,0.000,48.654,0.000,0.000,0.000,0.000
761,2257.892,39.767,39.767,48.782,1.052,0.000,48.782,0.000,0.000,0.000,0.000
762,2260.916,59.267,59.267,48.909,1.031,0.000,48.909,0.000,0.000,0.000,0.000
763,2263.939,65.267,65.267,49.033,1.010,0.000,49.033,0.000,0.000,0.000,0.000
764,2266.963,49.267,49.267,49.153,0.989,0.000,49.153,0.000,0.000,0.000,0.000
765,2269.987,49.800,49.800,49.268,0.968,0.000,49.268,0.000,0.000,0.000,0.000
766,2273.011,49.800,49.800,49.378,0.947,0.000,49.378,0.000,0.000,0.000,0.000
767,2276.035,67.033,67.033,49.481,0.926,0.000,49.481,0.000,0.000,0.000,0.000
768,2279.059,50.167,50.167,49.577,0.905,0.000,49.577,0.000,0.000,0.000,0.000
769,2282.083,55.867,55.867,49.664,0.884,0.000,49.664,0.000,0.000,0.000,0.000
770,2285.107,55.233,55.233,49.743,0.863,0.000,49.743,0.000,0.000,0.000,0.000
771,2288.131,49.300,49.300,49.813,0.842,0.000,49.813,0.000,0.000,0.000,0.000
772,2291.156,56.333,56.333,49.873,0.821,0.000,49.873,0.000,0.000,0.000,0.000
773,2294.180,46.167,46.167,49.922,0.800,0.000,49.922,0.000,0.000,0.000,0.000
774,2297.205,50.900,50.900,49.960,0.779,0.000,49.960,0.000,0.000,0.000,0.000
775,2300.229,47.233,47.233,49.985,0.758,0.000,49.985,0.000,0.000,0.000,0.000
776,2303.254,61.933,61.933,49.998,0.737,0.000,49.998,0.000,0.000,0.000,0.000
777,2306.279,65.067,65.067,49.996,0.716,0.000,49.996,0.000,0.000,0.000,0.000
778,2309.304,58.100,58.100,49.979,0.695,0.000,49.979,0.000,0.000,0.000,0.000
779,2312.329,66.200,66.200,49.945,0.674,0.000,49.945,0.000,0.000,0.000,0.000
780,2315.354,48.133,48.133,49.893,0.653,0.000,49.893,0.000,0.000,0.000,0.000
781,2318.379,55.967,55.967,49.843,0.653,0.000,49.843,0.000,0.000,0.000,0.000
782,2321.405,49.100,49.100,49.771,0.654,0.000,49.771,0.000,0.000,0.000,0.000
783,2324.430,40.133,40.133,49.676,0.654,0.000,49.676,0.000,0.000,0.000,0.000
784,2327.456,40.133,40.133,49.556,0.654,0.000,49.556,0.000,0.000,0.000,0.000
785,2330.481,57.400,57.400,49.408,0.655,0.000,49.408,0.000,0.000,0.000,0.000
786,2333.507,34.300,34.300,49.230,0.655,0.000,49.230,0.000,0.000,0.000,0.000
787,2336.532,33.033,33.033,49.021,0.655,0.000,49.021,0.000,0.000,0.000,0.000
788,2339.558,41.300,41.300,48.777,0.656,0.000,48.777,0.000,0.000,0.000,0.000
789,2342.584,62.300,62.300,48.498,0.656,0.000,48.498,0.000,0.000,0.000,0.000
790,2345.610,46.400,46.400,48.180,0.657,0.000,48.180,0.000,0.000,0.000,0.000
791,2348.636,55.200,55.200,47.822,0.657,0.000,47.822,0.000,0.000,0.000,0.000
792,2351.663,39.200,39.200,47.422,0.657,0.000,47.422,0.000,0.000,0.000,0.000
793,2354.689,55.200,55.200,46.979,0.658,0.000,46.979,0.000,0.000,0.000,0.000
794,2357.715,45.167,45.167,46.491,0.658,0.000,46.491,0.000,0.000,0.000,0.000
795,2360.742,43.500,43.500,45.958,0.659,0.000,45.958,0.000,0.000,0.000,0.000
796,2363.768,39.500,39.500,45.379,0.659,0.000,45.379,0.000,0.000,0.000,0.000
797,2366.795,37.233,37.233,44.755,0.659,0.000,44.755,0.000,0.000,0.000,0.000
798,2369.822,39.233,39.233,44.085,0.660,0.000,44.085,0.000,0.000,0.000,0.000
799,2372.849,36.633,36.633,43.371,0.660,0.000,43.371,0.000,0.000,0.000,0.000
800,2375.876,39.500,39.500,42.613,0.661,0.000,42.613,0.000,0.000,0.000,0.000
801,2378.903,30.133,30.133,41.814,0.661,0.000,41.814,0.000,0.000,0.000,0.000
802,2381.930,34.167,34.167,40.975,0.661,0.000,40.975,0.000,0.000,0.000,0.000
803,2384.957,34.333,34.333,40.099,0.662,0.000,40.099,0.000,0.000,0.000,0.000
804,2387.984,37.133,37.133,39.190,0.662,0.000,39.190,0.000,0.000,0.000,0.000
805,2391.012,33.367,33.367,38.250,0.662,0.000,38.250,0.000,0.000,0.000,0.000
806,2394.039,29.267,29.267,37.283,0.663,0.000,37.283,0.000,0.000,0.000,0.000
807,2397.067,33.033,33.033,36.293,0.663,0.000,36.293,0.000,0.000,0.000,0.000
808,2400.094,27.167,27.167,35.284,0.664,0.000,35.284,0.000,0.000,0.000,0.000
809,2403.122,29.200,29.200,34.259,0.664,0.000,34.259,0.000,0.000,0.000,0.000
810,2406.150,27.333,27.333,33.224,0.664,0.000,33.224,0.000,0.000,0.000,0.000
811,2409.178,33.367,33.367,32.181,0.665,0.000,32.181,0.000,0.000,0.000,0.000
812,2412.206,14.267,14.267,31.136,0.665,0.000,31.136,0.000,0.000,0.000,0.000
813,2415.234,19.367,19.367,30.093,0.666,0.000,30.093,0.000,0.000,0.000,0.000
814,2418.262,21.333,21.333,29.054,0.666,0.000,29.054,0.000,0.000,0.000,0.000
815,2421.290,18.267,18.267,28.023,0.666,0.000,28.023,0.000,0.000,0.000,0.000
816,2424.319,18.267,18.267,27.004,0.667,0.000,27.004,0.000,0.000,0.000,0.000
817,2427.347,14.200,14.200,26.000,0.667,0.000,26.000,0.000,0.000,0.000,0.000
818,2430.376,24.433,24.433,25.012,0.668,0.000,25.012,0.000,0.000,0.000,0.000
819,2433.404,23.500,23.500,24.045,0.668,0.000,24.045,0.000,0.000,0.000,0.000
820,2436.433,14.400,14.400,23.099,0.668,0.000,23.099,0.000,0.000,0.000,0.000
821,2439.462,19.333,19.333,22.177,0.669,0.000,22.177,0.000,0.000,0.000,0.000
822,2442.491,18.100,18.100,21.280,0.669,0.000,21.280,0.000,0.000,0.000,0.000
823,2445.520,13.633,13.633,20.408,0.669,0.000,20.408,0.000,0.000,0.000,0.000
824,2448.549,11.733,11.733,19.564,0.670,0.000,19.564,0.000,0.000,0.000,0.000
825,2451.578,10.467,10.467,18.748,0.670,0.000,18.748,0.000,0.000,0.000,0.000
826,2454.607,20.200,20.200,17.960,0.671,0.000,17.960,0.000,0.000,0.000,0.000
827,2457.637,17.467,17.467,17.201,0.671,0.000,17.201,0.000,0.000,0.000,0.000
828,2460.666,14.533,14.533,16.472,0.671,0.000,16.472,0.000,0.000,0.000,0.000
829,2463.696,9.333,9.333,15.772,0.672,0.000,15.772,0.000,0.000,0.000,0.000
830,2466.726,18.300,18.300,15.104,0.672,0.000,15.104,0.000,0.000,0.000,0.000
831,2469.755,16.433,16.433,14.466,0.673,0.000,14.466,0.000,0.000,0.000,0.000
832,2472.785,19.367,19.367,13.860,0.673,0.000,13.860,0.000,0.000,0.000,0.000
833,2475.815,13.300,13.300,13.287,0.673,0.000,13.287,0.000,0.000,0.000,0.000
834,2478.845,10.667,10.667,12.749,0.674,0.000,12.749,0.000,0.000,0.000,0.000
835,2481.875,12.533,12.533,12.247,0.674,0.000,12.247,0.000,0.000,0.000,0.000
836,2484.905,14.500,14.500,11.783,0.675,0.000,11.783,0.000,0.000,0.000,0.000
837,2487.936,10.333,10.333,11.360,0.675,0.000,11.360,0.000,0.000,0.000,0.000
838,2490.966,16.400,16.400,10.981,0.675,0.000,10.981,0.000,0.000,0.000,0.000
839,2493.996,7.500,7.500,10.651,0.676,0.000,10.651,0.000,0.000,0.000,0.000
840,2497.027,9.333,9.333,10.373,0.676,0.000,10.373,0.000,0.000,0.000,0.000
841,2500.058,13.567,13.567,10.154,0.676,0.000,10.154,0.000,0.000,0.000,0.000
842,2503.088,14.300,14.300,10.001,0.677,0.000,10.001,0.000,0.000,0.000,0.000
843,2506.119,16.467,16.467,9.920,0.677,0.000,9.920,0.000,0.000,0.000,0.000
844,2509.150,18.600,18.600,9.920,0.678,0.000,9.920,0.000,0.000,0.000,0.000
845,2512.181,16.567,16.567,10.011,0.678,0.000,10.011,0.000,0.000,0.000,0.000
846,2515.212,10.433,10.433,10.203,0.678,0.000,10.203,0.000,0.000,0.000,0.000
847,2518.243,22.267,22.267,10.509,0.679,0.000,10.509,0.000,0.000,0.000,0.000
848,2521.275,13.267,13.267,10.942,0.679,0.000,10.942,0.000,0.000,0.000,0.000
849,2524.306,32.567,32.567,11.515,0.680,0.000,11.515,0.000,0.000,0.000,0.000
850,2527.337,25.467,25.467,12.244,0.680,0.000,12.244,0.000,0.000,0.000,0.000
851,2530.369,25.300,25.300,13.145,0.680,0.000,13.145,0.000,0.000,0.000,0.000
852,2533.401,42.067,42.067,14.235,0.681,0.000,14.235,0.000,0.000,0.000,0.000
853,2536.432,36.333,36.333,15.530,0.681,0.000,15.530,0.000,0.000,0.000,0.000
854,2539.464,30.300,30.300,17.048,0.682,0.000,17.048,0.000,0.000,0.000,0.000
855,2542.496,39.267,39.267,18.806,0.682,0.000,18.806,0.000,0.000,0.000,0.000
856,2545.528,42.933,42.933,20.821,0.682,0.000,20.821,0.000,0.000,0.000,0.000
857,2548.560,50.133,50.133,23.107,0.683,0.000,23.107,0.000,0.000,0.000,0.000
858,2551.592,63.233,63.233,25.680,0.683,0.000,25.680,0.000,0.000,0.000,0.000
859,2554.625,55.767,55.767,28.550,0.683,0.000,28.550,0.000,0.000,0.000,0.000
860,2557.657,72.300,72.300,31.727,0.684,0.000,31.727,0.000,0.000,0.000,0.000
861,2560.690,75.333,75.333,35.216,0.684,0.000,35.216,0.000,0.000,0.000,0.000
862,2563.722,71.067,71.067,39.021,0.685,0.000,39.021,0.000,0.000,0.000,0.000
863,2566.755,77.933,77.933,43.138,0.685,0.000,43.138,0.000,0.000,0.000,0.000
864,2569.787,81.200,81.200,47.561,0.685,0.000,47.561,0.000,0.000,0.000,0.000
865,2572.820,116.833,116.833,52.277,0.686,0.000,52.277,0.000,0.000,0.000,0.000
866,2575.853,103.833,103.833,57.269,0.686,0.000,57.269,0.000,0.000,0.000,0.000
867,2578.886,119.700,119.700,62.510,0.687,0.000,62.510,0.000,0.000,0.000,0.000
868,2581.919,108.567,108.567,67.972,0.687,0.000,67.972,0.000,0.000,0.000,0.000
869,2584.952,118.900,118.900,73.618,0.687,0.000,73.618,0.000,0.000,0.000,0.000
870,2587.986,121.300,121.300,79.406,0.688,0.000,79.406,0.000,0.000,0.000,0.000
871,2591.019,149.967,149.967,85.286,0.688,0.000,85.286,0.000,0.000,0.000,0.000
872,2594.053,135.533,135.533,91.206,0.689,0.000,91.206,0.000,0.000,0.000,0.000
873,2597.086,154.900,154.900,97.109,0.689,0.000,97.109,0.000,0.000,0.000,0.000
874,2600.120,168.967,168.967,102.931,0.689,0.000,102.931,0.000,0.000,0.000,0.000
875,2603.153,147.767,147.767,108.609,0.690,0.000,108.609,0.000,0.000,0.000,0.000
876,2606.187,166.833,166.833,114.076,0.690,0.000,114.076,0.000,0.000,0.000,0.000
877,2609.221,153.700,153.700,119.268,0.690,0.000,119.268,0.000,0.000,0.000,0.000
878,2612.255,157.800,157.800,124.116,0.691,0.000,124.116,0.000,0.000,0.000,0.000
879,2615.289,151.700,151.700,128.559,0.691,0.000,128.559,0.000,0.000,0.000,0.000
880,2618.323,158.667,158.667,132.537,0.692,0.000,132.537,0.000,0.000,0.000,0.000
881,2621.358,150.800,150.800,135.995,0.692,0.000,135.995,0.000,0.000,0.000,0.000
882,2624.392,145.733,145.733,138.883,0.692,0.000,138.883,0.000,0.000,0.000,0.000
883,2627.426,151.867,151.867,141.160,0.693,0.000,141.160,0.000,0.000,0.000,0.000
884,2630.461,151.733,151.733,142.794,0.693,0.000,142.794,0.000,0.000,0.000,0.000
885,2633.496,149.733,149.733,143.759,0.694,0.000,143.759,0.000,0.000,0.000,0.000
886,2636.530,131.000,131.000,144.040,0.694,0.000,144.040,0.000,0.000,0.000,0.000
887,2639.565,143.100,143.100,143.633,0.694,0.000,143.633,0.000,0.000,0.000,0.000
888,2642.600,142.333,142.333,142.544,0.695,0.000,142.544,0.000,0.000,0.000,0.000
889,2645.635,111.833,111.833,140.786,0.695,0.000,140.786,0.000,0.000,0.000,0.000
890,2648.670,111.267,111.267,138.385,0.696,0.000,138.385,0.000,0.000,0.000,0.000
891,2651.705,105.867,105.867,135.375,0.696,0.000,135.375,0.000,0.000,0.000,0.000
892,2654.741,100.300,100.300,131.797,0.696,0.000,131.797,0.000,0.000,0.000,0.000
893,2657.776,88.300,88.300,127.699,0.697,0.000,127.699,0.000,0.000,0.000,0.000
894,2660.811,86.267,86.267,123.139,0.697,0.000,123.139,0.000,0.000,0.000,0.000
895,2663.847,81.267,81.267,118.174,0.697,0.000,118.174,0.000,0.000,0.000,0.000
896,2666.883,75.200,75.200,112.868,0.698,0.000,112.868,0.000,0.000,0.000,0.000
897,2669.918,73.267,73.267,107.288,0.698,0.000,107.288,0.000,0.000,0.000,0.000
898,2672.954,59.567,59.567,101.499,0.699,0.000,101.499,0.000,0.000,0.000,0.000
899,2675.990,60.500,60.500,95.567,0.699,0.000,95.567,0.000,0.000,0.000,0.000
900,2679.026,38.533,38.533,89.556,0.699,0.000,89.556,0.000,0.000,0.000,0.000
901,2682.062,48.533,48.533,83.528,0.700,0.000,83.528,0.000,0.000,0.000,0.000
902,2685.098,31.400,31.400,77.539,0.700,0.000,77.539,0.000,0.000,0.000,0.000
903,2688.134,42.633,42.633,71.644,0.701,0.000,71.644,0.000,0.000,0.000,0.000
904,2691.171,25.567,25.567,65.889,0.701,0.000,65.889,0.000,0.000,0.000,0.000
905,2694.207,34.567,34.567,60.317,0.702,0.000,60.317,0.000,0.000,0.000,0.000
906,2697.244,28.433,28.433,54.964,0.703,0.000,54.964,0.000,0.000,0.000,0.000
907,2700.280,15.700,15.700,49.859,0.704,0.000,49.859,0.000,0.000,0.000,0.000
908,2703.317,25.500,25.500,45.024,0.706,0.000,45.024,0.000,0.000,0.000,0.000
909,2706.354,18.500,18.500,40.479,0.707,0.000,40.479,0.000,0.000,0.000,0.000
910,2709.391,15.533,15.533,36.233,0.708,0.000,36.233,0.000,0.000,0.000,0.000
911,2712.428,8.667,8.667,32.295,0.709,0.000,32.295,0.000,0.000,0.000,0.000
