ch,keV,net,fit,model,continuum_raw,Na-22,Ann-511
426,1253.870,3022.165,3022.165,2998.543,2.006,2998.543,0.000
427,1256.906,3252.331,3252.331,3208.322,2.097,3208.322,0.000
428,1259.941,3487.531,3487.531,3392.537,2.188,3392.537,0.000
429,1262.977,3586.965,3586.965,3545.159,2.280,3545.159,0.000
430,1266.013,3760.365,3760.365,3660.997,2.371,3660.997,0.000
431,1269.049,3787.432,3787.432,3735.995,2.462,3735.995,0.000
432,1272.085,3811.598,3811.598,3767.463,2.553,3767.463,0.000
433,1275.121,3925.698,3925.698,3754.233,2.644,3754.233,0.000
434,1278.158,3922.032,3922.032,3696.736,2.736,3696.736,0.000
435,1281.194,3617.232,3617.232,3596.968,2.827,3596.968,0.000
436,1284.230,3629.865,3629.865,3458.382,2.918,3458.382,0.000
437,1287.267,3360.498,3360.498,3285.682,3.009,3285.682,0.000
438,1290.303,3075.198,3075.198,3084.558,3.100,3084.558,0.000
439,1293.340,3052.065,3052.065,2861.375,3.191,2861.375,0.000
440,1296.376,2740.299,2740.299,2622.837,3.283,2622.837,0.000
441,1299.413,2501.199,2501.199,2375.657,3.374,2375.657,0.000
442,1302.450,2187.432,2187.432,2126.251,3.465,2126.251,0.000
443,1305.487,2021.765,2021.765,1880.475,3.556,1880.475,0.000
444,1308.524,1662.399,1662.399,1643.418,3.647,1643.418,0.000
445,1311.561,1473.998,1473.998,1419.266,3.739,1419.266,0.000
446,1314.598,1259.799,1259.799,1211.227,3.830,1211.227,0.000
447,1317.635,1017.799,1017.799,1021.525,3.921,1021.525,0.000
448,1320.672,831.432,831.432,851.440,4.012,851.440,0.000
449,1323.709,639.798,639.798,701.407,4.103,701.407,0.000
450,1326.746,548.532,548.532,571.134,4.194,571.134,0.000
451,1329.783,456.932,456.932,459.741,4.286,459.741,0.000
452,1332.821,345.765,345.765,365.911,4.377,365.911,0.000
453,1335.858,252.532,252.532,288.029,4.468,288.029,0.000
454,1338.895,183.132,183.132,224.314,4.559,224.314,0.000
455,1341.933,135.998,135.998,172.926,4.650,172.926,0.000
456,1344.970,118.032,118.032,132.063,4.742,132.063,0.000
457,1348.007,83.698,83.698,100.019,4.833,100.019,0.000
458,1351.045,56.132,56.132,75.237,4.924,75.237,0.000
459,1354.082,37.098,37.098,56.336,5.015,56.336,0.000
460,1357.120,30.398,30.398,42.119,5.106,42.119,0.000
461,1360.158,17.932,17.932,31.572,5.197,31.572,0.000
462,1363.195,12.332,12.332,23.859,5.289,23.859,0.000
463,1366.233,5.998,5.998,18.300,5.380,18.300,0.000
464,1369.270,4.165,4.165,14.352,5.471,14.352,0.000
465,1372.308,16.865,16.865,11.595,5.562,11.595,0.000
466,1375.346,9.032,9.032,9.702,5.653,9.702,0.000
467,1378.383,10.465,10.465,8.429,5.745,8.429,0.000
468,1381.421,4.865,4.865,7.595,5.836,7.595,0.000
469,1384.459,8.998,8.998,7.066,5.927,7.066,0.000
470,1387.497,5.365,5.365,6.747,6.018,6.747,0.000
471,1390.534,8.765,8.765,6.570,6.109,6.570,0.000
472,1393.572,5.798,5.798,6.488,6.200,6.488,0.000
473,1396.610,0.631,0.631,6.469,6.292,6.469,0.000
474,1399.648,5.098,5.098,6.491,6.383,6.491,0.000
475,1402.685,9.664,9.664,6.539,6.474,6.539,0.000
476,1405.723,9.131,9.131,6.604,6.565,6.604,0.000
477,1408.761,8.631,8.631,6.679,6.656,6.679,0.000
478,1411.798,1.331,1.331,6.761,6.748,6.761,0.000
479,1414.836,9.264,9.264,6.846,6.839,6.846,0.000
480,1417.874,5.597,5.597,6.934,6.930,6.934,0.000
481,1420.912,0.830,0.830,7.024,7.021,7.024,0.000
482,1423.949,5.130,5.130,7.114,7.112,7.114,0.000
483,1426.987,13.496,13.496,7.204,7.204,7.204,0.000
484,1430.025,0.096,0.096,7.295,7.295,7.295,0.000
485,1433.062,0.000,-0.137,7.386,7.386,7.386,0.000
486,1436.100,6.362,6.362,7.477,7.477,7.477,0.000
487,1439.138,4.696,4.696,7.397,7.397,7.397,0.000
488,1442.175,1.462,1.462,7.316,7.316,7.316,0.000
489,1445.213,0.000,-1.572,7.236,7.236,7.236,0.000
490,1448.250,1.095,1.095,7.155,7.155,7.155,0.000
491,1451.288,10.995,10.995,7.075,7.075,7.075,0.000
492,1454.325,10.662,10.662,6.995,6.995,6.995,0.000
493,1457.363,15.528,15.528,6.914,6.914,6.914,0.000
494,1460.400,20.395,20.395,6.834,6.834,6.834,0.000
495,1463.438,5.928,5.928,6.753,6.753,6.753,0.000
496,1466.475,7.662,7.662,6.673,6.673,6.673,0.000
497,1469.512,11.162,11.162,6.593,6.593,6.593,0.000
498,1472.549,8.462,8.462,6.512,6.512,6.512,0.000
499,1475.587,4.462,4.462,6.432,6.432,6.432,0.000
500,1478.624,3.529,3.529,6.351,6.351,6.351,0.000
501,1481.661,10.663,10.663,6.271,6.271,6.271,0.000
502,1484.698,4.963,4.963,6.191,6.191,6.191,0.000
503,1487.735,19.130,19.130,6.110,6.110,6.110,0.000
504,1490.772,12.164,12.164,6.030,6.030,6.030,0.000
505,1493.809,3.131,3.131,5.949,5.949,5.949,0.000
506,1496.846,10.831,10.831,5.869,5.869,5.869,0.000
507,1499.883,6.898,6.898,5.789,5.789,5.789,0.000
508,1502.919,8.065,8.065,5.708,5.708,5.708,0.000
509,1505.956,16.298,16.298,5.628,5.628,5.628,0.000
510,1508.993,7.698,7.698,5.547,5.547,5.547,0.000
511,1512.029,4.665,4.665,5.467,5.467,5.467,0.000
512,1515.066,7.699,7.699,5.387,5.387,5.387,0.000
513,1518.102,12.799,12.799,5.306,5.306,5.306,0.000
514,1521.139,8.366,8.366,5.226,5.226,5.226,0.000
515,1524.175,14.432,14.432,5.145,5.145,5.145,0.000
516,1527.211,8.932,8.932,5.065,5.065,5.065,0.000
517,1530.247,12.232,12.232,4.985,4.985,4.985,0.000
518,1533.283,13.899,13.899,4.904,4.904,4.904,0.000
519,1536.319,11.566,11.566,4.824,4.824,4.824,0.000
520,1539.355,10.966,10.966,4.744,4.744,4.744,0.000
521,1542.391,4.433,4.433,4.663,4.663,4.663,0.000
522,1545.427,6.932,6.932,4.583,4.583,4.583,0.000
523,1548.462,6.899,6.899,4.502,4.502,4.502,0.000
524,1551.498,1.666,1.666,4.422,4.422,4.422,0.000
525,1554.533,9.799,9.799,4.342,4.342,4.342,0.000
526,1557.569,8.833,8.833,4.261,4.261,4.261,0.000
527,1560.604,9.966,9.966,4.181,4.181,4.181,0.000
528,1563.639,7.566,7.566,4.100,4.100,4.100,0.000
529,1566.674,4.099,4.099,4.020,4.020,4.020,0.000
530,1569.709,14.666,14.666,3.940,3.940,3.940,0.000
531,1572.744,11.733,11.733,3.859,3.859,3.859,0.000
532,1575.779,2.099,2.099,3.779,3.779,3.779,0.000
533,1578.814,10.766,10.766,3.698,3.698,3.698,0.000
534,1581.848,0.000,-2.168,3.618,3.618,3.618,0.000
535,1584.883,4.233,4.233,3.538,3.538,3.538,0.000
536,1587.917,3.233,3.233,3.457,3.457,3.457,0.000
537,1590.952,5.466,5.466,3.377,3.377,3.377,0.000
538,1593.986,14.199,14.199,3.296,3.296,3.296,0.000
539,1597.020,7.299,7.299,3.216,3.216,3.216,0.000
540,1600.054,7.599,7.599,3.136,3.136,3.136,0.000
541,1603.087,7.166,7.166,3.055,3.055,3.055,0.000
542,1606.121,0.533,0.533,2.975,2.975,2.975,0.000
543,1609.155,4.699,4.699,2.894,2.894,2.894,0.000
544,1612.188,2.899,2.899,2.814,2.814,2.814,0.000
545,1615.221,7.533,7.533,2.734,2.734,2.734,0.000
546,1618.254,2.833,2.833,2.653,2.653,2.653,0.000
547,1621.288,4.333,4.333,2.573,2.573,2.573,0.000
548,1624.320,2.699,2.699,2.492,2.492,2.492,0.000
549,1627.353,1.633,1.633,2.412,2.412,2.412,0.000
550,1630.386,0.000,-1.701,2.332,2.332,2.332,0.000
551,1633.418,1.633,1.633,2.251,2.251,2.251,0.000
552,1636.451,5.833,5.833,2.171,2.171,2.171,0.000
553,1639.483,0.000,-1.334,2.091,2.090,2.091,0.000
554,1642.515,5.766,5.766,2.011,2.010,2.011,0.000
555,1645.547,0.000,-0.834,1.931,1.930,1.931,0.000
556,1648.579,0.933,0.933,1.851,1.849,1.851,0.000
557,1651.610,0.000,-0.267,1.771,1.769,1.771,0.000
558,1654.642,2.799,2.799,1.692,1.688,1.692,0.000
559,1657.673,3.433,3.433,1.613,1.608,1.613,0.000
560,1660.704,5.066,5.066,1.535,1.528,1.535,0.000
561,1663.735,1.566,1.566,1.457,1.447,1.457,0.000
562,1666.766,1.766,1.766,1.380,1.367,1.380,0.000
563,1669.797,1.333,1.333,1.305,1.286,1.305,0.000
564,1672.828,4.899,4.899,1.231,1.206,1.231,0.000
565,1675.858,0.000,-0.301,1.159,1.126,1.159,0.000
566,1678.888,0.799,0.799,1.090,1.045,1.090,0.000
567,1681.918,0.133,0.133,1.024,0.965,1.024,0.000
568,1684.948,0.699,0.699,0.963,0.884,0.963,0.000
569,1687.978,2.833,2.833,0.907,0.804,0.907,0.000
570,1691.007,4.866,4.866,0.856,0.724,0.856,0.000
571,1694.037,1.233,1.233,0.814,0.643,0.814,0.000
572,1697.066,0.533,0.533,0.781,0.563,0.781,0.000
573,1700.095,3.933,3.933,0.759,0.482,0.759,0.000
574,1703.124,0.000,-1.434,0.749,0.402,0.749,0.000
575,1706.153,0.766,0.766,0.755,0.322,0.755,0.000
576,1709.181,2.599,2.599,0.777,0.241,0.777,0.000
577,1712.209,2.733,2.733,0.819,0.161,0.819,0.000
578,1715.237,0.000,-1.368,0.882,0.080,0.882,0.000
579,1718.265,1.466,1.466,0.969,0.000,0.969,0.000
580,1721.293,1.133,1.133,1.163,0.000,1.163,0.000
581,1724.321,1.766,1.766,1.385,0.000,1.385,0.000
582,1727.348,0.000,-0.834,1.636,0.000,1.636,0.000
583,1730.375,0.000,-0.034,1.919,0.000,1.919,0.000
584,1733.402,2.099,2.099,2.232,0.000,2.232,0.000
585,1736.429,0.000,-0.834,2.577,0.000,2.577,0.000
586,1739.455,5.866,5.866,2.953,0.000,2.953,0.000
587,1742.482,6.832,6.832,3.357,0.000,3.357,0.000
588,1745.508,0.099,0.099,3.787,0.000,3.787,0.000
589,1748.534,3.699,3.699,4.239,0.000,4.239,0.000
590,1751.560,0.000,-0.468,4.709,0.000,4.709,0.000
591,1754.585,3.832,3.832,5.191,0.000,5.191,0.000
592,1757.611,0.000,-0.134,5.679,0.000,5.679,0.000
593,1760.636,4.232,4.232,6.164,0.000,6.164,0.000
594,1763.661,4.599,4.599,6.639,0.000,6.639,0.000
595,1766.685,3.666,3.666,7.097,0.000,7.097,0.000
596,1769.710,5.666,5.666,7.527,0.000,7.527,0.000
597,1772.734,11.932,11.932,7.922,0.000,7.922,0.000
598,1775.758,3.666,3.666,8.274,0.000,8.274,0.000
599,1778.782,7.766,7.766,8.576,0.000,8.576,0.000
600,1781.805,7.299,7.299,8.820,0.000,8.820,0.000
601,1784.829,7.599,7.599,9.001,0.000,9.001,0.000
602,1787.852,6.532,6.532,9.115,0.000,9.115,0.000
603,1790.875,11.333,11.333,9.160,0.000,9.160,0.000
604,1793.897,6.099,6.099,9.135,0.000,9.135,0.000
605,1796.920,5.499,5.499,9.040,0.000,9.040,0.000
606,1799.942,12.033,12.033,8.877,0.000,8.877,0.000
607,1802.964,7.599,7.599,8.650,0.000,8.650,0.000
608,1805.985,15.999,15.999,8.364,0.000,8.364,0.000
609,1809.007,8.799,8.799,8.025,0.000,8.025,0.000
610,1812.028,15.399,15.399,7.641,0.000,7.641,0.000
611,1815.049,14.566,14.566,7.220,0.000,7.220,0.000
612,1818.070,7.166,7.166,6.769,0.000,6.769,0.000
613,1821.090,13.433,13.433,6.298,0.000,6.298,0.000
614,1824.110,16.633,16.633,5.815,0.000,5.815,0.000
615,1827.130,7.433,7.433,5.327,0.000,5.327,0.000
616,1830.150,13.899,13.899,4.843,0.000,4.843,0.000
617,1833.170,9.533,9.533,4.369,0.000,4.369,0.000
618,1836.189,13.566,13.566,3.911,0.000,3.911,0.000
619,1839.208,10.366,10.366,3.474,0.000,3.474,0.000
620,1842.226,11.900,11.900,3.063,0.000,3.063,0.000
621,1845.245,3.866,3.866,2.679,0.000,2.679,0.000
622,1848.263,9.033,9.033,2.326,0.000,2.326,0.000
623,1851.281,10.933,10.933,2.003,0.000,2.003,0.000
624,1854.298,8.566,8.566,1.712,0.000,1.712,0.000
625,1857.316,2.566,2.566,1.452,0.000,1.452,0.000
626,1860.333,6.033,6.033,1.222,0.000,1.222,0.000
627,1863.350,1.933,1.933,1.021,0.000,1.021,0.000
628,1866.366,5.600,5.600,0.846,0.000,0.846,0.000
629,1869.382,5.700,5.700,0.696,0.000,0.696,0.000
630,1872.398,3.000,3.000,0.568,0.000,0.568,0.000
631,1875.414,2.133,2.133,0.460,0.000,0.460,0.000
632,1878.429,2.233,2.233,0.370,0.000,0.370,0.000
633,1881.444,0.000,-1.367,0.295,0.000,0.295,0.000
634,1884.459,0.000,-1.334,0.233,0.000,0.233,0.000
635,1887.474,0.166,0.166,0.183,0.000,0.183,0.000
636,1890.488,0.966,0.966,0.143,0.000,0.143,0.000
637,1893.502,0.000,-0.500,0.110,0.000,0.110,0.000
638,1896.515,0.000,-2.067,0.085,0.000,0.085,0.000
639,1899.529,0.000,-1.667,0.064,0.000,0.064,0.000
640,1902.542,0.000,-1.034,0.049,0.000,0.049,0.000
641,1905.555,0.000,-1.567,0.037,0.000,0.037,0.000
642,1908.567,0.000,-0.367,0.027,0.000,0.027,0.000
643,1911.579,0.000,-0.734,0.020,0.000,0.020,0.000
644,1914.591,2.266,2.266,0.015,0.000,0.015,0.000
645,1917.603,2.366,2.366,0.011,0.000,0.011,0.000
646,1920.614,0.000,-1.467,0.008,0.000,0.008,0.000
647,1923.625,1.700,1.700,0.006,0.000,0.006,0.000
648,1926.635,1.933,1.933,0.004,0.000,0.004,0.000
649,1929.646,1.000,1.000,0.003,0.000,0.003,0.000
650,1932.655,0.000,-2.467,0.002,0.000,0.002,0.000
651,1935.665,0.700,0.700,0.001,0.000,0.001,0.000
652,1938.674,0.000,-1.534,0.001,0.000,0.001,0.000
653,1941.683,0.733,0.733,0.001,0.000,0.001,0.000
654,1944.692,2.733,2.733,0.000,0.000,0.000,0.000
655,1947.700,1.766,1.766,0.000,0.000,0.000,0.000
656,1950.708,0.000,-2.300,0.000,0.000,0.000,0.000
657,1953.716,0.333,0.333,0.000,0.000,0.000,0.000
658,1956.724,0.000,-0.467,0.000,0.000,0.000,0.000
659,1959.731,1.333,1.333,0.000,0.000,0.000,0.000
660,1962.737,0.000,-1.567,0.000,0.000,0.000,0.000
661,1965.744,0.000,-0.267,0.000,0.000,0.000,0.000
662,1968.750,0.000,-1.367,0.000,0.000,0.000,0.000
663,1971.755,0.000,-2.200,0.000,0.000,0.000,0.000
664,1974.761,1.600,1.600,0.000,0.000,0.000,0.000
665,1977.766,0.000,-0.067,0.000,0.000,0.000,0.000
666,1980.770,0.000,-0.067,0.000,0.000,0.000,0.000
667,1983.775,0.833,0.833,0.000,0.000,0.000,0.000
668,1986.779,0.000,-0.067,0.000,0.000,0.000,0.000
669,1989.782,0.000,-0.100,0.000,0.000,0.000,0.000
670,1992.785,0.533,0.533,0.000,0.000,0.000,0.000
671,1995.788,1.966,1.966,0.000,0.000,0.000,0.000
672,1998.791,1.066,1.066,0.000,0.000,0.000,0.000
673,2001.793,0.366,0.366,0.000,0.000,0.000,0.000
674,2004.795,0.266,0.266,0.000,0.000,0.000,0.000
675,2007.796,0.000,-0.034,0.000,0.000,0.000,0.000
676,2010.797,0.266,0.266,0.000,0.000,0.000,0.000
677,2013.798,0.000,-1.667,0.000,0.000,0.000,0.000
678,2016.799,0.100,0.100,0.000,0.000,0.000,0.000
679,2019.798,0.000,-0.434,0.000,0.000,0.000,0.000
680,2022.798,0.000,-2.367,0.000,0.000,0.000,0.000
681,2025.797,0.000,-1.600,0.000,0.000,0.000,0.000
682,2028.796,3.166,3.166,0.000,0.000,0.000,0.000
683,2031.795,1.000,1.000,0.000,0.000,0.000,0.000
684,2034.793,0.000,-0.767,0.000,0.000,0.000,0.000
685,2037.791,0.000,-0.334,0.000,0.000,0.000,0.000
686,2040.788,1.966,1.966,0.000,0.000,0.000,0.000
687,2043.785,0.000,-2.067,0.000,0.000,0.000,0.000
688,2046.782,0.000,-2.234,0.000,0.000,0.000,0.000
689,2049.778,0.000,-1.400,0.000,0.000,0.000,0.000
690,2052.774,5.333,5.333,0.000,0.000,0.000,0.000
691,2055.769,1.566,1.566,0.000,0.000,0.000,0.000
692,2058.764,0.000,-1.200,0.000,0.000,0.000,0.000
693,2061.759,1.833,1.833,0.000,0.000,0.000,0.000
694,2064.753,0.000,-0.134,0.000,0.000,0.000,0.000
695,2067.747,2.633,2.633,0.000,0.000,0.000,0.000
696,2070.740,0.000,-1.200,0.000,0.000,0.000,0.000
697,2073.733,0.000,-1.367,0.000,0.000,0.000,0.000
698,2076.726,2.066,2.066,0.000,0.000,0.000,0.000
699,2079.718,0.000,-1.700,0.000,0.000,0.000,0.000
700,2082.710,0.000,-2.000,0.000,0.000,0.000,0.000
701,2085.701,0.000,-1.434,0.000,0.000,0.000,0.000
702,2088.692,4.666,4.666,0.000,0.000,0.000,0.000
703,2091.683,0.533,0.533,0.000,0.000,0.000,0.000
704,2094.673,0.533,0.533,0.000,0.000,0.000,0.000
705,2097.663,0.000,-1.534,0.000,0.000,0.000,0.000
706,2100.652,0.333,0.333,0.000,0.000,0.000,0.000
707,2103.641,0.000,-0.800,0.000,0.000,0.000,0.000
708,2106.630,0.266,0.266,0.000,0.000,0.000,0.000
709,2109.618,0.000,-0.467,0.000,0.000,0.000,0.000
710,2112.605,0.700,0.700,0.000,0.000,0.000,0.000
711,2115.593,1.000,1.000,0.000,0.000,0.000,0.000
712,2118.579,0.000,-2.067,0.000,0.000,0.000,0.000
713,2121.566,0.000,-0.034,0.000,0.000,0.000,0.000
714,2124.552,0.133,0.133,0.000,0.000,0.000,0.000
715,2127.537,0.000,-1.367,0.000,0.000,0.000,0.000
716,2130.522,0.000,-0.867,0.000,0.000,0.000,0.000
717,2133.507,0.000,-1.534,0.000,0.000,0.000,0.000
718,2136.491,0.000,-1.034,0.000,0.000,0.000,0.000
719,2139.475,0.000,-1.767,0.000,0.000,0.000,0.000
720,2142.458,0.233,0.233,0.000,0.000,0.000,0.000
721,2145.441,0.000,-0.500,0.000,0.000,0.000,0.000
722,2148.423,1.733,1.733,0.000,0.000,0.000,0.000
723,2151.405,0.000,-2.500,0.000,0.000,0.000,0.000
724,2154.387,1.100,1.100,0.000,0.000,0.000,0.000
725,2157.368,1.200,1.200,0.000,0.000,0.000,0.000
726,2160.348,0.000,-1.534,0.000,0.000,0.000,0.000
727,2163.329,2.066,2.066,0.000,0.000,0.000,0.000
728,2166.308,0.000,-0.300,0.000,0.000,0.000,0.000
729,2169.287,0.000,-1.934,0.000,0.000,0.000,0.000
730,2172.266,1.100,1.100,0.000,0.000,0.000,0.000
731,2175.244,0.000,-1.500,0.000,0.000,0.000,0.000
732,2178.222,0.000,0.000,0.000,0.000,0.000,0.000
733,2181.200,1.366,1.366,0.000,0.000,0.000,0.000
734,2184.177,1.300,1.300,0.000,0.000,0.000,0.000
735,2187.153,0.000,-1.834,0.000,0.000,0.000,0.000
736,2190.129,1.533,1.533,0.000,0.000,0.000,0.000
737,2193.104,1.033,1.033,0.000,0.000,0.000,0.000
738,2196.079,0.000,-0.334,0.000,0.000,0.000,0.000
739,2199.054,0.000,-1.234,0.000,0.000,0.000,0.000
740,2202.028,0.000,-2.634,0.000,0.000,0.000,0.000
741,2205.002,0.233,0.233,0.000,0.000,0.000,0.000
742,2207.975,2.566,2.566,0.000,0.000,0.000,0.000
743,2210.947,0.000,-1.734,0.000,0.000,0.000,0.000
744,2213.919,0.566,0.566,0.000,0.000,0.000,0.000
745,2216.891,0.000,0.000,0.000,0.000,0.000,0.000
746,2219.862,0.000,-1.667,0.000,0.000,0.000,0.000
747,2222.833,0.366,0.366,0.000,0.000,0.000,0.000
748,2225.803,0.000,-0.734,0.000,0.000,0.000,0.000
749,2228.773,1.866,1.866,0.000,0.000,0.000,0.000
750,2231.742,0.000,-1.834,0.000,0.000,0.000,0.000
751,2234.710,0.000,-0.367,0.000,0.000,0.000,0.000
752,2237.679,0.000,-1.067,0.000,0.000,0.000,0.000
753,2240.646,0.000,-1.300,0.000,0.000,0.000,0.000
754,2243.613,0.000,-0.200,0.000,0.000,0.000,0.000
755,2246.580,0.000,-0.100,0.000,0.000,0.000,0.000
756,2249.546,0.000,-0.467,0.000,0.000,0.000,0.000
757,2252.512,0.000,-0.400,0.000,0.000,0.000,0.000
758,2255.477,2.033,2.033,0.000,0.000,0.000,0.000
759,2258.441,1.333,1.333,0.000,0.000,0.000,0.000
760,2261.405,0.000,-1.834,0.000,0.000,0.000,0.000
761,2264.369,1.133,1.133,0.000,0.000,0.000,0.000
762,2267.332,0.433,0.433,0.000,0.000,0.000,0.000
763,2270.295,0.000,-1.900,0.000,0.000,0.000,0.000
764,2273.257,0.133,0.133,0.000,0.000,0.000,0.000
765,2276.218,0.000,-0.134,0.000,0.000,0.000,0.000
766,2279.179,1.066,1.066,0.000,0.000,0.000,0.000
767,2282.139,1.266,1.266,0.000,0.000,0.000,0.000
768,2285.099,3.233,3.233,0.000,0.000,0.000,0.000
769,2288.059,0.000,-1.767,0.000,0.000,0.000,0.000
770,2291.017,0.000,-1.667,0.000,0.000,0.000,0.000
771,2293.976,0.000,-0.534,0.000,0.000,0.000,0.000
772,2296.933,0.000,-0.634,0.000,0.000,0.000,0.000
773,2299.891,0.000,-1.867,0.000,0.000,0.000,0.000
774,2302.847,0.000,-1.767,0.000,0.000,0.000,0.000
775,2305.803,0.300,0.300,0.000,0.000,0.000,0.000
776,2308.759,0.000,-1.400,0.000,0.000,0.000,0.000
777,2311.714,0.733,0.733,0.000,0.000,0.000,0.000
778,2314.668,0.000,-0.667,0.000,0.000,0.000,0.000
779,2317.622,2.300,2.300,0.000,0.000,0.000,0.000
780,2320.576,0.000,-1.734,0.000,0.000,0.000,0.000
781,2323.529,0.000,-0.034,0.000,0.000,0.000,0.000
782,2326.481,0.533,0.533,0.000,0.000,0.000,0.000
783,2329.433,0.000,-1.034,0.000,0.000,0.000,0.000
784,2332.384,0.166,0.166,0.000,0.000,0.000,0.000
785,2335.334,1.333,1.333,0.000,0.000,0.000,0.000
786,2338.284,0.566,0.566,0.000,0.000,0.000,0.000
787,2341.234,0.000,-0.400,0.000,0.000,0.000,0.000
788,2344.183,0.000,-1.267,0.000,0.000,0.000,0.000
789,2347.131,0.000,-1.567,0.000,0.000,0.000,0.000
790,2350.079,0.000,-0.334,0.000,0.000,0.000,0.000
791,2353.026,0.000,-1.534,0.000,0.000,0.000,0.000
792,2355.972,1.967,1.967,0.000,0.000,0.000,0.000
793,2358.919,0.000,-0.867,0.000,0.000,0.000,0.000
794,2361.864,0.000,-1.100,0.000,0.000,0.000,0.000
795,2364.809,0.000,-1.334,0.000,0.000,0.000,0.000
796,2367.753,0.000,-1.167,0.000,0.000,0.000,0.000
797,2370.697,0.500,0.500,0.000,0.000,0.000,0.000
798,2373.640,0.967,0.967,0.000,0.000,0.000,0.000
799,2376.582,0.000,-0.133,0.000,0.000,0.000,0.000
800,2379.524,1.867,1.867,0.000,0.000,0.000,0.000
801,2382.466,0.067,0.067,0.000,0.000,0.000,0.000
802,2385.407,0.000,-1.067,0.000,0.000,0.000,0.000
803,2388.347,0.000,-0.167,0.000,0.000,0.000,0.000
804,2391.286,1.133,1.133,0.000,0.000,0.000,0.000
805,2394.225,0.000,-1.067,0.000,0.000,0.000,0.000
806,2397.164,0.600,0.600,0.000,0.000,0.000,0.000
807,2400.101,0.033,0.033,0.000,0.000,0.000,0.000
808,2403.039,0.000,-0.567,0.000,0.000,0.000,0.000
809,2405.975,1.700,1.700,0.000,0.000,0.000,0.000
810,2408.911,0.000,-0.234,0.000,0.000,0.000,0.000
811,2411.846,1.233,1.233,0.000,0.000,0.000,0.000
812,2414.781,0.000,-1.267,0.000,0.000,0.000,0.000
813,2417.715,1.800,1.800,0.000,0.000,0.000,0.000
814,2420.649,1.133,1.133,0.000,0.000,0.000,0.000
815,2423.582,0.000,-0.334,0.000,0.000,0.000,0.000
816,2426.514,2.566,2.566,0.000,0.000,0.000,0.000
817,2429.446,0.533,0.533,0.000,0.000,0.000,0.000
818,2432.377,0.000,-0.334,0.000,0.000,0.000,0.000
819,2435.307,0.000,-0.067,0.000,0.000,0.000,0.000
820,2438.237,0.000,-1.200,0.000,0.000,0.000,0.000
821,2441.166,0.000,-0.567,0.000,0.000,0.000,0.000
822,2444.095,0.000,-0.833,0.000,0.000,0.000,0.000
823,2447.023,0.000,-1.000,0.000,0.000,0.000,0.000
824,2449.950,0.633,0.633,0.000,0.000,0.000,0.000
825,2452.877,0.000,-1.267,0.000,0.000,0.000,0.000
826,2455.803,0.000,-0.434,0.000,0.000,0.000,0.000
827,2458.728,0.033,0.033,0.000,0.000,0.000,0.000
828,2461.653,0.000,-0.067,0.000,0.000,0.000,0.000
829,2464.577,0.000,-1.067,0.000,0.000,0.000,0.000
830,2467.500,0.000,-0.033,0.000,0.000,0.000,0.000
831,2470.423,0.000,-0.067,0.000,0.000,0.000,0.000
832,2473.345,0.133,0.133,0.000,0.000,0.000,0.000
833,2476.267,0.000,-0.933,0.000,0.000,0.000,0.000
834,2479.187,0.000,-0.167,0.000,0.000,0.000,0.000
835,2482.108,0.000,-0.967,0.000,0.000,0.000,0.000
836,2485.027,0.100,0.100,0.000,0.000,0.000,0.000
837,2487.946,0.000,-0.633,0.000,0.000,0.000,0.000
838,2490.864,0.000,-0.033,0.000,0.000,0.000,0.000
839,2493.782,0.100,0.100,0.000,0.000,0.000,0.000
840,2496.699,1.267,1.267,0.000,0.000,0.000,0.000
841,2499.615,0.000,0.000,0.000,0.000,0.000,0.000
842,2502.531,0.800,0.800,0.000,0.000,0.000,0.000
843,2505.446,1.200,1.200,0.000,0.000,0.000,0.000
844,2508.360,2.133,2.133,0.000,0.000,0.000,0.000
845,2511.274,0.300,0.300,0.000,0.000,0.000,0.000
846,2514.186,0.000,-0.033,0.000,0.000,0.000,0.000
847,2517.099,0.000,-0.033,0.000,0.000,0.000,0.000
848,2520.010,0.000,-1.534,0.000,0.000,0.000,0.000
849,2522.921,0.000,-0.833,0.000,0.000,0.000,0.000
850,2525.831,0.000,-0.033,0.000,0.000,0.000,0.000
851,2528.741,0.633,0.633,0.000,0.000,0.000,0.000
852,2531.650,0.000,-1.067,0.000,0.000,0.000,0.000
853,2534.558,0.000,-0.667,0.000,0.000,0.000,0.000
854,2537.465,0.000,-0.700,0.000,0.000,0.000,0.000
855,2540.372,0.000,-1.500,0.000,0.000,0.000,0.000
856,2543.278,0.000,-1.034,0.000,0.000,0.000,0.000
857,2546.184,0.000,-0.634,0.000,0.000,0.000,0.000
858,2549.088,0.000,-0.934,0.000,0.000,0.000,0.000
859,2551.992,2.266,2.266,0.000,0.000,0.000,0.000
860,2554.896,0.000,-0.700,0.000,0.000,0.000,0.000
861,2557.798,6.900,6.900,0.000,0.000,0.000,0.000
862,2560.700,0.000,-1.000,0.000,0.000,0.000,0.000
863,2563.601,0.000,-2.000,0.000,0.000,0.000,0.000
864,2566.502,0.000,-2.400,0.000,0.000,0.000,0.000
865,2569.402,0.000,-1.300,0.000,0.000,0.000,0.000
866,2572.301,1.466,1.466,0.000,0.000,0.000,0.000
867,2575.199,0.000,-0.700,0.000,0.000,0.000,0.000
