ch,keV,net,fit,model,continuum_raw,Pb-212,Tl-208,Bi-212,Ra-224,Th-228,Rn-220
278,808.324,297.132,297.132,304.227,30.145,0.000,189.901,114.090,0.000,0.000,0.000
279,811.340,310.686,310.686,299.738,28.794,0.000,197.645,101.864,0.000,0.000,0.000
280,814.356,322.156,322.156,300.616,28.765,0.000,210.241,90.155,0.000,0.000,0.000
281,817.372,302.409,302.409,306.136,28.736,0.000,226.751,79.180,0.000,0.000,0.000
282,820.389,330.963,330.963,316.731,28.707,0.000,247.371,69.171,0.000,0.000,0.000
283,823.405,366.000,366.000,332.618,28.678,0.000,272.153,60.295,0.000,0.000,0.000
284,826.422,383.277,383.277,353.758,28.649,0.000,300.966,52.641,0.000,0.000,0.000
285,829.439,375.578,375.578,379.825,28.620,0.000,333.458,46.236,0.000,0.000,0.000
286,832.457,465.097,465.097,410.198,28.591,0.000,369.035,41.051,0.000,0.000,0.000
287,835.474,454.844,454.844,443.963,28.562,0.000,406.848,37.021,0.000,0.000,0.000
288,838.492,512.013,512.013,479.940,28.533,0.000,445.809,34.053,0.000,0.000,0.000
289,841.510,553.795,553.795,516.732,28.504,0.000,484.623,32.046,0.000,0.000,0.000
290,844.528,535.627,535.627,552.793,28.475,0.000,521.848,30.894,0.000,0.000,0.000
291,847.546,533.265,533.265,586.516,28.446,0.000,555.978,30.498,0.000,0.000,0.000
292,850.565,603.085,603.085,616.329,28.417,0.000,585.531,30.768,0.000,0.000,0.000
293,853.584,647.844,647.844,640.800,28.388,0.000,609.156,31.622,0.000,0.000,0.000
294,856.603,604.916,604.916,658.731,28.359,0.000,625.730,32.984,0.000,0.000,0.000
295,859.622,635.760,635.760,669.242,28.330,0.000,634.447,34.782,0.000,0.000,0.000
296,862.642,628.518,628.518,671.830,28.301,0.000,634.875,36.946,0.000,0.000,0.000
297,865.661,685.097,685.097,666.399,28.272,0.000,626.996,39.397,0.000,0.000,0.000
298,868.681,578.530,578.530,653.261,28.243,0.000,611.204,42.053,0.000,0.000,0.000
299,871.701,595.422,595.422,633.094,28.214,0.000,588.270,44.821,0.000,0.000,0.000
300,874.721,599.579,599.579,606.889,28.185,0.000,559.285,47.602,0.000,0.000,0.000
301,877.741,532.001,532.001,575.860,28.156,0.000,525.569,50.290,0.000,0.000,0.000
302,880.762,531.892,531.892,541.355,28.127,0.000,488.574,52.779,0.000,0.000,0.000
303,883.782,487.037,487.037,504.753,28.098,0.000,449.786,54.967,0.000,0.000,0.000
304,886.803,485.626,485.626,467.383,28.069,0.000,410.622,56.761,0.000,0.000,0.000
305,889.824,380.651,380.651,430.442,28.040,0.000,372.355,58.087,0.000,0.000,0.000
306,892.845,411.771,411.771,394.942,28.011,0.000,336.052,58.891,0.000,0.000,0.000
307,895.867,337.771,337.771,361.683,27.982,0.000,302.536,59.147,0.000,0.000,0.000
308,898.888,307.844,307.844,331.234,27.953,0.000,272.375,58.859,0.000,0.000,0.000
309,901.910,276.373,276.373,303.945,27.924,0.000,245.887,58.058,0.000,0.000,0.000
310,904.931,254.856,254.856,279.972,27.895,0.000,223.169,56.803,0.000,0.000,0.000
311,907.953,262.771,262.771,259.301,27.866,0.000,204.126,55.175,0.000,0.000,0.000
312,910.975,258.325,258.325,241.793,27.836,0.000,188.521,53.271,0.000,0.000,0.000
313,913.998,194.012,194.012,227.212,27.807,0.000,176.016,51.196,0.000,0.000,0.000
314,917.020,189.530,189.530,215.268,27.778,0.000,166.213,49.055,0.000,0.000,0.000
315,920.042,229.856,229.856,205.634,27.749,0.000,158.691,46.943,0.000,0.000,0.000
316,923.065,170.638,170.638,197.977,27.720,0.000,153.034,44.942,0.000,0.000,0.000
317,926.087,186.265,186.265,191.968,27.691,0.000,148.853,43.115,0.000,0.000,0.000
318,929.110,151.398,151.398,187.298,27.662,0.000,145.799,41.498,0.000,0.000,0.000
319,932.133,148.361,148.361,183.679,27.633,0.000,143.571,40.109,0.000,0.000,0.000
320,935.156,164.711,164.711,180.854,27.604,0.000,141.915,38.938,0.000,0.000,0.000
321,938.179,165.663,165.663,178.592,27.575,0.000,140.630,37.962,0.000,0.000,0.000
322,941.203,195.639,195.639,176.697,27.546,0.000,139.556,37.141,0.000,0.000,0.000
323,944.226,132.025,132.025,175.002,27.517,0.000,138.576,36.427,0.000,0.000,0.000
324,947.249,135.133,135.133,173.372,27.488,0.000,137.604,35.768,0.000,0.000,0.000
325,950.273,195.904,195.904,171.704,27.459,0.000,136.588,35.116,0.000,0.000,0.000
326,953.297,129.566,129.566,169.925,27.430,0.000,135.497,34.428,0.000,0.000,0.000
327,956.320,172.048,172.048,167.992,27.401,0.000,134.321,33.671,0.000,0.000,0.000
328,959.344,157.952,157.952,165.891,27.372,0.000,133.066,32.825,0.000,0.000,0.000
329,962.368,187.880,187.880,163.629,27.343,0.000,131.749,31.881,0.000,0.000,0.000
330,965.392,145.976,145.976,161.236,27.314,0.000,130.395,30.841,0.000,0.000,0.000
331,968.416,157.206,157.206,158.755,27.285,0.000,129.035,29.720,0.000,0.000,0.000
332,971.441,177.796,177.796,156.241,27.256,0.000,127.702,28.539,0.000,0.000,0.000
333,974.465,172.206,172.206,153.752,27.227,0.000,126.427,27.325,0.000,0.000,0.000
334,977.489,158.771,158.771,151.347,27.198,0.000,125.238,26.109,0.000,0.000,0.000
335,980.514,213.399,213.399,149.081,27.169,0.000,124.160,24.920,0.000,0.000,0.000
336,983.538,151.267,151.267,146.998,27.140,0.000,123.210,23.788,0.000,0.000,0.000
337,986.563,146.616,146.616,145.135,27.111,0.000,122.397,22.738,0.000,0.000,0.000
338,989.587,189.435,189.435,143.516,27.082,0.000,121.724,21.792,0.000,0.000,0.000
339,992.612,157.676,157.676,142.153,27.053,0.000,121.186,20.966,0.000,0.000,0.000
340,995.637,126.906,126.906,141.047,27.024,0.000,120.772,20.275,0.000,0.000,0.000
341,998.662,168.761,168.761,140.194,26.995,0.000,120.465,19.729,0.000,0.000,0.000
342,1001.686,156.942,156.942,139.582,26.966,0.000,120.245,19.337,0.000,0.000,0.000
343,1004.711,133.919,133.919,139.196,26.937,0.000,120.090,19.106,0.000,0.000,0.000
344,1007.736,141.027,141.027,139.023,26.908,0.000,119.978,19.045,0.000,0.000,0.000
345,1010.761,113.063,113.063,139.052,26.879,0.000,119.888,19.164,0.000,0.000,0.000
346,1013.786,139.304,139.304,139.278,26.850,0.000,119.805,19.473,0.000,0.000,0.000
347,1016.811,186.449,186.449,139.702,26.821,0.000,119.715,19.987,0.000,0.000,0.000
348,1019.837,139.714,139.714,140.330,26.792,0.000,119.611,20.719,0.000,0.000,0.000
349,1022.862,182.160,182.160,141.176,26.763,0.000,119.490,21.686,0.000,0.000,0.000
350,1025.887,156.750,156.750,141.957,26.432,0.000,119.068,22.889,0.000,0.000,0.000
351,1028.912,136.449,136.449,142.993,26.102,0.000,118.640,24.353,0.000,0.000,0.000
352,1031.937,142.172,142.172,144.302,25.771,0.000,118.214,26.088,0.000,0.000,0.000
353,1034.963,185.992,185.992,145.898,25.441,0.000,117.804,28.095,0.000,0.000,0.000
354,1037.988,139.425,139.425,147.789,25.111,0.000,117.422,30.367,0.000,0.000,0.000
355,1041.013,155.859,155.859,149.969,24.780,0.000,117.083,32.886,0.000,0.000,0.000
356,1044.039,180.160,180.160,152.421,24.450,0.000,116.799,35.622,0.000,0.000,0.000
357,1047.064,173.823,173.823,155.113,24.119,0.000,116.580,38.533,0.000,0.000,0.000
358,1050.090,166.160,166.160,157.998,23.789,0.000,116.434,41.564,0.000,0.000,0.000
359,1053.115,168.388,168.388,161.013,23.459,0.000,116.367,44.646,0.000,0.000,0.000
360,1056.140,165.485,165.485,164.085,23.128,0.000,116.381,47.704,0.000,0.000,0.000
361,1059.166,184.594,184.594,167.130,22.798,0.000,116.478,50.652,0.000,0.000,0.000
362,1062.191,166.858,166.858,170.057,22.467,0.000,116.654,53.403,0.000,0.000,0.000
363,1065.217,146.100,146.100,172.777,22.137,0.000,116.906,55.871,0.000,0.000,0.000
364,1068.242,173.774,173.774,175.203,21.807,0.000,117.229,57.974,0.000,0.000,0.000
365,1071.267,191.328,191.328,177.254,21.476,0.000,117.613,59.641,0.000,0.000,0.000
366,1074.293,179.739,179.739,178.866,21.146,0.000,118.052,60.814,0.000,0.000,0.000
367,1077.318,183.051,183.051,179.988,20.815,0.000,118.535,61.453,0.000,0.000,0.000
368,1080.344,171.280,171.280,180.590,20.485,0.000,119.052,61.538,0.000,0.000,0.000
369,1083.369,137.244,137.244,180.660,20.155,0.000,119.591,61.069,0.000,0.000,0.000
370,1086.394,212.521,212.521,180.207,19.824,0.000,120.140,60.067,0.000,0.000,0.000
371,1089.420,169.810,169.810,179.257,19.494,0.000,120.686,58.571,0.000,0.000,0.000
372,1092.445,181.569,181.569,177.854,19.163,0.000,121.216,56.639,0.000,0.000,0.000
373,1095.471,192.906,192.906,176.055,18.833,0.000,121.716,54.339,0.000,0.000,0.000
374,1098.496,206.642,206.642,173.923,18.503,0.000,122.174,51.749,0.000,0.000,0.000
375,1101.521,157.484,157.484,171.530,18.172,0.000,122.576,48.953,0.000,0.000,0.000
376,1104.546,151.327,151.327,168.945,17.842,0.000,122.911,46.034,0.000,0.000,0.000
377,1107.572,164.822,164.822,166.239,17.511,0.000,123.169,43.070,0.000,0.000,0.000
378,1110.597,143.953,143.953,163.474,17.181,0.000,123.339,40.134,0.000,0.000,0.000
379,1113.622,148.038,148.038,160.705,16.851,0.000,123.416,37.289,0.000,0.000,0.000
380,1116.647,153.267,153.267,157.980,16.520,0.000,123.395,34.585,0.000,0.000,0.000
381,1119.672,165.014,165.014,155.335,16.190,0.000,123.272,32.063,0.000,0.000,0.000
382,1122.697,137.798,137.798,152.798,15.859,0.000,123.048,29.750,0.000,0.000,0.000
383,1125.722,151.255,151.255,150.389,15.529,0.000,122.727,27.662,0.000,0.000,0.000
384,1128.747,143.918,143.918,148.119,15.199,0.000,122.313,25.806,0.000,0.000,0.000
385,1131.772,157.617,157.617,145.997,14.868,0.000,121.816,24.181,0.000,0.000,0.000
386,1134.797,160.676,160.676,144.023,14.538,0.000,121.246,22.777,0.000,0.000,0.000
387,1137.822,171.292,171.292,142.200,14.207,0.000,120.619,21.581,0.000,0.000,0.000
388,1140.847,164.075,164.075,140.527,13.877,0.000,119.951,20.575,0.000,0.000,0.000
389,1143.872,144.026,144.026,139.005,13.547,0.000,119.262,19.743,0.000,0.000,0.000
390,1146.896,137.810,137.810,137.636,13.216,0.000,118.573,19.063,0.000,0.000,0.000
391,1149.921,130.063,130.063,136.425,12.886,0.000,117.908,18.517,0.000,0.000,0.000
392,1152.946,132.497,132.497,135.377,12.555,0.000,117.290,18.087,0.000,0.000,0.000
393,1155.970,118.581,118.581,134.501,12.225,0.000,116.746,17.755,0.000,0.000,0.000
394,1158.995,131.124,131.124,133.805,11.895,0.000,116.298,17.507,0.000,0.000,0.000
395,1162.019,144.534,144.534,133.298,11.564,0.000,115.971,17.327,0.000,0.000,0.000
396,1165.043,147.281,147.281,132.988,11.234,0.000,115.783,17.205,0.000,0.000,0.000
397,1168.068,114.148,114.148,132.881,10.903,0.000,115.752,17.129,0.000,0.000,0.000
398,1171.092,131.546,131.546,132.981,10.573,0.000,115.890,17.091,0.000,0.000,0.000
399,1174.116,151.931,151.931,133.287,10.243,0.000,116.205,17.082,0.000,0.000,0.000
400,1177.140,116.426,116.426,133.792,9.912,0.000,116.696,17.096,0.000,0.000,0.000
401,1180.164,134.401,134.401,134.486,9.582,0.000,117.360,17.126,0.000,0.000,0.000
402,1183.188,122.679,122.679,135.353,9.251,0.000,118.184,17.169,0.000,0.000,0.000
403,1186.212,145.703,145.703,136.371,8.921,0.000,119.150,17.221,0.000,0.000,0.000
404,1189.236,131.716,131.716,137.513,8.590,0.000,120.236,17.276,0.000,0.000,0.000
405,1192.260,148.679,148.679,138.747,8.260,0.000,121.412,17.334,0.000,0.000,0.000
406,1195.283,146.716,146.716,140.038,7.930,0.000,122.646,17.392,0.000,0.000,0.000
407,1198.307,96.727,96.727,141.350,7.599,0.000,123.901,17.449,0.000,0.000,0.000
408,1201.330,133.402,133.402,142.644,7.269,0.000,125.141,17.503,0.000,0.000,0.000
409,1204.354,124.113,124.113,143.880,6.938,0.000,126.328,17.553,0.000,0.000,0.000
410,1207.377,139.174,139.174,145.023,6.608,0.000,127.424,17.599,0.000,0.000,0.000
411,1210.400,119.704,119.704,146.038,6.278,0.000,128.397,17.642,0.000,0.000,0.000
412,1213.423,116.583,116.583,146.895,5.947,0.000,129.214,17.681,0.000,0.000,0.000
413,1216.446,140.920,140.920,147.567,5.617,0.000,129.850,17.718,0.000,0.000,0.000
414,1219.469,112.499,112.499,148.036,5.286,0.000,130.284,17.752,0.000,0.000,0.000
415,1222.492,144.186,144.186,148.287,4.956,0.000,130.501,17.785,0.000,0.000,0.000
416,1225.515,115.403,115.403,148.313,4.626,0.000,130.494,17.819,0.000,0.000,0.000
417,1228.537,131.331,131.331,148.114,4.295,0.000,130.261,17.853,0.000,0.000,0.000
418,1231.560,115.813,115.813,147.697,3.965,0.000,129.807,17.890,0.000,0.000,0.000
419,1234.582,143.005,143.005,147.074,3.634,0.000,129.144,17.930,0.000,0.000,0.000
420,1237.605,158.042,158.042,146.265,3.304,0.000,128.292,17.974,0.000,0.000,0.000
421,1240.627,133.247,133.247,145.294,2.974,0.000,127.272,18.022,0.000,0.000,0.000
422,1243.649,114.728,114.728,144.190,2.643,0.000,126.114,18.076,0.000,0.000,0.000
423,1246.671,134.825,134.825,142.983,2.313,0.000,124.848,18.135,0.000,0.000,0.000
424,1249.693,110.548,110.548,141.708,1.982,0.000,123.510,18.199,0.000,0.000,0.000
425,1252.715,130.367,130.367,140.400,1.652,0.000,122.133,18.267,0.000,0.000,0.000
426,1255.737,138.512,138.512,139.093,1.322,0.000,120.753,18.339,0.000,0.000,0.000
427,1258.758,143.356,143.356,137.818,0.991,0.000,119.405,18.414,0.000,0.000,0.000
428,1261.780,126.765,126.765,136.607,0.661,0.000,118.118,18.489,0.000,0.000,0.000
429,1264.801,116.055,116.055,135.485,0.330,0.000,116.920,18.565,0.000,0.000,0.000
430,1267.822,153.211,153.211,134.473,0.000,0.000,115.834,18.639,0.000,0.000,0.000
431,1270.844,119.489,119.489,133.959,0.043,0.000,115.238,18.721,0.000,0.000,0.000
432,1273.865,127.501,127.501,133.580,0.087,0.000,114.782,18.798,0.000,0.000,0.000
433,1276.886,162.392,162.392,133.339,0.130,0.000,114.470,18.869,0.000,0.000,0.000
434,1279.906,136.501,136.501,133.233,0.173,0.000,114.301,18.931,0.000,0.000,0.000
435,1282.927,146.007,146.007,133.253,0.216,0.000,114.268,18.985,0.000,0.000,0.000
436,1285.948,118.417,118.417,133.387,0.260,0.000,114.357,19.029,0.000,0.000,0.000
437,1288.968,142.212,142.212,133.616,0.303,0.000,114.553,19.063,0.000,0.000,0.000
438,1291.988,117.368,117.368,133.919,0.346,0.000,114.833,19.086,0.000,0.000,0.000
439,1295.009,123.526,123.526,134.274,0.390,0.000,115.176,19.099,0.000,0.000,0.000
440,1298.029,167.658,167.658,134.656,0.433,0.000,115.555,19.101,0.000,0.000,0.000
441,1301.049,132.549,132.549,135.041,0.476,0.000,115.948,19.092,0.000,0.000,0.000
442,1304.068,135.309,135.309,135.404,0.519,0.000,116.330,19.074,0.000,0.000,0.000
443,1307.088,125.574,125.574,135.724,0.563,0.000,116.678,19.046,0.000,0.000,0.000
444,1310.108,141.779,141.779,135.983,0.606,0.000,116.974,19.009,0.000,0.000,0.000
445,1313.127,156.526,156.526,136.163,0.649,0.000,117.200,18.963,0.000,0.000,0.000
446,1316.146,150.104,150.104,136.252,0.693,0.000,117.343,18.909,0.000,0.000,0.000
447,1319.166,120.165,120.165,136.240,0.736,0.000,117.394,18.846,0.000,0.000,0.000
448,1322.185,139.502,139.502,136.121,0.779,0.000,117.348,18.774,0.000,0.000,0.000
449,1325.204,133.923,133.923,135.893,0.822,0.000,117.201,18.693,0.000,0.000,0.000
450,1328.222,153.357,153.357,135.556,0.866,0.000,116.954,18.602,0.000,0.000,0.000
451,1331.241,152.948,152.948,135.113,0.909,0.000,116.613,18.501,0.000,0.000,0.000
452,1334.259,122.297,122.297,134.570,0.952,0.000,116.182,18.388,0.000,0.000,0.000
453,1337.278,135.369,135.369,133.932,0.996,0.000,115.670,18.262,0.000,0.000,0.000
454,1340.296,152.346,152.346,133.210,1.039,0.000,115.088,18.122,0.000,0.000,0.000
455,1343.314,119.984,119.984,132.412,1.082,0.000,114.446,17.966,0.000,0.000,0.000
456,1346.332,116.165,116.165,131.548,1.126,0.000,113.755,17.793,0.000,0.000,0.000
457,1349.350,127.923,127.923,130.631,1.169,0.000,113.029,17.602,0.000,0.000,0.000
458,1352.367,142.140,142.140,129.669,1.212,0.000,112.278,17.391,0.000,0.000,0.000
459,1355.385,132.863,132.863,128.674,1.255,0.000,111.515,17.159,0.000,0.000,0.000
460,1358.402,136.586,136.586,127.657,1.299,0.000,110.751,16.906,0.000,0.000,0.000
461,1361.420,124.875,124.875,126.626,1.342,0.000,109.997,16.630,0.000,0.000,0.000
462,1364.437,130.718,130.718,125.593,1.385,0.000,109.262,16.331,0.000,0.000,0.000
463,1367.454,130.826,130.826,124.565,1.429,0.000,108.555,16.010,0.000,0.000,0.000
464,1370.470,149.224,149.224,123.552,1.472,0.000,107.884,15.667,0.000,0.000,0.000
465,1373.487,136.296,136.296,122.560,1.515,0.000,107.257,15.304,0.000,0.000,0.000
466,1376.504,142.742,142.742,121.597,1.558,0.000,106.677,14.920,0.000,0.000,0.000
467,1379.520,108.862,108.862,120.670,1.602,0.000,106.151,14.519,0.000,0.000,0.000
468,1382.536,134.694,134.694,119.783,1.645,0.000,105.682,14.102,0.000,0.000,0.000
469,1385.552,136.959,136.959,118.943,1.688,0.000,105.271,13.671,0.000,0.000,0.000
470,1388.568,144.946,144.946,118.153,1.732,0.000,104.922,13.231,0.000,0.000,0.000
471,1391.584,95.283,95.283,117.416,1.775,0.000,104.633,12.783,0.000,0.000,0.000
472,1394.599,121.343,121.343,116.737,1.818,0.000,104.405,12.332,0.000,0.000,0.000
473,1397.615,119.210,119.210,116.117,1.861,0.000,104.236,11.881,0.000,0.000,0.000
474,1400.630,150.861,150.861,115.558,1.905,0.000,104.125,11.433,0.000,0.000,0.000
475,1403.645,147.427,147.427,115.060,1.948,0.000,104.068,10.992,0.000,0.000,0.000
476,1406.660,122.451,122.451,114.624,1.991,0.000,104.062,10.562,0.000,0.000,0.000
477,1409.675,159.233,159.233,114.250,2.035,0.000,104.103,10.147,0.000,0.000,0.000
478,1412.690,133.799,133.799,113.937,2.078,0.000,104.186,9.751,0.000,0.000,0.000
479,1415.704,142.594,142.594,113.686,2.121,0.000,104.308,9.377,0.000,0.000,0.000
480,1418.719,106.810,106.810,113.494,2.164,0.000,104.464,9.030,0.000,0.000,0.000
481,1421.733,102.327,102.327,113.363,2.208,0.000,104.649,8.714,0.000,0.000,0.000
482,1424.747,128.749,128.749,113.291,2.251,0.000,104.860,8.431,0.000,0.000,0.000
483,1427.761,153.568,153.568,113.280,2.294,0.000,105.093,8.187,0.000,0.000,0.000
484,1430.775,139.760,139.760,113.330,2.338,0.000,105.345,7.985,0.000,0.000,0.000
485,1433.788,132.409,132.409,113.444,2.381,0.000,105.614,7.829,0.000,0.000,0.000
486,1436.802,155.710,155.710,113.623,2.424,0.000,105.900,7.724,0.000,0.000,0.000
487,1439.815,116.108,116.108,113.873,2.467,0.000,106.201,7.672,0.000,0.000,0.000
488,1442.828,174.083,174.083,114.195,2.511,0.000,106.518,7.677,0.000,0.000,0.000
489,1445.841,91.769,91.769,114.595,2.554,0.000,106.852,7.743,0.000,0.000,0.000
490,1448.854,129.998,129.998,115.077,2.597,0.000,107.205,7.872,0.000,0.000,0.000
491,1451.867,150.069,150.069,115.644,2.641,0.000,107.578,8.065,0.000,0.000,0.000
492,1454.879,114.781,114.781,116.299,2.684,0.000,107.975,8.324,0.000,0.000,0.000
493,1457.892,131.395,131.395,117.045,2.727,0.000,108.397,8.648,0.000,0.000,0.000
494,1460.904,105.683,105.683,117.881,2.770,0.000,108.846,9.035,0.000,0.000,0.000
495,1463.916,112.454,112.454,118.808,2.814,0.000,109.325,9.483,0.000,0.000,0.000
496,1466.928,117.021,117.021,119.821,2.857,0.000,109.836,9.985,0.000,0.000,0.000
497,1469.940,79.515,79.515,120.918,2.900,0.000,110.382,10.536,0.000,0.000,0.000
498,1472.951,128.588,128.588,122.092,2.944,0.000,110.965,11.128,0.000,0.000,0.000
499,1475.962,151.106,151.106,123.338,2.987,0.000,111.589,11.749,0.000,0.000,0.000
500,1478.974,147.962,147.962,124.647,3.030,0.000,112.258,12.389,0.000,0.000,0.000
501,1481.985,143.601,143.601,126.014,3.073,0.000,112.980,13.034,0.000,0.000,0.000
502,1484.996,129.023,129.023,127.433,3.117,0.000,113.762,13.671,0.000,0.000,0.000
503,1488.006,126.240,126.240,128.902,3.160,0.000,114.616,14.286,0.000,0.000,0.000
504,1491.017,136.387,136.387,130.421,3.203,0.000,115.558,14.863,0.000,0.000,0.000
505,1494.027,117.917,117.917,131.995,3.247,0.000,116.605,15.391,0.000,0.000,0.000
506,1497.038,141.942,141.942,133.634,3.290,0.000,117.779,15.855,0.000,0.000,0.000
507,1500.048,153.111,153.111,135.354,3.333,0.000,119.108,16.246,0.000,0.000,0.000
508,1503.058,135.414,135.414,137.178,3.377,0.000,120.623,16.555,0.000,0.000,0.000
509,1506.068,173.305,173.305,139.135,3.420,0.000,122.357,16.778,0.000,0.000,0.000
510,1509.077,159.451,159.451,141.261,3.463,0.000,124.349,16.912,0.000,0.000,0.000
511,1512.087,146.259,146.259,143.598,3.506,0.000,126.638,16.959,0.000,0.000,0.000
512,1515.096,170.392,170.392,146.194,3.550,0.000,129.267,16.927,0.000,0.000,0.000
513,1518.105,169.127,169.127,149.099,3.593,0.000,132.275,16.824,0.000,0.000,0.000
514,1521.114,150.272,150.272,152.367,3.636,0.000,135.701,16.667,0.000,0.000,0.000
515,1524.123,188.032,188.032,156.051,3.680,0.000,139.579,16.472,0.000,0.000,0.000
516,1527.132,188.225,188.225,160.201,3.723,0.000,143.938,16.263,0.000,0.000,0.000
517,1530.140,163.984,163.984,164.862,3.766,0.000,148.798,16.064,0.000,0.000,0.000
518,1533.149,195.154,195.154,170.071,3.809,0.000,154.168,15.903,0.000,0.000,0.000
519,1536.157,197.816,197.816,175.857,3.853,0.000,160.046,15.811,0.000,0.000,0.000
520,1539.165,243.202,243.202,182.231,3.896,0.000,166.414,15.817,0.000,0.000,0.000
521,1542.173,201.804,201.804,189.195,3.939,0.000,173.241,15.954,0.000,0.000,0.000
522,1545.181,192.118,192.118,196.729,3.983,0.000,180.479,16.250,0.000,0.000,0.000
523,1548.188,232.094,232.094,204.816,4.045,0.000,188.081,16.735,0.000,0.000,0.000
524,1551.196,242.708,242.708,213.382,4.108,0.000,195.948,17.434,0.000,0.000,0.000
525,1554.203,215.094,215.094,222.354,4.171,0.000,203.985,18.369,0.000,0.000,0.000
526,1557.210,218.347,218.347,231.641,4.233,0.000,212.083,19.558,0.000,0.000,0.000
527,1560.217,243.143,243.143,241.135,4.296,0.000,220.124,21.012,0.000,0.000,0.000
528,1563.224,243.347,243.347,250.715,4.358,0.000,227.980,22.736,0.000,0.000,0.000
529,1566.230,239.829,239.829,260.250,4.421,0.000,235.522,24.728,0.000,0.000,0.000
530,1569.237,271.708,271.708,269.600,4.484,0.000,242.620,26.980,0.000,0.000,0.000
531,1572.243,262.998,262.998,278.623,4.546,0.000,249.150,29.473,0.000,0.000,0.000
532,1575.249,270.540,270.540,287.175,4.609,0.000,254.995,32.180,0.000,0.000,0.000
533,1578.255,288.335,288.335,295.120,4.672,0.000,260.051,35.069,0.000,0.000,0.000
534,1581.261,271.154,271.154,302.328,4.734,0.000,264.232,38.096,0.000,0.000,0.000
535,1584.267,319.552,319.552,308.684,4.797,0.000,267.471,41.213,0.000,0.000,0.000
536,1587.272,314.468,314.468,314.086,4.860,0.000,269.721,44.365,0.000,0.000,0.000
537,1590.278,297.215,297.215,318.453,4.922,0.000,270.962,47.492,0.000,0.000,0.000
538,1593.283,288.396,288.396,321.724,4.985,0.000,271.194,50.530,0.000,0.000,0.000
539,1596.288,278.215,278.215,323.859,5.048,0.000,270.444,53.415,0.000,0.000,0.000
540,1599.293,287.962,287.962,324.843,5.110,0.000,268.760,56.083,0.000,0.000,0.000
541,1602.298,282.275,282.275,324.683,5.173,0.000,266.210,58.473,0.000,0.000,0.000
542,1605.303,279.998,279.998,323.407,5.236,0.000,262.881,60.526,0.000,0.000,0.000
543,1608.307,328.661,328.661,321.066,5.298,0.000,258.872,62.193,0.000,0.000,0.000
544,1611.311,287.950,287.950,317.727,5.361,0.000,254.295,63.431,0.000,0.000,0.000
545,1614.316,303.058,303.058,313.475,5.424,0.000,249.267,64.208,0.000,0.000,0.000
546,1617.320,276.673,276.673,308.408,5.486,0.000,243.906,64.502,0.000,0.000,0.000
547,1620.324,262.131,262.131,302.634,5.549,0.000,238.331,64.303,0.000,0.000,0.000
548,1623.327,282.805,282.805,296.267,5.612,0.000,232.653,63.613,0.000,0.000,0.000
549,1626.331,230.070,230.070,289.425,5.674,0.000,226.979,62.446,0.000,0.000,0.000
550,1629.335,271.661,271.661,282.227,5.737,0.000,221.400,60.827,0.000,0.000,0.000
551,1632.338,244.986,244.986,274.790,5.800,0.000,215.999,58.791,0.000,0.000,0.000
552,1635.341,254.866,254.866,267.225,5.862,0.000,210.843,56.383,0.000,0.000,0.000
553,1638.344,228.805,228.805,259.636,5.925,0.000,205.983,53.653,0.000,0.000,0.000
554,1641.347,232.335,232.335,252.117,5.987,0.000,201.458,50.659,0.000,0.000,0.000
555,1644.350,243.986,243.986,244.752,6.050,0.000,197.293,47.460,0.000,0.000,0.000
556,1647.352,211.456,211.456,237.615,6.113,0.000,193.498,44.117,0.000,0.000,0.000
557,1650.355,238.384,238.384,230.764,6.175,0.000,190.073,40.691,0.000,0.000,0.000
558,1653.357,199.107,199.107,224.248,6.238,0.000,187.008,37.240,0.000,0.000,0.000
559,1656.359,225.782,225.782,218.104,6.301,0.000,184.286,33.817,0.000,0.000,0.000
560,1659.362,207.649,207.649,212.354,6.363,0.000,181.883,30.471,0.000,0.000,0.000
561,1662.363,181.384,181.384,207.015,6.426,0.000,179.772,27.244,0.000,0.000,0.000
562,1665.365,205.793,205.793,202.091,6.489,0.000,177.922,24.170,0.000,0.000,0.000
563,1668.367,207.035,207.035,197.581,6.551,0.000,176.303,21.278,0.000,0.000,0.000
564,1671.368,193.396,193.396,193.475,6.614,0.000,174.887,18.588,0.000,0.000,0.000
565,1674.370,221.649,221.649,189.760,6.677,0.000,173.647,16.113,0.000,0.000,0.000
566,1677.371,195.384,195.384,186.421,6.739,0.000,172.559,13.862,0.000,0.000,0.000
567,1680.372,184.505,184.505,183.439,6.802,0.000,171.603,11.835,0.000,0.000,0.000
568,1683.373,159.468,159.468,180.794,6.865,0.000,170.765,10.029,0.000,0.000,0.000
569,1686.374,181.552,181.552,178.469,6.927,0.000,170.032,8.437,0.000,0.000,0.000
570,1689.375,180.938,180.938,176.445,6.990,0.000,169.399,7.046,0.000,0.000,0.000
571,1692.376,159.312,159.312,174.705,7.053,0.000,168.862,5.844,0.000,0.000,0.000
572,1695.376,181.589,181.589,173.237,7.115,0.000,168.421,4.815,0.000,0.000,0.000
573,1698.376,167.866,167.866,172.026,7.178,0.000,168.081,3.945,0.000,0.000,0.000
574,1701.377,190.589,190.589,171.062,7.241,0.000,167.846,3.216,0.000,0.000,0.000
575,1704.377,148.938,148.938,170.335,7.303,0.000,167.722,2.613,0.000,0.000,0.000
