ch,keV,net,fit,model,continuum_raw,Co-60
72,194.494,11197.422,11197.422,11811.278,8015.367,11811.278
73,197.401,11510.845,11510.845,11820.749,7949.827,11820.749
74,200.309,12386.067,12386.067,11845.477,7884.287,11845.477
75,203.218,13123.911,13123.911,11873.318,7818.746,11873.318
76,206.127,14201.822,14201.822,11891.456,7753.206,11891.456
77,209.037,15539.689,15539.689,11889.688,7687.666,11889.688
78,211.947,16478.756,16478.756,11862.795,7622.126,11862.795
79,214.859,17369.911,17369.911,11811.378,7556.585,11811.378
80,217.770,18245.978,18245.978,11740.978,7491.045,11740.978
81,220.683,19078.422,19078.422,11659.904,7425.505,11659.904
82,223.596,19883.489,19883.489,11576.615,7359.964,11576.615
83,226.510,19601.845,19601.845,11497.511,7294.424,11497.511
84,229.424,19972.156,19972.156,11425.702,7228.884,11425.702
85,232.339,19425.667,19425.667,11360.960,7163.344,11360.960
86,235.255,19407.267,19407.267,11300.680,7097.803,11300.680
87,238.171,18708.667,18708.667,11241.470,7032.263,11241.470
88,241.088,17855.933,17855.933,11180.706,6966.723,11180.706
89,244.005,17261.311,17261.311,11117.416,6901.182,11117.416
90,246.923,16239.933,16239.933,11052.099,6835.642,11052.099
91,249.842,15064.689,15064.689,10985.723,6770.102,10985.723
92,252.761,14300.422,14300.422,10918.551,6704.562,10918.551
93,255.681,13384.956,13384.956,10849.538,6639.021,10849.538
94,258.602,12594.756,12594.756,10776.589,6573.481,10776.589
95,261.523,11582.156,11582.156,10697.516,6507.941,10697.516
96,264.444,10819.956,10819.956,10489.564,6320.756,10489.564
97,267.367,10382.778,10382.778,10275.193,6133.572,10275.193
98,270.290,10030.467,10030.467,10057.339,5946.387,10057.339
99,273.213,9121.733,9121.733,9840.486,5759.202,9840.486
100,276.137,8786.289,8786.289,9629.492,5572.018,9629.492
101,279.062,8451.867,8451.867,9428.187,5384.833,9428.187
102,281.987,8040.378,8040.378,9238.240,5197.649,9238.240
103,284.913,7631.645,7631.645,9058.688,5010.464,9058.688
104,287.840,7358.711,7358.711,8886.241,4823.279,8886.241
105,290.767,7188.911,7188.911,8716.192,4636.095,8716.192
106,293.695,6901.067,6901.067,8543.571,4448.910,8543.571
107,296.623,6876.911,6876.911,8364.253,4261.726,8364.253
108,299.552,6806.045,6806.045,8175.775,4074.541,8175.775
109,302.481,6442.978,6442.978,7977.732,3887.356,7977.732
110,305.411,6336.422,6336.422,7771.664,3700.172,7771.664
111,308.342,6187.067,6187.067,7560.441,3512.987,7560.441
112,311.273,5971.267,5971.267,7347.358,3325.803,7347.358
113,314.205,5946.689,5946.689,7135.273,3138.618,7135.273
114,317.137,5735.733,5735.733,6926.094,2951.434,6926.094
115,320.070,5709.245,5709.245,6720.726,2764.249,6720.726
116,323.004,5504.622,5504.622,6519.336,2577.064,6519.336
117,325.938,5596.489,5596.489,6321.675,2389.880,6321.675
118,328.872,5529.733,5529.733,6127.267,2202.695,6127.267
119,331.808,5461.045,5461.045,5935.440,2015.511,5935.440
120,334.743,5378.556,5378.556,5745.308,1828.326,5745.308
121,337.680,5301.111,5301.111,5555.841,1641.141,5555.841
122,340.617,5181.978,5181.978,5366.051,1453.957,5366.051
123,343.554,5238.445,5238.445,5175.237,1266.772,5175.237
124,346.492,5236.267,5236.267,4983.172,1079.588,4983.172
125,349.431,5041.689,5041.689,4790.133,892.403,4790.133
126,352.370,4930.333,4930.333,4596.748,705.218,4596.748
127,355.310,5149.733,5149.733,4587.054,701.351,4587.054
128,358.250,4937.267,4937.267,4578.261,697.484,4578.261
129,361.191,4912.778,4912.778,4570.517,693.617,4570.517
130,364.132,4817.267,4817.267,4563.568,689.750,4563.568
131,367.074,4958.733,4958.733,4556.889,685.882,4556.889
132,370.017,4815.067,4815.067,4549.911,682.015,4549.911
133,372.960,4708.689,4708.689,4542.241,678.148,4542.241
134,375.903,4717.822,4717.822,4533.782,674.281,4533.782
135,378.847,4815.600,4815.600,4524.719,670.414,4524.719
136,381.792,4747.200,4747.200,4515.392,666.546,4515.392
137,384.737,4633.067,4633.067,4506.137,662.679,4506.137
138,387.683,4612.422,4612.422,4497.169,658.812,4497.169
139,390.629,4643.711,4643.711,4488.539,654.945,4488.539
140,393.576,4690.289,4690.289,4480.177,651.078,4480.177
141,396.524,4529.267,4529.267,4471.969,647.211,4471.969
142,399.472,4612.733,4612.733,4463.827,643.343,4463.827
143,402.420,4549.067,4549.067,4455.712,639.476,4455.712
144,405.369,4521.511,4521.511,4447.640,635.609,4447.640
145,408.319,4369.445,4369.445,4439.663,631.742,4439.663
146,411.269,4557.289,4557.289,4431.866,627.875,4431.866
147,414.219,4295.978,4295.978,4424.393,624.007,4424.393
148,417.170,4534.400,4534.400,4417.474,620.140,4417.474
149,420.122,4405.445,4405.445,4411.444,616.273,4411.444
150,423.074,4439.289,4439.289,4406.719,612.406,4406.719
151,426.027,4368.711,4368.711,4403.714,608.539,4403.714
152,428.980,4342.267,4342.267,4402.717,604.671,4402.717
153,431.934,4322.022,4322.022,4403.743,600.804,4403.743
154,434.888,4378.156,4378.156,4406.427,596.937,4406.427
155,437.843,4399.778,4399.778,4409.995,593.070,4409.995
156,440.798,4256.556,4256.556,4413.340,589.203,4413.340
157,443.754,4387.356,4387.356,4415.200,585.335,4415.200
158,446.710,4347.867,4347.867,4414.390,581.468,4414.390
159,449.667,4355.267,4355.267,4410.037,577.601,4410.037
160,452.624,4254.956,4254.956,4401.757,573.734,4401.757
161,455.582,4281.445,4281.445,4389.715,569.867,4389.715
162,458.540,4202.822,4202.822,4374.587,565.999,4374.587
163,461.499,4272.689,4272.689,4357.426,562.132,4357.426
164,464.458,4251.511,4251.511,4339.481,558.265,4339.481
165,467.418,4315.000,4315.000,4317.827,550.205,4317.827
166,470.378,4279.845,4279.845,4297.807,542.145,4297.807
167,473.339,4375.933,4375.933,4280.372,534.085,4280.372
168,476.300,4110.400,4110.400,4266.238,526.024,4266.238
169,479.262,4339.511,4339.511,4255.884,517.964,4255.884
170,482.224,4325.845,4325.845,4249.548,509.904,4249.548
171,485.187,4257.778,4257.778,4247.230,501.844,4247.230
172,488.150,4313.578,4313.578,4248.673,493.784,4248.673
173,491.114,4278.267,4278.267,4253.365,485.724,4253.365
174,494.078,4462.956,4462.956,4260.543,477.664,4260.543
175,497.043,4543.156,4543.156,4269.252,469.604,4269.252
176,500.008,4469.556,4469.556,4278.418,461.544,4278.418
177,502.974,4240.622,4240.622,4286.976,453.483,4286.976
178,505.940,4420.733,4420.733,4293.987,445.423,4293.987
179,508.906,4448.645,4448.645,4298.752,437.363,4298.752
180,511.874,4479.022,4479.022,4300.889,429.303,4300.889
181,514.841,4369.045,4369.045,4300.362,421.243,4300.362
182,517.809,4276.778,4276.778,4297.447,413.183,4297.447
183,520.778,4395.022,4395.022,4292.670,405.123,4292.670
184,523.747,4287.000,4287.000,4286.696,397.063,4286.696
185,526.716,4357.733,4357.733,4280.227,389.002,4280.227
186,529.686,4174.222,4174.222,4273.895,380.942,4273.895
187,532.656,4170.289,4170.289,4268.183,372.882,4268.183
188,535.627,4119.578,4119.578,4263.368,364.822,4263.368
189,538.599,4285.156,4285.156,4259.497,356.762,4259.497
190,541.570,4143.889,4143.889,4256.389,348.702,4256.389
191,544.543,4099.333,4099.333,4253.666,340.642,4253.666
192,547.515,4118.489,4118.489,4250.801,332.582,4250.801
193,550.488,4152.667,4152.667,4247.191,324.521,4247.191
194,553.462,4118.200,4118.200,4242.243,316.461,4242.243
195,556.436,4129.711,4129.711,4235.459,308.401,4235.459
196,559.411,4132.400,4132.400,4226.518,300.341,4226.518
197,562.386,4044.556,4044.556,4215.341,292.281,4215.341
198,565.361,4128.000,4128.000,4202.113,284.221,4202.113
199,568.337,4167.667,4167.667,4187.278,276.161,4187.278
200,571.313,4225.311,4225.311,4171.487,268.101,4171.487
201,574.290,4127.244,4127.244,4155.523,260.041,4155.523
202,577.267,3993.800,3993.800,4140.198,251.980,4140.198
203,580.245,4095.356,4095.356,4126.260,243.920,4126.260
204,583.223,4275.222,4275.222,4114.306,235.860,4114.306
205,586.201,4151.400,4151.400,4104.728,227.800,4104.728
206,589.180,4056.222,4056.222,4097.696,219.740,4097.696
207,592.160,4317.289,4317.289,4093.165,211.680,4093.165
208,595.139,4180.000,4180.000,4090.917,203.620,4090.917
209,598.120,4052.733,4052.733,4090.613,195.560,4090.613
210,601.100,4219.067,4219.067,4101.945,197.591,4101.945
211,604.081,4230.022,4230.022,4114.412,199.621,4114.412
212,607.063,4081.422,4081.422,4127.634,201.652,4127.634
213,610.045,4154.178,4154.178,4141.290,203.683,4141.290
214,613.027,4203.800,4203.800,4155.134,205.714,4155.134
215,616.010,4306.022,4306.022,4168.996,207.745,4168.996
216,618.993,4248.756,4248.756,4182.789,209.776,4182.789
217,621.977,4164.911,4164.911,4196.496,211.807,4196.496
218,624.961,4298.111,4298.111,4210.156,213.838,4210.156
219,627.945,4335.333,4335.333,4223.844,215.869,4223.844
220,630.930,4278.667,4278.667,4237.643,217.900,4237.643
221,633.915,4222.044,4222.044,4251.611,219.931,4251.611
222,636.901,4433.200,4433.200,4265.751,221.962,4265.751
223,639.887,4166.933,4166.933,4279.992,223.993,4279.992
224,642.874,4238.378,4238.378,4294.188,226.024,4294.188
225,645.861,4264.933,4264.933,4308.124,228.055,4308.124
226,648.848,4354.000,4354.000,4321.551,230.086,4321.551
227,651.836,4387.200,4387.200,4334.222,232.117,4334.222
228,654.824,4375.089,4375.089,4345.928,234.148,4345.928
229,657.812,4291.800,4291.800,4356.530,236.179,4356.530
230,660.801,4402.378,4402.378,4365.975,238.210,4365.975
231,663.791,4315.556,4315.556,4374.287,240.241,4374.287
232,666.780,4327.022,4327.022,4381.556,242.271,4381.556
233,669.771,4375.178,4375.178,4387.909,244.302,4387.909
234,672.761,4329.311,4329.311,4393.478,246.333,4393.478
235,675.752,4390.733,4390.733,4398.386,248.364,4398.386
236,678.743,4489.378,4489.378,4402.729,250.395,4402.729
237,681.735,4300.822,4300.822,4406.587,252.426,4406.587
238,684.727,4446.378,4446.378,4410.026,254.457,4410.026
239,687.720,4438.511,4438.511,4413.125,256.488,4413.125
240,690.712,4517.733,4517.733,4415.983,258.519,4415.983
241,693.706,4326.911,4326.911,4418.736,260.550,4418.736
242,696.699,4236.756,4236.756,4421.556,262.581,4421.556
243,699.693,4374.111,4374.111,4424.642,264.612,4424.642
244,702.688,4411.756,4411.756,4428.208,266.643,4428.208
245,705.682,4350.444,4350.444,4432.459,268.674,4432.459
246,708.677,4340.867,4340.867,4437.573,270.705,4437.573
247,711.673,4389.667,4389.667,4443.677,272.736,4443.677
248,714.669,4406.444,4406.444,4450.842,274.767,4450.842
249,717.665,4459.911,4459.911,4459.072,276.798,4459.072
250,720.662,4354.556,4354.556,4468.310,278.829,4468.310
251,723.659,4381.378,4381.378,4478.452,280.860,4478.452
252,726.656,4545.644,4545.644,4489.366,282.891,4489.366
253,729.654,4581.756,4581.756,4500.912,284.921,4500.912
254,732.652,4537.467,4537.467,4512.973,286.952,4512.973
255,735.650,4526.111,4526.111,4525.470,288.983,4525.470
256,738.649,4501.200,4501.200,4538.378,291.014,4538.378
257,741.648,4428.200,4428.200,4551.734,293.045,4551.734
258,744.647,4410.044,4410.044,4565.631,295.076,4565.631
259,747.647,4666.000,4666.000,4580.204,297.107,4580.204
260,750.647,4552.867,4552.867,4595.610,299.138,4595.610
261,753.648,4642.178,4642.178,4612.009,301.169,4612.009
262,756.649,4582.289,4582.289,4629.534,303.200,4629.534
263,759.650,4696.111,4696.111,4641.281,298.230,4641.281
264,762.652,4667.333,4667.333,4654.292,293.259,4654.292
265,765.654,4474.556,4474.556,4668.559,288.289,4668.559
266,768.656,4534.267,4534.267,4684.023,283.318,4684.023
267,771.658,4677.067,4677.067,4700.589,278.348,4700.589
268,774.661,4707.089,4707.089,4718.143,273.377,4718.143
269,777.665,4768.067,4768.067,4736.559,268.407,4736.559
270,780.668,4695.222,4695.222,4755.718,263.436,4755.718
271,783.672,4776.089,4776.089,4775.506,258.466,4775.506
272,786.677,4759.156,4759.156,4795.819,253.495,4795.819
273,789.681,4781.533,4781.533,4816.549,248.525,4816.549
274,792.686,4805.178,4805.178,4837.581,243.554,4837.581
275,795.691,4743.311,4743.311,4858.773,238.584,4858.773
276,798.697,4862.067,4862.067,4879.956,233.613,4879.956
277,801.703,4779.533,4779.533,4900.923,228.643,4900.923
278,804.709,4909.511,4909.511,4921.444,223.672,4921.444
279,807.716,4996.133,4996.133,4941.273,218.702,4941.273
280,810.723,4848.267,4848.267,4960.175,213.731,4960.175
281,813.730,4869.244,4869.244,4977.947,208.761,4977.947
282,816.738,5057.000,5057.000,4994.445,203.790,4994.445
283,819.745,4991.156,4991.156,5009.605,198.820,5009.605
284,822.754,4997.022,4997.022,5023.450,193.849,5023.450
285,825.762,5248.733,5248.733,5036.089,188.879,5036.089
286,828.771,5116.444,5116.444,5047.711,183.908,5047.711
287,831.780,5078.311,5078.311,5058.554,178.938,5058.554
288,834.789,5159.622,5159.622,5068.886,173.967,5068.886
289,837.799,5238.422,5238.422,5078.973,168.997,5078.973
290,840.809,5262.222,5262.222,5089.056,164.026,5089.056
291,843.820,5330.800,5330.800,5099.332,159.056,5099.332
292,846.830,5324.333,5324.333,5109.950,154.085,5109.950
293,849.841,5321.333,5321.333,5121.007,149.115,5121.007
294,852.852,5251.867,5251.867,5132.561,144.144,5132.561
295,855.864,5320.778,5320.778,5144.643,139.174,5144.643
296,858.876,5286.267,5286.267,5157.268,134.203,5157.268
297,861.888,5380.200,5380.200,5170.453,129.233,5170.453
298,864.900,5373.111,5373.111,5184.220,124.262,5184.220
299,867.913,5256.956,5256.956,5198.605,119.292,5198.605
300,870.926,5375.156,5375.156,5213.647,114.321,5213.647
301,873.940,5385.200,5385.200,5229.391,109.351,5229.391
302,876.953,5527.889,5527.889,5245.864,104.380,5245.864
303,879.967,5236.467,5236.467,5263.071,99.410,5263.071
304,882.981,5309.889,5309.889,5280.974,94.439,5280.974
305,885.996,5490.800,5490.800,5299.474,89.469,5299.474
306,889.010,5553.511,5553.511,5318.405,84.498,5318.405
307,892.025,5585.667,5585.667,5337.513,79.528,5337.513
308,895.041,5527.356,5527.356,5356.455,74.557,5356.455
309,898.056,5365.556,5365.556,5374.787,69.587,5374.787
310,901.072,5532.844,5532.844,5391.967,64.616,5391.967
311,904.088,5596.044,5596.044,5407.355,59.646,5407.355
312,907.105,5385.356,5385.356,5420.221,54.675,5420.221
313,910.121,5643.267,5643.267,5429.754,49.705,5429.754
314,913.138,5482.200,5482.200,5435.083,44.734,5435.083
315,916.155,5626.511,5626.511,5435.294,39.764,5435.294
316,919.173,5451.378,5451.378,5429.457,34.793,5429.457
317,922.191,5333.133,5333.133,5416.660,29.823,5416.660
318,925.209,5241.911,5241.911,5396.045,24.852,5396.045
319,928.227,5087.733,5087.733,5366.849,19.882,5366.849
320,931.245,5087.311,5087.311,5328.445,14.911,5328.445
321,934.264,5139.467,5139.467,5280.390,9.941,5280.390
322,937.283,4844.333,4844.333,5222.460,4.970,5222.460
323,940.303,4803.822,4803.822,5154.690,0.000,5154.690
324,943.322,4605.911,4605.911,5082.363,0.000,5082.363
325,946.342,4562.311,4562.311,5001.115,0.000,5001.115
326,949.362,4380.756,4380.756,4911.835,0.000,4911.835
327,952.382,4424.000,4424.000,4815.678,0.000,4815.678
328,955.403,4179.511,4179.511,4714.016,0.000,4714.016
329,958.424,4084.356,4084.356,4608.390,0.000,4608.390
330,961.445,4115.489,4115.489,4500.435,0.000,4500.435
331,964.466,3898.000,3898.000,4391.810,0.000,4391.810
332,967.487,3791.400,3791.400,4284.120,0.000,4284.120
333,970.509,3874.400,3874.400,4178.849,0.000,4178.849
334,973.531,3735.111,3735.111,4077.299,0.000,4077.299
335,976.553,3734.689,3734.689,3980.553,0.000,3980.553
336,979.576,3652.178,3652.178,3889.444,0.000,3889.444
337,982.599,3638.733,3638.733,3804.560,0.000,3804.560
338,985.621,3454.822,3454.822,3726.244,0.000,3726.244
339,988.645,3574.956,3574.956,3654.627,0.000,3654.627
340,991.668,3516.044,3516.044,3589.663,0.000,3589.663
341,994.692,3652.933,3652.933,3531.163,0.000,3531.163
342,997.715,3443.756,3443.756,3478.841,0.000,3478.841
343,1000.740,3425.311,3425.311,3432.347,0.000,3432.347
344,1003.764,3422.244,3422.244,3391.298,0.000,3391.298
345,1006.788,3491.778,3491.778,3355.300,0.000,3355.300
346,1009.813,3401.178,3401.178,3323.965,0.000,3323.965
347,1012.838,3359.333,3359.333,3296.919,0.000,3296.919
348,1015.863,3389.444,3389.444,3273.805,0.000,3273.805
349,1018.889,3202.844,3202.844,3254.281,0.000,3254.281
350,1021.914,3417.933,3417.933,3238.020,0.000,3238.020
351,1024.940,3302.067,3302.067,3224.703,0.000,3224.703
352,1027.966,3392.244,3392.244,3214.014,0.000,3214.014
353,1030.992,3283.644,3283.644,3205.640,0.000,3205.640
354,1034.019,3394.556,3394.556,3199.261,0.000,3199.261
355,1037.045,3351.222,3351.222,3194.547,0.000,3194.547
356,1040.072,3338.956,3338.956,3191.151,0.000,3191.151
357,1043.099,3280.978,3280.978,3188.706,0.000,3188.706
358,1046.126,3197.533,3197.533,3186.814,0.000,3186.814
359,1049.154,3255.444,3255.444,3185.042,0.000,3185.042
360,1052.182,3346.933,3346.933,3182.921,0.000,3182.921
361,1055.209,3247.333,3247.333,3179.945,0.000,3179.945
362,1058.237,3260.444,3260.444,3175.575,0.000,3175.575
363,1061.266,3304.533,3304.533,3169.261,0.000,3169.261
364,1064.294,3147.089,3147.089,3160.463,0.000,3160.463
365,1067.323,3188.422,3188.422,3148.691,0.000,3148.691
366,1070.352,3191.733,3191.733,3133.561,0.000,3133.561
367,1073.381,3107.200,3107.200,3114.860,0.000,3114.860
368,1076.410,2988.644,2988.644,3092.641,0.000,3092.641
369,1079.439,3045.400,3045.400,3067.318,0.000,3067.318
370,1082.469,2858.556,2858.556,3039.792,0.000,3039.792
371,1085.498,2893.533,2893.533,3011.579,0.000,3011.579
372,1088.528,2862.844,2862.844,2984.952,0.000,2984.952
373,1091.558,2770.667,2770.667,2963.082,0.000,2963.082
374,1094.589,2700.511,2700.511,2950.170,0.000,2950.170
375,1097.619,2793.267,2793.267,2951.555,0.000,2951.555
376,1100.650,2780.444,2780.444,2973.785,0.000,2973.785
377,1103.680,2886.022,2886.022,3024.632,0.000,3024.632
378,1106.711,2928.622,2928.622,3113.022,0.000,3113.022
379,1109.743,3131.422,3131.422,3248.870,0.000,3248.870
380,1112.774,3149.156,3149.156,3442.796,0.000,3442.796
381,1115.805,3576.778,3576.778,3705.700,0.000,3705.700
382,1118.837,3927.111,3927.111,4048.212,0.000,4048.212
383,1121.869,4281.778,4281.778,4479.994,0.000,4479.994
384,1124.901,4917.022,4917.022,5008.945,0.000,5008.945
385,1127.933,5427.222,5427.222,5640.324,0.000,5640.324
386,1130.965,6163.889,6163.889,6375.858,0.000,6375.858
387,1133.997,7169.511,7169.511,7212.911,0.000,7212.911
388,1137.030,8190.156,8190.156,8143.782,0.000,8143.782
389,1140.063,9273.022,9273.022,9155.232,0.000,9155.232
390,1143.096,10532.889,10532.889,10228.311,0.000,10228.311
391,1146.129,11199.889,11199.889,11338.564,0.000,11338.564
392,1149.162,13017.000,13017.000,12456.652,0.000,12456.652
393,1152.195,14117.289,14117.289,13549.385,0.000,13549.385
394,1155.229,15070.022,15070.022,14582.834,1.673,14582.834
395,1158.262,16060.756,16060.756,15519.058,3.346,15519.058
396,1161.296,16746.711,16746.711,16323.076,5.018,16323.076
397,1164.330,17716.556,17716.556,16963.213,6.691,16963.213
398,1167.364,17922.511,17922.511,17413.019,8.364,17413.019
399,1170.398,18185.200,18185.200,17652.928,10.037,17652.928
400,1173.432,18085.378,18085.378,17671.520,11.710,17671.520
401,1176.467,18119.778,18119.778,17466.262,13.382,17466.262
402,1179.501,17732.533,17732.533,17043.661,15.055,17043.661
403,1182.536,16845.111,16845.111,16418.834,16.728,16418.834
404,1185.571,16220.444,16220.444,15614.501,18.401,15614.501
405,1188.606,14708.244,14708.244,14659.527,20.074,14659.527
406,1191.641,13701.311,13701.311,13587.121,21.746,13587.121
407,1194.676,12396.111,12396.111,12432.855,23.419,12432.855
408,1197.712,11051.756,11051.756,11232.672,25.092,11232.672
409,1200.747,9706.289,9706.289,10021.022,26.765,10021.022
410,1203.783,8460.333,8460.333,8829.272,28.438,8829.272
411,1206.818,7365.600,7365.600,7684.474,30.111,7684.474
412,1209.854,6078.400,6078.400,6608.552,31.783,6608.552
413,1212.890,5024.689,5024.689,5617.911,33.456,5617.911
414,1215.926,4226.911,4226.911,4723.447,35.129,4723.447
415,1218.962,3455.644,3455.644,3930.908,36.802,3930.908
416,1221.999,2871.000,2871.000,3241.509,38.475,3241.509
417,1225.035,2337.911,2337.911,2652.742,40.147,2652.742
418,1228.071,1897.356,1897.356,2159.271,41.820,2159.271
419,1231.108,1514.311,1514.311,1753.850,43.493,1753.850
420,1234.145,1296.022,1296.022,1428.190,45.166,1428.190
421,1237.182,1039.000,1039.000,1173.735,46.839,1173.735
422,1240.219,854.156,854.156,982.313,48.511,982.313
423,1243.256,768.622,768.622,846.655,50.184,846.655
424,1246.293,750.378,750.378,760.771,51.857,760.771
425,1249.330,682.622,682.622,720.198,53.530,720.198
426,1252.367,746.311,746.311,722.129,55.203,722.129
427,1255.405,866.156,866.156,765.437,56.875,765.437
428,1258.442,865.489,865.489,850.611,58.548,850.611
429,1261.480,960.289,960.289,979.603,60.221,979.603
430,1264.517,1212.089,1212.089,1155.609,61.894,1155.609
431,1267.555,1434.489,1434.489,1382.769,63.567,1382.769
432,1270.593,1574.844,1574.844,1665.812,65.239,1665.812
433,1273.631,1858.800,1858.800,2009.631,66.912,2009.631
434,1276.669,2343.156,2343.156,2418.801,68.585,2418.801
435,1279.707,2684.689,2684.689,2897.061,70.258,2897.061
436,1282.745,3263.800,3263.800,3446.770,71.931,3446.770
437,1285.784,3805.911,3805.911,4068.363,73.603,4068.363
438,1288.822,4505.089,4505.089,4759.845,75.276,4759.845
439,1291.860,5325.489,5325.489,5516.357,76.949,5516.357
440,1294.899,5875.089,5875.089,6329.855,78.622,6329.855
441,1297.937,6912.067,6912.067,7188.946,80.295,7188.946
442,1300.976,7929.756,7929.756,8078.909,81.968,8078.909
443,1304.015,8893.289,8893.289,8981.927,83.640,8981.927
444,1307.054,9674.044,9674.044,9877.553,85.313,9877.553
445,1310.092,10623.844,10623.844,10743.379,86.986,10743.379
446,1313.131,11242.000,11242.000,11555.913,88.659,11555.913
447,1316.170,12398.267,12398.267,12291.600,90.332,12291.600
448,1319.209,12972.400,12972.400,12927.929,92.004,12927.929
449,1322.249,13774.644,13774.644,13444.570,93.677,13444.570
450,1325.288,14392.289,14392.289,13824.443,95.350,13824.443
451,1328.327,14313.756,14313.756,14054.646,97.023,14054.646
452,1331.366,14861.844,14861.844,14127.180,98.696,14127.180
453,1334.406,14681.222,14681.222,14039.407,100.368,14039.407
454,1337.445,14279.622,14279.622,13794.199,102.041,13794.199
455,1340.484,13956.933,13956.933,13399.781,103.714,13399.781
456,1343.524,13628.422,13628.422,12869.266,105.387,12869.266
457,1346.563,13046.089,13046.089,12219.928,107.060,12219.928
458,1349.603,12003.889,12003.889,11472.261,108.732,11472.261
