ch,keV,net,fit,model,continuum_raw,Pb-212,Tl-208,Bi-212,Ra-224,Th-228,Rn-220
262,758.118,17743.850,17743.850,16933.402,1857.213,0.000,5638.900,11293.966,0.000,0.000,0.000
263,761.163,15938.106,15938.106,15560.842,1847.752,0.000,5727.770,9832.396,0.000,0.000,0.000
264,764.209,14879.405,14879.405,14333.384,1838.291,0.000,5788.677,8543.857,0.000,0.000,0.000
265,767.255,13410.235,13410.235,13267.912,1828.830,0.000,5818.152,7448.698,0.000,0.000,0.000
266,770.301,12560.977,12560.977,12366.102,1819.369,0.000,5814.598,6550.188,0.000,0.000,0.000
267,773.348,11769.405,11769.405,11617.267,1809.908,0.000,5778.464,5837.191,0.000,0.000,0.000
268,776.395,11014.553,11014.553,11001.921,1800.447,0.000,5712.250,5287.724,0.000,0.000,0.000
269,779.443,10546.619,10546.619,10495.532,1790.985,0.000,5620.359,4872.856,0.000,0.000,0.000
270,782.491,10316.853,10316.853,10072.068,1781.524,0.000,5508.819,4560.532,0.000,0.000,0.000
271,785.539,9851.512,9851.512,9706.998,1772.063,0.000,5384.925,4318.941,0.000,0.000,0.000
272,788.587,9783.979,9783.979,9379.603,1762.602,0.000,5256.840,4119.212,0.000,0.000,0.000
273,791.636,9132.894,9132.894,9074.496,1753.141,0.000,5133.225,3937.315,0.000,0.000,0.000
274,794.685,8991.724,8991.724,8782.405,1743.680,0.000,5022.930,3755.144,0.000,0.000,0.000
275,797.734,8949.130,8949.130,8500.284,1734.219,0.000,4934.793,3560.833,0.000,0.000,0.000
276,800.784,8428.872,8428.872,8230.897,1724.758,0.000,4877.535,3348.441,0.000,0.000,0.000
277,803.834,8382.534,8382.534,7981.993,1715.296,0.000,4859.745,3117.143,0.000,0.000,0.000
278,806.884,8161.130,8161.130,7765.203,1705.835,0.000,4889.894,2870.108,0.000,0.000,0.000
279,809.934,7792.896,7792.896,7594.776,1696.374,0.000,4976.343,2613.230,0.000,0.000,0.000
280,812.985,7828.490,7828.490,7486.228,1686.913,0.000,5127.250,2353.867,0.000,0.000,0.000
281,816.036,7715.045,7715.045,7454.987,1677.452,0.000,5350.343,2099.713,0.000,0.000,0.000
282,819.088,7625.831,7625.831,7515.064,1667.991,0.000,5652.505,1857.889,0.000,0.000,0.000
283,822.140,7763.789,7763.789,7677.808,1658.530,0.000,6039.155,1634.310,0.000,0.000,0.000
284,825.192,7932.811,7932.811,7950.758,1649.068,0.000,6513.458,1433.333,0.000,0.000,0.000
285,828.244,8045.811,8045.811,8336.656,1639.607,0.000,7075.436,1257.662,0.000,0.000,0.000
286,831.296,8584.663,8584.663,8832.646,1630.146,0.000,7721.064,1108.450,0.000,0.000,0.000
287,834.349,9231.962,9231.962,9429.754,1620.685,0.000,8441.513,985.533,0.000,0.000,0.000
288,837.402,9599.256,9599.256,10112.683,1611.224,0.000,9222.641,887.743,0.000,0.000,0.000
289,840.456,10305.534,10305.534,10860.022,1601.763,0.000,10044.864,813.242,0.000,0.000,0.000
290,843.509,10650.237,10650.237,11644.904,1592.302,0.000,10883.508,759.829,0.000,0.000,0.000
291,846.563,11767.300,11767.300,12436.132,1582.840,0.000,11709.673,725.200,0.000,0.000,0.000
292,849.617,12196.855,12196.855,13199.765,1573.379,0.000,12491.629,707.143,0.000,0.000,0.000
293,852.671,13072.132,13072.132,13901.052,1563.918,0.000,13196.640,703.644,0.000,0.000,0.000
294,855.726,13631.300,13631.300,14506.613,1554.457,0.000,13793.099,712.930,0.000,0.000,0.000
295,858.781,14562.726,14562.726,14986.657,1544.996,0.000,14252.778,733.444,0.000,0.000,0.000
296,861.836,14807.215,14807.215,15317.048,1535.535,0.000,14552.950,763.778,0.000,0.000,0.000
297,864.891,14939.088,14939.088,15480.998,1526.074,0.000,14678.187,802.581,0.000,0.000,0.000
298,867.947,15486.536,15486.536,15470.215,1516.612,0.000,14621.599,848.455,0.000,0.000,0.000
299,871.003,15045.196,15045.196,15285.378,1507.151,0.000,14385.399,899.867,0.000,0.000,0.000
300,874.059,15192.855,15192.855,14935.881,1497.690,0.000,13980.713,955.092,0.000,0.000,0.000
301,877.115,14738.473,14738.473,14438.891,1488.229,0.000,13426.653,1012.187,0.000,0.000,0.000
302,880.172,14333.088,14333.088,13812.476,1473.426,0.000,12743.740,1068.703,0.000,0.000,0.000
303,883.228,13763.536,13763.536,13089.700,1458.622,0.000,11966.998,1122.680,0.000,0.000,0.000
304,886.285,12861.281,12861.281,12300.457,1443.819,0.000,11128.625,1171.819,0.000,0.000,0.000
305,889.342,12131.514,12131.514,11474.717,1429.015,0.000,10260.781,1213.928,0.000,0.000,0.000
306,892.400,11337.001,11337.001,10640.635,1414.212,0.000,9393.563,1247.066,0.000,0.000,0.000
307,895.457,10335.237,10335.237,9823.047,1399.409,0.000,8553.352,1269.693,0.000,0.000,0.000
308,898.515,9663.344,9663.344,9042.444,1384.605,0.000,7761.653,1280.789,0.000,0.000,0.000
309,901.573,8671.726,8671.726,8314.431,1369.802,0.000,7034.476,1279.954,0.000,0.000,0.000
310,904.631,8059.514,8059.514,7649.671,1354.999,0.000,6382.229,1267.442,0.000,0.000,0.000
311,907.690,7413.344,7413.344,7054.207,1340.195,0.000,5810.051,1244.155,0.000,0.000,0.000
312,910.748,6793.706,6793.706,6530.071,1325.392,0.000,5318.494,1211.576,0.000,0.000,0.000
313,913.807,6361.833,6361.833,6076.058,1310.589,0.000,4904.412,1171.646,0.000,0.000,0.000
314,916.866,5857.492,5857.492,5688.547,1295.785,0.000,4561.940,1126.607,0.000,0.000,0.000
315,919.925,5542.578,5542.578,5362.291,1280.982,0.000,4283.472,1078.819,0.000,0.000,0.000
316,922.984,5076.621,5076.621,5091.096,1266.178,0.000,4060.524,1030.571,0.000,0.000,0.000
317,926.044,4841.706,4841.706,4868.371,1251.375,0.000,3884.457,983.913,0.000,0.000,0.000
318,929.104,4598.981,4598.981,4687.526,1236.572,0.000,3747.017,940.509,0.000,0.000,0.000
319,932.163,4439.748,4439.748,4542.242,1221.768,0.000,3640.694,901.548,0.000,0.000,0.000
320,935.223,4238.152,4238.152,4426.617,1206.965,0.000,3558.924,867.693,0.000,0.000,0.000
321,938.284,4326.940,4326.940,4335.252,1192.162,0.000,3496.162,839.090,0.000,0.000,0.000
322,941.344,4130.174,4130.174,4263.270,1177.358,0.000,3447.853,815.417,0.000,0.000,0.000
323,944.404,4282.792,4282.792,4206.312,1162.555,0.000,3410.347,795.965,0.000,0.000,0.000
324,947.465,4127.495,4127.495,4160.534,1147.752,0.000,3380.783,779.751,0.000,0.000,0.000
325,950.526,3867.813,3867.813,4122.591,1132.948,0.000,3356.952,765.639,0.000,0.000,0.000
326,953.587,3938.599,3938.599,4089.639,1118.145,0.000,3337.178,752.462,0.000,0.000,0.000
327,956.648,3941.770,3941.770,4059.329,1103.341,0.000,3320.197,739.133,0.000,0.000,0.000
328,959.709,3992.088,3992.088,4029.806,1088.538,0.000,3305.071,724.735,0.000,0.000,0.000
329,962.771,3916.920,3916.920,3999.698,1073.735,0.000,3291.107,708.591,0.000,0.000,0.000
330,965.832,3876.239,3876.239,3968.095,1058.931,0.000,3277.803,690.292,0.000,0.000,0.000
331,968.894,3962.536,3962.536,3934.510,1044.128,0.000,3264.800,669.710,0.000,0.000,0.000
332,971.956,3832.495,3832.495,3898.832,1029.325,0.000,3251.852,646.980,0.000,0.000,0.000
333,975.018,3774.239,3774.239,3861.254,1014.521,0.000,3238.800,622.454,0.000,0.000,0.000
334,978.080,3819.366,3819.366,3822.212,999.718,0.000,3225.558,596.655,0.000,0.000,0.000
335,981.142,3807.813,3807.813,3782.301,984.915,0.000,3212.090,570.210,0.000,0.000,0.000
336,984.204,3727.346,3727.346,3742.204,970.111,0.000,3198.407,543.797,0.000,0.000,0.000
337,987.267,3723.324,3723.324,3702.632,955.308,0.000,3184.547,518.086,0.000,0.000,0.000
338,990.329,3535.857,3535.857,3664.270,940.504,0.000,3170.574,493.697,0.000,0.000,0.000
339,993.392,3598.687,3598.687,3627.740,925.701,0.000,3156.567,471.173,0.000,0.000,0.000
340,996.455,3633.049,3633.049,3593.579,910.898,0.000,3142.615,450.964,0.000,0.000,0.000
341,999.518,3557.431,3557.431,3562.238,896.094,0.000,3128.815,433.423,0.000,0.000,0.000
342,1002.581,3469.475,3469.475,3534.088,881.291,0.000,3115.268,418.821,0.000,0.000,0.000
343,1005.644,3660.750,3660.750,3509.437,866.488,0.000,3102.077,407.360,0.000,0.000,0.000
344,1008.707,3457.945,3457.945,3488.555,851.684,0.000,3089.353,399.202,0.000,0.000,0.000
345,1011.770,3253.135,3253.135,3471.700,836.881,0.000,3077.207,394.493,0.000,0.000,0.000
346,1014.834,3394.624,3394.624,3459.143,822.078,0.000,3065.757,393.386,0.000,0.000,0.000
347,1017.897,3504.920,3504.920,3451.184,807.274,0.000,3055.123,396.061,0.000,0.000,0.000
348,1020.961,3344.431,3344.431,3448.170,792.471,0.000,3045.433,402.736,0.000,0.000,0.000
349,1024.025,3431.006,3431.006,3450.490,777.667,0.000,3036.815,413.674,0.000,0.000,0.000
350,1027.089,3468.901,3468.901,3458.572,762.864,0.000,3029.401,429.170,0.000,0.000,0.000
351,1030.152,3278.624,3278.624,3472.860,748.061,0.000,3023.324,449.537,0.000,0.000,0.000
352,1033.216,3354.986,3354.986,3493.791,733.257,0.000,3018.714,475.077,0.000,0.000,0.000
353,1036.280,3395.327,3395.327,3521.749,718.454,0.000,3015.702,506.047,0.000,0.000,0.000
354,1039.345,3427.156,3427.156,3557.030,703.651,0.000,3014.414,542.616,0.000,0.000,0.000
355,1042.409,3426.242,3426.242,3599.787,688.847,0.000,3014.968,584.819,0.000,0.000,0.000
356,1045.473,3468.220,3468.220,3649.989,674.044,0.000,3017.478,632.511,0.000,0.000,0.000
357,1048.537,3551.731,3551.731,3707.370,659.241,0.000,3022.040,685.330,0.000,0.000,0.000
358,1051.602,3581.835,3581.835,3771.399,644.437,0.000,3028.739,742.660,0.000,0.000,0.000
359,1054.666,3670.604,3670.604,3841.248,629.634,0.000,3037.631,803.617,0.000,0.000,0.000
360,1057.731,3675.942,3675.942,3915.785,614.830,0.000,3048.744,867.041,0.000,0.000,0.000
361,1060.795,3776.794,3776.794,3993.580,600.027,0.000,3062.059,931.522,0.000,0.000,0.000
362,1063.860,3721.327,3721.327,4072.931,585.224,0.000,3077.501,995.430,0.000,0.000,0.000
363,1066.925,3981.857,3981.857,4151.905,570.420,0.000,3094.925,1056.981,0.000,0.000,0.000
364,1069.989,4039.220,4039.220,4228.409,555.617,0.000,3114.097,1114.312,0.000,0.000,0.000
365,1073.054,4076.624,4076.624,4300.261,540.814,0.000,3134.687,1165.574,0.000,0.000,0.000
366,1076.119,4164.560,4164.560,4365.285,526.010,0.000,3156.253,1209.032,0.000,0.000,0.000
367,1079.184,4074.283,4074.283,4421.402,511.207,0.000,3178.243,1243.159,0.000,0.000,0.000
368,1082.249,4205.879,4205.879,4466.730,496.404,0.000,3199.998,1266.732,0.000,0.000,0.000
369,1085.314,4253.349,4253.349,4499.666,481.600,0.000,3220.765,1278.901,0.000,0.000,0.000
370,1088.379,4461.453,4461.453,4518.964,466.797,0.000,3239.719,1279.245,0.000,0.000,0.000
371,1091.444,4353.434,4353.434,4523.794,451.993,0.000,3256.000,1267.794,0.000,0.000,0.000
372,1094.509,4399.113,4399.113,4513.773,437.190,0.000,3268.748,1245.025,0.000,0.000,0.000
373,1097.574,4428.412,4428.412,4488.980,422.387,0.000,3277.151,1211.829,0.000,0.000,0.000
374,1100.639,4533.220,4533.220,4449.944,407.583,0.000,3280.493,1169.451,0.000,0.000,0.000
375,1103.704,4473.750,4473.750,4408.711,403.882,0.000,3288.842,1119.868,0.000,0.000,0.000
376,1106.769,4562.519,4562.519,4355.484,400.180,0.000,3291.159,1064.326,0.000,0.000,0.000
377,1109.834,4566.198,4566.198,4291.867,396.478,0.000,3287.246,1004.620,0.000,0.000,0.000
378,1112.899,4279.327,4279.327,4219.674,392.777,0.000,3277.130,942.544,0.000,0.000,0.000
379,1115.965,4352.645,4352.645,4140.856,389.075,0.000,3261.061,879.795,0.000,0.000,0.000
380,1119.030,4321.860,4321.860,4057.412,385.374,0.000,3239.499,817.912,0.000,0.000,0.000
381,1122.095,4164.349,4164.349,3971.311,381.672,0.000,3213.095,758.216,0.000,0.000,0.000
382,1125.160,4085.431,4085.431,3884.426,377.970,0.000,3182.647,701.779,0.000,0.000,0.000
383,1128.225,4257.582,4257.582,3798.469,374.269,0.000,3149.057,649.412,0.000,0.000,0.000
384,1131.291,4170.030,4170.030,3714.949,370.567,0.000,3113.286,601.663,0.000,0.000,0.000
385,1134.356,4057.305,4057.305,3635.138,366.865,0.000,3076.298,558.840,0.000,0.000,0.000
386,1137.421,4075.901,4075.901,3560.051,363.164,0.000,3039.016,521.036,0.000,0.000,0.000
387,1140.486,4114.626,4114.626,3490.446,359.462,0.000,3002.283,488.163,0.000,0.000,0.000
388,1143.551,3818.497,3818.497,3426.823,355.760,0.000,2966.826,459.998,0.000,0.000,0.000
389,1146.617,3824.178,3824.178,3369.446,352.059,0.000,2933.237,436.209,0.000,0.000,0.000
390,1149.682,3867.456,3867.456,3318.365,348.357,0.000,2901.962,416.403,0.000,0.000,0.000
391,1152.747,3625.178,3625.178,3273.445,344.655,0.000,2873.296,400.150,0.000,0.000,0.000
392,1155.812,3569.093,3569.093,3234.405,340.954,0.000,2847.395,387.010,0.000,0.000,0.000
393,1158.877,3678.327,3678.327,3200.847,337.252,0.000,2824.290,376.557,0.000,0.000,0.000
394,1161.942,3332.945,3332.945,3172.295,333.551,0.000,2803.908,368.388,0.000,0.000,0.000
395,1165.007,3447.030,3447.030,3148.230,329.849,0.000,2786.094,362.136,0.000,0.000,0.000
396,1168.072,3262.414,3262.414,3128.113,326.147,0.000,2770.636,357.477,0.000,0.000,0.000
397,1171.137,3259.563,3259.563,3111.416,322.446,0.000,2757.290,354.127,0.000,0.000,0.000
398,1174.202,3262.244,3262.244,3097.639,318.744,0.000,2745.797,351.842,0.000,0.000,0.000
399,1177.267,3157.222,3157.222,3086.323,315.042,0.000,2735.905,350.418,0.000,0.000,0.000
400,1180.332,3129.222,3129.222,3077.060,311.341,0.000,2727.373,349.686,0.000,0.000,0.000
401,1183.397,3066.733,3066.733,3069.497,307.639,0.000,2719.989,349.508,0.000,0.000,0.000
402,1186.462,3171.903,3171.903,3063.333,303.937,0.000,2713.563,349.769,0.000,0.000,0.000
403,1189.527,3071.862,3071.862,3058.316,300.236,0.000,2707.936,350.380,0.000,0.000,0.000
404,1192.592,3067.307,3067.307,3054.237,296.534,0.000,2702.972,351.266,0.000,0.000,0.000
405,1195.656,3047.755,3047.755,3050.920,292.832,0.000,2698.552,352.368,0.000,0.000,0.000
406,1198.721,3039.307,3039.307,3048.212,289.131,0.000,2694.573,353.638,0.000,0.000,0.000
407,1201.786,2991.032,2991.032,3045.980,285.429,0.000,2690.940,355.039,0.000,0.000,0.000
408,1204.850,3032.755,3032.755,3044.098,281.728,0.000,2687.560,356.538,0.000,0.000,0.000
409,1207.915,2882.480,2882.480,3042.448,278.026,0.000,2684.340,358.109,0.000,0.000,0.000
410,1210.979,3077.820,3077.820,3040.911,274.324,0.000,2681.184,359.728,0.000,0.000,0.000
411,1214.044,2936.139,2936.139,3039.370,270.623,0.000,2677.994,361.376,0.000,0.000,0.000
412,1217.108,3038.584,3038.584,3037.706,266.921,0.000,2674.670,363.035,0.000,0.000,0.000
413,1220.172,3042.713,3042.713,3035.806,263.219,0.000,2671.115,364.691,0.000,0.000,0.000
414,1223.236,3014.692,3014.692,3033.563,259.518,0.000,2667.236,366.328,0.000,0.000,0.000
415,1226.301,2986.181,2986.181,3030.882,255.816,0.000,2662.948,367.934,0.000,0.000,0.000
416,1229.365,2990.799,2990.799,3027.681,252.114,0.000,2658.183,369.498,0.000,0.000,0.000
417,1232.429,2957.480,2957.480,3023.899,248.413,0.000,2652.890,371.009,0.000,0.000,0.000
418,1235.493,2848.991,2848.991,3019.498,244.711,0.000,2647.040,372.458,0.000,0.000,0.000
419,1238.556,2964.906,2964.906,3014.466,241.009,0.000,2640.628,373.838,0.000,0.000,0.000
420,1241.620,3001.095,3001.095,3008.820,237.308,0.000,2633.677,375.143,0.000,0.000,0.000
421,1244.684,2966.458,2966.458,3002.603,233.606,0.000,2626.236,376.367,0.000,0.000,0.000
422,1247.748,2890.565,2890.565,2995.886,229.905,0.000,2618.380,377.505,0.000,0.000,0.000
423,1250.811,2833.117,2833.117,2988.765,226.203,0.000,2610.209,378.556,0.000,0.000,0.000
424,1253.875,3012.331,3012.331,2981.362,222.501,0.000,2601.844,379.517,0.000,0.000,0.000
425,1256.938,2927.331,2927.331,2973.813,218.800,0.000,2593.426,380.387,0.000,0.000,0.000
426,1260.001,2987.054,2987.054,2966.274,215.098,0.000,2585.108,381.167,0.000,0.000,0.000
427,1263.064,2930.076,2930.076,2958.910,211.396,0.000,2577.054,381.855,0.000,0.000,0.000
428,1266.128,3110.268,3110.268,2951.890,207.695,0.000,2569.435,382.455,0.000,0.000,0.000
429,1269.191,3026.587,3026.587,2945.386,203.993,0.000,2562.421,382.966,0.000,0.000,0.000
430,1272.253,3044.034,3044.034,2939.568,200.291,0.000,2556.178,383.390,0.000,0.000,0.000
431,1275.316,2932.246,2932.246,2934.593,196.590,0.000,2550.862,383.731,0.000,0.000,0.000
432,1278.379,2961.417,2961.417,2930.609,192.888,0.000,2546.619,383.990,0.000,0.000,0.000
433,1281.442,2913.609,2913.609,2927.743,189.186,0.000,2543.572,384.171,0.000,0.000,0.000
434,1284.504,3050.631,3050.631,2926.100,185.485,0.000,2541.825,384.275,0.000,0.000,0.000
435,1287.566,2988.246,2988.246,2925.759,181.783,0.000,2541.453,384.307,0.000,0.000,0.000
436,1290.629,2981.139,2981.139,2926.768,178.082,0.000,2542.501,384.268,0.000,0.000,0.000
437,1293.691,2990.353,2990.353,2929.141,174.380,0.000,2544.979,384.162,0.000,0.000,0.000
438,1296.753,2952.823,2952.823,2932.854,170.678,0.000,2548.861,383.993,0.000,0.000,0.000
439,1299.815,3085.397,3085.397,2937.846,166.977,0.000,2554.084,383.762,0.000,0.000,0.000
440,1302.877,2971.543,2971.543,2944.017,163.275,0.000,2560.545,383.472,0.000,0.000,0.000
441,1305.938,2981.864,2981.864,2951.230,159.573,0.000,2568.105,383.125,0.000,0.000,0.000
442,1309.000,3081.205,3081.205,2959.311,155.872,0.000,2576.588,382.722,0.000,0.000,0.000
443,1312.061,2945.438,2945.438,2968.057,152.170,0.000,2585.791,382.266,0.000,0.000,0.000
444,1315.123,2948.672,2948.672,2977.237,148.468,0.000,2595.483,381.753,0.000,0.000,0.000
445,1318.184,3052.268,3052.268,2986.602,144.767,0.000,2605.417,381.185,0.000,0.000,0.000
446,1321.245,3002.141,3002.141,2995.891,141.065,0.000,2615.334,380.557,0.000,0.000,0.000
447,1324.306,2944.864,2944.864,3004.841,137.363,0.000,2624.976,379.864,0.000,0.000,0.000
448,1327.367,3002.864,3002.864,3013.194,133.662,0.000,2634.093,379.101,0.000,0.000,0.000
449,1330.428,2995.652,2995.652,3020.706,129.960,0.000,2642.450,378.256,0.000,0.000,0.000
450,1333.488,3047.652,3047.652,3027.157,126.259,0.000,2649.838,377.319,0.000,0.000,0.000
451,1336.549,2879.567,2879.567,3032.355,122.557,0.000,2656.080,376.275,0.000,0.000,0.000
452,1339.609,3054.056,3054.056,3036.143,118.855,0.000,2661.037,375.105,0.000,0.000,0.000
453,1342.669,3010.823,3010.823,3038.401,115.154,0.000,2664.612,373.789,0.000,0.000,0.000
454,1345.729,2959.141,2959.141,3039.053,111.452,0.000,2666.751,372.302,0.000,0.000,0.000
455,1348.789,3045.842,3045.842,3038.061,107.750,0.000,2667.445,370.616,0.000,0.000,0.000
456,1351.849,2784.672,2784.672,3035.429,104.049,0.000,2666.727,368.702,0.000,0.000,0.000
457,1354.908,3100.609,3100.609,3031.196,100.347,0.000,2664.669,366.527,0.000,0.000,0.000
458,1357.968,3023.249,3023.249,3025.436,96.645,0.000,2661.378,364.058,0.000,0.000,0.000
459,1361.027,3008.927,3008.927,3023.409,98.103,0.000,2662.002,361.407,0.000,0.000,0.000
460,1364.086,2999.949,2999.949,3020.081,99.560,0.000,2661.690,358.391,0.000,0.000,0.000
461,1367.145,2956.290,2956.290,3015.593,101.017,0.000,2660.615,354.978,0.000,0.000,0.000
462,1370.204,3067.290,3067.290,3010.097,102.474,0.000,2658.962,351.135,0.000,0.000,0.000
463,1373.263,3106.631,3106.631,3003.752,103.931,0.000,2656.914,346.837,0.000,0.000,0.000
464,1376.321,2933.735,2933.735,2996.716,105.388,0.000,2654.654,342.063,0.000,0.000,0.000
465,1379.380,2862.565,2862.565,2989.146,106.846,0.000,2652.351,336.795,0.000,0.000,0.000
466,1382.438,2994.906,2994.906,2981.189,108.303,0.000,2650.162,331.027,0.000,0.000,0.000
467,1385.496,2986.438,2986.438,2972.983,109.760,0.000,2648.225,324.758,0.000,0.000,0.000
468,1388.554,2961.331,2961.331,2964.655,111.217,0.000,2646.657,317.998,0.000,0.000,0.000
469,1391.611,2916.672,2916.672,2956.317,112.674,0.000,2645.551,310.766,0.000,0.000,0.000
470,1394.669,3046.373,3046.373,2948.067,114.131,0.000,2644.977,303.090,0.000,0.000,0.000
471,1397.726,2978.565,2978.565,2939.991,115.589,0.000,2644.980,295.011,0.000,0.000,0.000
472,1400.784,2987.331,2987.331,2932.160,117.046,0.000,2645.584,286.576,0.000,0.000,0.000
473,1403.841,2899.713,2899.713,2924.633,118.503,0.000,2646.789,277.844,0.000,0.000,0.000
474,1406.897,2987.436,2987.436,2917.460,119.960,0.000,2648.580,268.881,0.000,0.000,0.000
475,1409.954,2910.881,2910.881,2910.682,121.417,0.000,2650.922,259.760,0.000,0.000,0.000
476,1413.011,2926.711,2926.711,2904.332,122.874,0.000,2653.768,250.564,0.000,0.000,0.000
477,1416.067,2899.925,2899.925,2898.441,124.332,0.000,2657.062,241.378,0.000,0.000,0.000
478,1419.123,2920.285,2920.285,2893.035,125.789,0.000,2660.741,232.295,0.000,0.000,0.000
479,1422.179,2826.497,2826.497,2888.144,127.246,0.000,2664.736,223.408,0.000,0.000,0.000
480,1425.235,2856.519,2856.519,2883.796,128.703,0.000,2668.979,214.818,0.000,0.000,0.000
481,1428.291,2826.283,2826.283,2880.026,130.160,0.000,2673.403,206.623,0.000,0.000,0.000
482,1431.346,2929.645,2929.645,2876.872,131.617,0.000,2677.944,198.928,0.000,0.000,0.000
483,1434.401,2893.091,2893.091,2874.378,133.075,0.000,2682.542,191.836,0.000,0.000,0.000
484,1437.456,2900.602,2900.602,2872.596,134.532,0.000,2687.146,185.450,0.000,0.000,0.000
485,1440.511,2819.217,2819.217,2871.583,135.989,0.000,2691.707,179.876,0.000,0.000,0.000
486,1443.566,2795.069,2795.069,2871.403,137.446,0.000,2696.186,175.217,0.000,0.000,0.000
487,1446.620,2939.429,2939.429,2872.125,138.903,0.000,2700.551,171.574,0.000,0.000,0.000
488,1449.675,2842.877,2842.877,2873.822,140.360,0.000,2704.774,169.047,0.000,0.000,0.000
489,1452.729,2798.728,2798.728,2876.567,141.818,0.000,2708.837,167.730,0.000,0.000,0.000
490,1455.783,2910.110,2910.110,2880.435,143.275,0.000,2712.726,167.709,0.000,0.000,0.000
491,1458.836,2822.451,2822.451,2885.495,144.732,0.000,2716.435,169.059,0.000,0.000,0.000
492,1461.890,2880.091,2880.091,2891.811,146.189,0.000,2719.967,171.844,0.000,0.000,0.000
493,1464.943,2878.665,2878.665,2899.439,147.646,0.000,2723.330,176.109,0.000,0.000,0.000
494,1467.996,2879.176,2879.176,2908.423,149.103,0.000,2726.546,181.877,0.000,0.000,0.000
495,1471.049,2954.728,2954.728,2918.794,150.561,0.000,2729.648,189.146,0.000,0.000,0.000
496,1474.102,2933.685,2933.685,2930.569,152.018,0.000,2732.686,197.883,0.000,0.000,0.000
497,1477.154,2973.410,2973.410,2943.751,153.475,0.000,2735.727,208.024,0.000,0.000,0.000
498,1480.206,2942.560,2942.560,2958.329,154.932,0.000,2738.863,219.466,0.000,0.000,0.000
499,1483.259,2948.349,2948.349,2974.282,156.389,0.000,2742.213,232.069,0.000,0.000,0.000
500,1486.310,3099.519,3099.519,2991.582,157.846,0.000,2745.928,245.654,0.000,0.000,0.000
501,1489.362,2974.582,2974.582,3010.201,159.304,0.000,2750.197,260.004,0.000,0.000,0.000
502,1492.413,2940.840,2940.840,3030.120,160.761,0.000,2755.252,274.869,0.000,0.000,0.000
503,1495.465,3108.860,3108.860,3051.338,162.218,0.000,2761.372,289.966,0.000,0.000,0.000
504,1498.516,3062.288,3062.288,3073.880,163.675,0.000,2768.887,304.993,0.000,0.000,0.000
505,1501.566,3024.650,3024.650,3097.817,165.132,0.000,2778.183,319.634,0.000,0.000,0.000
506,1504.617,3140.884,3140.884,3123.270,166.589,0.000,2789.703,333.567,0.000,0.000,0.000
507,1507.667,3242.183,3242.183,3150.430,168.047,0.000,2803.948,346.482,0.000,0.000,0.000
508,1510.718,3151.268,3151.268,3179.565,169.504,0.000,2821.477,358.088,0.000,0.000,0.000
509,1513.767,3286.397,3286.397,3211.032,170.961,0.000,2842.901,368.131,0.000,0.000,0.000
510,1516.817,3347.631,3347.631,3245.282,172.418,0.000,2868.879,376.403,0.000,0.000,0.000
511,1519.867,3307.312,3307.312,3282.863,173.875,0.000,2900.107,382.756,0.000,0.000,0.000
512,1522.916,3447.866,3447.866,3324.418,175.332,0.000,2937.305,387.113,0.000,0.000,0.000
513,1525.965,3498.100,3498.100,3370.677,176.790,0.000,2981.202,389.475,0.000,0.000,0.000
514,1529.014,3429.463,3429.463,3422.441,178.247,0.000,3032.510,389.931,0.000,0.000,0.000
515,1532.062,3452.292,3452.292,3480.563,179.704,0.000,3091.907,388.657,0.000,0.000,0.000
516,1535.110,3661.995,3661.995,3545.920,181.161,0.000,3160.000,385.920,0.000,0.000,0.000
517,1538.159,3719.506,3719.506,3619.377,182.618,0.000,3237.303,382.074,0.000,0.000,0.000
518,1541.206,3771.443,3771.443,3701.752,184.075,0.000,3324.197,377.555,0.000,0.000,0.000
519,1544.254,3934.762,3934.762,3793.774,185.533,0.000,3420.903,372.871,0.000,0.000,0.000
520,1547.301,3859.591,3859.591,3896.033,186.990,0.000,3527.443,368.590,0.000,0.000,0.000
521,1550.349,3985.358,3985.358,4008.943,188.447,0.000,3643.615,365.328,0.000,0.000,0.000
522,1553.396,4119.677,4119.677,4132.694,189.904,0.000,3768.964,363.730,0.000,0.000,0.000
523,1556.442,4150.166,4150.166,4267.217,191.361,0.000,3902.765,364.452,0.000,0.000,0.000
524,1559.489,4198.784,4198.784,4412.150,192.818,0.000,4044.005,368.145,0.000,0.000,0.000
525,1562.535,4427.550,4427.550,4566.817,194.276,0.000,4191.391,375.427,0.000,0.000,0.000
526,1565.581,4464.273,4464.273,4730.216,195.733,0.000,4343.347,386.869,0.000,0.000,0.000
527,1568.627,4702.762,4702.762,4901.016,197.190,0.000,4498.045,402.971,0.000,0.000,0.000
528,1571.672,4595.358,4595.358,5077.572,198.647,0.000,4653.430,424.141,0.000,0.000,0.000
529,1574.717,4979.102,4979.102,5257.948,200.104,0.000,4807.269,450.679,0.000,0.000,0.000
530,1577.762,4986.762,4986.762,5439.956,201.561,0.000,4957.202,482.754,0.000,0.000,0.000
531,1580.807,5104.591,5104.591,5621.206,203.019,0.000,5100.811,520.395,0.000,0.000,0.000
532,1583.852,5378.869,5378.869,5799.162,204.476,0.000,5235.688,563.474,0.000,0.000,0.000
533,1586.896,5424.358,5424.358,5971.209,205.933,0.000,5359.508,611.701,0.000,0.000,0.000
