keV,response
0.000,5.00000000E-007
1.000,3.87500000E-006
2.000,5.62500000E-006
3.000,6.37500000E-006
4.000,6.50000000E-006
5.000,7.37500000E-006
6.000,1.16250000E-005
7.000,1.36250000E-005
8.000,1.32500000E-005
9.000,1.61250000E-005
10.000,1.75000000E-005
11.000,1.73750000E-005
12.000,1.35000000E-005
13.000,1.65000000E-005
14.000,1.46250000E-005
15.000,1.71250000E-005
16.000,1.88750000E-005
17.000,2.02500000E-005
18.000,2.82500000E-005
19.000,3.55000000E-005
20.000,3.96250000E-005
21.000,4.87500000E-005
22.000,4.88750000E-005
23.000,5.23750000E-005
24.000,2.95125000E-004
25.000,6.40000000E-005
26.000,6.46250000E-005
27.000,4.59750000E-004
28.000,6.66250000E-005
29.000,1.65012500E-003
30.000,4.41250000E-005
31.000,1.38700000E-003
32.000,7.00000000E-006
33.000,7.12500000E-006
34.000,9.12500000E-006
35.000,7.62500000E-006
36.000,7.50000000E-006
37.000,1.22500000E-005
38.000,1.20000000E-005
39.000,1.32500000E-005
40.000,1.37500000E-005
41.000,1.82500000E-005
42.000,2.20000000E-005
43.000,2.68750000E-005
44.000,3.11250000E-005
45.000,3.56250000E-005
46.000,4.08750000E-005
47.000,5.25000000E-005
48.000,6.87500000E-005
49.000,1.10500000E-004
50.000,1.55000000E-004
51.000,1.70375000E-004
52.000,2.01625000E-004
53.000,2.14500000E-004
54.000,2.46500000E-004
55.000,3.09625000E-004
56.000,3.75625000E-004
57.000,4.61375000E-004
58.000,4.88875000E-004
59.000,5.18500000E-004
60.000,2.10314619E-002
