node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,9.772,0,0,0.000,0,0.000
1,5.235,3000000,100.000,9.889,0,0,0.000,0,0.000
2,5.482,3000000,100.000,9.900,0,0,0.000,0,0.000
3,5.740,3000000,100.000,10.024,0,0,0.000,0,0.000
4,6.011,3000000,100.000,10.134,0,0,0.000,0,0.000
5,6.294,3000000,100.000,10.585,0,0,0.000,0,0.000
6,6.590,3000000,100.000,10.385,0,0,0.000,0,0.000
7,6.900,3000000,100.000,17.765,0,0,0.000,0,0.000
8,7.098,3000000,100.000,18.610,0,0,0.000,0,0.000
9,7.126,3000000,100.000,23.872,0,0,0.000,0,0.000
10,7.225,3000000,100.000,22.471,0,0,0.000,0,0.000
11,7.566,3000000,100.000,22.870,0,0,0.000,0,0.000
12,7.922,3000000,100.000,23.315,0,0,0.000,0,0.000
13,8.295,3000000,100.000,23.966,0,0,0.000,0,0.000
14,8.686,3000000,100.000,23.735,0,0,0.000,0,0.000
15,9.095,3000000,100.000,24.037,0,0,0.000,0,0.000
16,9.523,3000000,100.000,23.869,0,0,0.000,0,0.000
17,9.972,3000000,100.000,24.128,0,0,0.000,0,0.000
18,10.441,3000000,100.000,24.251,0,0,0.000,0,0.000
19,10.933,3000000,100.000,24.255,0,0,0.000,0,0.000
20,11.448,3000000,100.000,24.408,0,0,0.000,0,0.000
21,11.987,3000000,100.000,24.630,0,0,0.000,0,0.000
22,12.552,3000000,100.000,22.305,0,0,0.000,0,0.000
23,13.143,3000000,100.000,22.508,0,0,0.000,0,0.000
24,13.762,3000000,100.000,22.532,1,0,100.000,0,0.000
25,14.410,3000000,100.000,22.729,3,0,100.000,0,0.000
26,15.089,3000000,100.000,22.758,7,0,100.000,0,0.000
27,15.799,3000000,100.000,22.978,15,0,100.000,2,13.333
28,16.543,3000000,100.000,23.436,32,0,100.000,1,3.125
29,17.323,3000000,100.000,23.851,44,0,100.000,1,2.273
30,18.138,3000000,100.000,24.349,106,0,100.000,7,6.604
31,18.993,3000000,100.000,25.328,175,1,99.432,3,1.705
32,19.887,3000000,100.000,26.211,262,1,99.620,14,5.323
33,20.824,3000000,65.793,28.129,432,3,99.310,22,5.057
34,21.804,3000000,54.318,29.377,658,15,97.771,30,4.458
35,22.831,3000000,55.653,30.467,878,9,98.985,69,7.779
36,23.907,3000000,67.176,30.875,1179,34,97.197,82,6.760
37,25.033,3000000,33.403,30.765,1581,193,89.121,0,0.000
38,26.211,3000000,29.853,31.962,2340,79,96.734,143,5.912
39,27.446,3000000,26.901,32.490,3054,218,93.337,104,3.178
40,28.739,3000000,23.384,32.921,4200,139,96.796,344,7.928
41,30.092,3000000,22.944,33.085,5250,297,94.646,330,5.949
42,31.509,3000000,18.499,33.211,6416,614,91.266,202,2.873
43,32.993,3000000,15.698,33.290,8524,399,95.528,711,7.968
44,34.547,3000000,3.598,33.901,7696,3149,70.964,604,5.569
45,36.174,3000000,3.071,34.189,9450,4047,70.016,514,3.808
46,37.878,3000000,2.373,34.512,11442,5078,69.262,554,3.354
47,39.662,3000000,2.255,34.595,13823,6357,68.499,450,2.230
48,41.530,3000000,1.975,35.061,16007,7435,68.283,418,1.783
49,43.486,3000000,1.758,35.361,18985,9167,67.437,426,1.513
50,45.534,3000000,1.593,35.830,22690,10589,68.181,547,1.644
51,47.678,3000000,1.457,36.069,26791,12434,68.301,750,1.912
52,49.923,3000000,1.342,37.870,32149,14298,69.217,1283,2.762
53,52.275,3000000,1.305,37.899,37679,15918,70.301,1978,3.691
54,54.737,3000000,1.195,38.265,43547,17936,70.828,2879,4.683
55,57.315,3000000,1.080,38.410,47991,23606,67.029,492,0.687
56,60.014,3000000,1.020,38.814,55904,25923,68.320,1981,2.421
57,62.840,3000000,0.961,38.919,64592,27532,70.114,4156,4.511
58,65.800,3000000,0.909,39.588,69295,34263,66.914,1845,1.782
