node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,9.701,0,0,0.000,0,0.000
1,5.235,3000000,100.000,9.745,0,0,0.000,0,0.000
2,5.482,3000000,100.000,9.742,0,0,0.000,0,0.000
3,5.740,3000000,100.000,10.559,0,0,0.000,0,0.000
4,6.011,3000000,100.000,11.602,0,0,0.000,0,0.000
5,6.294,3000000,100.000,12.644,0,0,0.000,0,0.000
6,6.590,3000000,100.000,13.249,0,0,0.000,0,0.000
7,6.900,3000000,100.000,17.086,0,0,0.000,0,0.000
8,7.098,3000000,100.000,17.034,0,0,0.000,0,0.000
9,7.126,3000000,100.000,26.021,0,0,0.000,0,0.000
10,7.225,3000000,100.000,24.452,0,0,0.000,0,0.000
11,7.566,3000000,100.000,23.642,0,0,0.000,0,0.000
12,7.922,3000000,100.000,23.378,0,0,0.000,0,0.000
13,8.295,3000000,100.000,24.144,0,0,0.000,0,0.000
14,8.686,3000000,100.000,23.804,0,0,0.000,0,0.000
15,9.095,3000000,100.000,23.940,0,0,0.000,0,0.000
16,9.523,3000000,100.000,23.657,0,0,0.000,0,0.000
17,9.972,3000000,100.000,24.121,0,0,0.000,0,0.000
18,10.441,3000000,100.000,23.822,0,0,0.000,0,0.000
19,10.933,3000000,100.000,23.926,0,0,0.000,0,0.000
20,11.448,3000000,100.000,23.181,0,0,0.000,0,0.000
21,11.987,3000000,100.000,22.862,0,0,0.000,0,0.000
22,12.552,3000000,100.000,23.249,0,0,0.000,0,0.000
23,13.143,3000000,100.000,23.129,0,0,0.000,0,0.000
24,13.762,3000000,100.000,23.111,2,0,100.000,0,0.000
25,14.410,3000000,100.000,23.691,9,0,100.000,1,11.111
26,15.089,3000000,70.711,22.367,10,2,83.333,0,0.000
27,15.799,3000000,100.000,23.421,18,0,100.000,1,5.556
28,16.543,3000000,100.000,24.012,45,0,100.000,1,2.222
29,17.323,3000000,70.711,24.306,90,2,97.826,1,1.087
30,18.138,3000000,78.685,24.953,171,3,98.276,6,3.448
31,18.993,3000000,100.000,25.376,317,1,99.686,14,4.403
32,19.887,3000000,85.152,26.030,514,3,99.420,21,4.062
33,20.824,3000000,55.096,27.587,716,9,98.759,43,5.931
34,21.804,3000000,48.782,28.404,1022,24,97.706,51,4.876
35,22.831,3000000,33.312,29.701,1543,24,98.468,97,6.190
36,23.907,3000000,32.936,30.713,2030,56,97.315,103,4.938
37,25.033,3000000,27.711,30.115,2692,278,90.640,2,0.067
