node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,12.897,0,0,0.000,0,0.000
1,5.235,3000000,100.000,13.037,0,0,0.000,0,0.000
2,5.482,3000000,100.000,13.054,0,0,0.000,0,0.000
3,5.740,3000000,100.000,13.209,0,0,0.000,0,0.000
4,6.011,3000000,100.000,10.624,0,0,0.000,0,0.000
5,6.294,3000000,100.000,17.343,0,0,0.000,0,0.000
6,6.590,3000000,100.000,17.616,0,0,0.000,0,0.000
7,6.900,3000000,100.000,17.320,0,0,0.000,0,0.000
8,7.225,3000000,100.000,17.959,0,0,0.000,0,0.000
9,7.566,3000000,100.000,17.910,0,0,0.000,0,0.000
10,7.922,3000000,100.000,18.718,0,0,0.000,0,0.000
11,8.295,3000000,100.000,19.017,0,0,0.000,0,0.000
12,8.686,3000000,100.000,19.478,0,0,0.000,0,0.000
13,9.095,3000000,100.000,20.209,0,0,0.000,0,0.000
14,9.523,3000000,100.000,20.947,0,0,0.000,0,0.000
15,9.972,3000000,100.000,21.701,0,0,0.000,0,0.000
16,10.441,3000000,100.000,22.365,0,0,0.000,0,0.000
17,10.933,3000000,100.000,23.121,0,0,0.000,0,0.000
18,11.448,3000000,100.000,23.290,0,0,0.000,0,0.000
19,11.987,3000000,100.000,24.218,0,0,0.000,0,0.000
20,12.552,3000000,100.000,26.134,2,0,100.000,0,0.000
21,13.143,3000000,100.000,26.671,5,0,100.000,0,0.000
22,13.762,3000000,100.000,27.020,7,0,100.000,0,0.000
23,14.410,3000000,100.000,27.401,20,0,100.000,3,15.000
24,15.089,3000000,99.876,27.620,26,2,92.857,0,0.000
25,15.799,3000000,100.000,27.562,95,1,98.958,3,3.125
26,16.543,3000000,100.000,27.847,226,0,100.000,10,4.425
27,17.323,3000000,41.148,27.259,412,23,94.713,22,5.057
28,18.138,3000000,50.000,28.078,801,6,99.257,52,6.444
29,18.993,3000000,52.820,28.376,1458,7,99.522,98,6.689
30,19.887,3000000,37.495,28.200,2225,50,97.802,171,7.516
31,20.824,3000000,22.526,29.170,3440,41,98.822,341,9.796
32,21.804,3000000,18.705,29.452,5130,231,95.691,371,6.920
33,22.831,3000000,16.295,29.627,7725,125,98.408,782,9.962
34,23.907,3000000,14.999,29.890,10168,535,95.001,801,7.484
35,25.033,3000000,11.305,30.137,13230,2062,86.516,21,0.137
36,26.211,3000000,11.283,30.837,19367,1096,94.644,1863,9.104
37,27.446,3000000,9.373,30.696,23890,3216,88.135,1167,4.305
38,28.739,3000000,8.100,31.713,33522,1861,94.740,4174,11.797
39,30.092,3000000,6.757,31.780,40900,4628,89.835,3774,8.289
40,31.509,3000000,5.695,32.045,46592,8915,83.939,2262,4.075
41,32.993,3000000,5.527,32.975,61410,5896,91.240,8556,12.712
42,34.547,3000000,0.980,32.777,53696,27398,66.215,6673,8.229
43,36.174,3000000,0.861,33.909,60926,34649,63.747,5745,6.011
44,37.878,3000000,0.753,34.739,68726,42581,61.745,4947,4.444
45,39.662,3000000,0.719,34.806,76991,51815,59.773,4006,3.110
46,41.530,3000000,0.662,35.677,84468,60324,58.337,3305,2.283
47,43.486,3000000,0.657,35.444,92651,67926,57.699,3195,1.990
48,45.534,3000000,0.608,36.455,101253,76097,57.092,3541,1.997
49,47.678,3000000,0.609,36.694,111757,83419,57.260,4837,2.478
50,49.923,3000000,0.577,36.419,122174,89951,57.595,6900,3.253
51,52.275,3000000,0.561,36.736,132437,95541,58.092,9607,4.214
52,54.737,3000000,0.544,37.466,143891,99790,59.049,13116,5.382
53,57.315,3000000,0.524,37.542,139472,118559,54.052,1905,0.738
54,60.014,3000000,0.529,38.016,152622,120590,55.862,7295,2.670
55,62.840,3000000,0.527,37.471,164227,121402,57.497,12875,4.508
56,65.800,3000000,0.528,37.979,162639,134362,54.760,5139,1.730
57,68.899,3000000,0.546,37.960,174492,132407,56.856,12317,4.013
58,72.144,3000000,0.578,37.603,174971,142007,55.200,6861,2.165
59,75.541,3000000,0.545,36.379,176454,150617,53.950,2751,0.841
60,79.099,3000000,0.552,37.907,179138,158293,53.089,298,0.088
61,82.824,3000000,0.641,37.917,192983,152244,55.900,9780,2.833
62,86.725,3000000,0.672,38.043,195149,156155,55.550,8709,2.479
63,90.810,3000000,0.686,37.843,198742,158754,55.593,8508,2.380
64,95.086,3000000,0.700,38.103,192560,168794,53.288,212,0.059
65,99.565,3000000,0.651,38.186,198227,169030,53.975,1965,0.535
66,104.254,3000000,0.707,37.976,203818,167069,54.954,4570,1.232
67,109.164,3000000,0.661,38.035,201619,171659,54.013,350,0.094
68,114.305,3000000,0.661,38.059,206515,167503,55.215,4036,1.079
69,119.688,3000000,0.658,38.252,206146,171431,54.597,1808,0.479
70,125.325,3000000,0.627,37.722,206104,172603,54.423,655,0.173
71,131.228,3000000,0.631,37.855,207431,172964,54.530,393,0.103
72,137.408,3000000,0.605,37.802,209414,172623,54.815,727,0.190
73,143.880,3000000,0.611,37.650,210069,171550,55.047,1703,0.446
74,150.656,3000000,0.592,38.165,212268,169925,55.539,3180,0.832
75,157.751,3000000,0.578,36.819,210211,172207,54.969,1202,0.314
76,165.181,3000000,0.584,37.907,210155,172165,54.968,189,0.049
77,172.960,3000000,0.589,37.833,210079,168462,55.497,2894,0.765
78,181.106,3000000,0.580,37.954,206808,171347,54.689,90,0.024
79,189.635,3000000,0.577,37.577,205938,170404,54.721,616,0.164
80,198.566,3000000,0.582,37.140,204962,169084,54.796,1752,0.468
81,207.918,3000000,0.586,37.142,202156,168411,54.553,920,0.248
82,217.710,3000000,0.573,37.497,199341,169930,53.982,631,0.171
83,227.964,3000000,0.577,36.690,196355,168671,53.792,762,0.209
84,238.700,3000000,0.578,36.936,193181,167212,53.603,1231,0.342
85,249.942,3000000,0.590,36.398,188541,168332,52.831,595,0.167
86,261.714,3000000,0.605,36.919,184988,169073,52.247,362,0.102
87,274.039,3000000,0.632,36.199,179667,169458,51.462,505,0.145
88,286.946,3000000,0.654,36.301,174905,168844,50.882,880,0.256
89,300.460,3000000,0.678,36.116,171598,170014,50.232,572,0.167
90,314.610,3000000,0.704,35.797,164542,170745,49.075,590,0.176
91,329.427,3000000,0.722,34.300,159505,172226,48.083,112,0.034
92,344.942,3000000,0.738,35.235,154386,172581,47.218,503,0.154
93,361.188,3000000,0.752,35.004,148526,172531,46.262,25,0.008
94,378.198,3000000,0.759,35.150,143582,173575,45.272,226,0.071
95,396.010,3000000,0.752,34.524,138171,174822,44.145,185,0.059
96,414.661,3000000,0.747,34.081,133120,174857,43.224,269,0.087
97,434.190,3000000,0.743,34.030,128053,175133,42.236,163,0.054
98,454.639,3000000,0.740,33.617,122654,175225,41.176,239,0.080
99,476.051,3000000,0.733,33.615,117616,176110,40.043,106,0.036
100,498.471,3000000,0.730,33.275,113839,176356,39.228,147,0.051
101,521.947,3000000,0.727,33.077,108410,176539,38.045,84,0.029
102,546.529,3000000,0.727,32.439,104093,176533,37.093,114,0.041
103,572.269,3000000,0.730,32.336,99501,176852,36.005,75,0.027
104,599.221,3000000,0.737,32.299,96218,176587,35.270,13,0.005
105,627.442,3000000,0.747,32.008,91833,176757,34.191,21,0.008
106,656.992,3000000,0.757,32.101,88435,175827,33.465,111,0.042
107,687.934,3000000,0.772,31.103,85317,175685,32.688,38,0.015
108,720.333,3000000,0.783,31.101,81416,174855,31.769,40,0.016
109,754.259,3000000,0.794,30.808,77868,174658,30.836,34,0.013
110,789.782,3000000,0.807,31.018,74660,173746,30.056,24,0.010
111,826.977,3000000,0.819,30.824,72166,173148,29.418,58,0.024
112,865.925,3000000,0.832,30.281,68708,171954,28.550,15,0.006
113,906.707,3000000,0.844,29.728,66587,171330,27.987,35,0.015
114,949.410,3000000,0.863,29.732,63909,170152,27.304,7,0.003
115,994.124,3000000,0.875,29.457,61302,169345,26.578,22,0.010
116,1040.944,3000000,0.889,29.291,58443,167894,25.821,15,0.007
117,1089.968,3000000,0.906,29.259,56328,166425,25.287,12,0.005
118,1141.302,3000000,0.922,28.966,54475,164860,24.836,1,0.000
119,1195.053,3000000,0.936,28.712,51744,164102,23.973,0,0.000
120,1251.336,3000000,0.959,28.782,50117,162491,23.572,4,0.002
121,1310.270,3000000,0.978,28.356,48066,160912,23.001,5,0.002
122,1371.979,3000000,0.992,28.369,46203,159924,22.415,7,0.003
123,1436.594,3000000,0.999,27.612,44256,158728,21.803,5,0.002
124,1504.253,3000000,1.003,27.870,42345,157445,21.195,12,0.006
125,1575.098,3000000,1.024,27.637,40750,155981,20.714,0,0.000
126,1649.279,3000000,1.074,27.949,39028,154518,20.165,0,0.000
127,1726.954,3000000,1.084,26.843,37592,154929,19.526,8,0.004
128,1808.288,3000000,1.108,27.225,35920,153114,19.002,2,0.001
129,1893.452,3000000,1.119,27.394,34781,152858,18.536,4,0.002
130,1982.627,3000000,1.139,27.131,33105,152148,17.870,3,0.002
131,2076.001,3000000,1.161,28.146,31365,151453,17.156,9,0.005
132,2173.774,3000000,1.172,27.265,30159,150073,16.733,1,0.001
133,2276.151,3000000,1.175,27.280,28735,149958,16.081,2,0.001
134,2383.350,3000000,1.183,27.472,27619,149091,15.630,0,0.000
135,2495.597,3000000,1.186,27.292,26399,148730,15.074,1,0.001
136,2613.131,3000000,1.190,27.486,24928,148935,14.338,0,0.000
137,2736.200,3000000,1.204,27.668,23726,148878,13.746,1,0.001
138,2865.065,3000000,1.283,27.749,22587,148827,13.177,0,0.000
