node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,8.057,0,0,0.000,0,0.000
1,5.235,3000000,100.000,13.674,0,0,0.000,0,0.000
2,5.482,3000000,100.000,15.616,0,0,0.000,0,0.000
3,5.740,3000000,100.000,16.961,0,0,0.000,0,0.000
4,6.011,3000000,100.000,17.048,0,0,0.000,0,0.000
5,6.294,3000000,100.000,21.861,0,0,0.000,0,0.000
6,6.590,3000000,100.000,21.318,0,0,0.000,0,0.000
7,6.900,3000000,100.000,22.317,0,0,0.000,0,0.000
8,7.098,3000000,100.000,22.226,0,0,0.000,0,0.000
9,7.126,3000000,100.000,26.557,0,0,0.000,0,0.000
10,7.225,3000000,100.000,25.817,0,0,0.000,0,0.000
11,7.566,3000000,100.000,25.295,0,0,0.000,0,0.000
12,7.922,3000000,100.000,26.288,0,0,0.000,0,0.000
13,8.295,3000000,100.000,26.262,0,0,0.000,0,0.000
14,8.686,3000000,100.000,27.986,0,0,0.000,0,0.000
15,9.095,3000000,100.000,27.854,0,0,0.000,0,0.000
16,9.523,3000000,100.000,27.591,0,0,0.000,0,0.000
17,9.972,3000000,100.000,26.879,0,0,0.000,0,0.000
18,10.441,3000000,100.000,26.486,0,0,0.000,0,0.000
19,10.933,3000000,100.000,26.855,0,0,0.000,0,0.000
20,11.448,3000000,100.000,25.616,0,0,0.000,0,0.000
21,11.987,3000000,100.000,25.564,0,0,0.000,0,0.000
22,12.552,3000000,100.000,25.701,0,0,0.000,0,0.000
23,13.143,3000000,100.000,26.137,0,0,0.000,0,0.000
24,13.762,3000000,100.000,26.358,1,0,100.000,0,0.000
25,14.410,3000000,100.000,26.450,3,0,100.000,0,0.000
26,15.089,3000000,100.000,25.979,4,0,100.000,0,0.000
27,15.799,3000000,100.000,26.090,14,0,100.000,3,21.429
28,16.543,3000000,100.000,26.003,33,0,100.000,1,3.030
29,17.323,3000000,100.000,25.556,46,0,100.000,1,2.174
30,18.138,3000000,100.000,26.206,87,0,100.000,8,9.195
31,18.993,3000000,100.000,26.227,169,1,99.412,4,2.353
32,19.887,3000000,100.000,28.911,251,1,99.603,10,3.968
33,20.824,3000000,100.000,30.221,393,1,99.746,23,5.838
34,21.804,3000000,65.679,30.545,597,11,98.191,25,4.112
35,22.831,3000000,54.461,45.905,789,8,98.996,62,7.779
36,23.907,3000000,72.855,53.690,1088,32,97.143,79,7.054
37,25.033,3000000,44.099,48.511,1456,165,89.821,0,0.000
38,26.211,3000000,31.860,56.765,2068,66,96.907,122,5.717
39,27.446,3000000,27.065,59.512,2755,195,93.390,92,3.119
40,28.739,3000000,26.930,61.157,3758,118,96.956,314,8.101
41,30.092,3000000,23.964,60.890,4672,275,94.441,293,5.923
42,31.509,3000000,20.128,62.978,5797,535,91.551,187,2.953
43,32.993,3000000,16.335,63.550,7706,352,95.632,663,8.228
44,34.547,3000000,3.991,65.625,6913,2816,71.056,538,5.530
