node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,8.837,0,0,0.000,0,0.000
1,5.235,3000000,100.000,8.895,0,0,0.000,0,0.000
2,5.482,3000000,100.000,9.114,0,0,0.000,0,0.000
3,5.740,3000000,100.000,9.318,0,0,0.000,0,0.000
4,6.011,3000000,100.000,9.631,0,0,0.000,0,0.000
5,6.294,3000000,100.000,10.978,0,0,0.000,0,0.000
6,6.590,3000000,100.000,10.859,0,0,0.000,0,0.000
7,6.900,3000000,100.000,16.296,0,0,0.000,0,0.000
8,7.098,3000000,100.000,16.156,0,0,0.000,0,0.000
9,7.126,3000000,100.000,23.658,0,0,0.000,0,0.000
10,7.225,3000000,100.000,22.499,0,0,0.000,0,0.000
11,7.566,3000000,100.000,21.641,0,0,0.000,0,0.000
12,7.922,3000000,100.000,21.951,0,0,0.000,0,0.000
13,8.295,3000000,100.000,22.155,0,0,0.000,0,0.000
14,8.686,3000000,100.000,22.290,0,0,0.000,0,0.000
15,9.095,3000000,100.000,22.489,0,0,0.000,0,0.000
16,9.523,3000000,100.000,22.113,0,0,0.000,0,0.000
17,9.972,3000000,100.000,22.139,0,0,0.000,0,0.000
18,10.441,3000000,100.000,22.301,0,0,0.000,0,0.000
19,10.933,3000000,100.000,22.207,0,0,0.000,0,0.000
20,11.448,3000000,100.000,21.898,0,0,0.000,0,0.000
21,11.987,3000000,100.000,22.258,0,0,0.000,0,0.000
22,12.552,3000000,100.000,20.773,0,0,0.000,0,0.000
23,13.143,3000000,100.000,20.849,0,0,0.000,0,0.000
24,13.762,3000000,100.000,20.987,2,0,100.000,0,0.000
25,14.410,3000000,100.000,21.171,10,0,100.000,1,10.000
26,15.089,3000000,70.711,21.173,10,2,83.333,0,0.000
27,15.799,3000000,100.000,21.379,15,0,100.000,1,6.667
28,16.543,3000000,100.000,21.589,45,0,100.000,1,2.222
29,17.323,3000000,70.711,22.005,89,2,97.802,1,1.099
30,18.138,3000000,78.685,22.248,165,3,98.214,6,3.571
31,18.993,3000000,100.000,22.827,305,1,99.673,15,4.902
32,19.887,3000000,96.339,23.600,473,2,99.579,22,4.632
33,20.824,3000000,73.488,24.991,666,7,98.960,39,5.795
34,21.804,3000000,48.782,25.255,936,23,97.602,51,5.318
35,22.831,3000000,33.312,26.833,1435,22,98.490,93,6.383
36,23.907,3000000,33.070,27.714,1865,50,97.389,87,4.543
37,25.033,3000000,28.209,29.871,2471,259,90.513,4,0.147
38,26.211,3000000,30.114,31.047,3634,95,97.452,229,6.141
39,27.446,3000000,26.029,31.906,4487,296,93.811,130,2.718
40,28.739,3000000,18.368,31.869,6218,196,96.944,429,6.688
41,30.092,3000000,17.769,32.480,7736,444,94.572,409,5.000
42,31.509,3000000,15.107,32.442,9311,816,91.942,255,2.518
43,32.993,3000000,12.713,32.803,12042,504,95.983,860,6.855
44,34.547,3000000,2.836,33.358,10937,4246,72.035,773,5.091
45,36.174,3000000,2.659,33.668,13207,5651,70.034,722,3.829
46,37.878,3000000,2.058,33.643,16049,6858,70.062,661,2.886
47,39.662,3000000,1.977,34.039,19096,8329,69.630,556,2.027
48,41.530,3000000,1.757,34.325,22685,10137,69.115,511,1.557
49,43.486,3000000,1.567,34.357,26749,11811,69.370,539,1.398
50,45.534,3000000,1.427,34.746,31404,13728,69.583,616,1.365
51,47.678,3000000,1.317,34.833,37460,15958,70.126,1022,1.913
52,49.923,3000000,1.220,34.418,43936,18080,70.846,1496,2.412
53,52.275,3000000,1.165,35.079,51752,19740,72.389,2391,3.344
54,54.737,3000000,1.109,35.268,60205,21930,73.300,3644,4.437
55,57.315,3000000,0.959,35.539,65948,28697,69.679,636,0.672
56,60.014,3000000,0.912,35.076,76507,30921,71.217,2572,2.394
57,62.840,3000000,0.881,35.807,88164,32648,72.976,5137,4.252
58,65.800,3000000,0.818,35.769,94562,40469,70.030,2258,1.672
59,68.899,3000000,0.829,36.070,109624,41760,72.415,6225,4.112
60,72.144,3000000,0.870,36.408,118183,49887,70.318,3782,2.250
61,75.541,3000000,0.866,36.336,128900,58507,68.781,1728,0.922
62,79.099,3000000,0.901,36.450,139389,67453,67.389,219,0.106
63,82.824,3000000,0.988,36.860,157831,66828,70.254,7050,3.138
