node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,7.365,0,0,0.000,0,0.000
1,5.235,3000000,100.000,7.487,0,0,0.000,0,0.000
2,5.482,3000000,100.000,7.919,0,0,0.000,0,0.000
3,5.740,3000000,100.000,8.405,0,0,0.000,0,0.000
4,6.011,3000000,100.000,8.498,0,0,0.000,0,0.000
5,6.294,3000000,100.000,10.443,0,0,0.000,0,0.000
6,6.590,3000000,100.000,11.348,0,0,0.000,0,0.000
7,6.900,3000000,100.000,14.724,0,0,0.000,0,0.000
8,7.098,3000000,100.000,15.337,0,0,0.000,0,0.000
9,7.126,3000000,100.000,22.415,0,0,0.000,0,0.000
10,7.225,3000000,100.000,20.787,0,0,0.000,0,0.000
11,7.566,3000000,100.000,19.886,0,0,0.000,0,0.000
12,7.922,3000000,100.000,20.461,0,0,0.000,0,0.000
13,8.295,3000000,100.000,22.018,0,0,0.000,0,0.000
14,8.686,3000000,100.000,23.280,0,0,0.000,0,0.000
15,9.095,3000000,100.000,23.418,0,0,0.000,0,0.000
16,9.523,3000000,100.000,24.744,0,0,0.000,0,0.000
17,9.972,3000000,100.000,25.393,0,0,0.000,0,0.000
18,10.441,3000000,100.000,25.769,0,0,0.000,0,0.000
19,10.933,3000000,100.000,26.003,0,0,0.000,0,0.000
20,11.448,3000000,100.000,26.333,0,0,0.000,0,0.000
21,11.987,3000000,100.000,26.487,0,0,0.000,0,0.000
22,12.552,3000000,100.000,24.995,2,0,100.000,0,0.000
23,13.143,3000000,100.000,25.317,13,0,100.000,0,0.000
24,13.762,3000000,100.000,25.198,45,0,100.000,2,4.444
25,14.410,3000000,100.000,25.306,100,1,99.010,10,9.901
26,15.089,3000000,28.956,25.165,230,13,94.650,3,1.235
27,15.799,3000000,45.929,25.351,588,7,98.824,33,5.546
28,16.543,3000000,49.775,25.108,1172,5,99.575,59,5.013
29,17.323,3000000,30.035,25.146,2080,64,97.015,76,3.545
30,18.138,3000000,21.553,24.762,3823,46,98.811,199,5.143
31,18.993,3000000,20.077,25.022,6403,50,99.225,417,6.462
32,19.887,3000000,15.261,24.927,10015,202,98.023,651,6.372
33,20.824,3000000,12.048,25.274,15393,168,98.920,1193,7.667
34,21.804,3000000,10.730,25.141,21674,796,96.457,1295,5.763
35,22.831,3000000,8.431,24.678,30598,410,98.678,2627,8.472
36,23.907,3000000,7.459,24.905,40546,1875,95.580,2610,6.153
37,25.033,3000000,6.464,24.470,49988,6282,88.836,75,0.133
38,26.211,3000000,5.726,24.187,69959,3317,95.473,5451,7.439
39,27.446,3000000,4.677,24.505,83188,8826,90.408,3039,3.303
40,28.739,3000000,4.488,23.999,108835,5024,95.588,10372,9.110
41,30.092,3000000,3.980,24.129,127615,10732,92.243,9242,6.680
42,31.509,3000000,3.584,24.070,141551,19556,87.861,5178,3.214
43,32.993,3000000,3.219,23.990,173817,12232,93.425,17747,9.539
44,34.547,3000000,0.707,24.588,147072,67121,68.663,13319,6.218
45,36.174,3000000,0.632,23.660,162265,79223,67.194,11077,4.587
46,37.878,3000000,0.570,24.500,177800,91584,66.002,9038,3.355
47,39.662,3000000,0.517,24.502,193020,103726,65.046,7211,2.430
48,41.530,3000000,0.482,24.505,208428,114359,64.571,5810,1.800
49,43.486,3000000,0.461,24.620,224375,123879,64.429,5307,1.524
50,45.534,3000000,0.440,24.569,240682,130728,64.802,5775,1.555
51,47.678,3000000,0.431,24.512,257820,136132,65.445,7642,1.940
52,49.923,3000000,0.418,24.520,276143,140710,66.245,10540,2.528
53,52.275,3000000,0.426,24.229,293920,141696,67.472,14334,3.291
54,54.737,3000000,0.421,24.469,311325,141883,68.694,18844,4.158
55,57.315,3000000,0.410,24.787,307320,161888,65.498,2904,0.619
56,60.014,3000000,0.406,24.337,327871,158278,67.442,10236,2.106
57,62.840,3000000,0.406,24.260,345617,151513,69.522,18481,3.718
58,65.800,3000000,0.402,24.440,344052,164671,67.631,7161,1.408
59,68.899,3000000,0.427,24.391,363623,154929,70.123,17351,3.346
60,72.144,3000000,0.464,24.173,364701,162950,69.118,9502,1.801
61,75.541,3000000,0.483,24.422,367679,170098,68.370,3889,0.723
62,79.099,3000000,0.523,24.005,372737,173792,68.201,456,0.083
63,82.824,3000000,0.597,24.191,392708,160705,70.961,13214,2.388
64,86.725,3000000,0.678,24.316,397378,160697,71.205,11745,2.105
65,90.810,3000000,0.759,24.542,402034,159273,71.625,11341,2.020
66,95.086,3000000,0.820,24.577,395742,170056,69.944,265,0.047
67,99.565,3000000,0.870,23.771,402770,166839,70.710,2742,0.481
68,104.254,3000000,0.921,23.827,409828,161075,71.786,6237,1.092
69,109.164,3000000,0.884,24.492,407174,165247,71.132,497,0.087
70,114.305,3000000,0.910,24.251,413707,158689,72.276,5433,0.949
71,119.688,3000000,0.924,24.397,413297,160359,72.046,2453,0.428
72,125.325,3000000,0.899,24.440,413510,160260,72.069,978,0.170
73,131.228,3000000,0.901,24.321,411723,160096,72.002,549,0.096
74,137.408,3000000,0.880,24.390,413656,157651,72.405,1041,0.182
75,143.880,3000000,0.885,24.256,413450,156281,72.569,2282,0.401
76,150.656,3000000,0.858,24.504,414462,153985,72.911,4129,0.726
77,157.751,3000000,0.832,24.442,409456,156431,72.356,1558,0.275
78,165.181,3000000,0.802,24.801,406558,156930,72.150,248,0.044
79,172.960,3000000,0.804,24.545,405532,152351,72.691,3759,0.674
80,181.106,3000000,0.748,24.591,398384,156667,71.774,99,0.018
81,189.635,3000000,0.721,24.651,393649,156566,71.545,886,0.161
82,198.566,3000000,0.692,24.268,388229,156373,71.287,2200,0.404
83,207.918,3000000,0.665,24.685,381809,158445,70.672,1025,0.190
84,217.710,3000000,0.640,24.086,374149,159484,70.114,684,0.128
85,227.964,3000000,0.638,24.723,366578,159954,69.621,909,0.173
86,238.700,3000000,0.625,24.592,359825,161207,69.060,1502,0.288
87,249.942,3000000,0.605,24.196,349878,163431,68.161,737,0.144
88,261.714,3000000,0.610,24.516,340997,165689,67.299,457,0.090
89,274.039,3000000,0.627,24.392,330439,168985,66.164,596,0.119
90,286.946,3000000,0.648,24.142,320962,170582,65.297,1078,0.219
91,300.460,3000000,0.664,24.227,310285,174162,64.049,665,0.137
92,314.610,3000000,0.675,23.945,299395,177183,62.822,632,0.133
93,329.427,3000000,0.677,23.741,288562,181102,61.440,125,0.027
94,344.942,3000000,0.664,23.483,278560,183729,60.257,611,0.132
95,361.188,3000000,0.656,23.786,266482,187984,58.636,29,0.006
96,378.198,3000000,0.645,23.791,257236,190940,57.396,291,0.065
97,396.010,3000000,0.635,23.399,246231,194927,55.815,201,0.046
98,414.661,3000000,0.631,23.634,236482,197941,54.436,307,0.071
99,434.190,3000000,0.627,22.675,226942,200435,53.101,217,0.051
100,454.639,3000000,0.624,23.179,216966,203333,51.622,266,0.063
101,476.051,3000000,0.627,23.097,207068,205828,50.150,130,0.031
102,498.471,3000000,0.623,22.994,199127,209489,48.732,166,0.041
103,521.947,3000000,0.628,22.710,190832,210821,47.512,70,0.017
104,546.529,3000000,0.627,22.697,183021,214074,46.090,122,0.031
105,572.269,3000000,0.631,22.702,174183,215393,44.711,120,0.031
106,599.221,3000000,0.634,22.445,166622,217654,43.360,9,0.002
107,627.442,3000000,0.634,22.308,160017,218987,42.220,21,0.006
108,656.992,3000000,0.638,21.848,153560,219900,41.118,103,0.028
109,687.934,3000000,0.638,21.702,146511,221170,39.847,39,0.011
110,720.333,3000000,0.640,21.684,141220,221979,38.882,60,0.017
111,754.259,3000000,0.648,21.451,134106,223305,37.522,41,0.011
112,789.782,3000000,0.658,21.357,129524,222301,36.815,22,0.006
113,826.977,3000000,0.667,21.184,124019,223714,35.665,57,0.016
114,865.925,3000000,0.678,20.988,118757,223982,34.649,21,0.006
115,906.707,3000000,0.690,21.047,114304,224024,33.785,44,0.013
116,949.410,3000000,0.704,20.958,108225,223482,32.627,9,0.003
117,994.124,3000000,0.713,19.896,103666,223781,31.659,22,0.007
118,1040.944,3000000,0.725,20.602,100217,222843,31.021,29,0.009
119,1089.968,3000000,0.741,20.567,96221,222574,30.183,5,0.002
120,1141.302,3000000,0.752,20.266,91785,221714,29.278,2,0.001
121,1195.053,3000000,0.766,20.412,88635,220657,28.657,0,0.000
122,1251.336,3000000,0.782,20.129,84489,219684,27.777,5,0.002
123,1310.270,3000000,0.799,19.683,80964,219233,26.970,22,0.007
124,1371.979,3000000,0.809,20.255,77917,218779,26.262,8,0.003
125,1436.594,3000000,0.823,20.011,74678,217716,25.540,11,0.004
126,1504.253,3000000,0.834,19.854,71433,217385,24.733,7,0.002
127,1575.098,3000000,0.853,20.270,68392,215839,24.062,0,0.000
128,1649.279,3000000,0.869,20.083,65577,215568,23.325,1,0.000
129,1726.954,3000000,0.884,20.385,63050,214876,22.686,16,0.006
130,1808.288,3000000,0.898,20.206,60036,214484,21.869,10,0.004
131,1893.452,3000000,0.909,20.317,57056,214137,21.039,4,0.001
132,1982.627,3000000,0.914,20.310,55040,214632,20.410,5,0.002
133,2076.001,3000000,0.927,20.254,52312,214374,19.616,7,0.003
134,2173.774,3000000,0.936,20.385,49804,213443,18.919,2,0.001
135,2276.151,3000000,0.962,20.240,47315,213826,18.119,3,0.001
136,2383.350,3000000,0.981,20.680,45581,213339,17.604,1,0.000
137,2495.597,3000000,1.003,20.134,43210,213363,16.841,4,0.002
138,2613.131,3000000,1.034,20.986,40586,212962,16.007,0,0.000
139,2736.200,3000000,1.062,21.155,38887,214274,15.361,7,0.003
140,2865.065,3000000,1.094,21.309,36899,215739,14.605,0,0.000
141,3000.000,3000000,1.104,21.616,34895,216507,13.880,0,0.000
