node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,9.169,0,0,0.000,0,0.000
1,5.235,3000000,100.000,9.169,0,0,0.000,0,0.000
2,5.482,3000000,100.000,9.194,0,0,0.000,0,0.000
3,5.740,3000000,100.000,9.379,0,0,0.000,0,0.000
4,6.011,3000000,100.000,9.476,0,0,0.000,0,0.000
5,6.294,3000000,100.000,11.683,0,0,0.000,0,0.000
6,6.590,3000000,100.000,11.884,0,0,0.000,0,0.000
7,6.900,3000000,100.000,16.940,0,0,0.000,0,0.000
8,7.098,3000000,100.000,17.032,0,0,0.000,0,0.000
9,7.126,3000000,100.000,24.648,0,0,0.000,0,0.000
10,7.225,3000000,100.000,22.799,0,0,0.000,0,0.000
11,7.566,3000000,100.000,22.322,0,0,0.000,0,0.000
12,7.922,3000000,100.000,22.206,0,0,0.000,0,0.000
13,8.295,3000000,100.000,22.465,0,0,0.000,0,0.000
14,8.686,3000000,100.000,22.260,0,0,0.000,0,0.000
15,9.095,3000000,100.000,22.411,0,0,0.000,0,0.000
16,9.523,3000000,100.000,22.680,0,0,0.000,0,0.000
17,9.972,3000000,100.000,22.970,0,0,0.000,0,0.000
18,10.441,3000000,100.000,23.312,0,0,0.000,0,0.000
19,10.933,3000000,100.000,23.377,0,0,0.000,0,0.000
20,11.448,3000000,100.000,23.137,0,0,0.000,0,0.000
21,11.987,3000000,100.000,23.952,0,0,0.000,0,0.000
22,12.552,3000000,100.000,23.304,0,0,0.000,0,0.000
23,13.143,3000000,100.000,23.709,0,0,0.000,0,0.000
24,13.762,3000000,100.000,24.230,4,0,100.000,0,0.000
25,14.410,3000000,100.000,24.881,6,0,100.000,0,0.000
26,15.089,3000000,70.711,25.200,28,2,93.333,0,0.000
27,15.799,3000000,100.000,25.844,49,0,100.000,1,2.041
28,16.543,3000000,100.000,26.506,111,1,99.107,4,3.571
29,17.323,3000000,57.735,27.719,203,3,98.544,4,1.942
30,18.138,3000000,78.685,27.991,392,3,99.241,11,2.785
31,18.993,3000000,99.513,28.654,590,2,99.662,32,5.405
32,19.887,3000000,48.100,28.591,991,17,98.313,53,5.258
33,20.824,3000000,48.481,29.706,1511,14,99.082,91,5.967
34,21.804,3000000,29.838,29.636,2181,69,96.933,117,5.200
35,22.831,3000000,27.982,29.901,3241,33,98.992,193,5.895
36,23.907,3000000,18.968,29.778,4537,142,96.965,224,4.787
37,25.033,3000000,19.910,29.761,5935,513,92.044,6,0.093
38,26.211,3000000,17.670,30.645,8596,274,96.911,520,5.862
39,27.446,3000000,13.401,30.239,11118,794,93.334,290,2.435
40,28.739,3000000,12.416,30.667,14912,445,97.102,1142,7.436
41,30.092,3000000,10.803,31.006,18952,1110,94.467,1057,5.269
42,31.509,3000000,8.992,30.394,23002,2075,91.725,681,2.716
43,32.993,3000000,8.308,31.432,29921,1244,96.008,2344,7.521
44,34.547,3000000,1.897,31.302,27392,11163,71.047,1953,5.065
45,36.174,3000000,1.660,30.826,33308,14220,70.081,1787,3.760
46,37.878,3000000,1.263,31.875,39768,17939,68.914,1659,2.875
47,39.662,3000000,1.228,31.442,48029,21847,68.735,1520,2.175
48,41.530,3000000,1.090,31.759,56428,25934,68.512,1365,1.657
49,43.486,3000000,0.974,32.423,66898,30777,68.490,1409,1.443
