node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,9.260,0,0,0.000,0,0.000
1,5.235,3000000,100.000,9.306,0,0,0.000,0,0.000
2,5.482,3000000,100.000,9.414,0,0,0.000,0,0.000
3,5.740,3000000,100.000,9.815,0,0,0.000,0,0.000
4,6.011,3000000,100.000,10.174,0,0,0.000,0,0.000
5,6.294,3000000,100.000,12.351,0,0,0.000,0,0.000
6,6.590,3000000,100.000,12.272,0,0,0.000,0,0.000
7,6.900,3000000,100.000,16.872,0,0,0.000,0,0.000
8,7.098,3000000,100.000,16.790,0,0,0.000,0,0.000
9,7.126,3000000,100.000,25.080,0,0,0.000,0,0.000
10,7.225,3000000,100.000,23.535,0,0,0.000,0,0.000
11,7.566,3000000,100.000,22.403,0,0,0.000,0,0.000
12,7.922,3000000,100.000,22.746,0,0,0.000,0,0.000
13,8.295,3000000,100.000,23.359,0,0,0.000,0,0.000
14,8.686,3000000,100.000,23.106,0,0,0.000,0,0.000
15,9.095,3000000,100.000,23.360,0,0,0.000,0,0.000
16,9.523,3000000,100.000,22.721,0,0,0.000,0,0.000
17,9.972,3000000,100.000,23.128,0,0,0.000,0,0.000
18,10.441,3000000,100.000,23.767,0,0,0.000,0,0.000
19,10.933,3000000,100.000,23.631,0,0,0.000,0,0.000
20,11.448,3000000,100.000,23.051,0,0,0.000,0,0.000
21,11.987,3000000,100.000,23.045,0,0,0.000,0,0.000
22,12.552,3000000,100.000,21.136,0,0,0.000,0,0.000
23,13.143,3000000,100.000,21.207,0,0,0.000,0,0.000
24,13.762,3000000,100.000,21.476,2,0,100.000,0,0.000
25,14.410,3000000,100.000,21.455,10,0,100.000,1,10.000
26,15.089,3000000,70.711,21.450,10,2,83.333,0,0.000
27,15.799,3000000,100.000,21.214,15,0,100.000,1,6.667
28,16.543,3000000,100.000,21.948,45,0,100.000,1,2.222
29,17.323,3000000,70.711,22.308,89,2,97.802,1,1.099
30,18.138,3000000,78.685,22.713,165,3,98.214,6,3.571
31,18.993,3000000,100.000,23.239,306,1,99.674,15,4.886
32,19.887,3000000,96.339,23.882,476,2,99.582,22,4.603
33,20.824,3000000,73.488,25.520,668,7,98.963,39,5.778
34,21.804,3000000,48.782,26.386,939,23,97.609,50,5.198
35,22.831,3000000,33.312,27.277,1442,23,98.430,93,6.348
36,23.907,3000000,33.070,28.184,1872,50,97.399,89,4.631
37,25.033,3000000,28.160,31.382,2494,259,90.592,3,0.109
38,26.211,3000000,30.114,32.381,3666,94,97.500,231,6.144
39,27.446,3000000,26.029,32.916,4506,297,93.816,132,2.748
40,28.739,3000000,18.368,33.230,6241,197,96.940,434,6.741
41,30.092,3000000,17.769,33.454,7780,442,94.624,409,4.974
42,31.509,3000000,15.107,34.200,9363,821,91.938,256,2.514
43,32.993,3000000,12.710,34.029,12095,506,95.984,865,6.865
44,34.547,3000000,2.823,34.719,10971,4275,71.960,768,5.037
