node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,10.541,0,0,0.000,0,0.000
1,5.235,3000000,100.000,10.582,0,0,0.000,0,0.000
2,5.482,3000000,100.000,10.670,0,0,0.000,0,0.000
3,5.740,3000000,100.000,10.865,0,0,0.000,0,0.000
4,6.011,3000000,100.000,10.887,0,0,0.000,0,0.000
5,6.294,3000000,100.000,10.837,0,0,0.000,0,0.000
6,6.590,3000000,100.000,11.033,0,0,0.000,0,0.000
7,6.900,3000000,100.000,17.173,0,0,0.000,0,0.000
8,7.098,3000000,100.000,18.126,0,0,0.000,0,0.000
9,7.126,3000000,100.000,23.719,0,0,0.000,0,0.000
10,7.225,3000000,100.000,23.273,0,0,0.000,0,0.000
11,7.566,3000000,100.000,23.728,0,0,0.000,0,0.000
12,7.922,3000000,100.000,24.648,0,0,0.000,0,0.000
13,8.295,3000000,100.000,25.283,0,0,0.000,0,0.000
14,8.686,3000000,100.000,25.457,0,0,0.000,0,0.000
15,9.095,3000000,100.000,25.599,0,0,0.000,0,0.000
16,9.523,3000000,100.000,25.664,0,0,0.000,0,0.000
17,9.972,3000000,100.000,25.307,0,0,0.000,0,0.000
18,10.441,3000000,100.000,25.670,0,0,0.000,0,0.000
19,10.933,3000000,100.000,25.557,0,0,0.000,0,0.000
20,11.448,3000000,100.000,25.605,0,0,0.000,0,0.000
21,11.987,3000000,100.000,26.115,0,0,0.000,0,0.000
22,12.552,3000000,100.000,23.607,0,0,0.000,0,0.000
23,13.143,3000000,100.000,23.469,0,0,0.000,0,0.000
24,13.762,3000000,100.000,24.285,1,0,100.000,0,0.000
25,14.410,3000000,100.000,24.544,3,0,100.000,0,0.000
26,15.089,3000000,100.000,23.944,7,0,100.000,0,0.000
27,15.799,3000000,100.000,24.931,15,0,100.000,2,13.333
28,16.543,3000000,100.000,24.687,31,0,100.000,1,3.226
29,17.323,3000000,100.000,25.030,45,0,100.000,1,2.222
30,18.138,3000000,100.000,25.845,100,0,100.000,6,6.000
31,18.993,3000000,99.398,26.421,178,2,98.889,3,1.667
32,19.887,3000000,100.000,27.651,257,1,99.612,13,5.039
33,20.824,3000000,65.793,29.661,418,3,99.287,24,5.701
34,21.804,3000000,54.318,30.859,643,15,97.720,31,4.711
35,22.831,3000000,55.653,32.505,858,8,99.076,68,7.852
36,23.907,3000000,67.736,33.020,1157,31,97.391,82,6.902
37,25.033,3000000,33.114,33.322,1535,181,89.452,0,0.000
38,26.211,3000000,29.853,33.464,2282,76,96.777,142,6.022
39,27.446,3000000,28.956,34.558,2948,207,93.439,101,3.201
40,28.739,3000000,24.049,34.471,4096,128,96.970,341,8.073
41,30.092,3000000,23.598,34.724,5108,290,94.628,324,6.002
42,31.509,3000000,18.815,34.680,6246,593,91.329,197,2.881
43,32.993,3000000,15.928,35.357,8289,386,95.550,688,7.931
44,34.547,3000000,3.713,35.716,7469,3058,70.951,575,5.462
45,36.174,3000000,3.145,35.732,9141,3913,70.025,492,3.769
46,37.878,3000000,2.412,35.722,11103,4895,69.402,547,3.419
47,39.662,3000000,2.288,36.465,13394,6186,68.407,432,2.206
48,41.530,3000000,2.011,36.855,15498,7177,68.348,395,1.742
49,43.486,3000000,1.784,36.928,18342,8884,67.369,410,1.506
50,45.534,3000000,1.622,37.164,21939,10296,68.060,519,1.610
51,47.678,3000000,1.482,37.531,26021,11981,68.473,724,1.905
52,49.923,3000000,1.358,35.049,31118,13926,69.084,1235,2.742
53,52.275,3000000,1.326,35.009,36442,15447,70.231,1921,3.702
54,54.737,3000000,1.209,35.954,42475,17479,70.846,2786,4.647
55,57.315,3000000,1.097,36.493,46546,22857,67.066,478,0.689
56,60.014,3000000,1.033,36.607,54455,25255,68.316,1958,2.456
57,62.840,3000000,0.974,36.930,62983,26761,70.181,4097,4.565
58,65.800,3000000,0.923,37.248,67510,33351,66.934,1821,1.805
