node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,9.133,0,0,0.000,0,0.000
1,5.235,3000000,100.000,9.389,0,0,0.000,0,0.000
2,5.482,3000000,100.000,9.505,0,0,0.000,0,0.000
3,5.740,3000000,100.000,9.643,0,0,0.000,0,0.000
4,6.011,3000000,100.000,9.840,0,0,0.000,0,0.000
5,6.294,3000000,100.000,10.491,0,0,0.000,0,0.000
6,6.590,3000000,100.000,10.945,0,0,0.000,0,0.000
7,6.900,3000000,100.000,16.592,0,0,0.000,0,0.000
8,7.098,3000000,100.000,16.942,0,0,0.000,0,0.000
9,7.126,3000000,100.000,22.343,0,0,0.000,0,0.000
10,7.225,3000000,100.000,21.299,0,0,0.000,0,0.000
11,7.566,3000000,100.000,20.975,0,0,0.000,0,0.000
12,7.922,3000000,100.000,21.195,0,0,0.000,0,0.000
13,8.295,3000000,100.000,21.365,0,0,0.000,0,0.000
14,8.686,3000000,100.000,21.949,0,0,0.000,0,0.000
15,9.095,3000000,100.000,21.874,0,0,0.000,0,0.000
16,9.523,3000000,100.000,21.977,0,0,0.000,0,0.000
17,9.972,3000000,100.000,23.100,0,0,0.000,0,0.000
18,10.441,3000000,100.000,23.278,0,0,0.000,0,0.000
19,10.933,3000000,100.000,23.986,0,0,0.000,0,0.000
20,11.448,3000000,100.000,24.252,0,0,0.000,0,0.000
21,11.987,3000000,100.000,24.509,0,0,0.000,0,0.000
22,12.552,3000000,100.000,25.029,1,0,100.000,0,0.000
23,13.143,3000000,100.000,25.479,2,0,100.000,0,0.000
24,13.762,3000000,100.000,26.106,15,0,100.000,1,6.667
25,14.410,3000000,100.000,27.056,21,0,100.000,0,0.000
26,15.089,3000000,70.711,27.188,59,2,96.721,1,1.639
27,15.799,3000000,70.711,27.672,133,2,98.519,6,4.444
28,16.543,3000000,99.716,28.379,247,2,99.197,11,4.418
29,17.323,3000000,79.385,28.453,490,12,97.610,13,2.590
30,18.138,3000000,42.978,28.714,860,10,98.851,50,5.747
31,18.993,3000000,41.667,29.354,1442,11,99.243,72,4.955
32,19.887,3000000,29.531,29.196,2387,38,98.433,119,4.907
33,20.824,3000000,23.308,29.926,3690,40,98.928,232,6.220
34,21.804,3000000,21.215,29.905,5382,156,97.183,275,4.966
35,22.831,3000000,16.988,31.081,7998,91,98.875,567,7.010
36,23.907,3000000,12.896,29.963,10816,379,96.615,571,5.100
37,25.033,3000000,12.806,30.705,14091,1284,91.649,15,0.098
38,26.211,3000000,10.242,31.229,20290,702,96.656,1263,6.017
39,27.446,3000000,9.170,32.138,26005,2036,92.739,775,2.764
40,28.739,3000000,8.087,30.182,35353,1139,96.879,2752,7.541
41,30.092,3000000,6.884,29.267,44337,2650,94.360,2644,5.627
42,31.509,3000000,5.716,30.900,52177,5318,90.751,1649,2.868
43,32.993,3000000,5.392,28.821,67848,3214,95.477,5713,8.039
44,34.547,3000000,1.293,29.847,61729,25640,70.653,4885,5.591
45,36.174,3000000,1.092,29.488,72585,32183,69.282,4375,4.176
46,37.878,3000000,0.868,29.701,85095,39360,68.374,3931,3.159
