node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,8.945,0,0,0.000,0,0.000
1,5.235,3000000,100.000,9.054,0,0,0.000,0,0.000
2,5.482,3000000,100.000,9.338,0,0,0.000,0,0.000
3,5.740,3000000,100.000,9.437,0,0,0.000,0,0.000
4,6.011,3000000,100.000,9.985,0,0,0.000,0,0.000
5,6.294,3000000,100.000,11.696,0,0,0.000,0,0.000
6,6.590,3000000,100.000,12.286,0,0,0.000,0,0.000
7,6.900,3000000,100.000,17.283,0,0,0.000,0,0.000
8,7.098,3000000,100.000,17.152,0,0,0.000,0,0.000
9,7.126,3000000,100.000,25.119,0,0,0.000,0,0.000
10,7.225,3000000,100.000,23.716,0,0,0.000,0,0.000
11,7.566,3000000,100.000,22.334,0,0,0.000,0,0.000
12,7.922,3000000,100.000,22.846,0,0,0.000,0,0.000
13,8.295,3000000,100.000,22.841,0,0,0.000,0,0.000
14,8.686,3000000,100.000,23.249,0,0,0.000,0,0.000
15,9.095,3000000,100.000,23.236,0,0,0.000,0,0.000
16,9.523,3000000,100.000,23.347,0,0,0.000,0,0.000
17,9.972,3000000,100.000,23.673,0,0,0.000,0,0.000
18,10.441,3000000,100.000,23.396,0,0,0.000,0,0.000
19,10.933,3000000,100.000,23.806,0,0,0.000,0,0.000
20,11.448,3000000,100.000,24.528,0,0,0.000,0,0.000
21,11.987,3000000,100.000,23.479,0,0,0.000,0,0.000
22,12.552,3000000,100.000,23.317,0,0,0.000,0,0.000
23,13.143,3000000,100.000,23.330,0,0,0.000,0,0.000
24,13.762,3000000,100.000,24.313,4,0,100.000,0,0.000
25,14.410,3000000,100.000,24.971,6,0,100.000,0,0.000
26,15.089,3000000,70.711,25.304,28,2,93.333,0,0.000
27,15.799,3000000,100.000,25.539,47,0,100.000,1,2.128
28,16.543,3000000,100.000,26.689,105,1,99.057,4,3.774
29,17.323,3000000,57.735,27.292,194,3,98.477,3,1.523
30,18.138,3000000,78.685,27.383,379,3,99.215,12,3.141
31,18.993,3000000,87.717,28.207,571,3,99.477,31,5.401
32,19.887,3000000,48.100,28.508,954,17,98.249,50,5.149
33,20.824,3000000,52.008,29.116,1488,11,99.266,83,5.537
34,21.804,3000000,29.951,29.315,2124,67,96.942,116,5.294
35,22.831,3000000,27.982,29.914,3134,33,98.958,189,5.968
36,23.907,3000000,19.683,29.064,4409,135,97.029,225,4.952
37,25.033,3000000,19.389,29.343,5767,501,92.007,7,0.112
38,26.211,3000000,18.311,29.854,8352,259,96.992,509,5.911
39,27.446,3000000,13.313,30.041,10748,768,93.331,279,2.423
40,28.739,3000000,12.071,30.805,14478,440,97.051,1100,7.374
41,30.092,3000000,10.800,30.451,18359,1059,94.546,1023,5.268
42,31.509,3000000,9.245,31.231,22362,1972,91.896,646,2.655
43,32.993,3000000,8.494,31.134,28929,1210,95.985,2246,7.452
44,34.547,3000000,1.909,31.468,26528,10892,70.893,1849,4.941
45,36.174,3000000,1.668,31.897,32438,13833,70.104,1742,3.765
46,37.878,3000000,1.284,31.034,38656,17363,69.005,1621,2.894
47,39.662,3000000,1.252,31.468,46710,21187,68.795,1466,2.159
48,41.530,3000000,1.111,31.337,54680,25042,68.588,1310,1.643
49,43.486,3000000,0.984,31.885,65177,29966,68.504,1399,1.470
50,45.534,3000000,0.894,32.054,76065,34627,68.718,1654,1.494
51,47.678,3000000,0.848,31.582,89367,39389,69.408,2341,1.818
52,49.923,3000000,0.779,31.853,103929,44729,69.911,3651,2.456
53,52.275,3000000,0.743,31.317,119752,49320,70.829,5640,3.336
54,54.737,3000000,0.708,32.072,137880,53425,72.073,7991,4.177
55,57.315,3000000,0.630,31.503,146177,67464,68.422,1403,0.657
56,60.014,3000000,0.598,31.340,167000,70876,70.205,5394,2.268
57,62.840,3000000,0.581,31.569,187488,73544,71.826,10167,3.895
58,65.800,3000000,0.546,32.124,196830,86922,69.367,4257,1.500
59,68.899,3000000,0.561,31.843,218831,87164,71.515,11060,3.614
60,72.144,3000000,0.593,32.125,230758,99828,69.803,6573,1.988
61,75.541,3000000,0.605,31.361,242387,111223,68.546,2939,0.831
62,79.099,3000000,0.639,32.310,255960,121725,67.771,291,0.077
63,82.824,3000000,0.712,31.047,279073,117907,70.299,10915,2.750
64,86.725,3000000,0.792,31.737,291322,125195,69.942,9700,2.329
65,90.810,3000000,0.853,31.791,302342,131204,69.737,9940,2.293
66,95.086,3000000,0.902,31.791,305158,146817,67.517,235,0.052
67,99.565,3000000,0.934,32.050,317917,150490,67.872,2442,0.521
68,104.254,3000000,0.965,32.041,328275,152320,68.306,5866,1.221
69,109.164,3000000,0.897,31.097,330893,160465,67.343,484,0.099
70,114.305,3000000,0.907,31.520,341461,159504,68.161,5271,1.052
71,119.688,3000000,0.901,31.108,345678,166774,67.456,2345,0.458
72,125.325,3000000,0.847,30.987,349643,170720,67.192,940,0.181
73,131.228,3000000,0.845,31.111,352220,174987,66.809,553,0.105
74,137.408,3000000,0.797,31.253,357461,177061,66.875,1015,0.190
75,143.880,3000000,0.785,31.872,361108,180560,66.666,2298,0.424
76,150.656,3000000,0.748,31.039,367029,180264,67.063,4428,0.809
77,157.751,3000000,0.719,30.866,362995,184391,66.314,1643,0.300
78,165.181,3000000,0.689,30.732,361469,188195,65.762,270,0.049
79,172.960,3000000,0.690,31.769,364264,185027,66.315,4122,0.750
80,181.106,3000000,0.631,30.906,358016,190981,65.213,104,0.019
81,189.635,3000000,0.610,31.012,355854,191662,64.994,933,0.170
82,198.566,3000000,0.588,31.217,354232,192028,64.847,2408,0.441
83,207.918,3000000,0.585,30.841,348397,194764,64.142,1142,0.210
84,217.710,3000000,0.566,31.166,342949,196334,63.594,737,0.137
85,227.964,3000000,0.562,30.717,336399,197534,63.004,985,0.184
86,238.700,3000000,0.551,30.502,330654,197969,62.550,1647,0.312
87,249.942,3000000,0.538,30.524,322450,201018,61.599,799,0.153
88,261.714,3000000,0.535,30.143,314660,204313,60.631,507,0.098
89,274.039,3000000,0.544,30.337,306025,205786,59.793,650,0.127
90,286.946,3000000,0.565,30.075,298286,207348,58.992,1269,0.251
91,300.460,3000000,0.581,29.991,288851,211482,57.732,776,0.155
92,314.610,3000000,0.607,30.299,278567,213210,56.645,757,0.154
93,329.427,3000000,0.625,29.686,269311,215846,55.510,143,0.029
94,344.942,3000000,0.645,29.486,260842,216888,54.600,742,0.155
95,361.188,3000000,0.646,29.056,250499,220856,53.144,41,0.009
96,378.198,3000000,0.636,29.167,241560,223305,51.963,345,0.074
97,396.010,3000000,0.625,29.635,232461,226801,50.616,228,0.050
98,414.661,3000000,0.620,28.462,222460,228821,49.295,386,0.086
99,434.190,3000000,0.621,29.265,214078,230857,48.114,234,0.053
100,454.639,3000000,0.617,28.727,205070,232196,46.898,274,0.063
101,476.051,3000000,0.613,27.769,196647,235426,45.512,160,0.037
102,498.471,3000000,0.612,27.637,188436,236781,44.315,191,0.045
103,521.947,3000000,0.613,27.435,179576,238766,42.926,103,0.025
104,546.529,3000000,0.610,27.114,173477,239628,41.993,172,0.042
105,572.269,3000000,0.610,26.903,165956,239432,40.938,109,0.027
106,599.221,3000000,0.610,26.589,157966,241059,39.588,12,0.003
107,627.442,3000000,0.609,26.446,152303,241771,38.648,31,0.008
108,656.992,3000000,0.609,26.328,146389,243100,37.585,119,0.031
109,687.934,3000000,0.612,26.145,140271,243264,36.573,40,0.010
110,720.333,3000000,0.624,26.823,134724,243108,35.657,66,0.017
