node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,9.007,0,0,0.000,0,0.000
1,5.235,3000000,100.000,9.569,0,0,0.000,0,0.000
2,5.482,3000000,100.000,10.036,0,0,0.000,0,0.000
3,5.740,3000000,100.000,10.298,0,0,0.000,0,0.000
4,6.011,3000000,100.000,10.395,0,0,0.000,0,0.000
5,6.294,3000000,100.000,10.697,0,0,0.000,0,0.000
6,6.590,3000000,100.000,11.348,0,0,0.000,0,0.000
7,6.900,3000000,100.000,16.078,0,0,0.000,0,0.000
8,7.098,3000000,100.000,16.864,0,0,0.000,0,0.000
9,7.126,3000000,100.000,23.334,0,0,0.000,0,0.000
10,7.225,3000000,100.000,21.093,0,0,0.000,0,0.000
11,7.566,3000000,100.000,19.946,0,0,0.000,0,0.000
12,7.922,3000000,100.000,20.484,0,0,0.000,0,0.000
13,8.295,3000000,100.000,21.343,0,0,0.000,0,0.000
14,8.686,3000000,100.000,21.868,0,0,0.000,0,0.000
15,9.095,3000000,100.000,23.697,0,0,0.000,0,0.000
16,9.523,3000000,100.000,25.039,0,0,0.000,0,0.000
17,9.972,3000000,100.000,26.173,0,0,0.000,0,0.000
18,10.441,3000000,100.000,27.767,0,0,0.000,0,0.000
19,10.933,3000000,100.000,28.970,0,0,0.000,0,0.000
20,11.448,3000000,100.000,29.951,0,0,0.000,0,0.000
21,11.987,3000000,100.000,30.448,0,0,0.000,0,0.000
22,12.552,3000000,100.000,29.781,1,0,100.000,0,0.000
23,13.143,3000000,100.000,30.687,5,0,100.000,0,0.000
24,13.762,3000000,100.000,30.931,18,0,100.000,2,11.111
25,14.410,3000000,100.000,31.105,75,0,100.000,2,2.667
26,15.089,3000000,57.735,31.228,121,3,97.581,2,1.613
27,15.799,3000000,70.711,31.602,311,3,99.045,19,6.051
28,16.543,3000000,66.014,31.220,632,4,99.371,35,5.503
29,17.323,3000000,37.062,31.461,1080,36,96.774,32,2.867
30,18.138,3000000,41.933,31.721,2004,14,99.306,92,4.559
31,18.993,3000000,25.633,31.305,3398,33,99.038,209,6.092
32,19.887,3000000,20.931,31.279,5438,108,98.053,323,5.824
33,20.824,3000000,16.565,31.772,8393,82,99.032,624,7.363
34,21.804,3000000,15.759,31.854,11791,406,96.671,686,5.624
35,22.831,3000000,12.232,31.014,17077,216,98.751,1470,8.501
36,23.907,3000000,10.300,31.523,22920,965,95.960,1504,6.297
37,25.033,3000000,8.899,31.719,28424,3551,88.894,46,0.144
38,26.211,3000000,7.934,32.131,40520,1900,95.521,3335,7.862
39,27.446,3000000,6.804,32.150,49444,5170,90.534,1825,3.342
40,28.739,3000000,5.739,32.061,66151,3075,95.558,6470,9.346
41,30.092,3000000,5.142,31.494,79437,6554,92.378,5908,6.870
42,31.509,3000000,4.625,32.002,90683,12483,87.900,3532,3.424
43,32.993,3000000,4.016,32.099,114339,7780,93.629,12205,9.994
44,34.547,3000000,0.868,32.713,100095,44182,69.377,9682,6.711
45,36.174,3000000,0.757,32.869,112178,53532,67.695,8253,4.980
46,37.878,3000000,0.671,32.937,125426,63077,66.538,6903,3.662
47,39.662,3000000,0.602,32.581,139088,73536,65.415,5554,2.612
48,41.530,3000000,0.557,32.567,153268,83154,64.828,4731,2.001
49,43.486,3000000,0.542,32.365,167427,90524,64.907,4458,1.728
50,45.534,3000000,0.522,32.564,182854,97720,65.171,5091,1.814
51,47.678,3000000,0.499,32.915,197934,104166,65.519,6383,2.113
52,49.923,3000000,0.479,31.245,215138,109051,66.362,9022,2.783
