node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,1.801,0,0,0.000,0,0.000
1,5.235,3000000,100.000,2.004,0,0,0.000,0,0.000
2,5.482,3000000,100.000,2.116,0,0,0.000,0,0.000
3,5.740,3000000,100.000,2.183,0,0,0.000,0,0.000
4,6.011,3000000,100.000,2.617,0,0,0.000,0,0.000
5,6.294,3000000,100.000,13.170,0,0,0.000,0,0.000
6,6.590,3000000,100.000,13.196,0,0,0.000,0,0.000
7,6.900,3000000,100.000,13.183,0,0,0.000,0,0.000
8,7.225,3000000,100.000,13.218,0,0,0.000,0,0.000
9,7.566,3000000,100.000,13.365,0,0,0.000,0,0.000
10,7.922,3000000,100.000,13.403,0,0,0.000,0,0.000
11,8.295,3000000,100.000,13.389,0,0,0.000,0,0.000
12,8.686,3000000,100.000,13.435,0,0,0.000,0,0.000
13,9.095,3000000,100.000,13.464,0,0,0.000,0,0.000
14,9.523,3000000,100.000,13.604,0,0,0.000,0,0.000
15,9.972,3000000,100.000,13.565,0,0,0.000,0,0.000
16,10.441,3000000,100.000,13.371,0,0,0.000,0,0.000
17,10.933,3000000,100.000,13.358,0,0,0.000,0,0.000
18,11.448,3000000,100.000,13.323,1,0,100.000,0,0.000
19,11.987,3000000,100.000,12.958,3,0,100.000,0,0.000
20,12.552,3000000,100.000,13.965,1,0,100.000,0,0.000
21,13.143,3000000,100.000,13.949,16,1,94.118,1,5.882
22,13.762,3000000,100.000,14.256,39,0,100.000,0,0.000
23,14.410,3000000,100.000,14.187,97,1,98.980,0,0.000
24,15.089,3000000,44.811,14.127,132,9,93.617,1,0.709
25,15.799,3000000,80.767,13.915,299,3,99.007,3,0.993
26,16.543,3000000,66.360,13.868,399,4,99.007,12,2.978
27,17.323,3000000,40.419,13.985,680,14,97.983,13,1.873
28,18.138,3000000,47.910,14.647,991,7,99.299,27,2.705
29,18.993,3000000,44.829,14.144,1396,8,99.430,33,2.350
30,19.887,3000000,51.580,14.242,1675,15,99.112,54,3.195
31,20.824,3000000,36.555,13.974,2216,17,99.239,89,3.986
32,21.804,3000000,41.606,14.087,2711,21,99.231,92,3.367
33,22.831,3000000,31.787,14.123,3082,23,99.259,110,3.543
34,23.907,3000000,27.179,13.932,3642,61,98.353,105,2.836
35,25.033,3000000,25.688,12.906,4317,192,95.742,3,0.067
36,26.211,3000000,24.419,12.967,4789,62,98.722,146,3.010
37,27.446,3000000,21.938,13.609,5352,183,96.694,94,1.698
38,28.739,3000000,22.101,13.186,5990,76,98.747,238,3.924
39,30.092,3000000,22.765,13.221,6453,144,97.817,209,3.168
40,31.509,3000000,20.538,13.099,6553,296,95.678,109,1.591
41,32.993,3000000,18.811,13.214,7256,122,98.346,336,4.554
42,34.547,3000000,4.442,13.931,6018,1890,76.100,242,3.060
43,36.174,3000000,3.927,13.666,6108,1926,76.027,198,2.465
44,37.878,3000000,3.402,14.338,6595,2115,75.718,157,1.803
45,39.662,3000000,3.742,14.703,6712,2023,76.840,105,1.202
46,41.530,3000000,3.540,14.034,6976,2205,75.983,97,1.057
47,43.486,3000000,4.531,14.539,7410,2074,78.132,72,0.759
48,45.534,3000000,4.105,14.324,7532,2063,78.499,87,0.907
49,47.678,3000000,4.419,14.978,7726,2061,78.941,80,0.817
50,49.923,3000000,4.386,13.621,8006,1954,80.382,142,1.426
51,52.275,3000000,4.554,13.704,8459,1876,81.848,188,1.819
52,54.737,3000000,4.965,13.838,8434,1778,82.589,219,2.145
53,57.315,3000000,4.011,13.760,8533,1932,81.538,36,0.344
54,60.014,3000000,4.307,14.077,8737,1828,82.698,108,1.022
55,62.840,3000000,4.434,14.375,8855,1682,84.037,206,1.955
56,65.800,3000000,4.153,14.157,9037,1721,84.003,75,0.697
57,68.899,3000000,4.536,14.314,9081,1532,85.565,205,1.932
58,72.144,3000000,4.058,14.241,9179,1626,84.951,87,0.805
59,75.541,3000000,4.244,14.499,9167,1603,85.116,35,0.325
60,79.099,3000000,4.577,14.295,9232,1563,85.521,1,0.009
61,82.824,3000000,5.401,14.674,9456,1399,87.112,135,1.244
62,86.725,3000000,6.644,14.571,9421,1331,87.621,102,0.949
63,90.810,3000000,8.139,14.743,9695,1355,87.738,117,1.059
64,95.086,3000000,9.147,14.876,9345,1414,86.858,3,0.028
65,99.565,3000000,10.610,14.382,9750,1408,87.381,28,0.251
66,104.254,3000000,11.211,14.739,9595,1325,87.866,51,0.467
67,109.164,3000000,10.754,14.874,9509,1366,87.439,5,0.046
68,114.305,3000000,11.012,14.687,9644,1270,88.364,50,0.458
69,119.688,3000000,9.393,15.031,9621,1284,88.226,22,0.202
70,125.325,3000000,9.558,15.167,9549,1303,87.993,10,0.092
71,131.228,3000000,9.212,14.876,9561,1295,88.071,5,0.046
72,137.408,3000000,9.313,15.223,9770,1286,88.368,12,0.109
73,143.880,3000000,8.859,15.579,9555,1346,87.653,32,0.294
74,150.656,3000000,8.621,15.435,9666,1280,88.306,37,0.338
75,157.751,3000000,8.091,15.468,9612,1391,87.358,15,0.136
76,165.181,3000000,7.995,15.797,9364,1348,87.416,2,0.019
77,172.960,3000000,7.790,15.782,9351,1315,87.671,31,0.291
78,181.106,3000000,7.756,15.893,9362,1456,86.541,1,0.009
79,189.635,3000000,7.373,15.870,9157,1446,86.362,6,0.057
80,198.566,3000000,7.325,16.372,9258,1454,86.426,21,0.196
81,207.918,3000000,7.181,16.840,9069,1558,85.339,7,0.066
82,217.710,3000000,6.867,16.601,8899,1590,84.841,5,0.048
83,227.964,3000000,6.576,17.345,8818,1633,84.375,8,0.077
84,238.700,3000000,6.363,16.939,8695,1746,83.277,10,0.096
85,249.942,3000000,6.176,17.032,8548,1819,82.454,7,0.068
86,261.714,3000000,5.837,17.062,8254,1976,80.684,2,0.020
87,274.039,3000000,5.824,16.973,8348,2042,80.346,5,0.048
88,286.946,3000000,5.587,17.449,8002,2179,78.597,7,0.069
89,300.460,3000000,5.497,17.252,7752,2283,77.250,6,0.060
90,314.610,3000000,5.333,17.391,7484,2444,75.383,3,0.030
91,329.427,3000000,5.089,17.161,7367,2557,74.234,1,0.010
92,344.942,3000000,5.191,17.075,7050,2680,72.456,9,0.092
93,361.188,3000000,4.952,17.132,6952,2770,71.508,0,0.000
94,378.198,3000000,4.780,17.185,6592,2923,69.280,1,0.011
95,396.010,3000000,4.703,16.700,6408,3080,67.538,2,0.021
96,414.661,3000000,4.570,16.528,6113,3240,65.359,5,0.053
97,434.190,3000000,4.498,16.689,5881,3363,63.620,1,0.011
98,454.639,3000000,4.497,16.530,5738,3537,61.865,2,0.022
