node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,10.388,0,0,0.000,0,0.000
1,5.235,3000000,100.000,11.046,0,0,0.000,0,0.000
2,5.482,3000000,100.000,11.667,0,0,0.000,0,0.000
3,5.740,3000000,100.000,12.830,0,0,0.000,0,0.000
4,6.011,3000000,100.000,13.113,0,0,0.000,0,0.000
5,6.294,3000000,100.000,13.334,0,0,0.000,0,0.000
6,6.590,3000000,100.000,13.666,0,0,0.000,0,0.000
7,6.900,3000000,100.000,18.780,0,0,0.000,0,0.000
8,7.098,3000000,100.000,19.595,0,0,0.000,0,0.000
9,7.126,3000000,100.000,27.421,0,0,0.000,0,0.000
10,7.225,3000000,100.000,25.921,0,0,0.000,0,0.000
11,7.566,3000000,100.000,25.308,0,0,0.000,0,0.000
12,7.922,3000000,100.000,25.403,0,0,0.000,0,0.000
13,8.295,3000000,100.000,25.381,0,0,0.000,0,0.000
14,8.686,3000000,100.000,26.085,0,0,0.000,0,0.000
15,9.095,3000000,100.000,25.685,0,0,0.000,0,0.000
16,9.523,3000000,100.000,26.074,0,0,0.000,0,0.000
17,9.972,3000000,100.000,26.648,0,0,0.000,0,0.000
18,10.441,3000000,100.000,24.853,0,0,0.000,0,0.000
19,10.933,3000000,100.000,26.439,0,0,0.000,0,0.000
20,11.448,3000000,100.000,24.314,0,0,0.000,0,0.000
21,11.987,3000000,100.000,25.557,0,0,0.000,0,0.000
22,12.552,3000000,100.000,24.735,1,0,100.000,0,0.000
23,13.143,3000000,100.000,24.720,0,0,0.000,0,0.000
24,13.762,3000000,100.000,26.340,5,0,100.000,0,0.000
25,14.410,3000000,100.000,27.237,14,0,100.000,0,0.000
26,15.089,3000000,100.000,27.921,31,1,96.875,0,0.000
27,15.799,3000000,100.000,28.966,62,1,98.413,0,0.000
28,16.543,3000000,100.000,30.922,136,1,99.270,4,2.920
29,17.323,3000000,50.000,31.685,284,4,98.611,4,1.389
30,18.138,3000000,70.442,32.847,470,4,99.156,21,4.430
31,18.993,3000000,89.235,33.449,835,4,99.523,37,4.410
32,19.887,3000000,35.938,34.055,1324,26,98.074,76,5.630
33,20.824,3000000,35.772,34.519,2053,17,99.179,126,6.087
34,21.804,3000000,30.424,34.158,2894,75,97.474,142,4.783
35,22.831,3000000,21.025,32.832,4232,60,98.602,259,6.034
36,23.907,3000000,19.738,33.570,5771,186,96.878,291,4.885
37,25.033,3000000,19.227,33.061,7611,717,91.390,11,0.132
38,26.211,3000000,14.844,32.695,10979,350,96.911,670,5.914
39,27.446,3000000,12.469,34.593,13674,1064,92.781,453,3.074
40,28.739,3000000,10.561,34.829,18523,582,96.954,1400,7.328
41,30.092,3000000,10.326,34.709,23336,1310,94.685,1341,5.441
42,31.509,3000000,7.994,34.771,27788,2759,90.968,845,2.766
43,32.993,3000000,7.812,35.192,36129,1528,95.942,2899,7.698
44,34.547,3000000,1.811,35.772,32848,13247,71.262,2548,5.528
