node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct
0,5.000,3000000,100.000,9.332,0,0,0.000,0,0.000
1,5.235,3000000,100.000,9.744,0,0,0.000,0,0.000
2,5.482,3000000,100.000,9.504,0,0,0.000,0,0.000
3,5.740,3000000,100.000,9.859,0,0,0.000,0,0.000
4,6.011,3000000,100.000,9.996,0,0,0.000,0,0.000
5,6.294,3000000,100.000,9.975,0,0,0.000,0,0.000
6,6.590,3000000,100.000,10.388,0,0,0.000,0,0.000
7,6.900,3000000,100.000,16.181,0,0,0.000,0,0.000
8,7.098,3000000,100.000,16.814,0,0,0.000,0,0.000
9,7.126,3000000,100.000,23.336,0,0,0.000,0,0.000
10,7.225,3000000,100.000,22.006,0,0,0.000,0,0.000
11,7.566,3000000,100.000,20.816,0,0,0.000,0,0.000
12,7.922,3000000,100.000,21.124,0,0,0.000,0,0.000
13,8.295,3000000,100.000,22.132,0,0,0.000,0,0.000
14,8.686,3000000,100.000,22.340,0,0,0.000,0,0.000
15,9.095,3000000,100.000,22.976,0,0,0.000,0,0.000
16,9.523,3000000,100.000,24.029,0,0,0.000,0,0.000
17,9.972,3000000,100.000,25.380,0,0,0.000,0,0.000
18,10.441,3000000,100.000,26.617,0,0,0.000,0,0.000
19,10.933,3000000,100.000,27.585,0,0,0.000,0,0.000
20,11.448,3000000,100.000,28.183,1,0,100.000,0,0.000
21,11.987,3000000,100.000,28.723,0,0,0.000,0,0.000
22,12.552,3000000,100.000,28.243,4,0,100.000,0,0.000
23,13.143,3000000,100.000,29.622,3,0,100.000,0,0.000
24,13.762,3000000,100.000,30.586,8,0,100.000,0,0.000
25,14.410,3000000,100.000,30.882,21,0,100.000,0,0.000
26,15.089,3000000,57.735,30.825,61,3,95.313,0,0.000
27,15.799,3000000,100.000,31.042,116,1,99.145,5,4.274
28,16.543,3000000,86.540,30.712,244,3,98.785,19,7.692
29,17.323,3000000,68.352,31.209,506,13,97.495,17,3.276
30,18.138,3000000,43.310,31.436,886,12,98.664,46,5.122
31,18.993,3000000,53.490,31.396,1559,6,99.617,91,5.815
32,19.887,3000000,27.874,31.505,2555,64,97.556,175,6.682
33,20.824,3000000,27.295,31.971,4045,34,99.166,363,8.899
34,21.804,3000000,22.027,32.314,5759,214,96.417,394,6.596
35,22.831,3000000,17.449,32.394,8554,102,98.822,858,9.912
36,23.907,3000000,13.313,32.181,11771,576,95.335,850,6.884
37,25.033,3000000,11.137,32.610,14513,2047,87.639,31,0.187
38,26.211,3000000,11.014,32.698,21466,1084,95.193,1880,8.337
39,27.446,3000000,8.893,33.805,26441,3130,89.415,1147,3.879
40,28.739,3000000,7.457,33.833,36289,1778,95.329,3950,10.376
41,30.092,3000000,6.518,33.729,44251,4253,91.232,3732,7.694
42,31.509,3000000,6.052,33.801,50871,8033,86.363,2231,3.788
43,32.993,3000000,5.245,34.400,65471,5358,92.435,8106,11.444
44,34.547,3000000,1.041,34.413,57647,27523,67.685,6198,7.277
45,36.174,3000000,0.898,34.810,65259,34227,65.596,5461,5.489
46,37.878,3000000,0.791,34.892,74005,41642,63.992,4700,4.064
47,39.662,3000000,0.734,34.976,82649,49236,62.667,3813,2.891
48,41.530,3000000,0.659,35.442,90633,57484,61.190,3219,2.173
49,43.486,3000000,0.640,35.404,100184,64177,60.954,3015,1.834
50,45.534,3000000,0.620,35.405,109739,71080,60.690,3393,1.876
51,47.678,3000000,0.610,35.219,119628,76494,60.997,4586,2.338
52,49.923,3000000,0.574,36.438,131513,82477,61.458,6390,2.986
53,52.275,3000000,0.565,36.714,142414,86278,62.273,8850,3.870
54,54.737,3000000,0.553,36.185,152986,89279,63.148,12072,4.983
55,57.315,3000000,0.546,36.638,152015,104761,59.201,1818,0.708
56,60.014,3000000,0.539,36.827,163882,105535,60.828,6672,2.476
57,62.840,3000000,0.530,36.771,174973,105642,62.353,11833,4.217
58,65.800,3000000,0.539,36.649,175027,116167,60.107,4755,1.633
59,68.899,3000000,0.562,36.713,187052,113496,62.237,11289,3.756
60,72.144,3000000,0.601,35.875,188508,121730,60.762,6191,1.996
61,75.541,3000000,0.616,36.283,190681,128933,59.660,2544,0.796
62,79.099,3000000,0.585,36.259,193561,133546,59.174,315,0.096
63,82.824,3000000,0.707,36.172,206074,127748,61.732,8663,2.595
64,86.725,3000000,0.760,36.667,209284,129568,61.763,7887,2.328
65,90.810,3000000,0.801,36.340,212893,131310,61.851,7622,2.214
66,95.086,3000000,0.825,35.694,209458,139647,59.999,184,0.053
67,99.565,3000000,0.837,35.954,213938,139269,60.570,1806,0.511
68,104.254,3000000,0.859,35.250,218058,137366,61.352,4196,1.181
69,109.164,3000000,0.801,35.717,217273,141093,60.629,332,0.093
70,114.305,3000000,0.807,35.106,222737,137193,61.883,3750,1.042
71,119.688,3000000,0.818,35.072,221985,139781,61.361,1756,0.485
72,125.325,3000000,0.772,35.504,222841,140668,61.303,652,0.179
73,131.228,3000000,0.781,35.636,223134,140512,61.360,351,0.097
74,137.408,3000000,0.746,35.298,224214,140577,61.464,712,0.195
75,143.880,3000000,0.757,34.962,225776,139775,61.763,1594,0.436
76,150.656,3000000,0.735,34.795,227263,137239,62.349,2964,0.813
77,157.751,3000000,0.713,35.190,225830,138574,61.972,1128,0.310
78,165.181,3000000,0.689,35.530,223716,139577,61.580,184,0.051
79,172.960,3000000,0.694,35.063,225782,136453,62.330,2582,0.713
80,181.106,3000000,0.675,35.495,221894,138785,61.521,90,0.025
81,189.635,3000000,0.666,35.743,220209,137940,61.485,656,0.183
82,198.566,3000000,0.663,36.520,218005,136907,61.425,1524,0.429
83,207.918,3000000,0.666,36.199,216043,137636,61.084,815,0.230
84,217.710,3000000,0.652,34.791,212471,137720,60.673,473,0.135
85,227.964,3000000,0.654,34.800,208732,137790,60.236,612,0.177
86,238.700,3000000,0.648,34.789,204925,137972,59.763,1003,0.293
87,249.942,3000000,0.647,34.478,199771,138690,59.023,498,0.147
