P55 flags: vacuum=1 nofluct=0 nodelta=0 lowcut=0 killesc=1
RESULT decays=8000000
HIST 377 224
HIST 378 220
HIST 379 234
HIST 380 244
HIST 381 232
HIST 382 263
HIST 383 184
HIST 384 220
HIST 385 241
HIST 386 211
HIST 387 220
HIST 388 236
HIST 389 247
HIST 390 233
HIST 391 201
HIST 392 218
HIST 393 218
HIST 394 218
HIST 395 198
HIST 396 237
HIST 397 227
HIST 398 204
HIST 399 231
HIST 400 220
HIST 401 221
HIST 402 212
HIST 403 222
HIST 404 229
HIST 405 198
HIST 406 255
HIST 407 249
HIST 408 214
HIST 409 204
HIST 410 200
HIST 411 202
HIST 412 203
HIST 413 211
HIST 414 232
HIST 415 192
HIST 416 201
HIST 417 188
HIST 418 215
HIST 419 209
HIST 420 191
HIST 421 221
HIST 422 189
HIST 423 211
HIST 424 205
HIST 425 199
HIST 426 217
HIST 427 203
HIST 428 233
HIST 429 223
HIST 430 209
HIST 431 207
HIST 432 202
HIST 433 232
HIST 434 177
HIST 435 228
HIST 436 218
HIST 437 203
HIST 438 209
HIST 439 2234
HIST 440 193
HIST 441 207
HIST 442 212
HIST 443 189
HIST 444 191
HIST 445 208
HIST 446 211
HIST 447 208
HIST 448 211
HIST 449 213
HIST 450 194
HIST 451 234
HIST 452 188
HIST 453 199
HIST 454 212
HIST 455 195
HIST 456 204
HIST 457 209
HIST 458 221
HIST 459 184
HIST 460 213
HIST 461 184
HIST 462 205
HIST 463 196
HIST 464 211
HIST 465 221
HIST 466 199
HIST 467 199
HIST 468 212
HIST 469 232
HIST 470 208
HIST 471 218
HIST 472 201
HIST 473 193
HIST 474 225
HIST 475 223
HIST 476 209
HIST 477 226
HIST 478 210
HIST 479 203
HIST 480 194
HIST 481 200
HIST 482 201
HIST 483 186
HIST 484 183
HIST 485 173
HIST 486 205
HIST 487 185
HIST 488 190
HIST 489 188
HIST 490 171
HIST 491 208
HIST 492 193
HIST 493 164
HIST 494 193
HIST 495 190
HIST 496 203
HIST 497 204
HIST 498 217
HIST 499 190
HIST 500 196
HIST 501 172
HIST 502 191
HIST 503 223
HIST 504 179
HIST 505 199
HIST 506 193
HIST 507 193
HIST 508 199
HIST 509 213
HIST 510 204
HIST 511 785
HIST 512 175
HIST 513 177
HIST 514 193
HIST 515 208
HIST 516 182
HIST 517 201
HIST 518 187
HIST 519 187
HIST 520 194
HIST 521 181
HIST 522 207
HIST 523 189
HIST 524 219
HIST 525 189
HIST 526 183
HIST 527 184
HIST 528 196
HIST 529 211
HIST 530 176
HIST 531 180
HIST 532 199
HIST 533 198
HIST 534 187
HIST 535 192
HIST 536 196
HIST 537 195
HIST 538 198
HIST 539 189
HIST 540 182
HIST 541 186
HIST 542 181
HIST 543 206
HIST 544 194
HIST 545 212
HIST 546 191
HIST 547 209
HIST 548 180
HIST 549 148
HIST 550 190
HIST 551 183
HIST 552 213
HIST 553 198
HIST 554 215
HIST 555 181
HIST 556 199
HIST 557 167
HIST 558 192
HIST 559 190
HIST 560 177
HIST 561 197
HIST 562 192
HIST 563 200
HIST 564 202
HIST 565 161
HIST 566 181
HIST 567 194
HIST 568 163
HIST 569 203
HIST 570 196
HIST 571 171
HIST 572 169
HIST 573 194
HIST 574 169
HIST 575 166
HIST 576 168
HIST 577 187
HIST 578 200
HIST 579 172
HIST 580 190
HIST 581 190
HIST 582 196
HIST 583 176
HIST 584 196
HIST 585 173
HIST 586 176
HIST 587 176
HIST 588 167
HIST 589 157
HIST 590 196
HIST 591 183
HIST 592 190
HIST 593 175
HIST 594 171
HIST 595 174
HIST 596 194
HIST 597 203
HIST 598 185
HIST 599 182
HIST 600 173
HIST 601 160
HIST 602 181
HIST 603 179
HIST 604 171
HIST 605 188
HIST 606 191
HIST 607 189
HIST 608 211
HIST 609 171
HIST 610 159
HIST 611 184
HIST 612 174
HIST 613 197
HIST 614 171
HIST 615 214
HIST 616 171
HIST 617 182
HIST 618 177
HIST 619 180
HIST 620 180
HIST 621 179
HIST 622 197
HIST 623 199
HIST 624 169
HIST 625 167
HIST 626 208
HIST 627 192
HIST 628 170
HIST 629 181
HIST 630 159
HIST 631 187
HIST 632 191
HIST 633 178
HIST 634 166
HIST 635 174
HIST 636 199
HIST 637 189
HIST 638 200
HIST 639 183
HIST 640 161
HIST 641 166
HIST 642 199
HIST 643 176
HIST 644 167
HIST 645 180
HIST 646 160
HIST 647 181
HIST 648 187
HIST 649 157
HIST 650 191
HIST 651 178
HIST 652 174
HIST 653 186
HIST 654 182
HIST 655 184
HIST 656 165
HIST 657 190
HIST 658 164
HIST 659 179
HIST 660 164
HIST 661 176
HIST 662 214
HIST 663 169
HIST 664 180
HIST 665 172
HIST 666 188
HIST 667 198
HIST 668 188
HIST 669 181
HIST 670 179
HIST 671 178
HIST 672 200
HIST 673 187
HIST 674 143
HIST 675 189
HIST 676 180
HIST 677 181
HIST 678 171
HIST 679 164
HIST 680 192
HIST 681 167
HIST 682 168
HIST 683 197
HIST 684 214
HIST 685 193
HIST 686 193
HIST 687 186
HIST 688 153
HIST 689 161
HIST 690 189
HIST 691 191
HIST 692 203
HIST 693 171
HIST 694 173
HIST 695 161
HIST 696 190
HIST 697 177
HIST 698 155
HIST 699 189
HIST 700 145
HIST 701 186
HIST 702 162
HIST 703 180
HIST 704 190
HIST 705 200
HIST 706 158
HIST 707 189
HIST 708 157
HIST 709 155
HIST 710 202
HIST 711 175
HIST 712 174
HIST 713 189
HIST 714 151
HIST 715 181
HIST 716 179
HIST 717 188
HIST 718 187
HIST 719 181
HIST 720 166
HIST 721 172
HIST 722 180
HIST 723 166
HIST 724 195
HIST 725 189
HIST 726 177
HIST 727 177
HIST 728 183
HIST 729 178
HIST 730 180
HIST 731 183
HIST 732 156
HIST 733 179
HIST 734 169
HIST 735 164
HIST 736 178
HIST 737 185
HIST 738 204
HIST 739 174
HIST 740 170
HIST 741 177
HIST 742 178
HIST 743 181
HIST 744 175
HIST 745 176
HIST 746 179
HIST 747 179
HIST 748 211
HIST 749 179
HIST 750 168
HIST 751 188
HIST 752 193
HIST 753 175
HIST 754 174
HIST 755 174
HIST 756 172
HIST 757 173
HIST 758 157
HIST 759 159
HIST 760 170
HIST 761 176
HIST 762 174
HIST 763 191
HIST 764 162
HIST 765 186
HIST 766 176
HIST 767 170
HIST 768 178
HIST 769 175
HIST 770 176
HIST 771 173
HIST 772 185
HIST 773 179
HIST 774 186
HIST 775 154
HIST 776 190
HIST 777 176
HIST 778 176
HIST 779 172
HIST 780 171
HIST 781 180
HIST 782 173
HIST 783 158
HIST 784 194
HIST 785 160
HIST 786 172
HIST 787 189
HIST 788 178
HIST 789 186
HIST 790 193
HIST 791 199
HIST 792 169
HIST 793 175
HIST 794 176
HIST 795 178
HIST 796 176
HIST 797 185
HIST 798 175
HIST 799 156
HIST 800 154
HIST 801 150
HIST 802 172
HIST 803 175
HIST 804 190
HIST 805 206
HIST 806 159
HIST 807 192
HIST 808 163
HIST 809 160
HIST 810 196
HIST 811 190
HIST 812 167
HIST 813 181
HIST 814 174
HIST 815 182
HIST 816 207
HIST 817 196
HIST 818 177
HIST 819 180
HIST 820 167
HIST 821 167
HIST 822 185
HIST 823 155
HIST 824 168
HIST 825 173
HIST 826 152
HIST 827 186
HIST 828 178
HIST 829 172
HIST 830 170
HIST 831 152
HIST 832 205
HIST 833 171
HIST 834 183
HIST 835 177
HIST 836 169
HIST 837 191
HIST 838 138
HIST 839 186
HIST 840 179
HIST 841 168
HIST 842 168
HIST 843 196
HIST 844 183
HIST 845 181
HIST 846 183
HIST 847 179
HIST 848 178
HIST 849 178
HIST 850 172
HIST 851 178
HIST 852 171
HIST 853 165
HIST 854 195
HIST 855 161
HIST 856 171
HIST 857 179
HIST 858 180
HIST 859 173
HIST 860 184
HIST 861 180
HIST 862 161
HIST 863 180
HIST 864 198
HIST 865 178
HIST 866 185
HIST 867 183
HIST 868 198
HIST 869 206
HIST 870 201
HIST 871 181
HIST 872 167
HIST 873 193
HIST 874 190
HIST 875 199
HIST 876 180
HIST 877 159
HIST 878 197
HIST 879 181
HIST 880 176
HIST 881 206
HIST 882 184
HIST 883 171
HIST 884 190
HIST 885 176
HIST 886 184
HIST 887 185
HIST 888 167
HIST 889 177
HIST 890 169
HIST 891 174
HIST 892 174
HIST 893 187
HIST 894 180
HIST 895 155
HIST 896 184
HIST 897 157
HIST 898 191
HIST 899 157
HIST 900 174
HIST 901 172
HIST 902 172
HIST 903 171
HIST 904 190
HIST 905 194
HIST 906 179
HIST 907 171
HIST 908 186
HIST 909 216
HIST 910 179
HIST 911 176
HIST 912 190
HIST 913 185
HIST 914 190
HIST 915 167
HIST 916 184
HIST 917 175
HIST 918 180
HIST 919 212
HIST 920 178
HIST 921 171
HIST 922 171
HIST 923 171
HIST 924 181
HIST 925 197
HIST 926 201
HIST 927 198
HIST 928 196
HIST 929 181
HIST 930 167
HIST 931 200
HIST 932 178
HIST 933 190
HIST 934 181
HIST 935 184
HIST 936 156
HIST 937 183
HIST 938 167
HIST 939 203
HIST 940 170
HIST 941 169
HIST 942 198
HIST 943 169
HIST 944 179
HIST 945 203
HIST 946 196
HIST 947 194
HIST 948 173
HIST 949 188
HIST 950 1255
HIST 951 178
HIST 952 196
HIST 953 158
HIST 954 184
HIST 955 184
HIST 956 182
HIST 957 194
HIST 958 174
HIST 959 210
HIST 960 213
HIST 961 185
HIST 962 187
HIST 963 182
HIST 964 198
HIST 965 184
HIST 966 205
HIST 967 190
HIST 968 190
HIST 969 193
HIST 970 183
HIST 971 187
HIST 972 196
HIST 973 175
HIST 974 214
HIST 975 168
HIST 976 195
HIST 977 190
HIST 978 173
HIST 979 171
HIST 980 168
HIST 981 205
HIST 982 176
HIST 983 195
HIST 984 184
HIST 985 216
HIST 986 204
HIST 987 201
HIST 988 220
HIST 989 212
HIST 990 197
HIST 991 181
HIST 992 181
HIST 993 197
HIST 994 205
HIST 995 220
HIST 996 221
HIST 997 195
HIST 998 222
HIST 999 197
HIST 1000 207
HIST 1001 200
HIST 1002 183
HIST 1003 194
HIST 1004 196
HIST 1005 166
HIST 1006 185
HIST 1007 217
HIST 1008 185
HIST 1009 188
HIST 1010 178
HIST 1011 215
HIST 1012 186
HIST 1013 187
HIST 1014 245
HIST 1015 218
HIST 1016 203
HIST 1017 196
HIST 1018 184
HIST 1019 201
HIST 1020 176
HIST 1021 218
HIST 1022 206
HIST 1023 187
HIST 1024 201
HIST 1025 197
HIST 1026 223
HIST 1027 198
HIST 1028 167
HIST 1029 191
HIST 1030 181
HIST 1031 191
HIST 1032 186
HIST 1033 178
HIST 1034 171
HIST 1035 169
HIST 1036 181
HIST 1037 181
HIST 1038 206
HIST 1039 210
HIST 1040 194
HIST 1041 190
HIST 1042 196
HIST 1043 202
HIST 1044 192
HIST 1045 202
HIST 1046 186
HIST 1047 190
HIST 1048 220
HIST 1049 209
HIST 1050 219
HIST 1051 189
HIST 1052 216
HIST 1053 176
HIST 1054 205
HIST 1055 209
HIST 1056 190
HIST 1057 209
HIST 1058 218
HIST 1059 213
HIST 1060 197
HIST 1061 195
HIST 1062 206
HIST 1063 179
HIST 1064 209
HIST 1065 221
HIST 1066 220
HIST 1067 186
HIST 1068 213
HIST 1069 210
HIST 1070 220
HIST 1071 206
HIST 1072 218
HIST 1073 221
HIST 1074 232
HIST 1075 188
HIST 1076 242
HIST 1077 195
HIST 1078 194
HIST 1079 242
HIST 1080 239
HIST 1081 200
HIST 1082 223
HIST 1083 228
HIST 1084 204
HIST 1085 209
HIST 1086 231
HIST 1087 214
HIST 1088 208
HIST 1089 210
HIST 1090 209
HIST 1091 213
HIST 1092 223
HIST 1093 204
HIST 1094 208
HIST 1095 198
HIST 1096 186
HIST 1097 218
HIST 1098 207
HIST 1099 209
HIST 1100 239
HIST 1101 210
HIST 1102 193
HIST 1103 200
HIST 1104 231
HIST 1105 209
HIST 1106 222
HIST 1107 203
HIST 1108 227
HIST 1109 249
HIST 1110 231
HIST 1111 217
HIST 1112 213
HIST 1113 203
HIST 1114 187
HIST 1115 231
HIST 1116 229
HIST 1117 207
HIST 1118 245
HIST 1119 229
HIST 1120 204
HIST 1121 225
HIST 1122 208
HIST 1123 219
HIST 1124 220
HIST 1125 236
HIST 1126 235
HIST 1127 200
HIST 1128 230
HIST 1129 227
HIST 1130 201
HIST 1131 203
HIST 1132 212
HIST 1133 250
HIST 1134 228
HIST 1135 247
HIST 1136 246
HIST 1137 207
HIST 1138 230
HIST 1139 237
HIST 1140 237
HIST 1141 253
HIST 1142 232
HIST 1143 231
HIST 1144 208
HIST 1145 233
HIST 1146 238
HIST 1147 261
HIST 1148 225
HIST 1149 196
HIST 1150 234
HIST 1151 230
HIST 1152 242
HIST 1153 231
HIST 1154 226
HIST 1155 248
HIST 1156 227
HIST 1157 242
HIST 1158 244
HIST 1159 282
HIST 1160 245
HIST 1161 257
HIST 1162 235
HIST 1163 224
HIST 1164 243
HIST 1165 220
HIST 1166 232
HIST 1167 223
HIST 1168 223
HIST 1169 264
HIST 1170 239
HIST 1171 234
HIST 1172 259
HIST 1173 235
HIST 1174 240
HIST 1175 224
HIST 1176 233
HIST 1177 232
HIST 1178 249
HIST 1179 246
HIST 1180 262
HIST 1181 259
HIST 1182 254
HIST 1183 243
HIST 1184 253
HIST 1185 238
HIST 1186 231
HIST 1187 266
HIST 1188 258
HIST 1189 228
HIST 1190 267
HIST 1191 249
HIST 1192 214
HIST 1193 255
HIST 1194 237
HIST 1195 254
HIST 1196 259
HIST 1197 232
HIST 1198 281
HIST 1199 256
HIST 1200 235
HIST 1201 249
HIST 1202 244
HIST 1203 225
HIST 1204 235
HIST 1205 261
HIST 1206 251
HIST 1207 253
HIST 1208 246
HIST 1209 248
HIST 1210 265
HIST 1211 297
HIST 1212 269
HIST 1213 263
HIST 1214 275
HIST 1215 248
HIST 1216 265
HIST 1217 265
HIST 1218 269
HIST 1219 259
HIST 1220 259
HIST 1221 294
HIST 1222 280
HIST 1223 265
HIST 1224 261
HIST 1225 249
HIST 1226 287
HIST 1227 258
HIST 1228 250
HIST 1229 270
HIST 1230 266
HIST 1231 269
HIST 1232 228
HIST 1233 294
HIST 1234 262
HIST 1235 243
HIST 1236 261
HIST 1237 242
HIST 1238 263
HIST 1239 238
HIST 1240 246
HIST 1241 225
HIST 1242 227
HIST 1243 202
HIST 1244 174
HIST 1245 138
HIST 1246 149
HIST 1247 123
HIST 1248 125
HIST 1249 108
HIST 1250 109
HIST 1251 110
HIST 1252 108
HIST 1253 109
HIST 1254 97
HIST 1255 88
HIST 1256 93
HIST 1257 105
HIST 1258 86
HIST 1259 85
HIST 1260 93
HIST 1261 83
HIST 1262 84
HIST 1263 95
HIST 1264 83
HIST 1265 79
HIST 1266 86
HIST 1267 68
HIST 1268 89
HIST 1269 83
HIST 1270 84
HIST 1271 72
HIST 1272 70
HIST 1273 70
HIST 1274 74
HIST 1275 77
HIST 1276 70
HIST 1277 73
HIST 1278 82
HIST 1279 62
HIST 1280 67
HIST 1281 49
HIST 1282 65
HIST 1283 71
HIST 1284 61
HIST 1285 52
HIST 1286 80
HIST 1287 62
HIST 1288 70
HIST 1289 59
HIST 1290 72
HIST 1291 65
HIST 1292 73
HIST 1293 66
HIST 1294 52
HIST 1295 53
HIST 1296 56
HIST 1297 45
HIST 1298 42
HIST 1299 46
HIST 1300 61
HIST 1301 60
HIST 1302 56
HIST 1303 48
HIST 1304 43
HIST 1305 48
HIST 1306 53
HIST 1307 46
HIST 1308 43
HIST 1309 43
HIST 1310 43
HIST 1311 39
HIST 1312 38
HIST 1313 43
HIST 1314 40
HIST 1315 33
HIST 1316 40
HIST 1317 43
HIST 1318 48
HIST 1319 31
HIST 1320 36
HIST 1321 23
HIST 1322 33
HIST 1323 32
HIST 1324 29
HIST 1325 47
HIST 1326 30
HIST 1327 28
HIST 1328 28
HIST 1329 23
HIST 1330 41
HIST 1331 29
HIST 1332 25
HIST 1333 31
HIST 1334 25
HIST 1335 24
HIST 1336 34
HIST 1337 25
HIST 1338 29
HIST 1339 14
HIST 1340 30
HIST 1341 20
HIST 1342 23
HIST 1343 22
HIST 1344 30
HIST 1345 20
HIST 1346 22
HIST 1347 24
HIST 1348 26
HIST 1349 29
HIST 1350 19
HIST 1351 22
HIST 1352 25
HIST 1353 24
HIST 1354 18
HIST 1355 22
HIST 1356 30
HIST 1357 24
HIST 1358 23
HIST 1359 27
HIST 1360 21
HIST 1361 26
HIST 1362 19
HIST 1363 21
HIST 1364 20
HIST 1365 13
HIST 1366 13
HIST 1367 26
HIST 1368 21
HIST 1369 16
HIST 1370 22
HIST 1371 21
HIST 1372 16
HIST 1373 15
HIST 1374 17
HIST 1375 25
HIST 1376 13
HIST 1377 22
HIST 1378 23
HIST 1379 16
HIST 1380 14
HIST 1381 12
HIST 1382 12
HIST 1383 14
HIST 1384 23
HIST 1385 11
HIST 1386 16
HIST 1387 9
HIST 1388 17
HIST 1389 19
HIST 1390 10
HIST 1391 21
HIST 1392 13
HIST 1393 11
HIST 1394 8
HIST 1395 15
HIST 1396 18
HIST 1397 10
HIST 1398 14
HIST 1399 9
HIST 1400 18
HIST 1401 10
HIST 1402 16
HIST 1403 10
HIST 1404 14
HIST 1405 11
HIST 1406 9
HIST 1407 16
HIST 1408 14
HIST 1409 7
HIST 1410 14
HIST 1411 10
HIST 1412 14
HIST 1413 5
HIST 1414 9
HIST 1415 9
HIST 1416 17
HIST 1417 13
HIST 1418 10
HIST 1419 9
HIST 1420 3
HIST 1421 9
HIST 1422 12
HIST 1423 14
HIST 1424 10
HIST 1425 11
HIST 1426 26
HIST 1427 5
HIST 1428 17
HIST 1429 38
HIST 1430 199
HIST 1431 8
HIST 1432 99
HIST 1433 52
HIST 1434 5
HIST 1435 11
HIST 1436 8
HIST 1437 4
HIST 1438 10
HIST 1439 8
HIST 1440 10
HIST 1441 4
HIST 1442 6
HIST 1443 7
HIST 1444 6
HIST 1445 7
HIST 1446 8
HIST 1447 8
HIST 1448 4
HIST 1449 4
HIST 1450 4
HIST 1451 4
HIST 1452 5
HIST 1453 3
HIST 1454 5
HIST 1455 6
HIST 1456 2
HIST 1457 9
HIST 1458 11
HIST 1459 8
HIST 1460 6
HIST 1461 46807
HISTEND
