P55 flags: vacuum=1 nofluct=0 nodelta=0 lowcut=0 killesc=1
RESULT decays=4000000
HIST 286 301
HIST 287 284
HIST 288 260
HIST 289 267
HIST 290 279
HIST 291 267
HIST 292 238
HIST 293 272
HIST 294 272
HIST 295 287
HIST 296 251
HIST 297 259
HIST 298 251
HIST 299 281
HIST 300 235
HIST 301 242
HIST 302 285
HIST 303 258
HIST 304 262
HIST 305 237
HIST 306 266
HIST 307 264
HIST 308 253
HIST 309 267
HIST 310 240
HIST 311 267
HIST 312 273
HIST 313 227
HIST 314 237
HIST 315 257
HIST 316 249
HIST 317 258
HIST 318 253
HIST 319 253
HIST 320 258
HIST 321 258
HIST 322 229
HIST 323 263
HIST 324 267
HIST 325 235
HIST 326 232
HIST 327 243
HIST 328 274
HIST 329 237
HIST 330 261
HIST 331 260
HIST 332 224
HIST 333 285
HIST 334 268
HIST 335 239
HIST 336 249
HIST 337 236
HIST 338 250
HIST 339 229
HIST 340 225
HIST 341 241
HIST 342 210
HIST 343 240
HIST 344 244
HIST 345 234
HIST 346 218
HIST 347 238
HIST 348 232
HIST 349 236
HIST 350 246
HIST 351 241
HIST 352 243
HIST 353 233
HIST 354 231
HIST 355 239
HIST 356 247
HIST 357 240
HIST 358 240
HIST 359 238
HIST 360 245
HIST 361 256
HIST 362 206
HIST 363 239
HIST 364 236
HIST 365 227
HIST 366 208
HIST 367 252
HIST 368 261
HIST 369 220
HIST 370 216
HIST 371 240
HIST 372 230
HIST 373 235
HIST 374 223
HIST 375 237
HIST 376 226
HIST 377 199
HIST 378 244
HIST 379 217
HIST 380 241
HIST 381 230
HIST 382 220
HIST 383 214
HIST 384 241
HIST 385 219
HIST 386 244
HIST 387 228
HIST 388 217
HIST 389 213
HIST 390 222
HIST 391 221
HIST 392 244
HIST 393 227
HIST 394 223
HIST 395 219
HIST 396 225
HIST 397 231
HIST 398 181
HIST 399 232
HIST 400 206
HIST 401 216
HIST 402 219
HIST 403 231
HIST 404 198
HIST 405 202
HIST 406 233
HIST 407 233
HIST 408 209
HIST 409 210
HIST 410 223
HIST 411 223
HIST 412 223
HIST 413 242
HIST 414 196
HIST 415 205
HIST 416 247
HIST 417 216
HIST 418 190
HIST 419 187
HIST 420 204
HIST 421 232
HIST 422 204
HIST 423 196
HIST 424 220
HIST 425 208
HIST 426 214
HIST 427 207
HIST 428 235
HIST 429 186
HIST 430 214
HIST 431 185
HIST 432 202
HIST 433 203
HIST 434 204
HIST 435 209
HIST 436 202
HIST 437 205
HIST 438 193
HIST 439 1036
HIST 440 198
HIST 441 208
HIST 442 213
HIST 443 238
HIST 444 180
HIST 445 234
HIST 446 200
HIST 447 192
HIST 448 207
HIST 449 211
HIST 450 222
HIST 451 235
HIST 452 211
HIST 453 208
HIST 454 218
HIST 455 220
HIST 456 212
HIST 457 178
HIST 458 207
HIST 459 204
HIST 460 209
HIST 461 201
HIST 462 207
HIST 463 216
HIST 464 213
HIST 465 196
HIST 466 204
HIST 467 201
HIST 468 213
HIST 469 194
HIST 470 199
HIST 471 219
HIST 472 182
HIST 473 210
HIST 474 226
HIST 475 176
HIST 476 215
HIST 477 207
HIST 478 175
HIST 479 208
HIST 480 216
HIST 481 202
HIST 482 219
HIST 483 207
HIST 484 185
HIST 485 209
HIST 486 199
HIST 487 165
HIST 488 170
HIST 489 197
HIST 490 195
HIST 491 214
HIST 492 185
HIST 493 198
HIST 494 215
HIST 495 193
HIST 496 194
HIST 497 200
HIST 498 203
HIST 499 199
HIST 500 216
HIST 501 198
HIST 502 191
HIST 503 213
HIST 504 208
HIST 505 205
HIST 506 207
HIST 507 188
HIST 508 191
HIST 509 191
HIST 510 192
HIST 511 324
HIST 512 217
HIST 513 178
HIST 514 180
HIST 515 204
HIST 516 181
HIST 517 203
HIST 518 204
HIST 519 200
HIST 520 195
HIST 521 203
HIST 522 196
HIST 523 193
HIST 524 189
HIST 525 208
HIST 526 159
HIST 527 170
HIST 528 186
HIST 529 185
HIST 530 212
HIST 531 181
HIST 532 202
HIST 533 206
HIST 534 197
HIST 535 189
HIST 536 176
HIST 537 207
HIST 538 205
HIST 539 205
HIST 540 181
HIST 541 177
HIST 542 201
HIST 543 204
HIST 544 171
HIST 545 195
HIST 546 229
HIST 547 174
HIST 548 188
HIST 549 201
HIST 550 182
HIST 551 178
HIST 552 181
HIST 553 154
HIST 554 188
HIST 555 186
HIST 556 213
HIST 557 199
HIST 558 189
HIST 559 208
HIST 560 168
HIST 561 177
HIST 562 170
HIST 563 191
HIST 564 206
HIST 565 203
HIST 566 181
HIST 567 180
HIST 568 190
HIST 569 173
HIST 570 201
HIST 571 194
HIST 572 197
HIST 573 180
HIST 574 179
HIST 575 189
HIST 576 176
HIST 577 202
HIST 578 219
HIST 579 194
HIST 580 213
HIST 581 195
HIST 582 156
HIST 583 202
HIST 584 168
HIST 585 192
HIST 586 189
HIST 587 179
HIST 588 172
HIST 589 192
HIST 590 187
HIST 591 186
HIST 592 200
HIST 593 194
HIST 594 184
HIST 595 199
HIST 596 214
HIST 597 166
HIST 598 183
HIST 599 186
HIST 600 207
HIST 601 180
HIST 602 198
HIST 603 183
HIST 604 165
HIST 605 186
HIST 606 172
HIST 607 166
HIST 608 174
HIST 609 179
HIST 610 184
HIST 611 179
HIST 612 199
HIST 613 169
HIST 614 173
HIST 615 181
HIST 616 166
HIST 617 201
HIST 618 173
HIST 619 195
HIST 620 181
HIST 621 179
HIST 622 155
HIST 623 200
HIST 624 160
HIST 625 167
HIST 626 178
HIST 627 164
HIST 628 192
HIST 629 198
HIST 630 194
HIST 631 189
HIST 632 164
HIST 633 177
HIST 634 187
HIST 635 225
HIST 636 165
HIST 637 198
HIST 638 175
HIST 639 181
HIST 640 190
HIST 641 172
HIST 642 207
HIST 643 213
HIST 644 169
HIST 645 185
HIST 646 185
HIST 647 157
HIST 648 198
HIST 649 199
HIST 650 189
HIST 651 156
HIST 652 186
HIST 653 184
HIST 654 183
HIST 655 181
HIST 656 188
HIST 657 175
HIST 658 216
HIST 659 184
HIST 660 186
HIST 661 160
HIST 662 199
HIST 663 152
HIST 664 193
HIST 665 165
HIST 666 195
HIST 667 184
HIST 668 194
HIST 669 185
HIST 670 155
HIST 671 173
HIST 672 195
HIST 673 191
HIST 674 198
HIST 675 172
HIST 676 184
HIST 677 195
HIST 678 164
HIST 679 173
HIST 680 192
HIST 681 195
HIST 682 170
HIST 683 198
HIST 684 165
HIST 685 152
HIST 686 173
HIST 687 177
HIST 688 179
HIST 689 187
HIST 690 168
HIST 691 203
HIST 692 201
HIST 693 159
HIST 694 165
HIST 695 166
HIST 696 195
HIST 697 199
HIST 698 179
HIST 699 216
HIST 700 185
HIST 701 193
HIST 702 179
HIST 703 170
HIST 704 166
HIST 705 183
HIST 706 169
HIST 707 182
HIST 708 189
HIST 709 189
HIST 710 181
HIST 711 179
HIST 712 171
HIST 713 176
HIST 714 168
HIST 715 190
HIST 716 212
HIST 717 203
HIST 718 184
HIST 719 167
HIST 720 174
HIST 721 178
HIST 722 176
HIST 723 173
HIST 724 166
HIST 725 173
HIST 726 181
HIST 727 189
HIST 728 178
HIST 729 177
HIST 730 159
HIST 731 177
HIST 732 159
HIST 733 170
HIST 734 188
HIST 735 203
HIST 736 168
HIST 737 170
HIST 738 189
HIST 739 203
HIST 740 167
HIST 741 183
HIST 742 179
HIST 743 185
HIST 744 188
HIST 745 156
HIST 746 170
HIST 747 209
HIST 748 187
HIST 749 206
HIST 750 137
HIST 751 212
HIST 752 188
HIST 753 172
HIST 754 179
HIST 755 193
HIST 756 189
HIST 757 177
HIST 758 184
HIST 759 171
HIST 760 194
HIST 761 184
HIST 762 178
HIST 763 180
HIST 764 179
HIST 765 172
HIST 766 191
HIST 767 171
HIST 768 184
HIST 769 173
HIST 770 164
HIST 771 187
HIST 772 182
HIST 773 169
HIST 774 192
HIST 775 167
HIST 776 174
HIST 777 186
HIST 778 174
HIST 779 174
HIST 780 166
HIST 781 184
HIST 782 175
HIST 783 166
HIST 784 177
HIST 785 201
HIST 786 178
HIST 787 189
HIST 788 182
HIST 789 165
HIST 790 182
HIST 791 210
HIST 792 196
HIST 793 186
HIST 794 181
HIST 795 184
HIST 796 171
HIST 797 191
HIST 798 172
HIST 799 181
HIST 800 193
HIST 801 182
HIST 802 181
HIST 803 172
HIST 804 185
HIST 805 165
HIST 806 177
HIST 807 179
HIST 808 170
HIST 809 180
HIST 810 179
HIST 811 186
HIST 812 163
HIST 813 194
HIST 814 222
HIST 815 173
HIST 816 182
HIST 817 161
HIST 818 190
HIST 819 189
HIST 820 210
HIST 821 191
HIST 822 179
HIST 823 161
HIST 824 185
HIST 825 182
HIST 826 167
HIST 827 180
HIST 828 153
HIST 829 183
HIST 830 182
HIST 831 175
HIST 832 169
HIST 833 190
HIST 834 186
HIST 835 196
HIST 836 195
HIST 837 174
HIST 838 181
HIST 839 171
HIST 840 160
HIST 841 202
HIST 842 163
HIST 843 175
HIST 844 174
HIST 845 219
HIST 846 172
HIST 847 177
HIST 848 162
HIST 849 191
HIST 850 195
HIST 851 199
HIST 852 168
HIST 853 204
HIST 854 181
HIST 855 218
HIST 856 180
HIST 857 168
HIST 858 185
HIST 859 173
HIST 860 188
HIST 861 194
HIST 862 206
HIST 863 204
HIST 864 197
HIST 865 200
HIST 866 188
HIST 867 171
HIST 868 190
HIST 869 212
HIST 870 194
HIST 871 180
HIST 872 176
HIST 873 188
HIST 874 193
HIST 875 190
HIST 876 190
HIST 877 202
HIST 878 183
HIST 879 178
HIST 880 189
HIST 881 192
HIST 882 177
HIST 883 195
HIST 884 194
HIST 885 192
HIST 886 222
HIST 887 166
HIST 888 179
HIST 889 177
HIST 890 186
HIST 891 158
HIST 892 193
HIST 893 186
HIST 894 195
HIST 895 176
HIST 896 202
HIST 897 194
HIST 898 190
HIST 899 226
HIST 900 187
HIST 901 200
HIST 902 203
HIST 903 198
HIST 904 207
HIST 905 182
HIST 906 190
HIST 907 184
HIST 908 212
HIST 909 192
HIST 910 174
HIST 911 185
HIST 912 204
HIST 913 192
HIST 914 187
HIST 915 206
HIST 916 201
HIST 917 168
HIST 918 205
HIST 919 177
HIST 920 204
HIST 921 188
HIST 922 197
HIST 923 195
HIST 924 167
HIST 925 203
HIST 926 191
HIST 927 191
HIST 928 187
HIST 929 209
HIST 930 220
HIST 931 185
HIST 932 180
HIST 933 192
HIST 934 219
HIST 935 205
HIST 936 184
HIST 937 198
HIST 938 189
HIST 939 199
HIST 940 222
HIST 941 199
HIST 942 189
HIST 943 203
HIST 944 213
HIST 945 183
HIST 946 203
HIST 947 178
HIST 948 211
HIST 949 192
HIST 950 2185
HIST 951 207
HIST 952 192
HIST 953 202
HIST 954 178
HIST 955 205
HIST 956 203
HIST 957 196
HIST 958 196
HIST 959 201
HIST 960 192
HIST 961 212
HIST 962 199
HIST 963 195
HIST 964 228
HIST 965 194
HIST 966 206
HIST 967 171
HIST 968 192
HIST 969 209
HIST 970 211
HIST 971 178
HIST 972 211
HIST 973 202
HIST 974 192
HIST 975 235
HIST 976 218
HIST 977 222
HIST 978 205
HIST 979 191
HIST 980 214
HIST 981 172
HIST 982 187
HIST 983 202
HIST 984 215
HIST 985 218
HIST 986 199
HIST 987 209
HIST 988 193
HIST 989 223
HIST 990 190
HIST 991 200
HIST 992 215
HIST 993 220
HIST 994 234
HIST 995 238
HIST 996 225
HIST 997 227
HIST 998 209
HIST 999 204
HIST 1000 230
HIST 1001 199
HIST 1002 213
HIST 1003 211
HIST 1004 199
HIST 1005 186
HIST 1006 189
HIST 1007 183
HIST 1008 224
HIST 1009 215
HIST 1010 207
HIST 1011 217
HIST 1012 195
HIST 1013 204
HIST 1014 193
HIST 1015 198
HIST 1016 208
HIST 1017 216
HIST 1018 189
HIST 1019 214
HIST 1020 206
HIST 1021 213
HIST 1022 207
HIST 1023 236
HIST 1024 197
HIST 1025 219
HIST 1026 219
HIST 1027 199
HIST 1028 229
HIST 1029 227
HIST 1030 233
HIST 1031 201
HIST 1032 229
HIST 1033 238
HIST 1034 232
HIST 1035 244
HIST 1036 233
HIST 1037 219
HIST 1038 258
HIST 1039 223
HIST 1040 232
HIST 1041 215
HIST 1042 224
HIST 1043 201
HIST 1044 221
HIST 1045 201
HIST 1046 241
HIST 1047 261
HIST 1048 216
HIST 1049 235
HIST 1050 224
HIST 1051 234
HIST 1052 245
HIST 1053 227
HIST 1054 226
HIST 1055 220
HIST 1056 233
HIST 1057 252
HIST 1058 233
HIST 1059 244
HIST 1060 226
HIST 1061 235
HIST 1062 240
HIST 1063 213
HIST 1064 245
HIST 1065 213
HIST 1066 245
HIST 1067 219
HIST 1068 246
HIST 1069 243
HIST 1070 234
HIST 1071 226
HIST 1072 212
HIST 1073 241
HIST 1074 250
HIST 1075 223
HIST 1076 230
HIST 1077 241
HIST 1078 220
HIST 1079 243
HIST 1080 223
HIST 1081 239
HIST 1082 234
HIST 1083 226
HIST 1084 217
HIST 1085 240
HIST 1086 233
HIST 1087 220
HIST 1088 227
HIST 1089 225
HIST 1090 212
HIST 1091 219
HIST 1092 245
HIST 1093 213
HIST 1094 243
HIST 1095 247
HIST 1096 239
HIST 1097 223
HIST 1098 226
HIST 1099 252
HIST 1100 222
HIST 1101 239
HIST 1102 258
HIST 1103 256
HIST 1104 233
HIST 1105 265
HIST 1106 226
HIST 1107 227
HIST 1108 232
HIST 1109 226
HIST 1110 243
HIST 1111 220
HIST 1112 276
HIST 1113 234
HIST 1114 248
HIST 1115 264
HIST 1116 250
HIST 1117 214
HIST 1118 245
HIST 1119 256
HIST 1120 241
HIST 1121 229
HIST 1122 244
HIST 1123 250
HIST 1124 255
HIST 1125 267
HIST 1126 255
HIST 1127 255
HIST 1128 246
HIST 1129 244
HIST 1130 237
HIST 1131 267
HIST 1132 231
HIST 1133 260
HIST 1134 238
HIST 1135 240
HIST 1136 243
HIST 1137 248
HIST 1138 220
HIST 1139 239
HIST 1140 256
HIST 1141 240
HIST 1142 246
HIST 1143 245
HIST 1144 255
HIST 1145 277
HIST 1146 213
HIST 1147 254
HIST 1148 235
HIST 1149 248
HIST 1150 259
HIST 1151 259
HIST 1152 243
HIST 1153 290
HIST 1154 244
HIST 1155 249
HIST 1156 277
HIST 1157 268
HIST 1158 263
HIST 1159 282
HIST 1160 247
HIST 1161 275
HIST 1162 268
HIST 1163 259
HIST 1164 253
HIST 1165 277
HIST 1166 265
HIST 1167 262
HIST 1168 261
HIST 1169 272
HIST 1170 248
HIST 1171 282
HIST 1172 262
HIST 1173 247
HIST 1174 257
HIST 1175 258
HIST 1176 257
HIST 1177 266
HIST 1178 288
HIST 1179 271
HIST 1180 265
HIST 1181 274
HIST 1182 256
HIST 1183 285
HIST 1184 272
HIST 1185 269
HIST 1186 273
HIST 1187 263
HIST 1188 280
HIST 1189 268
HIST 1190 274
HIST 1191 248
HIST 1192 269
HIST 1193 277
HIST 1194 298
HIST 1195 265
HIST 1196 287
HIST 1197 266
HIST 1198 298
HIST 1199 265
HIST 1200 292
HIST 1201 258
HIST 1202 252
HIST 1203 270
HIST 1204 272
HIST 1205 273
HIST 1206 309
HIST 1207 294
HIST 1208 318
HIST 1209 258
HIST 1210 308
HIST 1211 300
HIST 1212 277
HIST 1213 288
HIST 1214 298
HIST 1215 292
HIST 1216 310
HIST 1217 316
HIST 1218 318
HIST 1219 304
HIST 1220 303
HIST 1221 269
HIST 1222 275
HIST 1223 326
HIST 1224 320
HIST 1225 319
HIST 1226 314
HIST 1227 313
HIST 1228 341
HIST 1229 287
HIST 1230 289
HIST 1231 294
HIST 1232 332
HIST 1233 299
HIST 1234 284
HIST 1235 284
HIST 1236 282
HIST 1237 291
HIST 1238 301
HIST 1239 319
HIST 1240 294
HIST 1241 264
HIST 1242 254
HIST 1243 243
HIST 1244 221
HIST 1245 182
HIST 1246 162
HIST 1247 185
HIST 1248 143
HIST 1249 135
HIST 1250 161
HIST 1251 152
HIST 1252 125
HIST 1253 139
HIST 1254 110
HIST 1255 157
HIST 1256 135
HIST 1257 115
HIST 1258 121
HIST 1259 128
HIST 1260 104
HIST 1261 123
HIST 1262 123
HIST 1263 92
HIST 1264 97
HIST 1265 128
HIST 1266 102
HIST 1267 111
HIST 1268 102
HIST 1269 97
HIST 1270 91
HIST 1271 88
HIST 1272 87
HIST 1273 104
HIST 1274 79
HIST 1275 80
HIST 1276 97
HIST 1277 86
HIST 1278 86
HIST 1279 91
HIST 1280 71
HIST 1281 81
HIST 1282 79
HIST 1283 81
HIST 1284 90
HIST 1285 98
HIST 1286 72
HIST 1287 62
HIST 1288 87
HIST 1289 66
HIST 1290 66
HIST 1291 69
HIST 1292 79
HIST 1293 64
HIST 1294 62
HIST 1295 68
HIST 1296 49
HIST 1297 71
HIST 1298 66
HIST 1299 74
HIST 1300 69
HIST 1301 59
HIST 1302 44
HIST 1303 56
HIST 1304 44
HIST 1305 68
HIST 1306 58
HIST 1307 54
HIST 1308 54
HIST 1309 57
HIST 1310 48
HIST 1311 49
HIST 1312 55
HIST 1313 43
HIST 1314 46
HIST 1315 52
HIST 1316 43
HIST 1317 60
HIST 1318 43
HIST 1319 38
HIST 1320 33
HIST 1321 42
HIST 1322 37
HIST 1323 40
HIST 1324 42
HIST 1325 44
HIST 1326 40
HIST 1327 39
HIST 1328 36
HIST 1329 38
HIST 1330 40
HIST 1331 29
HIST 1332 33
HIST 1333 32
HIST 1334 34
HIST 1335 40
HIST 1336 39
HIST 1337 35
HIST 1338 30
HIST 1339 37
HIST 1340 20
HIST 1341 33
HIST 1342 18
HIST 1343 21
HIST 1344 28
HIST 1345 24
HIST 1346 17
HIST 1347 30
HIST 1348 32
HIST 1349 24
HIST 1350 23
HIST 1351 30
HIST 1352 29
HIST 1353 28
HIST 1354 21
HIST 1355 23
HIST 1356 22
HIST 1357 33
HIST 1358 25
HIST 1359 23
HIST 1360 21
HIST 1361 33
HIST 1362 27
HIST 1363 20
HIST 1364 21
HIST 1365 22
HIST 1366 28
HIST 1367 16
HIST 1368 24
HIST 1369 17
HIST 1370 22
HIST 1371 18
HIST 1372 22
HIST 1373 19
HIST 1374 19
HIST 1375 28
HIST 1376 23
HIST 1377 18
HIST 1378 18
HIST 1379 15
HIST 1380 9
HIST 1381 20
HIST 1382 23
HIST 1383 14
HIST 1384 20
HIST 1385 13
HIST 1386 10
HIST 1387 19
HIST 1388 10
HIST 1389 13
HIST 1390 13
HIST 1391 24
HIST 1392 15
HIST 1393 12
HIST 1394 18
HIST 1395 14
HIST 1396 17
HIST 1397 14
HIST 1398 11
HIST 1399 22
HIST 1400 16
HIST 1401 16
HIST 1402 14
HIST 1403 13
HIST 1404 16
HIST 1405 15
HIST 1406 11
HIST 1407 11
HIST 1408 9
HIST 1409 16
HIST 1410 11
HIST 1411 11
HIST 1412 17
HIST 1413 9
HIST 1414 12
HIST 1415 11
HIST 1416 14
HIST 1417 14
HIST 1418 14
HIST 1419 9
HIST 1420 13
HIST 1421 5
HIST 1422 7
HIST 1423 11
HIST 1424 13
HIST 1425 10
HIST 1426 9
HIST 1427 5
HIST 1428 37
HIST 1429 94
HIST 1430 7
HIST 1431 9
HIST 1432 170
HIST 1433 100
HIST 1434 9
HIST 1435 12
HIST 1436 10
HIST 1437 3
HIST 1438 8
HIST 1439 10
HIST 1440 15
HIST 1441 9
HIST 1442 8
HIST 1443 10
HIST 1444 4
HIST 1445 6
HIST 1446 6
HIST 1447 6
HIST 1448 9
HIST 1449 8
HIST 1450 6
HIST 1451 10
HIST 1452 10
HIST 1453 2
HIST 1454 7
HIST 1455 5
HIST 1456 10
HIST 1457 10
HIST 1458 13
HIST 1459 7
HIST 1460 11
HIST 1461 123160
HISTEND
