P55 flags: vacuum=1 nofluct=0 nodelta=0 lowcut=0 killesc=1
RESULT decays=40000000
HIST 192 738
HIST 193 726
HIST 194 735
HIST 195 718
HIST 196 702
HIST 197 668
HIST 198 673
HIST 199 761
HIST 200 727
HIST 201 733
HIST 202 704
HIST 203 733
HIST 204 725
HIST 205 676
HIST 206 744
HIST 207 722
HIST 208 724
HIST 209 715
HIST 210 743
HIST 211 715
HIST 212 744
HIST 213 754
HIST 214 704
HIST 215 725
HIST 216 728
HIST 217 749
HIST 218 736
HIST 219 681
HIST 220 716
HIST 221 703
HIST 222 710
HIST 223 704
HIST 224 727
HIST 225 694
HIST 226 702
HIST 227 706
HIST 228 702
HIST 229 731
HIST 230 775
HIST 231 712
HIST 232 770
HIST 233 740
HIST 234 793
HIST 235 792
HIST 236 828
HIST 237 883
HIST 238 793
HIST 239 827
HIST 240 830
HIST 241 852
HIST 242 821
HIST 243 763
HIST 244 797
HIST 245 861
HIST 246 809
HIST 247 869
HIST 248 818
HIST 249 834
HIST 250 825
HIST 251 850
HIST 252 866
HIST 253 810
HIST 254 770
HIST 255 839
HIST 256 861
HIST 257 824
HIST 258 774
HIST 259 832
HIST 260 794
HIST 261 776
HIST 262 882
HIST 263 819
HIST 264 796
HIST 265 806
HIST 266 737
HIST 267 832
HIST 268 793
HIST 269 780
HIST 270 799
HIST 271 785
HIST 272 749
HIST 273 759
HIST 274 794
HIST 275 800
HIST 276 764
HIST 277 737
HIST 278 750
HIST 279 746
HIST 280 772
HIST 281 745
HIST 282 757
HIST 283 769
HIST 284 738
HIST 285 778
HIST 286 782
HIST 287 771
HIST 288 804
HIST 289 758
HIST 290 800
HIST 291 722
HIST 292 695
HIST 293 685
HIST 294 749
HIST 295 774
HIST 296 709
HIST 297 721
HIST 298 683
HIST 299 735
HIST 300 721
HIST 301 716
HIST 302 760
HIST 303 736
HIST 304 686
HIST 305 675
HIST 306 727
HIST 307 700
HIST 308 734
HIST 309 682
HIST 310 739
HIST 311 715
HIST 312 728
HIST 313 682
HIST 314 715
HIST 315 714
HIST 316 695
HIST 317 689
HIST 318 705
HIST 319 715
HIST 320 688
HIST 321 704
HIST 322 669
HIST 323 714
HIST 324 724
HIST 325 631
HIST 326 685
HIST 327 688
HIST 328 745
HIST 329 663
HIST 330 681
HIST 331 686
HIST 332 706
HIST 333 650
HIST 334 675
HIST 335 706
HIST 336 633
HIST 337 694
HIST 338 648
HIST 339 640
HIST 340 657
HIST 341 670
HIST 342 692
HIST 343 661
HIST 344 676
HIST 345 658
HIST 346 606
HIST 347 656
HIST 348 657
HIST 349 657
HIST 350 665
HIST 351 618
HIST 352 617
HIST 353 634
HIST 354 679
HIST 355 699
HIST 356 596
HIST 357 629
HIST 358 629
HIST 359 631
HIST 360 633
HIST 361 610
HIST 362 616
HIST 363 613
HIST 364 609
HIST 365 638
HIST 366 662
HIST 367 631
HIST 368 640
HIST 369 657
HIST 370 622
HIST 371 645
HIST 372 605
HIST 373 604
HIST 374 643
HIST 375 646
HIST 376 595
HIST 377 692
HIST 378 587
HIST 379 594
HIST 380 615
HIST 381 652
HIST 382 626
HIST 383 633
HIST 384 620
HIST 385 605
HIST 386 635
HIST 387 638
HIST 388 569
HIST 389 630
HIST 390 612
HIST 391 639
HIST 392 578
HIST 393 661
HIST 394 628
HIST 395 577
HIST 396 644
HIST 397 593
HIST 398 591
HIST 399 582
HIST 400 597
HIST 401 621
HIST 402 620
HIST 403 595
HIST 404 584
HIST 405 582
HIST 406 600
HIST 407 598
HIST 408 599
HIST 409 599
HIST 410 598
HIST 411 583
HIST 412 580
HIST 413 609
HIST 414 546
HIST 415 624
HIST 416 623
HIST 417 584
HIST 418 590
HIST 419 578
HIST 420 597
HIST 421 612
HIST 422 587
HIST 423 612
HIST 424 557
HIST 425 579
HIST 426 573
HIST 427 557
HIST 428 582
HIST 429 619
HIST 430 582
HIST 431 622
HIST 432 588
HIST 433 604
HIST 434 585
HIST 435 579
HIST 436 592
HIST 437 590
HIST 438 558
HIST 439 602
HIST 440 558
HIST 441 604
HIST 442 555
HIST 443 573
HIST 444 560
HIST 445 604
HIST 446 548
HIST 447 585
HIST 448 554
HIST 449 611
HIST 450 560
HIST 451 621
HIST 452 552
HIST 453 595
HIST 454 601
HIST 455 568
HIST 456 562
HIST 457 576
HIST 458 621
HIST 459 573
HIST 460 602
HIST 461 550
HIST 462 605
HIST 463 558
HIST 464 606
HIST 465 607
HIST 466 538
HIST 467 538
HIST 468 544
HIST 469 506
HIST 470 572
HIST 471 538
HIST 472 557
HIST 473 545
HIST 474 590
HIST 475 603
HIST 476 587
HIST 477 501
HIST 478 597
HIST 479 532
HIST 480 538
HIST 481 570
HIST 482 606
HIST 483 510
HIST 484 534
HIST 485 549
HIST 486 552
HIST 487 561
HIST 488 533
HIST 489 611
HIST 490 562
HIST 491 593
HIST 492 526
HIST 493 570
HIST 494 522
HIST 495 570
HIST 496 589
HIST 497 555
HIST 498 595
HIST 499 548
HIST 500 492
HIST 501 553
HIST 502 584
HIST 503 514
HIST 504 532
HIST 505 571
HIST 506 510
HIST 507 562
HIST 508 531
HIST 509 570
HIST 510 542
HIST 511 1566
HIST 512 532
HIST 513 536
HIST 514 553
HIST 515 574
HIST 516 552
HIST 517 537
HIST 518 556
HIST 519 539
HIST 520 576
HIST 521 563
HIST 522 546
HIST 523 525
HIST 524 516
HIST 525 547
HIST 526 563
HIST 527 551
HIST 528 565
HIST 529 581
HIST 530 509
HIST 531 570
HIST 532 547
HIST 533 507
HIST 534 600
HIST 535 543
HIST 536 527
HIST 537 538
HIST 538 538
HIST 539 530
HIST 540 554
HIST 541 523
HIST 542 536
HIST 543 568
HIST 544 523
HIST 545 511
HIST 546 541
HIST 547 553
HIST 548 554
HIST 549 491
HIST 550 568
HIST 551 506
HIST 552 546
HIST 553 552
HIST 554 565
HIST 555 571
HIST 556 518
HIST 557 562
HIST 558 518
HIST 559 510
HIST 560 520
HIST 561 552
HIST 562 551
HIST 563 525
HIST 564 553
HIST 565 569
HIST 566 537
HIST 567 509
HIST 568 520
HIST 569 558
HIST 570 550
HIST 571 521
HIST 572 534
HIST 573 531
HIST 574 558
HIST 575 520
HIST 576 531
HIST 577 522
HIST 578 508
HIST 579 541
HIST 580 571
HIST 581 519
HIST 582 535
HIST 583 517
HIST 584 526
HIST 585 504
HIST 586 539
HIST 587 504
HIST 588 510
HIST 589 556
HIST 590 498
HIST 591 519
HIST 592 521
HIST 593 584
HIST 594 489
HIST 595 526
HIST 596 512
HIST 597 499
HIST 598 520
HIST 599 507
HIST 600 514
HIST 601 519
HIST 602 540
HIST 603 528
HIST 604 507
HIST 605 505
HIST 606 458
HIST 607 536
HIST 608 472
HIST 609 525
HIST 610 458
HIST 611 505
HIST 612 482
HIST 613 541
HIST 614 459
HIST 615 504
HIST 616 509
HIST 617 552
HIST 618 509
HIST 619 534
HIST 620 550
HIST 621 504
HIST 622 499
HIST 623 541
HIST 624 512
HIST 625 528
HIST 626 499
HIST 627 504
HIST 628 479
HIST 629 471
HIST 630 521
HIST 631 505
HIST 632 478
HIST 633 467
HIST 634 469
HIST 635 504
HIST 636 522
HIST 637 540
HIST 638 526
HIST 639 501
HIST 640 556
HIST 641 502
HIST 642 479
HIST 643 503
HIST 644 505
HIST 645 501
HIST 646 508
HIST 647 517
HIST 648 498
HIST 649 507
HIST 650 523
HIST 651 491
HIST 652 525
HIST 653 505
HIST 654 532
HIST 655 510
HIST 656 476
HIST 657 516
HIST 658 486
HIST 659 469
HIST 660 480
HIST 661 506
HIST 662 495
HIST 663 498
HIST 664 481
HIST 665 525
HIST 666 464
HIST 667 483
HIST 668 476
HIST 669 477
HIST 670 481
HIST 671 510
HIST 672 500
HIST 673 494
HIST 674 515
HIST 675 523
HIST 676 532
HIST 677 484
HIST 678 506
HIST 679 520
HIST 680 488
HIST 681 545
HIST 682 508
HIST 683 483
HIST 684 515
HIST 685 492
HIST 686 468
HIST 687 481
HIST 688 509
HIST 689 526
HIST 690 467
HIST 691 480
HIST 692 478
HIST 693 483
HIST 694 506
HIST 695 475
HIST 696 506
HIST 697 474
HIST 698 486
HIST 699 454
HIST 700 497
HIST 701 499
HIST 702 467
HIST 703 487
HIST 704 471
HIST 705 519
HIST 706 480
HIST 707 496
HIST 708 478
HIST 709 541
HIST 710 473
HIST 711 485
HIST 712 508
HIST 713 505
HIST 714 448
HIST 715 461
HIST 716 465
HIST 717 481
HIST 718 477
HIST 719 475
HIST 720 504
HIST 721 502
HIST 722 521
HIST 723 458
HIST 724 461
HIST 725 474
HIST 726 497
HIST 727 514
HIST 728 482
HIST 729 502
HIST 730 482
HIST 731 485
HIST 732 503
HIST 733 450
HIST 734 491
HIST 735 472
HIST 736 486
HIST 737 491
HIST 738 478
HIST 739 501
HIST 740 466
HIST 741 491
HIST 742 493
HIST 743 449
HIST 744 476
HIST 745 489
HIST 746 445
HIST 747 472
HIST 748 527
HIST 749 491
HIST 750 496
HIST 751 463
HIST 752 484
HIST 753 456
HIST 754 481
HIST 755 466
HIST 756 508
HIST 757 491
HIST 758 473
HIST 759 472
HIST 760 474
HIST 761 471
HIST 762 493
HIST 763 491
HIST 764 496
HIST 765 482
HIST 766 476
HIST 767 468
HIST 768 468
HIST 769 494
HIST 770 457
HIST 771 460
HIST 772 451
HIST 773 499
HIST 774 496
HIST 775 494
HIST 776 501
HIST 777 489
HIST 778 456
HIST 779 483
HIST 780 448
HIST 781 481
HIST 782 414
HIST 783 485
HIST 784 468
HIST 785 473
HIST 786 443
HIST 787 468
HIST 788 482
HIST 789 439
HIST 790 471
HIST 791 468
HIST 792 465
HIST 793 476
HIST 794 486
HIST 795 497
HIST 796 479
HIST 797 472
HIST 798 463
HIST 799 487
HIST 800 505
HIST 801 465
HIST 802 467
HIST 803 484
HIST 804 444
HIST 805 478
HIST 806 494
HIST 807 485
HIST 808 499
HIST 809 482
HIST 810 462
HIST 811 455
HIST 812 500
HIST 813 452
HIST 814 485
HIST 815 457
HIST 816 478
HIST 817 453
HIST 818 490
HIST 819 488
HIST 820 471
HIST 821 480
HIST 822 483
HIST 823 457
HIST 824 501
HIST 825 481
HIST 826 465
HIST 827 452
HIST 828 447
HIST 829 484
HIST 830 479
HIST 831 446
HIST 832 474
HIST 833 454
HIST 834 443
HIST 835 475
HIST 836 420
HIST 837 492
HIST 838 486
HIST 839 474
HIST 840 418
HIST 841 453
HIST 842 484
HIST 843 462
HIST 844 462
HIST 845 486
HIST 846 463
HIST 847 457
HIST 848 443
HIST 849 433
HIST 850 431
HIST 851 482
HIST 852 445
HIST 853 459
HIST 854 488
HIST 855 474
HIST 856 449
HIST 857 444
HIST 858 443
HIST 859 438
HIST 860 445
HIST 861 468
HIST 862 473
HIST 863 443
HIST 864 471
HIST 865 484
HIST 866 448
HIST 867 489
HIST 868 512
HIST 869 460
HIST 870 429
HIST 871 469
HIST 872 436
HIST 873 447
HIST 874 459
HIST 875 439
HIST 876 498
HIST 877 460
HIST 878 443
HIST 879 482
HIST 880 473
HIST 881 484
HIST 882 448
HIST 883 499
HIST 884 472
HIST 885 439
HIST 886 475
HIST 887 429
HIST 888 463
HIST 889 469
HIST 890 448
HIST 891 447
HIST 892 453
HIST 893 428
HIST 894 459
HIST 895 436
HIST 896 439
HIST 897 435
HIST 898 436
HIST 899 471
HIST 900 479
HIST 901 452
HIST 902 446
HIST 903 425
HIST 904 467
HIST 905 461
HIST 906 403
HIST 907 468
HIST 908 415
HIST 909 433
HIST 910 450
HIST 911 478
HIST 912 490
HIST 913 458
HIST 914 477
HIST 915 460
HIST 916 499
HIST 917 471
HIST 918 456
HIST 919 448
HIST 920 491
HIST 921 466
HIST 922 451
HIST 923 465
HIST 924 448
HIST 925 458
HIST 926 430
HIST 927 434
HIST 928 428
HIST 929 430
HIST 930 436
HIST 931 405
HIST 932 467
HIST 933 423
HIST 934 454
HIST 935 443
HIST 936 409
HIST 937 444
HIST 938 443
HIST 939 431
HIST 940 437
HIST 941 452
HIST 942 456
HIST 943 441
HIST 944 457
HIST 945 458
HIST 946 468
HIST 947 451
HIST 948 439
HIST 949 412
HIST 950 439
HIST 951 482
HIST 952 465
HIST 953 419
HIST 954 436
HIST 955 442
HIST 956 460
HIST 957 478
HIST 958 429
HIST 959 428
HIST 960 453
HIST 961 463
HIST 962 480
HIST 963 476
HIST 964 419
HIST 965 457
HIST 966 459
HIST 967 435
HIST 968 434
HIST 969 464
HIST 970 444
HIST 971 430
HIST 972 439
HIST 973 465
HIST 974 444
HIST 975 452
HIST 976 429
HIST 977 435
HIST 978 477
HIST 979 468
HIST 980 472
HIST 981 457
HIST 982 440
HIST 983 414
HIST 984 403
HIST 985 409
HIST 986 461
HIST 987 410
HIST 988 427
HIST 989 427
HIST 990 416
HIST 991 455
HIST 992 424
HIST 993 447
HIST 994 459
HIST 995 477
HIST 996 475
HIST 997 454
HIST 998 458
HIST 999 454
HIST 1000 389
HIST 1001 404
HIST 1002 437
HIST 1003 456
HIST 1004 472
HIST 1005 416
HIST 1006 446
HIST 1007 404
HIST 1008 410
HIST 1009 432
HIST 1010 439
HIST 1011 422
HIST 1012 442
HIST 1013 442
HIST 1014 413
HIST 1015 439
HIST 1016 437
HIST 1017 433
HIST 1018 414
HIST 1019 435
HIST 1020 457
HIST 1021 451
HIST 1022 472
HIST 1023 418
HIST 1024 407
HIST 1025 430
HIST 1026 437
HIST 1027 458
HIST 1028 409
HIST 1029 408
HIST 1030 435
HIST 1031 466
HIST 1032 444
HIST 1033 401
HIST 1034 420
HIST 1035 435
HIST 1036 466
HIST 1037 437
HIST 1038 449
HIST 1039 429
HIST 1040 450
HIST 1041 427
HIST 1042 468
HIST 1043 432
HIST 1044 446
HIST 1045 408
HIST 1046 471
HIST 1047 431
HIST 1048 488
HIST 1049 413
HIST 1050 401
HIST 1051 435
HIST 1052 425
HIST 1053 448
HIST 1054 417
HIST 1055 455
HIST 1056 437
HIST 1057 442
HIST 1058 438
HIST 1059 423
HIST 1060 411
HIST 1061 478
HIST 1062 450
HIST 1063 440
HIST 1064 422
HIST 1065 449
HIST 1066 455
HIST 1067 432
HIST 1068 433
HIST 1069 477
HIST 1070 445
HIST 1071 434
HIST 1072 437
HIST 1073 425
HIST 1074 438
HIST 1075 445
HIST 1076 423
HIST 1077 430
HIST 1078 447
HIST 1079 422
HIST 1080 438
HIST 1081 437
HIST 1082 448
HIST 1083 462
HIST 1084 439
HIST 1085 426
HIST 1086 427
HIST 1087 437
HIST 1088 407
HIST 1089 388
HIST 1090 423
HIST 1091 451
HIST 1092 450
HIST 1093 413
HIST 1094 438
HIST 1095 413
HIST 1096 468
HIST 1097 433
HIST 1098 429
HIST 1099 462
HIST 1100 452
HIST 1101 429
HIST 1102 436
HIST 1103 437
HIST 1104 449
HIST 1105 458
HIST 1106 453
HIST 1107 453
HIST 1108 379
HIST 1109 429
HIST 1110 431
HIST 1111 412
HIST 1112 443
HIST 1113 406
HIST 1114 437
HIST 1115 431
HIST 1116 466
HIST 1117 422
HIST 1118 424
HIST 1119 426
HIST 1120 416
HIST 1121 439
HIST 1122 435
HIST 1123 407
HIST 1124 411
HIST 1125 414
HIST 1126 407
HIST 1127 434
HIST 1128 425
HIST 1129 429
HIST 1130 442
HIST 1131 442
HIST 1132 415
HIST 1133 469
HIST 1134 425
HIST 1135 434
HIST 1136 463
HIST 1137 441
HIST 1138 406
HIST 1139 418
HIST 1140 417
HIST 1141 423
HIST 1142 434
HIST 1143 407
HIST 1144 412
HIST 1145 459
HIST 1146 459
HIST 1147 411
HIST 1148 454
HIST 1149 452
HIST 1150 413
HIST 1151 407
HIST 1152 388
HIST 1153 444
HIST 1154 448
HIST 1155 424
HIST 1156 399
HIST 1157 409
HIST 1158 440
HIST 1159 462
HIST 1160 451
HIST 1161 441
HIST 1162 424
HIST 1163 420
HIST 1164 417
HIST 1165 404
HIST 1166 436
HIST 1167 448
HIST 1168 416
HIST 1169 421
HIST 1170 417
HIST 1171 429
HIST 1172 434
HIST 1173 469
HIST 1174 456
HIST 1175 405
HIST 1176 444
HIST 1177 442
HIST 1178 442
HIST 1179 445
HIST 1180 428
HIST 1181 425
HIST 1182 403
HIST 1183 392
HIST 1184 410
HIST 1185 425
HIST 1186 468
HIST 1187 404
HIST 1188 435
HIST 1189 453
HIST 1190 476
HIST 1191 413
HIST 1192 415
HIST 1193 440
HIST 1194 434
HIST 1195 440
HIST 1196 441
HIST 1197 426
HIST 1198 453
HIST 1199 438
HIST 1200 428
HIST 1201 430
HIST 1202 421
HIST 1203 408
HIST 1204 444
HIST 1205 416
HIST 1206 445
HIST 1207 388
HIST 1208 445
HIST 1209 467
HIST 1210 444
HIST 1211 455
HIST 1212 491
HIST 1213 438
HIST 1214 414
HIST 1215 450
HIST 1216 460
HIST 1217 439
HIST 1218 473
HIST 1219 401
HIST 1220 400
HIST 1221 414
HIST 1222 402
HIST 1223 414
HIST 1224 445
HIST 1225 405
HIST 1226 433
HIST 1227 428
HIST 1228 441
HIST 1229 429
HIST 1230 454
HIST 1231 476
HIST 1232 454
HIST 1233 461
HIST 1234 445
HIST 1235 436
HIST 1236 427
HIST 1237 414
HIST 1238 411
HIST 1239 419
HIST 1240 405
HIST 1241 404
HIST 1242 403
HIST 1243 418
HIST 1244 431
HIST 1245 400
HIST 1246 440
HIST 1247 423
HIST 1248 422
HIST 1249 453
HIST 1250 461
HIST 1251 413
HIST 1252 407
HIST 1253 414
HIST 1254 449
HIST 1255 425
HIST 1256 454
HIST 1257 437
HIST 1258 486
HIST 1259 425
HIST 1260 461
HIST 1261 457
HIST 1262 390
HIST 1263 427
HIST 1264 428
HIST 1265 418
HIST 1266 448
HIST 1267 417
HIST 1268 415
HIST 1269 400
HIST 1270 453
HIST 1271 428
HIST 1272 411
HIST 1273 425
HIST 1274 435
HIST 1275 422
HIST 1276 423
HIST 1277 425
HIST 1278 420
HIST 1279 453
HIST 1280 448
HIST 1281 470
HIST 1282 441
HIST 1283 423
HIST 1284 460
HIST 1285 416
HIST 1286 423
HIST 1287 426
HIST 1288 430
HIST 1289 427
HIST 1290 442
HIST 1291 430
HIST 1292 421
HIST 1293 429
HIST 1294 449
HIST 1295 436
HIST 1296 389
HIST 1297 442
HIST 1298 462
HIST 1299 432
HIST 1300 429
HIST 1301 413
HIST 1302 398
HIST 1303 412
HIST 1304 433
HIST 1305 454
HIST 1306 433
HIST 1307 461
HIST 1308 414
HIST 1309 454
HIST 1310 440
HIST 1311 432
HIST 1312 401
HIST 1313 399
HIST 1314 423
HIST 1315 414
HIST 1316 413
HIST 1317 396
HIST 1318 463
HIST 1319 473
HIST 1320 472
HIST 1321 435
HIST 1322 429
HIST 1323 437
HIST 1324 391
HIST 1325 449
HIST 1326 458
HIST 1327 452
HIST 1328 401
HIST 1329 421
HIST 1330 458
HIST 1331 427
HIST 1332 427
HIST 1333 413
HIST 1334 426
HIST 1335 426
HIST 1336 458
HIST 1337 432
HIST 1338 430
HIST 1339 408
HIST 1340 451
HIST 1341 421
HIST 1342 426
HIST 1343 427
HIST 1344 428
HIST 1345 443
HIST 1346 420
HIST 1347 457
HIST 1348 418
HIST 1349 439
HIST 1350 417
HIST 1351 454
HIST 1352 436
HIST 1353 455
HIST 1354 441
HIST 1355 457
HIST 1356 399
HIST 1357 410
HIST 1358 424
HIST 1359 429
HIST 1360 404
HIST 1361 460
HIST 1362 394
HIST 1363 400
HIST 1364 409
HIST 1365 434
HIST 1366 424
HIST 1367 431
HIST 1368 440
HIST 1369 405
HIST 1370 430
HIST 1371 439
HIST 1372 430
HIST 1373 438
HIST 1374 426
HIST 1375 433
HIST 1376 450
HIST 1377 416
HIST 1378 427
HIST 1379 407
HIST 1380 443
HIST 1381 400
HIST 1382 443
HIST 1383 430
HIST 1384 400
HIST 1385 432
HIST 1386 407
HIST 1387 443
HIST 1388 442
HIST 1389 403
HIST 1390 447
HIST 1391 427
HIST 1392 482
HIST 1393 441
HIST 1394 429
HIST 1395 413
HIST 1396 437
HIST 1397 442
HIST 1398 437
HIST 1399 430
HIST 1400 434
HIST 1401 418
HIST 1402 407
HIST 1403 416
HIST 1404 428
HIST 1405 430
HIST 1406 430
HIST 1407 441
HIST 1408 455
HIST 1409 422
HIST 1410 478
HIST 1411 426
HIST 1412 437
HIST 1413 479
HIST 1414 412
HIST 1415 447
HIST 1416 499
HIST 1417 460
HIST 1418 438
HIST 1419 397
HIST 1420 399
HIST 1421 472
HIST 1422 458
HIST 1423 450
HIST 1424 399
HIST 1425 448
HIST 1426 430
HIST 1427 412
HIST 1428 438
HIST 1429 449
HIST 1430 412
HIST 1431 445
HIST 1432 426
HIST 1433 442
HIST 1434 427
HIST 1435 432
HIST 1436 461
HIST 1437 460
HIST 1438 438
HIST 1439 416
HIST 1440 442
HIST 1441 447
HIST 1442 435
HIST 1443 414
HIST 1444 415
HIST 1445 421
HIST 1446 453
HIST 1447 437
HIST 1448 456
HIST 1449 458
HIST 1450 437
HIST 1451 411
HIST 1452 469
HIST 1453 417
HIST 1454 423
HIST 1455 417
HIST 1456 432
HIST 1457 421
HIST 1458 415
HIST 1459 408
HIST 1460 380
HIST 1461 437
HIST 1462 432
HIST 1463 427
HIST 1464 393
HIST 1465 423
HIST 1466 435
HIST 1467 373
HIST 1468 419
HIST 1469 413
HIST 1470 439
HIST 1471 434
HIST 1472 431
HIST 1473 428
HIST 1474 458
HIST 1475 425
HIST 1476 422
HIST 1477 433
HIST 1478 402
HIST 1479 439
HIST 1480 413
HIST 1481 417
HIST 1482 376
HIST 1483 410
HIST 1484 449
HIST 1485 419
HIST 1486 443
HIST 1487 419
HIST 1488 409
HIST 1489 444
HIST 1490 426
HIST 1491 452
HIST 1492 406
HIST 1493 478
HIST 1494 408
HIST 1495 425
HIST 1496 415
HIST 1497 397
HIST 1498 410
HIST 1499 376
HIST 1500 401
HIST 1501 413
HIST 1502 426
HIST 1503 396
HIST 1504 445
HIST 1505 446
HIST 1506 393
HIST 1507 421
HIST 1508 416
HIST 1509 376
HIST 1510 429
HIST 1511 397
HIST 1512 460
HIST 1513 406
HIST 1514 432
HIST 1515 426
HIST 1516 421
HIST 1517 399
HIST 1518 410
HIST 1519 399
HIST 1520 413
HIST 1521 426
HIST 1522 419
HIST 1523 413
HIST 1524 423
HIST 1525 411
HIST 1526 425
HIST 1527 402
HIST 1528 417
HIST 1529 411
HIST 1530 419
HIST 1531 421
HIST 1532 425
HIST 1533 435
HIST 1534 400
HIST 1535 414
HIST 1536 403
HIST 1537 422
HIST 1538 408
HIST 1539 444
HIST 1540 395
HIST 1541 408
HIST 1542 404
HIST 1543 412
HIST 1544 390
HIST 1545 396
HIST 1546 387
HIST 1547 398
HIST 1548 435
HIST 1549 449
HIST 1550 378
HIST 1551 403
HIST 1552 394
HIST 1553 406
HIST 1554 443
HIST 1555 389
HIST 1556 392
HIST 1557 402
HIST 1558 401
HIST 1559 384
HIST 1560 425
HIST 1561 394
HIST 1562 521
HIST 1563 395
HIST 1564 476
HIST 1565 401
HIST 1566 413
HIST 1567 375
HIST 1568 370
HIST 1569 423
HIST 1570 397
HIST 1571 409
HIST 1572 403
HIST 1573 375
HIST 1574 387
HIST 1575 413
HIST 1576 371
HIST 1577 382
HIST 1578 438
HIST 1579 436
HIST 1580 402
HIST 1581 425
HIST 1582 383
HIST 1583 382
HIST 1584 394
HIST 1585 391
HIST 1586 433
HIST 1587 411
HIST 1588 371
HIST 1589 416
HIST 1590 435
HIST 1591 415
HIST 1592 377
HIST 1593 86220
HIST 1594 458
HIST 1595 487
HIST 1596 480
HIST 1597 468
HIST 1598 469
HIST 1599 480
HIST 1600 486
HIST 1601 495
HIST 1602 496
HIST 1603 462
HIST 1604 499
HIST 1605 469
HIST 1606 467
HIST 1607 465
HIST 1608 513
HIST 1609 482
HIST 1610 468
HIST 1611 484
HIST 1612 515
HIST 1613 461
HIST 1614 498
HIST 1615 474
HIST 1616 471
HIST 1617 491
HIST 1618 511
HIST 1619 472
HIST 1620 475
HIST 1621 449
HIST 1622 481
HIST 1623 484
HIST 1624 455
HIST 1625 486
HIST 1626 498
HIST 1627 490
HIST 1628 452
HIST 1629 502
HIST 1630 484
HIST 1631 472
HIST 1632 503
HIST 1633 465
HIST 1634 437
HIST 1635 489
HIST 1636 482
HIST 1637 512
HIST 1638 484
