P55 flags: vacuum=1 nofluct=1 nodelta=0 lowcut=0 killesc=0
RESULT decays=4000000
HIST 179 487
HIST 180 519
HIST 181 540
HIST 182 501
HIST 183 526
HIST 184 575
HIST 185 518
HIST 186 549
HIST 187 599
HIST 188 552
HIST 189 535
HIST 190 632
HIST 191 604
HIST 192 626
HIST 193 604
HIST 194 638
HIST 195 648
HIST 196 651
HIST 197 620
HIST 198 602
HIST 199 590
HIST 200 590
HIST 201 664
HIST 202 616
HIST 203 689
HIST 204 680
HIST 205 618
HIST 206 672
HIST 207 601
HIST 208 665
HIST 209 649
HIST 210 674
HIST 211 688
HIST 212 672
HIST 213 663
HIST 214 662
HIST 215 676
HIST 216 622
HIST 217 670
HIST 218 643
HIST 219 602
HIST 220 649
HIST 221 665
HIST 222 657
HIST 223 674
HIST 224 634
HIST 225 646
HIST 226 647
HIST 227 654
HIST 228 675
HIST 229 636
HIST 230 690
HIST 231 661
HIST 232 651
HIST 233 687
HIST 234 647
HIST 235 673
HIST 236 674
HIST 237 607
HIST 238 646
HIST 239 616
HIST 240 712
HIST 241 631
HIST 242 657
HIST 243 629
HIST 244 623
HIST 245 666
HIST 246 645
HIST 247 639
HIST 248 603
HIST 249 590
HIST 250 612
HIST 251 609
HIST 252 625
HIST 253 596
HIST 254 564
HIST 255 639
HIST 256 631
HIST 257 667
HIST 258 627
HIST 259 556
HIST 260 623
HIST 261 645
HIST 262 597
HIST 263 621
HIST 264 593
HIST 265 612
HIST 266 585
HIST 267 567
HIST 268 580
HIST 269 620
HIST 270 583
HIST 271 584
HIST 272 586
HIST 273 588
HIST 274 583
HIST 275 542
HIST 276 620
HIST 277 552
HIST 278 611
HIST 279 574
HIST 280 587
HIST 281 582
HIST 282 565
HIST 283 603
HIST 284 610
HIST 285 562
HIST 286 589
HIST 287 560
HIST 288 547
HIST 289 544
HIST 290 603
HIST 291 562
HIST 292 535
HIST 293 549
HIST 294 549
HIST 295 536
HIST 296 577
HIST 297 591
HIST 298 537
HIST 299 552
HIST 300 530
HIST 301 499
HIST 302 538
HIST 303 558
HIST 304 548
HIST 305 534
HIST 306 542
HIST 307 589
HIST 308 551
HIST 309 529
HIST 310 503
HIST 311 508
HIST 312 529
HIST 313 541
HIST 314 589
HIST 315 535
HIST 316 514
HIST 317 561
HIST 318 500
HIST 319 530
HIST 320 525
HIST 321 513
HIST 322 485
HIST 323 493
HIST 324 486
HIST 325 520
HIST 326 496
HIST 327 503
HIST 328 483
HIST 329 543
HIST 330 518
HIST 331 486
HIST 332 492
HIST 333 508
HIST 334 539
HIST 335 489
HIST 336 519
HIST 337 521
HIST 338 501
HIST 339 511
HIST 340 516
HIST 341 491
HIST 342 501
HIST 343 515
HIST 344 476
HIST 345 493
HIST 346 525
HIST 347 542
HIST 348 494
HIST 349 498
HIST 350 501
HIST 351 509
HIST 352 491
HIST 353 535
HIST 354 448
HIST 355 463
HIST 356 541
HIST 357 545
HIST 358 495
HIST 359 496
HIST 360 504
HIST 361 486
HIST 362 454
HIST 363 488
HIST 364 503
HIST 365 481
HIST 366 475
HIST 367 527
HIST 368 462
HIST 369 461
HIST 370 485
HIST 371 521
HIST 372 488
HIST 373 456
HIST 374 470
HIST 375 486
HIST 376 499
HIST 377 506
HIST 378 515
HIST 379 465
HIST 380 497
HIST 381 491
HIST 382 500
HIST 383 523
HIST 384 469
HIST 385 521
HIST 386 463
HIST 387 510
HIST 388 458
HIST 389 460
HIST 390 502
HIST 391 463
HIST 392 487
HIST 393 487
HIST 394 476
HIST 395 479
HIST 396 459
HIST 397 413
HIST 398 433
HIST 399 468
HIST 400 446
HIST 401 512
HIST 402 442
HIST 403 470
HIST 404 459
HIST 405 471
HIST 406 451
HIST 407 469
HIST 408 496
HIST 409 479
HIST 410 467
HIST 411 490
HIST 412 512
HIST 413 472
HIST 414 470
HIST 415 476
HIST 416 474
HIST 417 511
HIST 418 471
HIST 419 486
HIST 420 478
HIST 421 499
HIST 422 505
HIST 423 465
HIST 424 494
HIST 425 483
HIST 426 524
HIST 427 479
HIST 428 457
HIST 429 528
HIST 430 509
HIST 431 481
HIST 432 477
HIST 433 504
HIST 434 488
HIST 435 501
HIST 436 512
HIST 437 494
HIST 438 513
HIST 439 528
HIST 440 504
HIST 441 515
HIST 442 525
HIST 443 530
HIST 444 497
HIST 445 512
HIST 446 523
HIST 447 460
HIST 448 541
HIST 449 487
HIST 450 507
HIST 451 521
HIST 452 536
HIST 453 525
HIST 454 565
HIST 455 529
HIST 456 551
HIST 457 564
HIST 458 574
HIST 459 542
HIST 460 588
HIST 461 565
HIST 462 542
HIST 463 603
HIST 464 592
HIST 465 579
HIST 466 548
HIST 467 562
HIST 468 570
HIST 469 581
HIST 470 560
HIST 471 582
HIST 472 555
HIST 473 575
HIST 474 544
HIST 475 493
HIST 476 486
HIST 477 472
HIST 478 366
HIST 479 336
HIST 480 321
HIST 481 288
HIST 482 278
HIST 483 268
HIST 484 286
HIST 485 243
HIST 486 255
HIST 487 229
HIST 488 224
HIST 489 228
HIST 490 207
HIST 491 200
HIST 492 199
HIST 493 210
HIST 494 189
HIST 495 183
HIST 496 200
HIST 497 200
HIST 498 214
HIST 499 161
HIST 500 191
HIST 501 185
HIST 502 159
HIST 503 165
HIST 504 147
HIST 505 156
HIST 506 153
HIST 507 137
HIST 508 146
HIST 509 143
HIST 510 138
HIST 511 138
HIST 512 148
HIST 513 141
HIST 514 132
HIST 515 134
HIST 516 148
HIST 517 132
HIST 518 125
HIST 519 131
HIST 520 133
HIST 521 134
HIST 522 119
HIST 523 126
HIST 524 119
HIST 525 123
HIST 526 102
HIST 527 122
HIST 528 108
HIST 529 121
HIST 530 110
HIST 531 122
HIST 532 104
HIST 533 110
HIST 534 97
HIST 535 96
HIST 536 116
HIST 537 85
HIST 538 109
HIST 539 107
HIST 540 108
HIST 541 100
HIST 542 92
HIST 543 84
HIST 544 113
HIST 545 94
HIST 546 99
HIST 547 76
HIST 548 103
HIST 549 89
HIST 550 97
HIST 551 98
HIST 552 79
HIST 553 92
HIST 554 90
HIST 555 79
HIST 556 93
HIST 557 86
HIST 558 94
HIST 559 86
HIST 560 87
HIST 561 91
HIST 562 85
HIST 563 90
HIST 564 89
HIST 565 79
HIST 566 91
HIST 567 77
HIST 568 86
HIST 569 70
HIST 570 83
HIST 571 62
HIST 572 93
HIST 573 81
HIST 574 99
HIST 575 79
HIST 576 90
HIST 577 89
HIST 578 83
HIST 579 105
HIST 580 89
HIST 581 86
HIST 582 76
HIST 583 82
HIST 584 89
HIST 585 76
HIST 586 85
HIST 587 92
HIST 588 78
HIST 589 74
HIST 590 70
HIST 591 84
HIST 592 86
HIST 593 92
HIST 594 82
HIST 595 73
HIST 596 68
HIST 597 67
HIST 598 79
HIST 599 64
HIST 600 79
HIST 601 56
HIST 602 64
HIST 603 59
HIST 604 71
HIST 605 59
HIST 606 61
HIST 607 61
HIST 608 73
HIST 609 63
HIST 610 50
HIST 611 53
HIST 612 56
HIST 613 69
HIST 614 68
HIST 615 53
HIST 616 63
HIST 617 63
HIST 618 60
HIST 619 72
HIST 620 71
HIST 621 53
HIST 622 70
HIST 623 60
HIST 624 65
HIST 625 51
HIST 626 47
HIST 627 44
HIST 628 51
HIST 629 261
HIST 630 61
HIST 631 67
HIST 632 56
HIST 633 660
HIST 634 78
HIST 635 63
HIST 636 55
HIST 637 56
HIST 638 59
HIST 639 60
HIST 640 53
HIST 641 60
HIST 642 56
HIST 643 51
HIST 644 52
HIST 645 54
HIST 646 60
HIST 647 56
HIST 648 56
HIST 649 48
HIST 650 57
HIST 651 48
HIST 652 65
HIST 653 53
HIST 654 46
HIST 655 54
HIST 656 57
HIST 657 40
HIST 658 46
HIST 659 56
HIST 660 58
HIST 661 43
HIST 662 243190
HISTEND
