scene,phys,body,qk_nodes,d_peak_662,d_q0_662,d_k100_662,d_sum_662,d_peak_1461,d_q0_1461,d_k100_1461,d_sum_1461,d_peak_2614,d_q0_2614,d_k100_2614,d_sum_2614
G1S_denta120_oisn16_160_p24,19,РАЗОШЛОСЬ,142,-0.012892367092842694,-0.11162895412653029,-0.04236950207544554,0.13070790063776094,0.30382929428238725,1.66278685263479,4.973495974012421,0.3680064822225937,-0.19428500537789217,2.561597239127389,6.8388365008004826,0.46578931853409333
G1S_denta120_oisn16_166_p24,19,РАЗОШЛОСЬ,142,-0.02913360509266827,0.2022986792457271,0.6955908956761903,0.06870059533461426,0.15593319949531725,1.1963121385534459,4.226575488873752,0.07023974996744897,0.0680267933872214,2.3848585659852706,7.917129410707702,0.616332999848801
G1S_denta120_oisn16_167_p24,19,РАЗОШЛОСЬ,142,-0.003987425406737355,0.17922259178624333,0.2430701700829374,-0.014808910290098343,0.2106546626801764,1.242486800313758,4.936253622329967,0.14689478731322314,-0.2982175845315793,2.529132491495023,6.756456678934275,0.41044937513485813
G1S_mar1l_coal_046_p24,19,РАЗОШЛОСЬ,140,-0.09664714081600856,0.3298434724890109,0.8632447533292842,-0.13720707330034942,-0.20004426572172163,1.2383077026367317,5.860472403592021,0.4003715858385659,-0.09508815975035612,5.115392149568021,8.194626776551072,1.3521107578635672
G1S_mar1l_oisn06_055_p16,19,РАЗОШЛОСЬ,140,0.05978222064340066,0.1652120188733841,1.75027792928939,-0.21827536831524608,-0.13318804092861125,2.303982544799865,4.52936069989347,0.48065532676306866,-0.19115072870065086,2.9611549588075547,9.606291615149832,0.9234311604422674
G1S_mar1l_oisn06_057_p16,19,РАЗОШЛОСЬ,140,-0.09675054530103866,0.14201825734494467,1.32486765256572,-0.24488083029984287,-0.2062888076317826,2.724243481858113,4.310831248881297,0.5853631524758374,-0.02087519824930384,3.5135363552407206,8.571766317694497,1.0536457231410612
G1S_mar1l_oisn06_057_p24,19,РАЗОШЛОСЬ,142,-0.10860321438258547,0.1877734158193034,0.0959811578058245,0.02582204309922176,0.1472199496453941,1.8916350188395326,3.0642315810738507,0.499603244908875,0.10206992252472791,3.2981467695287314,9.019027542944237,0.7769621233443935
G1S_mar1l_oisn06_062_p16,19,РАЗОШЛОСЬ,140,-0.04026775710829211,1.3915473568067105,2.0299220218742198,0.08152631184763504,-0.025366613603317045,1.9327220798203593,4.9489159358190316,0.2761877415847991,-0.10927484967200307,3.387061190528451,5.836240854774033,0.7316340211647177
G1S_mar1l_oisn06_062_p24,19,РАЗОШЛОСЬ,142,-0.0219048714645953,0.6537609126163302,0.20376103860133554,-0.022279216259135648,0.08827461413709603,2.3032446250890626,3.562719536262593,0.6349673626186547,0.043986289271424894,3.327644535462393,8.459708167665369,0.748824560772321
G1S_mar1l_oisn06_064_p24,19,РАЗОШЛОСЬ,142,0.1090292347806665,-0.14993238046979718,-0.8800636643743198,-0.04669782125177324,0.13279487593746975,2.0365192307279845,4.1211113562798385,0.36935754349995964,-0.06555182999083975,3.3711709713216464,11.166428033443632,0.6135875891156495
G1S_mar1l_oisn06_066_p16,19,РАЗОШЛОСЬ,140,0.013960212198216304,0.5683097593118136,0.844568381752886,0.24494695792909305,-0.037233873253472716,1.4696222147395854,4.8694809270388495,0.3592393967379204,-0.2153926675619089,2.709349027828112,6.53937395307802,0.711054092988328
G1S_mar1l_oisn06_066_p24,19,РАЗОШЛОСЬ,142,0.00745982368153264,0.1655297636112163,0.2836630015882635,-0.09649723423862389,0.07925160407669107,2.287610509812521,4.076778045106577,0.43969771591529927,-0.03956640374975784,3.9876463351951497,10.860939934084236,0.8987845008514128
G1S_mar1l_oisn16_155_p16,19,РАЗОШЛОСЬ,142,-0.019707407202496086,0.04257754248129242,0.17951641588964673,0.08005792780161336,0.06671323146292263,0.8949505399649782,3.153984690817868,0.2224787937086914,0.2025918212995803,1.6027566014637395,7.669013351315779,0.2640105894335054
G1S_mar1l_oisn16_155_p24,19,РАЗОШЛОСЬ,142,-0.007227286637045971,-0.2965988907651318,0.028415827656314008,-0.1002041320101621,0.18138144872039685,0.7505138734288153,3.482509377473453,0.16609659162192258,0.18259968945908422,2.284143316853693,7.735080105230607,0.7197508173785838
G1S_mar1l_oisn16_160_p16,19,РАЗОШЛОСЬ,142,0.02958433961737228,1.0924578006362706,1.4994157320705082,0.20694668780438796,0.09808165156408588,0.8103476110806085,2.906244263777147,0.5186735970324152,0.0035027191465974994,1.2350976790436397,5.95842324419027,0.22008735445504524
G1S_mar1l_oisn16_160_p24,19,РАЗОШЛОСЬ,142,0.11816584536572527,0.6398682720773152,1.2191487678750557,0.1626309915355062,0.05684684239546378,0.6987758773307595,3.9058311147052605,0.24157285772887782,-0.06730517209714293,1.9199037141484965,5.6466962234333895,0.47000008315858377
G1S_mar1l_oisn16_166_p16,19,РАЗОШЛОСЬ,142,-0.09830450716346029,-0.2397634683243055,0.9095081200282351,0.02156719553765285,-0.14051408637747453,0.40204244419339563,2.2573288386021684,0.29617390612901584,-0.1197527613527205,2.1007289471506096,7.952006483601348,0.38594161917309133
G1S_mar1l_oisn16_166_p24,19,РАЗОШЛОСЬ,142,-0.1161049994614971,0.346599982433915,1.6673546215608903,0.09028870493896779,-0.19917786672273285,0.7910592780766335,1.9779876524555595,0.25821449747722713,-0.33273598652351355,1.5318319667378288,7.1883007002214505,0.2848896301856696
G1S_mar1l_oisn16_167_p16,19,РАЗОШЛОСЬ,142,-0.008648157517066046,0.4967134878494761,1.6116184120460897,-0.0608577422761325,-0.08787106523835408,0.3595850909088316,2.4491832344789577,0.36085936081584613,-0.1777802505663395,1.5180504384501248,6.406254512068732,0.13003259657609068
G1S_mar1l_oisn16_167_p24,19,РАЗОШЛОСЬ,142,-0.08748140082077693,-0.2970149683997447,1.06931303780049,-0.09465632027498838,-0.15086190348992945,0.15084794575297433,2.3117223067387505,-0.05303043717622691,-0.20591348089183947,1.4101810427340933,6.093763761029236,0.18971299052936708
G1S_mar1l_risn379_100_p16,19,РАЗОШЛОСЬ,140,-0.06308422523604307,-0.12393220339679267,0.3582706967528049,-0.1635570101180983,0.03539419044205072,1.3316314478963642,4.245819010472385,0.15651310628179704,-0.14754188799517287,2.391691980855848,8.045643485950071,0.6499194155959565
G1S_petri60_oisn06_057_p24,19,РАЗОШЛОСЬ,142,-0.03017705891715794,1.3891426667703488,1.9352851007081506,0.02464888933950693,0.1268859299186298,1.9748199041409675,5.417508489462075,0.2935057517743145,-0.7010678550647409,5.6008749327129514,9.979433796297199,0.7189078059009812
G1S_petri60_oisn06_062_p24,19,РАЗОШЛОСЬ,142,-0.1046993887019787,1.7420319029234799,2.647914243835814,0.03263376072490942,0.07939460274259957,2.682051544811803,6.118364368175544,0.4703472986972601,-0.01683173205426769,5.943287634239991,10.731381055886935,1.0558390467019896
G1S_petri60_oisn06_064_p24,19,РАЗОШЛОСЬ,142,-0.15645851245557063,1.6341425678133792,2.1604813824430913,0.12709903282330792,0.13201965412090733,2.1895805693957326,5.990316090492209,0.22013870715342776,-0.23265304459807457,5.718178348139746,11.047945450111495,1.0080474082051039
G1S_petri60_oisn06_067_p24,19,РАЗОШЛОСЬ,142,-0.17090607103725786,2.206266727419015,2.2454536732140262,0.1943223671230898,-0.008151754712693027,1.826657269956411,4.381635025252129,0.04802027929668995,-0.1182631719314875,5.384390595481259,9.760841106005058,0.6715115618582734
G1S_petri60_oisn10_100_p16,19,РАЗОШЛОСЬ,142,-0.00962843123716306,0.9193150936056327,2.1937032033078285,0.16809350835198522,-0.2684162616986452,1.6574381623754686,5.684803109101866,0.09451933176032323,-0.03891806210329918,5.188168042399521,10.94308618395794,1.110002174228919
G1S_petri60_oisn16_155_p24,19,РАЗОШЛОСЬ,142,0.06687581425286471,0.7240541728772198,1.5267719554344694,0.32601679558605934,-0.1482283033830467,1.2680997160273266,3.6472168031101093,0.28855293179139707,0.37636357303165724,3.9537814631163126,9.458773320009573,0.900021859336575
G1S_petri60_oisn16_160_p24,19,РАЗОШЛОСЬ,142,0.08669318530711845,0.8089452373651884,0.9476500258016163,0.32375271955149554,-0.2639504140092619,1.5754137465617601,5.206288315280627,0.25772206343890325,0.1791273343401123,3.8283372846807495,10.103670534059273,0.7469115430337236
G1S_petri60_oisn16_167_p24,19,РАЗОШЛОСЬ,142,0.13427213759960033,0.7442113126778782,1.1826207971167513,0.2041791165385609,-0.1828560247905564,0.8210837903089852,4.637530114956201,0.05183246347448822,0.24891725487752314,3.7228940508537534,9.554239501975093,0.9186744219595422
G1S_petri60_risn379_100_p16,19,РАЗОШЛОСЬ,140,0.0052481455741215655,0.2236340799223635,1.169293343791633,-0.1262766338332999,0.15077214027714447,2.5402626997131694,6.031092914399072,0.30348510937836526,-0.08362473053904473,5.157709090570983,10.068995714409379,0.9121873976242201
G1S_point25,19,РАЗОШЛОСЬ,140,-0.09514190360944141,0.9601534007533941,0.5341051857600254,0.5329444459494237,0.20107869990437788,3.238793161873188,0.24960676739234078,1.8392764771240522,-0.1749907078792634,0.7535708975374034,8.85533909212073,0.3336252866695588
G1S_point5,19,РАЗОШЛОСЬ,140,-0.10773323281642044,1.4503712802164115,1.9487895592114945,0.16390959353607126,-0.11257806899116485,2.7178043016198083,5.580792424212655,-0.05385375675138748,-0.18949232159241047,2.9737858027719444,10.463761395406014,-0.0287794745803871
RC103_lu_front,19,РАЗОШЛОСЬ,142,-0.01627003817505912,-0.0790436328301336,0.9501230165884111,-0.24294895453201848,0.3662297294322103,4.631262680810599,10.681375469519061,0.11133988983682563,0.08806529370737337,10.65533722947718,24.038459743885674,2.6512598533420917
RC103_marinelli05_kcl,19,РАЗОШЛОСЬ,140,0.011488899522071883,3.9153922544835185,2.361532368830188,1.1378162453095975,-0.8792106185795734,4.7583940314012585,17.79869920533439,-0.26850125156817617,-0.28751323937468154,11.359054433566929,9.28291552717857,5.550688899269529
RC103_point0,19,РАЗОШЛОСЬ,140,0.08585898704418504,1.8549408132114698,2.374921043048306,-0.3678438911074111,-0.14161491848888597,5.385054480562523,15.08036799371939,-0.37130185741358623,-1.8958627114740834,22.162312255911942,31.780725671359498,4.474960935224059
