keV,response
0.000,2.81250000E-005
1.000,9.93750000E-005
2.000,1.10125000E-004
3.000,1.10250000E-004
4.000,1.09125000E-004
5.000,1.24125000E-004
6.000,1.29125000E-004
7.000,1.23125000E-004
8.000,1.27875000E-004
9.000,1.24000000E-004
10.000,1.28000000E-004
11.000,1.18750000E-004
12.000,1.25625000E-004
13.000,1.22750000E-004
14.000,1.19250000E-004
15.000,1.23375000E-004
16.000,1.24750000E-004
17.000,1.20625000E-004
18.000,1.24125000E-004
19.000,1.21000000E-004
20.000,1.19625000E-004
21.000,1.19750000E-004
22.000,1.25625000E-004
23.000,1.26875000E-004
24.000,1.30000000E-004
25.000,1.24000000E-004
26.000,1.23125000E-004
27.000,1.29625000E-004
28.000,1.24750000E-004
29.000,1.26000000E-004
30.000,1.25625000E-004
31.000,1.18750000E-004
32.000,1.23000000E-004
33.000,1.33625000E-004
34.000,1.29250000E-004
35.000,1.26000000E-004
36.000,1.25375000E-004
37.000,1.21625000E-004
38.000,1.34875000E-004
39.000,1.18375000E-004
40.000,1.29375000E-004
41.000,1.27750000E-004
42.000,1.25250000E-004
43.000,1.22375000E-004
44.000,1.19875000E-004
45.000,1.18875000E-004
46.000,1.21375000E-004
47.000,1.27625000E-004
48.000,1.26125000E-004
49.000,1.22375000E-004
50.000,1.30125000E-004
51.000,1.20750000E-004
52.000,1.15750000E-004
53.000,1.24625000E-004
54.000,1.26375000E-004
55.000,1.24625000E-004
56.000,1.23375000E-004
57.000,1.27875000E-004
58.000,1.26375000E-004
59.000,1.24125000E-004
60.000,1.28625000E-004
61.000,1.20125000E-004
62.000,1.24750000E-004
63.000,1.25500000E-004
64.000,1.12625000E-004
65.000,1.26875000E-004
66.000,1.18125000E-004
67.000,1.18125000E-004
68.000,1.17500000E-004
69.000,1.20875000E-004
70.000,1.25125000E-004
71.000,1.21500000E-004
72.000,1.18750000E-004
73.000,1.19250000E-004
74.000,1.18750000E-004
75.000,1.20500000E-004
76.000,1.19875000E-004
77.000,1.23000000E-004
78.000,1.18500000E-004
79.000,1.25000000E-004
80.000,1.22875000E-004
81.000,1.16750000E-004
82.000,1.22125000E-004
83.000,1.23125000E-004
84.000,1.25500000E-004
85.000,1.19250000E-004
86.000,1.20375000E-004
87.000,1.24750000E-004
88.000,1.25500000E-004
89.000,1.22375000E-004
90.000,1.19750000E-004
91.000,1.22500000E-004
92.000,1.27250000E-004
93.000,1.19750000E-004
94.000,1.18375000E-004
95.000,1.17875000E-004
96.000,1.24250000E-004
97.000,1.22500000E-004
98.000,1.21000000E-004
99.000,1.21500000E-004
100.000,1.21125000E-004
101.000,1.18750000E-004
102.000,1.16625000E-004
103.000,1.24125000E-004
104.000,1.19500000E-004
105.000,1.23375000E-004
106.000,1.14625000E-004
107.000,1.21000000E-004
108.000,1.16500000E-004
109.000,1.23750000E-004
110.000,1.17625000E-004
111.000,1.13250000E-004
112.000,1.16000000E-004
113.000,1.17875000E-004
114.000,1.19750000E-004
115.000,1.22500000E-004
116.000,1.28250000E-004
117.000,1.23500000E-004
118.000,1.24875000E-004
119.000,1.24375000E-004
120.000,1.26500000E-004
121.000,1.28250000E-004
122.000,1.20625000E-004
123.000,1.20875000E-004
124.000,1.28500000E-004
125.000,1.25875000E-004
126.000,1.26750000E-004
127.000,1.20500000E-004
128.000,1.25125000E-004
129.000,1.29375000E-004
130.000,1.28625000E-004
131.000,1.30625000E-004
132.000,1.28375000E-004
133.000,1.23875000E-004
134.000,1.23750000E-004
135.000,1.26125000E-004
136.000,1.26625000E-004
137.000,1.27750000E-004
138.000,1.26625000E-004
139.000,1.24500000E-004
140.000,1.24625000E-004
141.000,1.19250000E-004
142.000,1.22500000E-004
143.000,1.32375000E-004
144.000,1.25500000E-004
145.000,1.19750000E-004
146.000,1.24125000E-004
147.000,1.19125000E-004
148.000,1.27500000E-004
149.000,1.18125000E-004
150.000,1.27250000E-004
151.000,1.28000000E-004
152.000,1.23875000E-004
153.000,1.25000000E-004
154.000,1.27250000E-004
155.000,1.31250000E-004
156.000,1.30000000E-004
157.000,1.23000000E-004
158.000,1.23000000E-004
159.000,1.24125000E-004
160.000,1.20625000E-004
161.000,1.23125000E-004
162.000,1.25750000E-004
163.000,1.27000000E-004
164.000,1.26625000E-004
165.000,1.21750000E-004
166.000,1.19375000E-004
167.000,1.22750000E-004
168.000,1.21875000E-004
169.000,1.19625000E-004
170.000,1.25500000E-004
171.000,1.26125000E-004
172.000,1.23375000E-004
173.000,1.26125000E-004
174.000,1.19625000E-004
175.000,1.23375000E-004
176.000,1.19875000E-004
177.000,1.19250000E-004
178.000,1.22000000E-004
179.000,1.30625000E-004
180.000,1.25625000E-004
181.000,1.29250000E-004
182.000,1.34625000E-004
183.000,1.24875000E-004
184.000,1.33125000E-004
185.000,1.39875000E-004
186.000,1.42875000E-004
187.000,1.39250000E-004
188.000,1.42000000E-004
189.000,1.36500000E-004
190.000,1.43250000E-004
191.000,1.45500000E-004
192.000,1.45125000E-004
193.000,1.52625000E-004
194.000,1.49000000E-004
195.000,1.56375000E-004
196.000,1.61500000E-004
197.000,1.54125000E-004
198.000,1.52500000E-004
199.000,1.50125000E-004
200.000,1.55000000E-004
201.000,1.61875000E-004
202.000,1.51875000E-004
203.000,1.54375000E-004
204.000,1.59000000E-004
205.000,1.59625000E-004
206.000,1.66000000E-004
207.000,1.68125000E-004
208.000,1.65500000E-004
209.000,1.56125000E-004
210.000,1.59875000E-004
211.000,1.71875000E-004
