# П94 фаза 5 — цена: мкс/историю ВЫКЛ/ВКЛ, одно зерно, проба однопоточная; гнать ПОСЛЕДОВАТЕЛЬНО при свободной машине.
ours;RC103_point0_p55;1460.82;10000000;t_off;
ours;RC103_point0_p55;1460.82;10000000;t_on;--eltr=1
ours;AS80_th_disk;2614.511;2000000;t_off;
ours;AS80_th_disk;2614.511;2000000;t_on;--eltr=1
ours;RC103_point0_p55;59.541;10000000;t_off;
ours;RC103_point0_p55;59.541;10000000;t_on;--eltr=1
