# П94 — арбитр умолчанием (с возвратом e-) для связок, которых нет в handover/p92-m12/g4 и p55-a72/g4: живая сцена RC103 (зазор 3.5 мм) при 662 и 59.5.
g4;RC103_point0;661.657;40000000;def;
g4;RC103_point0;59.541;40000000;def;
