# П92 фаза 2б — рычаг fullcarry у арбитра (наше приближение «занесённый электрон отдаёт весь остаток») на сцене П55
g4;RC103_point0_p55;1460.82;20000000;fullcarry;fullcarry
g4;RC103_point0_p55;661.657;20000000;fullcarry;fullcarry
