energy_kev,q2,q4,dq2,dq4,q2t,q4t,dq2t,dq4t,eps_peak,eps_total,histories
4.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000
5.235482400084577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000
5.482055192319074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000
5.74024069513576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000
6.010585826326507,0.928614964908818,0.7874233356199538,0.026398523568192014,0.07405594972648415,0.9283042992958241,0.7865264978278874,0.026459584063098524,0.07424094540113944,9.450661745106094e-33,9.482142968301282e-33,3000000
6.293663261586049,0.9539501755571147,0.85454733975447,0.0005193264630446409,0.001415631791691118,0.953976871608227,0.8546199130116438,0.0005099200731813496,0.0013900203949124312,1.7797912045734812e-27,1.812974930118369e-27,3000000
6.590072647618532,0.9418676133022311,0.8195266095357067,0.0008140075181477378,0.0019839405357091793,0.9418908519618324,0.8195867394829832,0.0007999452416186789,0.0019497404757896767,2.5271716381326084e-24,2.5719565995480474e-24,3000000
6.900441872377121,0.935786029843706,0.801447975323537,0.00022009169703522647,0.0006350107151269659,0.9357705210147294,0.8013998402711807,0.00021676776906902622,0.0006254483976362104,1.435536606601605e-21,1.4584197357485534e-21,3000000
7.225428395127418,0.9278366104709722,0.7786002211979522,0.00023317342931530231,0.0006345764649517921,0.9276587740835177,0.7780891285792958,0.0002739000310716001,0.000756519887482626,3.719391641667151e-19,3.779695572762178e-19,3000000
7.5657206391521905,0.9194259507223661,0.754680902606416,0.00028573725040545575,0.0007766314514198704,0.9193780561792557,0.75454835827702,0.0002853860323954145,0.0007758236869442555,4.895105751295514e-17,4.966041873726714e-17,3000000
7.922039450047588,0.9108609006696788,0.7306494882169653,0.0002512479281489565,0.0006757060385867178,0.9108501266771377,0.7306243499840634,0.00024818668987518515,0.0006674743874247728,3.553865192433554e-15,3.601154707587306e-15,3000000
8.295139622699972,0.9018301957347692,0.7050790593223589,0.00025920611005278546,0.0010121309075532224,0.9018233209075087,0.7050647805360468,0.0002561301152099993,0.0010000274523345246,1.6346199708294372e-13,1.6542662888653656e-13,3000000
8.685811500177985,0.8934022994591794,0.6823553134526044,0.0007914995576693914,0.0020947125501009083,0.893348152199124,0.6822046242352868,0.0007835912572117616,0.002073951411886435,4.589311433218339e-12,4.642791139279352e-12,3000000
9.094882647926815,0.884609842092141,0.658165566851398,0.0009539818280904271,0.0026445304945190767,0.8842825027406385,0.6573477575623627,0.0009887583771334496,0.0027170068986092488,8.599485954371292e-11,8.702351575131501e-11,3000000
9.523219606811091,0.8761199234600455,0.6353633900550868,0.0006086572645405809,0.0016169045965592256,0.8760717035776067,0.6352415625441155,0.0006037442063382207,0.0016034817714222506,1.1204863387498966e-09,1.132142910985463e-09,3000000
9.971729728719973,0.882728734224782,0.6553656154613464,0.010350867493121328,0.029158491359965004,0.882583528509986,0.6549591567518425,0.010285176029882848,0.028973122914017248,1.2379766149126813e-08,1.2479851481295826e-08,3000000
10.441363098622718,0.8589399440922043,0.5913149932843603,0.004767519011054086,0.011810524575634604,0.8589155976530805,0.5912213529709255,0.004723535169151405,0.011701393259413497,8.086452774731173e-08,8.161407660958448e-08,3000000
10.933114547146362,0.8530624341049143,0.5738703587220523,0.0009765122434153271,0.002435843215677867,0.8530384857567114,0.5738089000158597,0.0009686411043215269,0.0024162138396132825,4.484817355461847e-07,4.5213964366034487e-07,3000000
11.44802575793869,0.8469236145688247,0.5578381234960701,0.000641922385712644,0.0017031942917077815,0.8468982171312672,0.5577714481003723,0.0006370174616622513,0.0016901996473936297,2.068273359185782e-06,2.0846288860569607e-06,3000000
11.987187474280585,0.841171546466057,0.5425146341876579,0.0003281542169535457,0.0008627984296955309,0.8410609655774566,0.5422196735566407,0.0003285444959121834,0.0008635940623202693,7.718529021567465e-06,7.779996088971664e-06,3000000
12.551741809622062,0.836127836139119,0.5294853460293389,0.00022094847214217488,0.0005808193098719885,0.8361043151382485,0.5294219249858177,0.0002202255351247793,0.0005791520142811609,2.4699705230948927e-05,2.4884160020040046e-05,3000000
13.142884666936412,0.8321283637606242,0.5189095965330928,0.00015174726032485128,0.0003996688214461457,0.8321147287583402,0.5188770629610617,0.00015119291571706432,0.00039825590740226083,6.819142012292355e-05,6.865916493159646e-05,3000000
13.76186827201741,0.8279059464493514,0.5079317434618319,0.00011882716263913895,0.0003122360783211995,0.8278585607292401,0.5078119761335408,0.00011876621554811787,0.00031198089420704793,0.00016555918452763841,0.00016664695713234084,3000000
14.410003826085903,0.8243841662198119,0.49878187312772065,9.967095058735509e-05,0.00026176812031036806,0.8243397993323421,0.49867054451418547,9.953327601160121e-05,0.0002613630093462917,0.0003592736619320512,0.0003615344069406145,3000000
15.088664283324842,0.8213856768086455,0.4910171250603869,8.991414090633844e-05,0.00023622695727418876,0.8213476393677852,0.49091928015684355,8.973181006018286e-05,0.00023574274944824177,0.0007079408862320519,0.0007122677851511177,3000000
15.799287259226391,0.8187810039914567,0.484222446225596,8.415508292249341e-05,0.00022084749172080801,0.8187303396537949,0.48409374429358437,8.400482708665076e-05,0.00022043370924731455,0.0012657951169394138,0.0012731989994842947,3000000
16.543378075912063,0.8165231832290972,0.47836958823188375,8.087578763738758e-05,0.00021202241840780916,0.8164844928800031,0.4782751780718949,8.075429678895507e-05,0.00021168547311739504,0.0021091400359683887,0.0021211703231108405,3000000
17.322512950876536,0.8143680508631693,0.4728279556223603,7.898337566160856e-05,0.00020666640138473032,0.8143161430166228,0.47269996579425966,7.886711697522268e-05,0.00020634593987898554,0.0032952448352237436,0.0033136886939360843,3000000
18.138342335910256,0.8127224084791826,0.46857552551903403,7.776259528003504e-05,0.0002031556431569582,0.8126578740010539,0.46841832807265393,7.7649276054856e-05,0.00020283943357298122,0.004870579638802629,0.004897836293221731,3000000
18.992594413273427,0.8108482579936056,0.4637143330065689,7.693583096443412e-05,0.00020066597606318903,0.8107519440312777,0.4634820170235662,7.682991087589384e-05,0.00020036326159274327,0.006857626694033021,0.006897602758861849,3000000
19.887078756527544,0.8097724048729589,0.46095054957357784,7.63958168789541e-05,0.00019903297937245765,0.8096629865390277,0.46069146468127287,7.629505745841743e-05,0.00019874106283259877,0.00924533938980305,0.00930042368298135,3000000
20.82369016377917,0.8086628950013988,0.45805378451437856,7.594769691284591e-05,0.00019765531107787264,0.8085032880948316,0.4576721587629455,7.584473020133614e-05,0.0001973499989534888,0.01181062837013584,0.01188614839112089,3000000
21.80441267145604,0.8077112679376917,0.4555964837787192,7.566624281572361e-05,0.00019674678131179201,0.8075179485845873,0.4551384036775703,7.555964925309523e-05,0.00019642977340387352,0.014619313224807055,0.014722363011323068,3000000
22.831323757117847,0.8069037010273375,0.4535056946572792,7.543553864409651e-05,0.00019597787536295298,0.8066434269988308,0.4528891500944019,7.532756390532816e-05,0.000195644139334936,0.017653925650240036,0.01779269547048847,3000000
23.90659874020468,0.8064196152799281,0.45222015359175094,7.523437429350921e-05,0.00019532771233852288,0.8060960242674614,0.4514535507178887,7.510915728165347e-05,0.00019494559478768593,0.020828353696102527,0.021014967078230643,3000000
