ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th
15,-9.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,-8.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,-8.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,-8.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,-7.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,-7.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,-7.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,-6.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,-6.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,-5.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,-5.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,-5.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,-4.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
28,-4.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
29,-3.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
30,-3.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31,-3.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32,-2.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33,-2.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,-1.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,-1.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36,-1.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
37,-0.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38,-0.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39,-0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
40,0.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
41,0.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
42,1.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
43,1.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
44,1.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
45,2.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
46,2.667,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
47,3.055,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
48,3.443,3.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
49,3.831,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
50,4.219,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
51,4.607,10.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
52,4.995,26.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
53,5.383,127.000,127.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
54,5.771,311.000,311.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
55,6.159,737.000,737.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
56,6.546,1450.000,1450.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
57,6.934,2364.000,2364.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
58,7.322,3394.000,3394.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
59,7.709,4470.000,4470.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,8.097,5383.000,5383.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61,8.484,6564.000,6564.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,8.872,6926.000,6926.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,9.259,7652.000,7652.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,9.647,8332.000,8332.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,10.034,8522.000,8522.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,10.421,8824.000,8824.000,8653.453,8653.453,3076.125,2107.529,1772.627,442.981,138.060,22.516,3.354,1.395,948.357,140.456
67,10.809,8972.000,8972.000,8770.363,8770.363,3117.684,2136.002,1796.576,448.966,139.925,22.820,3.399,1.414,961.170,142.354
68,11.196,9052.000,9052.000,8869.346,8869.346,3152.870,2160.109,1816.852,454.033,141.504,23.078,3.437,1.430,972.018,143.961
69,11.583,9138.000,9138.000,8986.546,8986.546,3194.532,2188.653,1840.860,460.032,143.374,23.383,3.483,1.448,984.862,145.863
70,11.970,9488.000,9488.000,9135.099,9135.099,3247.340,2224.832,1871.291,467.637,145.744,23.769,3.540,1.472,1001.142,148.274
71,12.357,9466.000,9466.000,9301.719,9301.719,3306.570,2265.412,1905.422,476.166,148.403,24.203,3.605,1.499,1019.403,150.979
72,12.744,9516.000,9516.000,9467.606,9467.606,3365.539,2305.814,1939.403,484.658,151.049,24.634,3.669,1.526,1037.583,153.671
73,13.131,9793.000,9793.000,9626.795,9626.795,3422.128,2344.584,1972.012,492.808,153.589,25.048,3.731,1.552,1055.029,156.255
74,13.518,9911.000,9911.000,9785.634,9785.634,3478.592,2383.269,2004.550,500.939,156.123,25.462,3.793,1.577,1072.436,158.833
75,13.905,9953.000,9953.000,9950.350,9950.350,3537.145,2423.385,2038.292,509.371,158.751,25.890,3.856,1.604,1090.488,161.507
76,14.292,10297.000,10297.000,10119.012,10119.012,3597.101,2464.462,2072.841,518.005,161.442,26.329,3.922,1.631,1108.972,164.244
77,14.679,10182.000,10182.000,10284.606,10284.606,3655.966,2504.792,2106.763,526.482,164.084,26.760,3.986,1.658,1127.120,166.932
78,15.066,10282.000,10282.000,10442.598,10442.596,3712.128,2543.270,2139.126,534.571,166.604,27.171,4.047,1.683,1144.435,169.496
79,15.453,10817.000,10817.000,10593.744,10593.739,3765.856,2580.081,2170.087,542.312,169.016,27.564,4.106,1.707,1160.999,171.950
80,15.839,10745.000,10745.000,10740.536,10740.521,3818.034,2615.829,2200.155,549.836,171.358,27.946,4.163,1.731,1177.085,174.332
81,16.226,10853.000,10853.000,10882.846,10882.803,3868.613,2650.482,2229.301,557.147,173.628,28.317,4.218,1.754,1192.678,176.642
82,16.613,10843.000,10843.000,11017.867,11017.750,3916.583,2683.348,2256.944,564.129,175.781,28.668,4.270,1.776,1207.467,178.832
83,16.999,11139.000,11139.000,11143.688,11143.385,3961.244,2713.946,2282.680,570.747,177.785,28.995,4.319,1.796,1221.236,180.871
84,17.386,11242.000,11242.000,11262.108,11261.357,4003.181,2742.678,2306.846,577.233,179.667,29.301,4.365,1.815,1234.165,182.786
85,17.772,11175.000,11175.000,11377.810,11376.038,4043.948,2770.608,2330.339,584.124,181.497,29.600,4.409,1.834,1246.733,184.647
86,18.159,11422.000,11422.000,11495.139,11491.152,4084.869,2798.644,2353.919,592.232,183.333,29.899,4.454,1.852,1259.349,186.516
87,18.545,11563.000,11563.000,11615.703,11607.137,4126.100,2826.893,2377.679,602.744,185.184,30.201,4.499,1.871,1272.061,188.398
88,18.931,11659.000,11659.000,11738.491,11720.928,4166.553,2854.608,2400.990,617.560,187.000,30.497,4.543,1.889,1284.532,190.246
89,19.318,11704.000,11704.000,11861.507,11827.123,4204.308,2880.475,2422.747,639.805,188.694,30.774,4.584,1.906,1296.172,191.969
90,19.704,11703.000,11703.000,11982.830,11918.529,4236.811,2902.743,2441.476,674.375,190.153,31.012,4.619,1.921,1306.192,193.454
91,20.090,11824.000,11824.000,12100.172,11985.254,4260.548,2919.006,2455.155,728.359,191.218,31.185,4.645,1.932,1313.510,194.537
92,20.477,11806.000,11806.000,12209.755,12013.364,4270.573,2925.875,2460.932,811.184,191.668,31.259,4.656,1.936,1316.601,194.995
93,20.863,11850.000,11850.000,12305.923,11984.753,4260.458,2918.944,2455.103,934.352,191.214,31.185,4.645,1.932,1313.482,194.533
94,21.249,12158.000,12158.000,12382.224,11879.170,4223.013,2893.290,2433.526,1110.595,189.534,30.911,4.604,1.915,1301.939,192.824
95,21.635,12337.000,12337.000,12433.636,11678.161,4151.693,2844.427,2392.427,1352.368,186.333,30.389,4.526,1.882,1279.951,189.567
96,22.021,12386.000,12386.000,12459.059,11369.879,4042.297,2769.477,2329.387,1669.780,181.423,29.588,4.407,1.833,1246.224,184.572
97,22.407,12210.000,12210.000,12463.265,10953.537,3894.556,2668.256,2244.251,2068.322,174.792,28.506,4.246,1.766,1200.676,177.826
98,22.793,12614.000,12614.000,12457.687,10442.289,3713.150,2543.970,2139.715,2546.934,166.650,27.179,4.048,1.684,1144.750,169.543
99,23.179,12825.000,12825.000,12459.602,9863.481,3507.799,2403.279,2021.381,3096.951,157.434,25.676,3.824,1.590,1081.441,160.167
100,23.565,12684.000,12684.000,12489.464,9255.656,3292.199,2255.566,1897.140,3702.270,147.758,24.097,3.589,1.493,1014.972,150.322
101,23.951,12799.000,12799.000,12566.631,8662.605,3081.910,2111.492,1775.961,4340.717,138.320,22.558,3.360,1.397,950.141,140.721
102,24.336,13128.000,13128.000,12704.452,8125.836,2891.687,1981.166,1666.344,4986.262,129.782,21.166,3.153,1.311,891.496,132.035
103,24.722,12854.000,12854.000,12906.182,7677.586,2732.997,1872.443,1574.899,5611.550,122.660,20.004,2.980,1.239,842.572,124.789
104,25.108,13003.000,13003.000,13163.116,7336.352,2612.429,1789.839,1505.421,6190.292,117.249,19.122,2.848,1.185,805.402,119.284
105,25.494,13072.000,13072.000,13455.679,7105.964,2531.363,1734.299,1458.706,6699.228,113.610,18.528,2.760,1.148,780.409,115.582
106,25.879,12846.000,12846.000,13757.178,6977.942,2486.800,1703.768,1433.027,7119.670,111.610,18.202,2.711,1.128,766.671,113.548
107,26.265,13108.000,13108.000,14039.105,6935.847,2472.906,1694.249,1425.020,7438.682,110.987,18.101,2.696,1.121,762.387,112.913
108,26.650,13173.000,13173.000,14276.503,6960.045,2482.699,1700.958,1430.664,7649.940,111.426,18.172,2.707,1.126,765.406,113.360
109,27.036,13228.000,13228.000,14452.048,7031.580,2509.431,1719.272,1446.068,7754.137,112.626,18.368,2.736,1.138,773.648,114.581
110,27.421,13239.000,13239.000,14558.055,7134.552,2547.430,1745.306,1467.965,7758.721,114.331,18.646,2.777,1.155,785.362,116.316
111,27.807,13308.000,13308.000,14596.285,7257.008,2592.429,1776.135,1493.894,7676.847,116.351,18.975,2.826,1.175,799.235,118.371
112,28.192,13317.000,13317.000,14576.016,7390.764,2641.498,1809.751,1522.169,7525.613,118.553,19.335,2.880,1.198,814.362,120.611
113,28.578,13417.000,13417.000,14511.182,7530.665,2692.790,1844.887,1551.721,7323.890,120.855,19.710,2.936,1.221,830.172,122.953
114,28.963,13206.000,13206.000,14417.430,7673.706,2745.227,1880.800,1581.927,7090.211,123.207,20.094,2.993,1.245,846.332,125.346
115,29.348,13494.000,13494.000,14309.706,7818.255,2798.231,1917.085,1612.447,6841.085,125.584,20.481,3.051,1.269,862.660,127.764
116,29.733,13687.000,13687.000,14200.687,7963.485,2851.525,1953.538,1643.107,6589.966,127.972,20.871,3.109,1.293,879.064,130.194
117,30.119,13789.000,13789.000,14100.033,8109.006,2905.012,1990.060,1673.825,6346.850,130.365,21.261,3.167,1.317,895.498,132.628
118,30.504,14102.000,14102.000,14014.289,8254.644,2958.714,2026.608,1704.565,6118.366,132.759,21.651,3.225,1.341,911.944,135.063
119,30.889,14281.000,14281.000,13947.189,8400.326,3012.761,2063.164,1735.312,5908.161,135.154,22.042,3.283,1.365,928.394,137.500
120,31.274,14254.000,14254.000,13900.159,8546.025,3067.411,2099.722,1766.061,5717.419,137.548,22.432,3.341,1.390,944.844,139.936
121,31.659,14569.000,14569.000,13872.911,8691.728,3123.108,2136.281,1796.811,5545.409,139.943,22.823,3.400,1.414,961.295,142.373
122,32.044,14611.000,14611.000,13864.040,8837.433,3180.573,2172.842,1827.561,5390.004,142.338,23.214,3.458,1.438,977.747,144.809
123,32.429,14843.000,14843.000,13871.576,8983.139,3240.928,2209.405,1858.314,5248.110,144.734,23.604,3.516,1.462,994.200,147.246
124,32.814,14901.000,14901.000,13893.456,9128.845,3305.863,2245.972,1889.071,5115.970,147.129,23.995,3.574,1.486,1010.655,149.683
125,33.199,15449.000,15449.000,13927.869,9274.551,3377.835,2282.544,1919.831,4989.315,149.525,24.386,3.632,1.511,1027.112,152.120
126,33.584,15651.000,15651.000,13973.468,9420.257,3460.292,2319.122,1950.597,4863.346,151.921,24.776,3.691,1.535,1043.571,154.558
127,33.968,15930.000,15930.000,14114.669,9651.187,3588.506,2376.694,1999.020,4736.076,155.692,25.391,3.782,1.573,1069.478,158.395
128,34.353,16137.000,16137.000,14265.937,9882.116,3737.774,2434.287,2047.461,4597.769,159.465,26.007,3.874,1.611,1095.394,162.233
129,34.738,16513.000,16513.000,14427.346,10113.046,3915.077,2491.900,2095.919,4441.518,163.239,26.622,3.965,1.649,1121.319,166.073
130,35.122,16529.000,16529.000,14599.195,10343.975,4127.746,2549.536,2144.396,4260.287,167.015,27.238,4.057,1.687,1147.254,169.914
131,35.507,16775.000,16775.000,14781.845,10574.904,4382.043,2607.194,2192.892,4048.173,170.792,27.854,4.149,1.726,1173.199,173.757
132,35.892,17204.000,17204.000,14975.575,10805.834,4681.096,2664.876,2241.408,3802.324,174.571,28.470,4.241,1.764,1199.156,177.601
133,36.276,17341.000,17341.000,15180.468,11036.763,5022.761,2722.584,2289.946,3524.963,178.351,29.087,4.333,1.803,1225.123,181.447
134,36.661,17769.000,17769.000,15396.343,11267.693,5398.492,2780.320,2338.507,3224.452,182.133,29.704,4.424,1.841,1251.103,185.295
135,37.045,18033.000,18033.000,15622.728,11498.622,5794.228,2838.084,2387.092,2914.375,185.917,30.321,4.516,1.881,1277.097,189.144
136,37.430,18336.000,18336.000,15858.865,11729.552,6193.341,2895.880,2435.704,2610.597,189.703,30.938,4.608,1.920,1303.104,192.996
137,37.814,18481.000,18481.000,16103.746,11960.481,6580.397,2953.708,2484.343,2327.538,193.491,31.556,4.700,1.961,1329.126,196.850
138,38.198,18616.000,18616.000,16356.163,12191.411,6944.021,3011.571,2533.011,2075.362,197.282,32.174,4.792,2.002,1355.163,200.706
139,38.583,18676.000,18676.000,16614.768,12422.340,7277.913,3069.471,2581.710,1859.017,201.075,32.793,4.885,2.045,1381.217,204.565
140,38.967,18602.000,18602.000,16878.125,12653.270,7580.222,3127.408,2630.441,1678.911,204.870,33.412,4.977,2.090,1407.288,208.426
141,39.351,18811.000,18811.000,17144.751,12884.199,7852.134,3185.386,2679.205,1532.373,208.668,34.031,5.069,2.137,1433.377,212.290
142,39.736,18708.000,18708.000,17413.145,13115.128,8096.412,3243.403,2728.003,1415.135,212.469,34.651,5.161,2.187,1459.484,216.157
143,40.120,18515.000,18515.000,17681.804,13346.058,8316.316,3301.463,2776.836,1322.430,216.272,35.271,5.254,2.242,1485.610,220.026
144,40.504,18239.000,18239.000,17949.225,13576.987,8514.944,3359.564,2825.704,1249.655,220.078,35.892,5.346,2.303,1511.755,223.898
145,40.888,18240.000,18240.000,18213.919,13807.917,8694.926,3417.708,2874.607,1192.687,223.887,36.513,5.439,2.372,1537.919,227.773
146,41.272,17933.000,17933.000,18474.427,14038.846,8858.346,3475.896,2923.546,1147.982,227.698,37.135,5.531,2.451,1564.102,231.651
147,41.656,17818.000,17818.000,18729.355,14269.776,9006.797,3534.127,2972.520,1112.549,231.513,37.757,5.624,2.542,1590.304,235.531
148,42.040,17644.000,17644.000,18977.428,14500.705,9141.497,3592.402,3021.528,1083.892,235.330,38.379,5.717,2.649,1616.526,239.415
149,42.424,18054.000,18054.000,19217.561,14731.635,9263.431,3650.723,3070.570,1059.938,239.149,39.002,5.809,2.776,1642.769,243.300
150,42.808,17399.000,17399.000,19448.943,14962.564,9373.490,3709.093,3119.643,1038.978,242.971,39.626,5.902,2.925,1669.032,247.189
151,43.192,17554.000,17554.000,19671.106,15193.494,9472.576,3767.518,3168.747,1019.631,246.795,40.249,5.995,3.100,1695.319,251.079
152,43.575,17580.000,17580.000,19883.999,15424.423,9561.693,3826.008,3217.882,1000.826,250.622,40.873,6.088,3.304,1721.633,254.972
153,43.959,17673.000,17673.000,20088.025,15655.352,9641.983,3884.581,3267.046,981.797,254.450,41.498,6.181,3.540,1747.982,258.867
154,44.343,17679.000,17679.000,20284.050,15886.282,9714.742,3943.268,3316.242,962.071,258.280,42.122,6.274,3.808,1774.377,262.764
155,44.727,17821.000,17821.000,20473.376,16117.211,9781.388,4002.114,3365.471,941.464,262.112,42.747,6.367,4.110,1800.838,266.662
156,45.110,18283.000,18283.000,20657.683,16348.141,9843.418,4061.189,3414.741,920.051,265.946,43.372,6.460,4.444,1827.395,270.562
157,45.494,18237.000,18237.000,20838.933,16579.070,9902.339,4120.597,3464.064,898.133,269.780,43.998,6.554,4.809,1854.091,274.463
158,45.878,18417.000,18417.000,21019.264,16810.000,9959.590,4180.484,3513.459,876.177,273.617,44.623,6.647,5.203,1880.991,278.366
159,46.261,18847.000,18847.000,21200.868,17040.929,10016.462,4241.057,3562.958,854.762,277.454,45.249,6.740,5.621,1908.186,282.270
160,46.645,18944.000,18944.000,21385.878,17271.859,10074.009,4302.597,3612.610,834.512,281.293,45.875,6.833,6.060,1935.804,286.175
161,47.028,19639.000,19639.000,21576.258,17502.788,10132.971,4365.473,3662.484,816.045,285.133,46.502,6.927,6.517,1964.015,290.082
162,47.412,19968.000,19968.000,21773.730,17733.717,10193.708,4430.161,3712.683,799.921,288.975,47.128,7.020,6.986,1993.046,293.990
163,47.795,20295.000,20295.000,21979.716,17964.647,10256.143,4497.255,3763.350,786.619,292.818,47.755,7.113,7.464,2023.186,297.899
164,48.178,20597.000,20597.000,22195.316,18195.576,10319.743,4567.463,3814.679,776.506,296.664,48.382,7.207,7.947,2054.799,301.810
165,48.562,20833.000,20833.000,22421.314,18426.506,10383.527,4641.601,3866.926,769.840,300.513,49.009,7.300,8.429,2088.328,305.723
166,48.945,21630.000,21630.000,22658.210,18657.435,10446.112,4720.555,3920.420,766.763,304.365,49.636,7.393,8.907,2124.299,309.637
167,49.328,22056.000,22056.000,22906.255,18888.365,10505.816,4805.225,3975.561,767.309,308.223,50.264,7.487,9.377,2163.315,313.554
168,49.711,22141.000,22141.000,23165.512,19119.294,10560.789,4896.438,4032.825,771.411,312.087,50.893,7.581,9.837,2206.052,317.474
169,50.094,22787.000,22787.000,23435.900,19350.224,10609.200,4994.852,4092.743,778.907,315.960,51.522,7.674,10.286,2253.232,321.396
170,50.478,23014.000,23014.000,23717.237,19581.153,10649.424,5100.832,4155.880,789.551,319.844,52.151,7.768,10.726,2305.608,325.321
171,50.861,23528.000,23528.000,24009.264,19812.083,10680.243,5214.356,4222.796,803.015,323.745,52.781,7.862,11.163,2363.919,329.250
172,51.244,24143.000,24143.000,24311.655,20043.012,10700.994,5334.939,4293.996,818.905,327.668,53.411,7.956,11.607,2428.858,333.182
173,51.627,24495.000,24495.000,24624.011,20273.941,10711.664,5461.615,4369.891,836.774,331.618,54.043,8.050,12.075,2501.024,337.118
174,52.010,24988.000,24988.000,24945.842,20504.871,10712.898,5592.976,4450.742,856.137,335.604,54.675,8.144,12.588,2580.877,341.058
175,52.393,25385.000,25385.000,25276.545,20735.800,10705.924,5727.275,4536.638,876.497,339.636,55.309,8.238,13.174,2668.705,345.003
176,52.776,25583.000,25583.000,25615.378,20966.730,10692.413,5862.568,4627.473,897.369,343.724,55.944,8.332,13.866,2764.587,348.952
177,53.159,26052.000,26052.000,25961.456,21197.659,10674.293,5996.878,4722.952,918.302,347.883,56.580,8.427,14.698,2868.382,352.906
178,53.541,26719.000,26719.000,26313.751,21428.589,10653.572,6128.344,4822.608,938.900,352.127,57.219,8.521,15.712,2979.724,356.866
179,53.924,26860.000,26860.000,26671.117,21659.518,10632.175,6255.349,4925.829,958.835,356.472,57.860,8.616,16.946,3098.042,360.832
180,54.307,26966.000,26966.000,27032.333,21890.448,10611.826,6376.602,5031.897,977.855,360.935,58.505,8.711,18.440,3222.594,364.803
181,54.690,27456.000,27456.000,27396.169,22121.377,10593.985,6491.182,5140.020,995.785,365.536,59.155,8.806,20.231,3352.522,368.781
182,55.072,27988.000,27988.000,27761.459,22352.307,10579.820,6598.542,5249.370,1012.519,370.293,59.810,8.901,22.350,3486.919,372.766
183,55.455,28611.000,28611.000,28127.188,22583.236,10570.218,6698.483,5359.118,1028.018,375.226,60.474,8.996,24.821,3624.905,376.758
184,55.838,28675.000,28675.000,28492.577,22814.165,10565.807,6791.113,5468.460,1042.299,380.354,61.147,9.091,27.659,3765.714,380.758
185,56.220,28612.000,28612.000,28857.174,23045.095,10567.002,6876.795,5576.650,1055.420,385.693,61.833,9.187,30.865,3908.785,384.768
186,56.603,29249.000,29249.000,29220.927,23276.024,10574.033,6956.083,5683.017,1067.473,391.258,62.535,9.283,34.428,4053.850,388.789
187,56.985,29792.000,29792.000,29584.268,23506.954,10586.983,7029.672,5786.996,1078.573,397.059,63.258,9.379,38.314,4201.030,392.824
188,57.368,29847.000,29847.000,29948.188,23737.883,10605.815,7098.344,5888.135,1088.849,403.101,64.008,9.475,42.474,4350.929,396.875
189,57.750,30501.000,30501.000,30314.320,23968.813,10630.393,7162.918,5986.120,1098.435,409.385,64.790,9.571,46.835,4504.741,400.948
190,58.132,30199.000,30199.000,30462.270,23976.976,10581.744,7168.546,6033.880,1099.044,412.239,65.015,9.578,51.271,4639.446,401.322
191,58.515,30928.000,30928.000,30618.037,23985.139,10538.340,7171.672,6078.292,1099.221,415.307,65.288,9.586,55.700,4782.717,401.730
192,58.897,31547.000,31547.000,30785.853,23993.302,10499.847,7173.033,6119.504,1099.082,418.564,65.619,9.593,59.988,4938.253,402.184
193,59.279,32113.000,32113.000,30971.126,24001.465,10465.897,7173.301,6157.837,1098.732,421.978,66.019,9.601,63.992,5110.883,402.700
194,59.662,32166.000,32166.000,31180.633,24009.628,10436.107,7173.079,6193.784,1098.264,425.507,66.498,9.609,67.559,5306.741,403.300
195,60.044,32827.000,32827.000,31422.733,24017.791,10410.093,7172.899,6228.019,1097.758,429.106,67.068,9.617,70.539,5533.440,404.010
196,60.426,33135.000,33135.000,31707.572,24025.954,10387.486,7173.231,6261.398,1097.282,432.723,67.740,9.625,72.795,5800.242,404.865
197,60.808,33782.000,33782.000,32047.268,24034.116,10367.953,7174.493,6294.969,1096.896,436.306,68.524,9.633,74.210,6118.190,405.909
198,61.190,33938.000,33938.000,32456.033,24042.279,10351.206,7177.063,6329.975,1096.651,439.803,69.428,9.642,74.698,6500.190,407.191
199,61.572,34743.000,34743.000,32950.204,24050.442,10337.013,7181.286,6367.860,1096.592,443.168,70.459,9.651,74.211,6961.005,408.775
200,61.954,35200.000,35200.000,33548.149,24058.605,10325.203,7187.489,6410.279,1096.759,446.361,71.620,9.660,72.742,7517.120,410.733
201,62.336,36428.000,36428.000,34269.994,24066.768,10315.669,7195.986,6459.095,1097.186,449.350,72.911,9.669,70.329,8186.466,413.147
202,62.718,37099.000,37099.000,35137.158,24074.931,10308.363,7207.085,6516.384,1097.905,452.118,74.329,9.679,67.055,8987.945,416.110
