ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Th-L
2139,728.274,150.751,160.813,83.348,72.864,41.279,0.000,46.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2140,728.614,166.121,160.786,83.326,72.862,41.300,0.000,46.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2141,728.954,160.973,160.747,83.303,72.861,41.322,0.000,46.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2142,729.294,152.196,160.697,83.281,72.862,41.345,0.000,46.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2143,729.634,156.789,160.636,83.258,72.864,41.367,0.000,46.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2144,729.974,178.787,160.564,83.236,72.867,41.390,0.000,46.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2145,730.314,171.714,160.482,83.213,72.872,41.414,0.000,46.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2146,730.654,135.899,160.388,83.191,72.878,41.437,0.000,46.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2147,730.994,135.529,160.283,83.168,72.885,41.461,0.000,45.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2148,731.334,180.307,160.169,83.146,72.895,41.486,0.000,45.787,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2149,731.674,150.937,160.044,83.123,72.905,41.510,0.000,45.626,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2150,732.014,178.306,159.909,83.100,72.918,41.535,0.000,45.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2151,732.354,147.121,159.764,83.078,72.932,41.561,0.000,45.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2152,732.694,168.751,159.610,83.055,72.948,41.587,0.000,45.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2153,733.034,140.492,159.446,83.033,72.966,41.613,0.000,44.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2154,733.373,191.825,159.274,83.010,72.986,41.640,0.000,44.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2155,733.713,165.085,159.093,82.988,73.008,41.667,0.000,44.416,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2156,734.053,141.085,158.902,82.965,73.031,41.694,0.000,44.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2157,734.393,158.492,158.703,82.943,73.055,41.722,0.000,43.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2158,734.733,137.197,158.494,82.920,73.079,41.751,0.000,43.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2159,735.073,144.048,158.275,82.898,73.105,41.780,0.000,43.389,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2160,735.413,158.640,158.048,82.875,73.131,41.809,0.000,43.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2161,735.752,159.714,157.812,82.853,73.157,41.839,0.000,42.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2162,736.092,129.788,157.568,82.830,73.185,41.870,0.000,42.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2163,736.432,144.603,157.316,82.807,73.213,41.900,0.000,42.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2164,736.772,157.640,157.056,82.785,73.243,41.931,0.000,41.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2165,737.111,151.788,156.788,82.762,73.273,41.963,0.000,41.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2166,737.451,125.381,156.514,82.740,73.303,41.995,0.000,41.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2167,737.791,146.011,156.232,82.717,73.335,42.027,0.000,40.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2168,738.131,163.047,155.944,82.695,73.368,42.060,0.000,40.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2169,738.470,127.566,155.650,82.672,73.401,42.093,0.000,40.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2170,738.810,140.973,155.350,82.650,73.435,42.126,0.000,39.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2171,739.150,167.640,155.044,82.627,73.470,42.161,0.000,39.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2172,739.489,149.640,154.733,82.605,73.506,42.195,0.000,39.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2173,739.829,167.788,154.417,82.582,73.543,42.230,0.000,38.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2174,740.169,152.937,154.097,82.560,73.580,42.266,0.000,38.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2175,740.508,128.418,153.773,82.537,73.619,42.302,0.000,37.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2176,740.848,134.826,153.445,82.514,73.658,42.339,0.000,37.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2177,741.188,145.159,153.114,82.492,73.699,42.376,0.000,37.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2178,741.527,164.233,152.779,82.469,73.740,42.414,0.000,36.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2179,741.867,128.529,152.442,82.447,73.783,42.453,0.000,36.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2180,742.206,153.899,152.103,82.424,73.826,42.491,0.000,35.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2181,742.546,142.343,151.762,82.402,73.872,42.530,0.000,35.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2182,742.885,152.158,151.420,82.379,73.918,42.568,0.000,34.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2183,743.225,126.380,151.077,82.357,73.966,42.607,0.000,34.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2184,743.565,137.825,150.733,82.334,74.016,42.646,0.000,34.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2185,743.904,162.233,150.389,82.312,74.067,42.685,0.000,33.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2186,744.244,138.603,150.045,82.289,74.120,42.723,0.000,33.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2187,744.583,139.936,149.702,82.267,74.175,42.762,0.000,32.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2188,744.923,136.307,149.359,82.244,74.232,42.801,0.000,32.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2189,745.262,141.640,149.018,82.221,74.290,42.839,0.000,31.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2190,745.601,140.936,148.679,82.199,74.351,42.878,0.000,31.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2191,745.941,113.900,148.342,82.176,74.414,42.916,0.000,31.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2192,746.280,121.381,148.006,82.154,74.478,42.955,0.000,30.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2193,746.620,140.825,147.670,82.131,74.543,42.993,0.000,30.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2194,746.959,153.084,147.336,82.109,74.610,43.030,0.000,29.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2195,747.299,141.047,147.003,82.086,74.678,43.068,0.000,29.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2196,747.638,136.640,146.672,82.064,74.748,43.104,0.000,28.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2197,747.977,135.270,146.342,82.041,74.818,43.141,0.000,28.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2198,748.317,135.121,146.015,82.019,74.888,43.177,0.000,27.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2199,748.656,130.418,145.689,81.996,74.959,43.213,0.000,27.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200,748.996,129.122,145.367,81.974,75.031,43.249,0.000,27.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2201,749.335,138.714,145.047,81.951,75.103,43.284,0.000,26.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2202,749.674,141.787,144.730,81.928,75.175,43.319,0.000,26.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2203,750.014,128.752,144.416,81.906,75.248,43.354,0.000,25.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2204,750.353,146.861,144.105,81.883,75.322,43.388,0.000,25.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2205,750.692,130.418,143.798,81.861,75.395,43.422,0.000,24.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2206,751.031,124.344,143.495,81.838,75.470,43.455,0.000,24.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2207,751.371,136.789,143.196,81.816,75.544,43.488,0.000,24.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2208,751.710,132.825,142.901,81.793,75.619,43.520,0.000,23.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2209,752.049,133.566,142.610,81.771,75.695,43.552,0.000,23.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2210,752.388,146.380,142.324,81.748,75.770,43.584,0.000,22.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2211,752.728,143.046,142.043,81.726,75.847,43.615,0.000,22.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2212,753.067,126.085,141.766,81.703,75.923,43.646,0.000,22.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2213,753.406,149.566,141.495,81.681,76.000,43.676,0.000,21.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2214,753.745,123.714,141.228,81.658,76.078,43.705,0.000,21.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2215,754.084,132.972,140.967,81.635,76.156,43.734,0.000,21.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2216,754.424,127.159,140.712,81.613,76.234,43.763,0.000,20.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2217,754.763,120.381,140.462,81.590,76.313,43.790,0.000,20.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2218,755.102,117.159,140.218,81.568,76.393,43.818,0.000,20.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2219,755.441,122.047,139.980,81.545,76.473,43.844,0.000,19.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2220,755.780,109.603,139.748,81.523,76.553,43.870,0.000,19.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2221,756.119,128.640,139.523,81.500,76.635,43.895,0.000,18.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2222,756.458,94.751,139.303,81.478,76.717,43.919,0.000,18.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2223,756.797,135.381,139.089,81.455,76.799,43.943,0.000,18.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2224,757.137,119.084,138.881,81.433,76.881,43.965,0.000,18.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2225,757.476,153.603,138.678,81.410,76.963,43.987,0.000,17.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2226,757.815,136.862,138.481,81.388,77.045,44.008,0.000,17.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2227,758.154,138.454,138.290,81.365,77.127,44.028,0.000,17.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2228,758.493,128.640,138.105,81.342,77.209,44.048,0.000,16.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2229,758.832,129.639,137.926,81.320,77.291,44.067,0.000,16.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2230,759.171,128.973,137.752,81.297,77.372,44.084,0.000,16.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2231,759.510,145.713,137.585,81.275,77.454,44.101,0.000,16.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2232,759.849,146.046,137.424,81.252,77.536,44.117,0.000,15.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2233,760.188,101.529,137.269,81.230,77.617,44.133,0.000,15.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2234,760.527,119.973,137.119,81.207,77.698,44.147,0.000,15.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2235,760.866,132.529,136.976,81.185,77.780,44.161,0.000,15.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2236,761.205,133.713,136.840,81.162,77.861,44.173,0.000,14.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237,761.543,139.454,136.709,81.140,77.943,44.185,0.000,14.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2238,761.882,116.085,136.585,81.117,78.024,44.196,0.000,14.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2239,762.221,125.047,136.467,81.095,78.106,44.206,0.000,14.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2240,762.560,128.343,136.356,81.072,78.188,44.216,0.000,13.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2241,762.899,131.640,136.250,81.049,78.271,44.224,0.000,13.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2242,763.238,122.937,136.150,81.027,78.354,44.232,0.000,13.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2243,763.577,118.195,136.056,81.004,78.437,44.239,0.000,13.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2244,763.916,128.047,135.966,80.982,78.520,44.245,0.000,13.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2245,764.254,129.565,135.882,80.959,78.603,44.250,0.000,13.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2246,764.593,88.603,135.803,80.937,78.686,44.255,0.000,12.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2247,764.932,131.084,135.729,80.914,78.769,44.258,0.000,12.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2248,765.271,123.381,135.659,80.892,78.853,44.261,0.000,12.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2249,765.610,119.973,135.597,80.869,78.939,44.263,0.000,12.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2250,765.948,98.344,135.538,80.847,79.024,44.263,0.000,12.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2251,766.287,127.306,135.483,80.824,79.108,44.263,0.000,12.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2252,766.626,126.714,135.434,80.802,79.193,44.262,0.000,11.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2253,766.965,139.565,135.388,80.779,79.278,44.261,0.000,11.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2254,767.303,158.196,135.348,80.756,79.364,44.258,0.000,11.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2255,767.642,132.417,135.313,80.734,79.451,44.254,0.000,11.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2256,767.981,134.899,135.282,80.711,79.539,44.250,0.000,11.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2257,768.320,164.640,135.256,80.689,79.627,44.245,0.000,11.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2258,768.658,136.714,135.235,80.666,79.716,44.239,0.000,11.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2259,768.997,130.565,135.218,80.644,79.806,44.232,0.000,11.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2260,769.336,124.677,135.206,80.621,79.898,44.225,0.000,11.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2261,769.674,124.010,135.199,80.599,79.990,44.217,0.000,10.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2262,770.013,136.418,135.196,80.576,80.084,44.208,0.000,10.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2263,770.351,132.195,135.198,80.554,80.179,44.199,0.000,10.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2264,770.690,144.787,135.204,80.531,80.275,44.188,0.000,10.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2265,771.029,96.047,135.213,80.508,80.370,44.178,0.000,10.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2266,771.367,155.639,135.223,80.486,80.464,44.167,0.000,10.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2267,771.706,130.789,135.234,80.463,80.556,44.155,0.000,10.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2268,772.044,124.750,135.246,80.441,80.645,44.142,0.000,10.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2269,772.383,140.602,135.258,80.418,80.733,44.129,0.000,10.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2270,772.721,127.417,135.271,80.396,80.819,44.116,0.000,10.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2271,773.060,137.788,135.285,80.373,80.903,44.102,0.000,10.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2272,773.398,112.935,135.298,80.351,80.985,44.087,0.000,10.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2273,773.737,150.194,135.312,80.328,81.064,44.073,0.000,10.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2274,774.075,137.972,135.325,80.306,81.142,44.057,0.000,10.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2275,774.414,127.565,135.338,80.283,81.216,44.041,0.000,10.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2276,774.752,153.158,135.351,80.261,81.289,44.025,0.000,10.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2277,775.091,136.306,135.362,80.238,81.359,44.009,0.000,9.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2278,775.429,115.750,135.373,80.215,81.427,43.992,0.000,9.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2279,775.768,104.529,135.383,80.193,81.492,43.974,0.000,9.913,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2280,776.106,131.306,135.392,80.170,81.554,43.956,0.000,9.877,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2281,776.445,138.936,135.400,80.148,81.614,43.938,0.000,9.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2282,776.783,119.269,135.406,80.125,81.671,43.919,0.000,9.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2283,777.121,135.639,135.411,80.103,81.726,43.901,0.000,9.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2284,777.460,123.158,135.415,80.080,81.778,43.882,0.000,9.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2285,777.798,127.565,135.417,80.058,81.826,43.862,0.000,9.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2286,778.136,130.343,135.417,80.035,81.872,43.843,0.000,9.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2287,778.475,106.306,135.416,80.013,81.915,43.823,0.000,9.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2288,778.813,129.269,135.412,79.990,81.955,43.803,0.000,9.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2289,779.151,143.157,135.406,79.968,81.992,43.783,0.000,9.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2290,779.490,116.306,135.398,79.945,82.025,43.763,0.000,9.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2291,779.828,116.121,135.387,79.922,82.055,43.743,0.000,9.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2292,780.166,108.194,135.374,79.900,82.082,43.723,0.000,9.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2293,780.505,133.157,135.357,79.877,82.106,43.703,0.000,9.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2294,780.843,127.343,135.338,79.855,82.126,43.683,0.000,9.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2295,781.181,130.639,135.316,79.832,82.143,43.663,0.000,9.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2296,781.519,119.491,135.290,79.810,82.156,43.643,0.000,9.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2297,781.858,118.269,135.261,79.787,82.166,43.623,0.000,9.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2298,782.196,147.898,135.229,79.765,82.172,43.603,0.000,9.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2299,782.534,124.936,135.193,79.742,82.174,43.584,0.000,9.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2300,782.872,127.085,135.153,79.720,82.173,43.564,0.000,9.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2301,783.210,132.417,135.110,79.697,82.168,43.545,0.000,9.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2302,783.548,128.380,135.063,79.675,82.159,43.526,0.000,9.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2303,783.887,140.121,135.013,79.652,82.147,43.508,0.000,9.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2304,784.225,135.786,134.958,79.629,82.131,43.489,0.000,9.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2305,784.563,128.861,134.899,79.607,82.110,43.471,0.000,9.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2306,784.901,109.343,134.836,79.584,82.086,43.453,0.000,9.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2307,785.239,125.157,134.768,79.562,82.057,43.436,0.000,9.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2308,785.577,105.751,134.696,79.539,82.025,43.418,0.000,9.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2309,785.915,110.639,134.619,79.517,81.988,43.401,0.000,9.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2310,786.253,125.009,134.538,79.494,81.947,43.385,0.000,9.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2311,786.591,145.490,134.452,79.472,81.902,43.368,0.000,9.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2312,786.929,123.565,134.362,79.449,81.853,43.352,0.000,9.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2313,787.267,136.825,134.267,79.427,81.800,43.337,0.000,9.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2314,787.605,115.195,134.168,79.404,81.742,43.322,0.000,9.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2315,787.943,126.120,134.063,79.382,81.681,43.307,0.000,9.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2316,788.281,106.972,133.955,79.359,81.615,43.293,0.000,9.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2317,788.619,137.491,133.842,79.336,81.545,43.279,0.000,9.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2318,788.957,125.454,133.724,79.314,81.471,43.266,0.000,8.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2319,789.295,125.416,133.602,79.291,81.393,43.253,0.000,8.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2320,789.633,123.083,133.475,79.269,81.311,43.241,0.000,8.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2321,789.971,113.491,133.344,79.246,81.224,43.229,0.000,8.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2322,790.309,99.120,133.208,79.224,81.134,43.218,0.000,8.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2323,790.647,117.491,133.068,79.201,81.040,43.208,0.000,8.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2324,790.985,111.380,132.924,79.179,80.941,43.198,0.000,8.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2325,791.323,136.750,132.775,79.156,80.839,43.188,0.000,8.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2326,791.661,131.491,132.622,79.134,80.733,43.180,0.000,8.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2327,791.999,112.491,132.465,79.111,80.623,43.172,0.000,8.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2328,792.337,116.491,132.304,79.089,80.509,43.165,0.000,8.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2329,792.674,96.750,132.139,79.066,80.391,43.158,0.000,8.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2330,793.012,134.676,131.970,79.043,80.270,43.152,0.000,8.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2331,793.350,129.824,131.797,79.021,80.145,43.147,0.000,8.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2332,793.688,124.269,131.620,78.998,80.017,43.143,0.000,8.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2333,794.026,98.083,131.440,78.976,79.885,43.139,0.000,8.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2334,794.363,104.898,131.256,78.953,79.749,43.136,0.000,8.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2335,794.701,105.824,131.068,78.931,79.610,43.134,0.000,8.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2336,795.039,108.639,130.877,78.908,79.467,43.132,0.000,8.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2337,795.377,115.639,130.682,78.886,79.322,43.131,0.000,8.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2338,795.714,93.453,130.483,78.863,79.172,43.131,0.000,8.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2339,796.052,93.750,130.282,78.841,79.020,43.131,0.000,8.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2340,796.390,107.379,130.026,78.767,78.838,43.109,0.000,8.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2341,796.728,116.750,129.767,78.693,78.654,43.088,0.000,8.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2342,797.065,114.527,129.505,78.620,78.467,43.067,0.000,7.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2343,797.403,132.416,129.240,78.546,78.276,43.047,0.000,7.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2344,797.741,92.824,128.973,78.472,78.084,43.027,0.000,7.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2345,798.078,119.120,128.704,78.399,77.888,43.009,0.000,7.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2346,798.416,103.194,128.432,78.325,77.691,42.991,0.000,7.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2347,798.753,107.379,128.158,78.252,77.491,42.974,0.000,7.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2348,799.091,103.676,127.882,78.178,77.288,42.958,0.000,7.626,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2349,799.429,102.565,127.605,78.104,77.084,42.942,0.000,7.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2350,799.766,135.676,127.326,78.031,76.878,42.927,0.000,7.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2351,800.104,123.490,127.045,77.957,76.670,42.914,0.000,7.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2352,800.441,130.898,126.763,77.883,76.461,42.901,0.000,7.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2353,800.779,90.157,126.481,77.810,76.250,42.888,0.000,7.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2354,801.117,118.342,126.197,77.736,76.038,42.877,0.000,7.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2355,801.454,108.824,125.913,77.663,75.824,42.867,0.000,7.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2356,801.792,95.009,125.628,77.589,75.609,42.857,0.000,7.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2357,802.129,105.935,125.343,77.515,75.394,42.848,0.000,7.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2358,802.467,102.231,125.058,77.442,75.178,42.840,0.000,7.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000
