spectrum,peak_kev,peak_counts,snr,fwhm_ch,fwhm_kev,nuclide,line_kev,intensity_pct,miss_kev,miss_fwhm,tol_pct,range_min_kev,range_max_kev,candidates,label_text,label_token
G1S16_Th232_Mar_2,968.245,2.0,18.062,14.563,43.682,Ac-228,968.000,15.8,0.245,0.0056,10,29.417,2799.068,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_2,1115.369,0.0,4.403,20.446,61.452,Eu-152,1111.000,13.67,4.369,0.0711,10,29.417,2799.068,Eu-152|Bi-214,Eu-152 / Bi-214,Eu-152
G1S16_Th232_Mar_2,1455.766,0.0,4.189,14.489,43.745,K-40,1460.000,10.66,4.234,0.0968,10,29.417,2799.068,K-40,K-40,K-40
G1S16_Th232_Mar_2,1597.805,0.0,21.019,26.944,81.505,Ac-228,1588.000,3.22,9.805,0.1203,10,29.417,2799.068,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_2,2122.940,0.0,17.405,28.392,86.480,Tl-208 SE,2103.000,0,19.940,0.2306,10,29.417,2799.068,Tl-208 SE,Tl-208 SE,Tl-208
G1S16_Th232_Mar_2,2324.239,0.0,7.018,34.429,105.146,Bi-214,2447.000,1.545,122.761,1.1675,10,29.417,2799.068,Bi-214,Bi-214,Bi-214
G1S16_Th232_Mar_2,2627.180,0.0,52.087,35.550,108.997,Tl-208,2614.000,35.8516,13.180,0.1209,10,29.417,2799.068,Tl-208,Tl-208,Tl-208
G1S16_Th232_Mar_3,41.961,202.0,7.150,3.042,8.964,Pb-210,46.539,4.25,4.578,0.5107,10,30.175,2800.989,Pb-210,Pb-210,Pb-210
G1S16_Th232_Mar_3,74.381,2055.0,84.648,4.000,11.791,,,,,,10,30.175,2800.989,,,
G1S16_Th232_Mar_3,86.174,163.0,9.950,2.346,6.919,Pb x-ray,87.300,8,1.126,0.1627,10,30.175,2800.989,Pb x-ray,Pb x-ray,Pb
G1S16_Th232_Mar_3,127.464,255.0,27.417,5.206,15.360,Ac-228,129.065,2.42,1.601,0.1042,10,30.175,2800.989,Ac-228|Eu-152,Ac-228 / Eu-152,Ac-228
G1S16_Th232_Mar_3,236.703,966.0,209.902,7.713,22.789,Pb-212,238.000,43.6,1.297,0.0569,10,30.175,2800.989,Pb-212,Pb-212,Pb-212
G1S16_Th232_Mar_3,337.230,106.0,73.619,9.528,28.190,Ac-228,338.000,11.27,0.770,0.0273,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,408.274,4.0,5.135,5.653,16.741,Ac-228,409.000,1.92,0.726,0.0433,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,461.603,7.0,12.508,7.392,21.908,Ac-228,463.000,4.4,1.397,0.0637,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,512.006,15.0,30.033,8.777,26.031,Annihilation,511.000,0,1.006,0.0386,10,30.175,2800.989,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
G1S16_Th232_Mar_3,586.190,56.0,115.192,13.799,40.967,Tl-208,583.000,30.549,3.190,0.0779,10,30.175,2800.989,Tl-208,Tl-208,Tl-208
G1S16_Th232_Mar_3,731.811,6.0,28.412,13.835,41.158,Bi-212,727.330,6.67,4.481,0.1089,10,30.175,2800.989,Bi-212|Ac-228,Bi-212 / Ac-228,Bi-212
G1S16_Th232_Mar_3,910.518,10.0,57.572,17.792,53.056,Ac-228,911.000,25.8,0.482,0.0091,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,967.199,4.0,28.561,14.437,43.086,Ac-228,968.000,15.8,0.801,0.0186,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,1101.618,0.0,6.658,22.558,67.445,Eu-152,1111.000,13.67,9.382,0.1391,10,30.175,2800.989,Eu-152,Eu-152,Eu-152
G1S16_Th232_Mar_3,1251.260,0.0,5.962,18.653,55.883,,,,,,10,30.175,2800.989,,,
G1S16_Th232_Mar_3,1590.564,1.0,30.446,28.716,86.421,Ac-228,1588.000,3.22,2.564,0.0297,10,30.175,2800.989,Ac-228,Ac-228,Ac-228
G1S16_Th232_Mar_3,2116.052,0.0,27.057,28.302,85.770,Tl-208 SE,2103.000,0,13.052,0.1522,10,30.175,2800.989,Tl-208 SE,Tl-208 SE,Tl-208
G1S16_Th232_Mar_3,2316.332,0.0,13.290,33.009,100.299,Bi-214,2204.000,4.92,112.332,1.1200,10,30.175,2800.989,Bi-214,Bi-214,Bi-214
G1S16_Th232_Mar_3,2611.640,1.0,81.560,36.134,110.220,Tl-208,2614.000,35.8516,2.360,0.0214,10,30.175,2800.989,Tl-208,Tl-208,Tl-208
G1S16_Th232_Petri,73.488,131.0,25.034,4.322,12.780,Pb x-ray,72.804,59.5,0.684,0.0535,10,29.140,2798.820,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
G1S16_Th232_Petri,126.729,11.0,7.998,4.113,12.167,Eu-152,125.000,28.53,1.729,0.1421,10,29.140,2798.820,Eu-152|Ac-228,Eu-152 / Ac-228,Eu-152
G1S16_Th232_Petri,239.215,38.0,44.194,7.851,23.252,Pb-212,238.000,43.6,1.215,0.0523,10,29.140,2798.820,Pb-212|Pb-214,Pb-212 / Pb-214,Pb-212
G1S16_Th232_Petri,339.963,4.0,15.916,9.447,28.007,Ac-228,338.000,11.27,1.963,0.0701,10,29.140,2798.820,Ac-228,Ac-228,Ac-228
G1S16_Th232_Petri,512.048,1.0,5.956,9.921,29.458,Annihilation,511.000,0,1.048,0.0356,10,29.140,2798.820,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
G1S16_Th232_Petri,586.308,2.0,21.364,13.739,40.825,Tl-208,583.000,30.549,3.308,0.0810,10,29.140,2798.820,Tl-208,Tl-208,Tl-208
G1S16_Th232_Petri,732.010,0.0,5.553,13.966,41.555,Bi-212,727.330,6.67,4.680,0.1126,10,29.140,2798.820,Bi-212|Ac-228,Bi-212 / Ac-228,Bi-212
G1S16_Th232_Petri,904.730,0.0,10.893,15.971,47.600,Ac-228,911.000,25.8,6.270,0.1317,10,29.140,2798.820,Ac-228,Ac-228,Ac-228
G1S16_Th232_Petri,967.336,0.0,5.321,13.734,40.957,Ac-228,968.000,15.8,0.664,0.0162,10,29.140,2798.820,Ac-228,Ac-228,Ac-228
G1S16_Th232_Petri,1451.523,0.0,5.540,23.122,69.261,K-40,1460.000,10.66,8.477,0.1224,10,29.140,2798.820,K-40,K-40,K-40
G1S16_Th232_Petri,1592.405,0.0,4.641,24.983,74.935,Ac-228,1588.000,3.22,4.405,0.0588,10,29.140,2798.820,Ac-228,Ac-228,Ac-228
G1S16_Th232_Petri,2604.901,0.0,13.589,37.364,113.112,Tl-208,2614.000,35.8516,9.099,0.0804,10,29.140,2798.820,Tl-208,Tl-208,Tl-208
G1S16_Y88_P25,76.540,28.0,5.116,4.770,13.675,Pb x-ray,74.969,100,1.571,0.1148,10,30.774,2799.369,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
G1S16_Y88_P25,235.385,4.0,5.962,6.670,19.399,Pb-212,238.000,43.6,2.615,0.1348,10,30.774,2799.369,Pb-212,Pb-212,Pb-212
G1S16_Y88_P25,352.268,1.0,5.206,10.362,30.415,Pb-214,353.000,35.7166,0.732,0.0241,10,30.774,2799.369,Pb-214,Pb-214,Pb-214
G1S16_Y88_P25,603.865,1.0,8.273,14.084,42.006,Bi-214,609.000,45.44,5.135,0.1222,10,30.774,2799.369,Bi-214,Bi-214,Bi-214
G1S16_Y88_P25,895.144,1.0,20.491,18.837,56.895,,,,,,10,30.774,2799.369,,,
G1S16_Y88_P25,1122.398,0.0,4.507,18.474,56.124,Bi-214,1120.000,14.9,2.398,0.0427,10,30.774,2799.369,Bi-214,Bi-214,Bi-214
G1S16_Y88_P25,1466.314,0.0,15.019,26.100,79.479,K-40,1460.000,10.66,6.314,0.0794,10,30.774,2799.369,K-40,K-40,K-40
G1S16_Y88_P25,1836.982,0.0,16.201,28.942,87.602,Bi-214,1764.000,15.29,72.982,0.8331,10,30.774,2799.369,Bi-214,Bi-214,Bi-214
G1S16_Y88_P25,2615.610,0.0,5.997,32.309,93.567,Tl-208,2614.000,35.8516,1.610,0.0172,10,30.774,2799.369,Tl-208,Tl-208,Tl-208
G1S16_Y88_P5,223.994,2.0,4.147,7.893,23.038,Np-239,228.000,10.73,4.006,0.1739,10,29.933,2798.994,Np-239,Np-239,Np-239
G1S16_Y88_P5,518.732,0.0,5.551,13.350,39.696,Annihilation,511.000,0,7.732,0.1948,10,29.933,2798.994,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
G1S16_Y88_P5,661.979,0.0,4.601,13.426,40.204,Cs-137,662.000,85.1,0.021,0.0005,10,29.933,2798.994,Cs-137,Cs-137,Cs-137
G1S16_Y88_P5,899.656,3.0,47.850,19.037,57.512,Ac-228,911.000,25.8,11.344,0.1972,10,29.933,2798.994,Ac-228,Ac-228,Ac-228
G1S16_Y88_P5,1348.962,0.0,5.548,18.107,55.135,,,,,,10,29.933,2798.994,,,
G1S16_Y88_P5,1844.800,0.0,38.207,29.507,89.465,,,,,,10,29.933,2798.994,,,
G1S24_Am241_P5,56.980,83567.0,800.695,4.432,13.240,W x-ray,57.981,57.6,1.001,0.0756,10,30.096,2799.156,W x-ray,W x-ray,W
G1S24_Am241_P5,101.787,44.0,24.369,4.677,13.970,,,,,,10,30.096,2799.156,,,
G1S24_Am241_P5,125.684,15.0,15.726,4.387,13.105,Eu-152,125.000,28.53,0.684,0.0522,10,30.096,2799.156,Eu-152,Eu-152,Eu-152
G1S24_Am241_P5,1460.927,0.0,6.312,28.672,85.646,K-40,1460.000,10.66,0.927,0.0108,10,30.096,2799.156,K-40,K-40,K-40
G1S24_Ba133_P5,52.128,2020.0,57.125,2.583,7.240,,,,,,10,29.754,2799.847,,,
G1S24_Ba133_P5,83.041,28802.0,675.026,4.866,13.712,Pb x-ray,84.936,23,1.895,0.1382,10,29.754,2799.847,Pb x-ray,Pb x-ray,Pb
G1S24_Ba133_P5,119.786,187.0,22.569,2.818,7.991,,,,,,10,29.754,2799.847,,,
G1S24_Ba133_P5,159.600,959.0,130.875,8.414,24.002,,,,,,10,29.754,2799.847,,,
G1S24_Ba133_P5,300.740,573.0,207.770,8.827,25.654,Pb-214,295.000,18.4672,5.740,0.2238,10,29.754,2799.847,Pb-214|Lu-176,Pb-214 / Lu-176,Pb-214
G1S24_Ba133_P5,356.128,1875.0,589.661,11.431,33.422,Ba-133,358.000,62.05,1.872,0.0560,10,29.754,2799.847,Ba-133|Pb-214,Ba-133 / Pb-214,Ba-133
G1S24_Ba133_P5,456.021,11.0,34.206,6.272,18.511,,,,,,10,29.754,2799.847,,,
G1S24_Ba133_P5,1457.688,0.0,10.548,28.705,86.481,K-40,1460.000,10.66,2.312,0.0267,10,29.754,2799.847,K-40,K-40,K-40
G1S24_Ba133_P5,2586.570,0.0,4.865,41.248,120.528,,,,,,10,29.754,2799.847,,,
G1S24_Bi207_P5,37.042,355.0,6.264,2.796,7.705,,,,,,10,28.782,2800.769,,,
G1S24_Bi207_P5,81.312,71711.0,978.622,4.858,13.496,Pb x-ray,84.936,23,3.624,0.2686,10,28.782,2800.769,Pb x-ray,Pb x-ray,Pb
G1S24_Bi207_P5,196.289,723.0,115.652,9.838,27.833,,,,,,10,28.782,2800.769,,,
G1S24_Bi207_P5,370.819,68.0,51.444,12.812,37.027,I-131,364.000,81.5,6.819,0.1842,10,28.782,2800.769,I-131,I-131,I-131
G1S24_Bi207_P5,572.036,1319.0,846.364,16.019,47.079,,,,,,10,28.782,2800.769,,,
G1S24_Bi207_P5,811.618,14.0,59.829,22.565,67.080,Cs-134,798.000,85.46,13.618,0.2030,10,28.782,2800.769,Cs-134|Ac-228,Cs-134 / Ac-228,Cs-134
G1S24_Bi207_P5,1056.055,177.0,549.913,23.448,70.012,,,,,,10,28.782,2800.769,,,
G1S24_Bi207_P5,1271.023,1.0,20.388,22.356,66.701,Bi-214,1238.000,5.83,33.023,0.4951,10,28.782,2800.769,Bi-214,Bi-214,Bi-214
G1S24_Bi207_P5,1446.813,0.0,13.791,37.307,110.966,K-40,1460.000,10.66,13.187,0.1188,10,28.782,2800.769,K-40,K-40,K-40
G1S24_Bi207_P5,1645.601,0.0,9.445,11.141,32.964,,,,,,10,28.782,2800.769,,,
G1S24_Bi207_P5,1757.835,3.0,103.441,29.462,86.859,Bi-214,1764.000,15.29,6.165,0.0710,10,28.782,2800.769,Bi-214,Bi-214,Bi-214
G1S24_Bi207_P5,2341.785,0.0,16.015,36.439,105.479,Bi-214,2447.000,1.545,105.215,0.9975,10,28.782,2800.769,Bi-214,Bi-214,Bi-214
G1S24_Cd109_P5,58.404,21.0,6.984,3.521,10.025,W x-ray,57.981,57.6,0.423,0.0422,10,30.000,2800.317,W x-ray|Am-241,W x-ray / Am-241,W
G1S24_Cd109_P5,89.814,366.0,80.488,5.092,14.579,Pb x-ray,87.300,8,2.514,0.1724,10,30.000,2800.317,Pb x-ray,Pb x-ray,Pb
G1S24_Cd109_P5,1479.460,0.0,6.131,28.173,86.158,K-40,1460.000,10.66,19.460,0.2259,10,30.000,2800.317,K-40,K-40,K-40
G1S24_Co60_P5,38.859,660.0,24.462,3.470,9.582,,,,,,10,30.582,2799.677,,,
G1S24_Co60_P5,97.156,40.0,5.195,3.499,9.764,,,,,,10,30.582,2799.677,,,
G1S24_Co60_P5,139.161,32.0,6.455,6.814,19.146,,,,,,10,30.582,2799.677,,,
G1S24_Co60_P5,235.390,325.0,101.869,12.623,35.971,Pb-212,238.000,43.6,2.610,0.0726,10,30.582,2799.677,Pb-212|Pb-214,Pb-212 / Pb-214,Pb-212
G1S24_Co60_P5,510.323,3.0,7.147,12.726,37.306,Tl-208,510.000,8.1224,0.323,0.0086,10,30.582,2799.677,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
G1S24_Co60_P5,850.820,2.0,6.087,21.465,64.009,Ac-228,835.000,1.61,15.820,0.2471,10,30.582,2799.677,Ac-228,Ac-228,Ac-228
G1S24_Co60_P5,919.468,8.0,37.885,23.051,68.850,Ac-228,911.000,25.8,8.468,0.1230,10,30.582,2799.677,Ac-228,Ac-228,Ac-228
G1S24_Co60_P5,1173.714,105.0,440.937,23.672,70.832,Co-60,1173.000,99.85,0.714,0.0101,10,30.582,2799.677,Co-60,Co-60,Co-60
G1S24_Co60_P5,1329.215,76.0,438.248,25.992,77.654,Co-60,1332.000,99.9826,2.785,0.0359,10,30.582,2799.677,Co-60,Co-60,Co-60
G1S24_Co60_P5,1585.486,0.0,8.890,25.462,75.637,Ac-228,1588.000,3.22,2.514,0.0332,10,30.582,2799.677,Ac-228,Ac-228,Ac-228
G1S24_Co60_P5,2258.396,0.0,8.205,41.776,121.452,,,,,,10,30.582,2799.677,,,
G1S24_Co60_P5,2516.379,0.0,44.775,37.981,109.852,Bi-214,2447.000,1.545,69.379,0.6316,10,30.582,2799.677,Bi-214,Bi-214,Bi-214
G1S24_Cs137_Denta120,187.994,3.0,5.331,6.356,18.433,Ra-226,186.211,3.64,1.783,0.0967,10,29.550,2799.091,Ra-226|U-235,Ra-226 / U-235,Ra-226
G1S24_Cs137_Denta120,665.594,4.0,48.706,17.078,51.045,Cs-137,662.000,85.1,3.594,0.0704,10,29.550,2799.091,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Denta120,1455.097,0.0,9.734,26.842,81.666,K-40,1460.000,10.66,4.903,0.0600,10,29.550,2799.091,K-40,K-40,K-40
G1S24_Cs137_Denta120,2625.257,0.0,4.004,34.511,100.677,Tl-208,2614.000,35.8516,11.257,0.1118,10,29.550,2799.091,Tl-208,Tl-208,Tl-208
G1S24_Cs137_Denta120_2,197.190,12.0,12.162,7.691,22.326,,,,,,10,30.012,2800.041,,,
G1S24_Cs137_Denta120_2,443.243,1.0,5.080,19.995,59.058,Ag-108m,433.000,90.5,10.243,0.1734,10,30.012,2800.041,Ag-108m,Ag-108m,Ag-108m
G1S24_Cs137_Denta120_2,663.179,21.0,117.548,17.145,51.247,Cs-137,662.000,85.1,1.179,0.0230,10,30.012,2800.041,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Denta120_2,1455.810,0.0,14.433,28.250,85.964,K-40,1460.000,10.66,4.190,0.0487,10,30.012,2800.041,K-40,K-40,K-40
G1S24_Cs137_Denta120_2,2611.580,0.0,6.485,37.110,108.393,Tl-208,2614.000,35.8516,2.420,0.0223,10,30.012,2800.041,Tl-208,Tl-208,Tl-208
G1S24_Cs137_Mar,31.134,410.0,25.796,4.104,11.535,,,,,,10,31.134,2798.709,,,
G1S24_Cs137_Mar,202.023,18.0,15.466,10.201,29.401,Lu-176,202.000,77.9688,0.023,0.0008,10,31.134,2798.709,Lu-176,Lu-176,Lu-176
G1S24_Cs137_Mar,441.398,2.0,10.547,12.764,37.669,,,,,,10,31.134,2798.709,,,
G1S24_Cs137_Mar,664.330,36.0,151.323,17.674,52.847,Cs-137,662.000,85.1,2.330,0.0441,10,31.134,2798.709,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Mar,1450.171,0.0,11.246,28.271,85.087,K-40,1460.000,10.66,9.829,0.1155,10,31.134,2798.709,K-40,K-40,K-40
G1S24_Cs137_Mar,1780.456,0.0,4.248,26.896,80.567,,,,,,10,31.134,2798.709,,,
G1S24_Cs137_Mar_2,30.481,311.0,16.350,4.100,11.583,,,,,,10,30.481,2798.782,,,
G1S24_Cs137_Mar_2,130.152,33.0,7.407,6.808,19.533,,,,,,10,30.481,2798.782,,,
G1S24_Cs137_Mar_2,196.438,69.0,26.685,9.629,27.870,Lu-176,202.000,77.9688,5.562,0.1996,10,30.481,2798.782,Lu-176,Lu-176,Lu-176
G1S24_Cs137_Mar_2,442.778,6.0,15.391,14.603,43.306,,,,,,10,30.481,2798.782,,,
G1S24_Cs137_Mar_2,663.772,146.0,301.186,17.573,52.787,Cs-137,662.000,85.1,1.772,0.0336,10,30.481,2798.782,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Mar_2,1453.236,0.0,14.837,25.627,77.485,K-40,1460.000,10.66,6.764,0.0873,10,30.481,2798.782,K-40,K-40,K-40
G1S24_Cs137_Mar_2,2615.707,0.0,5.328,36.767,111.622,Tl-208,2614.000,35.8516,1.707,0.0153,10,30.481,2798.782,Tl-208,Tl-208,Tl-208
G1S24_Cs137_P25,33.544,2124.0,64.379,3.588,9.956,,,,,,10,30.770,2799.492,,,
G1S24_Cs137_P25,86.583,37.0,6.454,4.975,13.965,Pb x-ray,87.300,8,0.717,0.0513,10,30.770,2799.492,Pb x-ray,Pb x-ray,Pb
G1S24_Cs137_P25,194.366,33.0,16.980,9.434,27.016,,,,,,10,30.770,2799.492,,,
G1S24_Cs137_P25,447.881,7.0,18.750,13.328,39.402,Ac-228,463.000,4.4,15.119,0.3837,10,30.770,2799.492,Ac-228|Ag-108m,Ac-228 / Ag-108m,Ac-228
G1S24_Cs137_P25,668.500,148.0,314.567,17.517,52.582,Cs-137,662.000,85.1,6.500,0.1236,10,30.770,2799.492,Cs-137,Cs-137,Cs-137
G1S24_Cs137_P25,1463.071,0.0,18.720,28.467,85.812,K-40,1460.000,10.66,3.071,0.0358,10,30.770,2799.492,K-40,K-40,K-40
G1S24_Cs137_P25,1757.753,0.0,6.620,25.539,76.631,Bi-214,1764.000,15.29,6.247,0.0815,10,30.770,2799.492,Bi-214,Bi-214,Bi-214
G1S24_Cs137_P25,2618.526,0.0,7.690,34.708,107.237,Tl-208,2614.000,35.8516,4.526,0.0422,10,30.770,2799.492,Tl-208,Tl-208,Tl-208
G1S24_Cs137_P5,32.744,17403.0,201.461,3.746,10.321,,,,,,10,29.989,2799.213,,,
G1S24_Cs137_P5,132.831,30.0,4.618,8.975,25.164,Ac-228,129.065,2.42,3.766,0.1497,10,29.989,2799.213,Ac-228,Ac-228,Ac-228
G1S24_Cs137_P5,200.474,662.0,130.455,10.693,30.287,Lu-176,202.000,77.9688,1.526,0.0504,10,29.989,2799.213,Lu-176,Lu-176,Lu-176
G1S24_Cs137_P5,447.741,50.0,64.761,15.435,44.949,Ac-228,463.000,4.4,15.259,0.3395,10,29.989,2799.213,Ac-228|Ag-108m,Ac-228 / Ag-108m,Ac-228
G1S24_Cs137_P5,659.065,870.0,794.260,17.685,52.249,Cs-137,662.000,85.1,2.935,0.0562,10,29.989,2799.213,Cs-137,Cs-137,Cs-137
G1S24_Cs137_P5,866.784,0.0,4.692,18.638,55.497,Ac-228,835.000,1.61,31.784,0.5727,10,29.989,2799.213,Ac-228,Ac-228,Ac-228
G1S24_Cs137_P5,1335.248,0.0,7.894,27.642,82.387,Co-60,1332.000,99.9826,3.248,0.0394,10,29.989,2799.213,Co-60,Co-60,Co-60
G1S24_Cs137_Petri,662.782,5.0,55.651,17.057,50.988,Cs-137,662.000,85.1,0.782,0.0153,10,28.966,2800.258,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Petri,1448.214,0.0,13.307,29.791,90.375,K-40,1460.000,10.66,11.786,0.1304,10,28.966,2800.258,K-40,K-40,K-40
G1S24_Cs137_Petri,2602.575,0.0,4.832,40.153,116.049,Tl-208,2614.000,35.8516,11.425,0.0985,10,28.966,2800.258,Tl-208,Tl-208,Tl-208
G1S24_Cs137_Petri_2,74.010,13.0,4.098,3.677,10.654,,,,,,10,30.629,2799.802,,,
G1S24_Cs137_Petri_2,193.399,7.0,6.759,11.393,33.335,Ra-226,186.211,3.64,7.188,0.2156,10,30.629,2799.802,Ra-226|U-235|Lu-176,Ra-226 / U-235 / Lu-176,Ra-226
G1S24_Cs137_Petri_2,444.299,1.0,5.449,13.373,39.793,,,,,,10,30.629,2799.802,,,
G1S24_Cs137_Petri_2,668.796,19.0,106.545,17.131,51.554,Cs-137,662.000,85.1,6.796,0.1318,10,30.629,2799.802,Cs-137,Cs-137,Cs-137
G1S24_Cs137_Petri_2,1459.403,0.0,15.719,27.590,84.236,K-40,1460.000,10.66,0.597,0.0071,10,30.629,2799.802,K-40,K-40,K-40
G1S24_Cs137_Petri_2,2623.856,0.0,6.937,38.156,110.910,Tl-208,2614.000,35.8516,9.856,0.0889,10,30.629,2799.802,Tl-208,Tl-208,Tl-208
G1S24_Eu152_P5,39.392,457678.0,1276.461,3.842,10.706,,,,,,10,31.039,2801.007,,,
G1S24_Eu152_P5,89.776,7335.0,218.287,4.878,13.715,Pb x-ray,87.300,8,2.476,0.1805,10,31.039,2801.007,Pb x-ray,Pb x-ray,Pb
G1S24_Eu152_P5,126.437,69344.0,1528.651,5.955,16.844,Eu-152,125.000,28.53,1.437,0.0853,10,31.039,2801.007,Eu-152|Ac-228,Eu-152 / Ac-228,Eu-152
G1S24_Eu152_P5,166.159,1523.0,123.887,6.780,19.295,,,,,,10,31.039,2801.007,,,
G1S24_Eu152_P5,246.297,3718.0,482.394,8.890,25.583,Eu-152,244.000,7.55,2.297,0.0898,10,31.039,2801.007,Eu-152,Eu-152,Eu-152
G1S24_Eu152_P5,344.718,5253.0,978.309,11.562,33.655,Eu-152,345.000,26.59,0.282,0.0084,10,31.039,2801.007,Eu-152,Eu-152,Eu-152
G1S24_Eu152_P5,441.242,158.0,97.410,15.360,45.129,Ag-108m,433.000,90.5,8.242,0.1826,10,31.039,2801.007,Ag-108m,Ag-108m,Ag-108m
G1S24_Eu152_P5,568.224,41.0,48.429,14.281,42.366,,,,,,10,31.039,2801.007,,,
G1S24_Eu152_P5,681.338,19.0,31.899,10.463,31.241,Cs-137,662.000,85.1,19.338,0.6190,10,31.039,2801.007,Cs-137,Cs-137,Cs-137
G1S24_Eu152_P5,780.084,246.0,362.373,17.466,52.365,Eu-152,780.000,12.93,0.084,0.0016,10,31.039,2801.007,Eu-152,Eu-152,Eu-152
G1S24_Eu152_P5,969.469,134.0,329.320,18.743,56.454,Ac-228,968.000,15.8,1.469,0.0260,10,31.039,2801.007,Ac-228,Ac-228,Ac-228
G1S24_Eu152_P5,1105.100,160.0,446.496,23.993,72.342,Eu-152,1111.000,13.67,5.900,0.0816,10,31.039,2801.007,Eu-152,Eu-152,Eu-152
G1S24_Eu152_P5,1415.344,74.0,433.177,27.297,82.043,,,,,,10,31.039,2801.007,,,
G1S24_K40_Denta120,35.621,57.0,4.715,2.738,8.060,,,,,,10,29.733,2800.491,,,
G1S24_K40_Denta120,73.902,37.0,6.792,4.846,14.274,,,,,,10,29.733,2800.491,,,
G1S24_K40_Denta120,239.109,10.0,9.677,8.700,25.704,Pb-212,238.000,43.6,1.109,0.0431,10,29.733,2800.491,Pb-212|Pb-214,Pb-212 / Pb-214,Pb-212
G1S24_K40_Denta120,348.531,3.0,6.122,9.087,26.899,Eu-152,345.000,26.59,3.531,0.1313,10,29.733,2800.491,Eu-152|Pb-214,Eu-152 / Pb-214,Eu-152
G1S24_K40_Denta120,502.674,2.0,8.171,13.444,39.905,Tl-208,510.000,8.1224,7.326,0.1836,10,29.733,2800.491,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
G1S24_K40_Denta120,597.740,1.0,4.543,13.606,40.455,Bi-214,609.000,45.44,11.260,0.2783,10,29.733,2800.491,Bi-214|Tl-208,Bi-214 / Tl-208,Bi-214
G1S24_K40_Denta120,1129.458,0.0,5.485,22.863,68.612,Bi-214,1120.000,14.9,9.458,0.1378,10,29.733,2800.491,Bi-214,Bi-214,Bi-214
G1S24_K40_Denta120,1457.495,3.0,75.207,27.544,83.129,K-40,1460.000,10.66,2.505,0.0301,10,29.733,2800.491,K-40,K-40,K-40
G1S24_K40_Denta120,1750.975,0.0,6.980,31.312,94.972,Bi-214,1764.000,15.29,13.025,0.1371,10,29.733,2800.491,Bi-214,Bi-214,Bi-214
G1S24_K40_Denta120,2621.735,0.0,14.897,38.901,119.718,Tl-208,2614.000,35.8516,7.735,0.0646,10,29.733,2800.491,Tl-208,Tl-208,Tl-208
G1S24_K40_Denta120_2,77.067,39.0,7.019,4.820,14.190,Pb x-ray,74.969,100,2.098,0.1478,10,29.986,2798.635,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
G1S24_K40_Denta120_2,242.162,12.0,11.783,8.420,24.859,Pb-214,241.000,7.2615,1.162,0.0467,10,29.986,2798.635,Pb-214|Eu-152,Pb-214 / Eu-152,Pb-214
G1S24_K40_Denta120_2,348.552,2.0,4.946,8.760,25.911,Eu-152,345.000,26.59,3.552,0.1371,10,29.986,2798.635,Eu-152|Pb-214,Eu-152 / Pb-214,Eu-152
G1S24_K40_Denta120_2,517.415,2.0,8.228,11.874,35.229,Annihilation,511.000,0,6.415,0.1821,10,29.986,2798.635,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
G1S24_K40_Denta120_2,1185.904,0.0,7.079,28.968,86.954,Co-60,1173.000,99.85,12.904,0.1484,10,29.986,2798.635,Co-60,Co-60,Co-60
G1S24_K40_Denta120_2,1474.786,4.0,92.826,27.975,84.392,K-40,1460.000,10.66,14.786,0.1752,10,29.986,2798.635,K-40,K-40,K-40
G1S24_K40_Denta120_2,1746.912,0.0,4.790,39.735,120.423,Bi-214,1764.000,15.29,17.088,0.1419,10,29.986,2798.635,Bi-214,Bi-214,Bi-214
G1S24_K40_Denta120_2,2623.097,0.0,15.543,35.950,110.554,Tl-208,2614.000,35.8516,9.097,0.0823,10,29.986,2798.635,Tl-208,Tl-208,Tl-208
G1S24_K40_Mar,231.736,4.0,7.377,9.637,27.991,Np-239,228.000,10.73,3.736,0.1335,10,31.107,2799.734,Np-239|Pb-212,Np-239 / Pb-212,Np-239
G1S24_K40_Mar,1189.408,0.0,5.973,32.578,98.619,Co-60,1173.000,99.85,16.408,0.1664,10,31.107,2799.734,Co-60,Co-60,Co-60
