ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Th-L
3643,1226.737,26.375,27.133,13.409,7.743,18.031,0.000,1.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3644,1227.062,15.152,27.137,13.399,7.755,18.024,0.000,1.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3645,1227.386,22.189,27.142,13.390,7.767,18.016,0.000,1.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3646,1227.710,27.633,27.146,13.380,7.780,18.009,0.000,1.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3647,1228.034,31.856,27.151,13.370,7.792,18.001,0.000,1.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3648,1228.358,26.411,27.155,13.360,7.804,17.993,0.000,1.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3649,1228.682,29.819,27.159,13.351,7.815,17.986,0.000,1.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3650,1229.007,22.485,27.163,13.341,7.827,17.978,0.000,1.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3651,1229.331,32.226,27.166,13.331,7.839,17.970,0.000,1.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3652,1229.655,30.560,27.170,13.321,7.850,17.963,0.000,1.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3653,1229.979,33.115,27.173,13.311,7.861,17.955,0.000,1.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3654,1230.303,28.004,27.176,13.302,7.873,17.947,0.000,1.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3655,1230.627,32.152,27.179,13.292,7.884,17.939,0.000,1.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3656,1230.951,30.449,27.182,13.282,7.894,17.932,0.000,1.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3657,1231.276,48.930,27.185,13.272,7.905,17.924,0.000,1.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3658,1231.600,28.226,27.187,13.263,7.916,17.916,0.000,1.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3659,1231.924,30.559,27.190,13.253,7.926,17.908,0.000,1.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3660,1232.248,34.189,27.192,13.243,7.936,17.900,0.000,1.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3661,1232.572,32.485,27.194,13.233,7.946,17.892,0.000,1.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3662,1232.896,19.930,27.196,13.224,7.956,17.885,0.000,1.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3663,1233.220,26.375,27.198,13.214,7.966,17.877,0.000,1.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3664,1233.544,20.337,27.199,13.204,7.975,17.869,0.000,1.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3665,1233.868,27.226,27.200,13.194,7.984,17.861,0.000,1.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3666,1234.193,29.486,27.201,13.184,7.993,17.854,0.000,1.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3667,1234.517,15.152,27.202,13.175,8.002,17.846,0.000,1.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3668,1234.841,21.004,27.203,13.165,8.011,17.838,0.000,1.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3669,1235.165,31.226,27.203,13.155,8.019,17.831,0.000,1.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3670,1235.489,27.003,27.204,13.145,8.027,17.823,0.000,1.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3671,1235.813,26.670,27.204,13.136,8.035,17.815,0.000,1.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3672,1236.137,27.337,27.204,13.126,8.043,17.808,0.000,1.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3673,1236.461,26.448,27.204,13.116,8.051,17.800,0.000,1.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3674,1236.785,38.115,27.203,13.106,8.058,17.793,0.000,1.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3675,1237.109,28.226,27.203,13.097,8.065,17.785,0.000,1.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3676,1237.433,28.708,27.202,13.087,8.072,17.778,0.000,1.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3677,1237.757,28.448,27.201,13.077,8.079,17.771,0.000,1.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3678,1238.081,24.375,27.200,13.067,8.085,17.763,0.000,1.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3679,1238.405,21.967,27.199,13.057,8.091,17.756,0.000,1.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3680,1238.729,25.263,27.197,13.048,8.097,17.748,0.000,1.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3681,1239.053,27.337,27.195,13.038,8.102,17.741,0.000,1.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3682,1239.377,22.708,27.192,13.028,8.107,17.734,0.000,1.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3683,1239.701,25.152,27.189,13.018,8.112,17.726,0.000,1.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3684,1240.025,22.078,27.186,13.009,8.117,17.719,0.000,1.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3685,1240.349,28.597,27.183,12.999,8.121,17.711,0.000,1.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3686,1240.673,24.004,27.179,12.989,8.125,17.703,0.000,1.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3687,1240.997,20.966,27.174,12.979,8.128,17.696,0.000,1.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3688,1241.321,19.559,27.170,12.970,8.131,17.688,0.000,1.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3689,1241.645,20.597,27.165,12.960,8.134,17.680,0.000,1.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3690,1241.969,20.633,27.159,12.950,8.137,17.673,0.000,1.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3691,1242.293,16.782,27.154,12.940,8.139,17.665,0.000,1.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3692,1242.617,22.930,27.148,12.930,8.141,17.657,0.000,1.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3693,1242.941,33.263,27.141,12.921,8.143,17.649,0.000,1.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3694,1243.265,24.523,27.134,12.911,8.144,17.642,0.000,1.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3695,1243.589,24.966,27.127,12.901,8.145,17.634,0.000,1.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3696,1243.912,29.819,27.119,12.891,8.145,17.626,0.000,1.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3697,1244.236,16.004,27.111,12.882,8.145,17.618,0.000,1.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3698,1244.560,24.041,27.103,12.872,8.145,17.610,0.000,1.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3699,1244.884,25.523,27.094,12.862,8.144,17.602,0.000,1.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3700,1245.208,33.449,27.085,12.852,8.144,17.594,0.000,1.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3701,1245.532,31.782,27.076,12.842,8.142,17.586,0.000,1.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3702,1245.856,25.115,27.066,12.833,8.141,17.578,0.000,1.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3703,1246.180,19.559,27.056,12.823,8.139,17.570,0.000,1.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3704,1246.504,19.337,27.046,12.813,8.136,17.563,0.000,1.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3705,1246.828,25.670,27.035,12.803,8.134,17.555,0.000,1.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3706,1247.151,30.411,27.024,12.794,8.131,17.547,0.000,1.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3707,1247.475,16.226,27.012,12.784,8.127,17.539,0.000,1.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3708,1247.799,26.856,27.000,12.774,8.124,17.531,0.000,1.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3709,1248.123,30.115,26.988,12.764,8.120,17.523,0.000,1.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3710,1248.447,25.523,26.976,12.755,8.115,17.515,0.000,1.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3711,1248.771,25.819,26.963,12.745,8.111,17.507,0.000,1.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3712,1249.095,4.115,26.950,12.735,8.106,17.499,0.000,1.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3713,1249.418,30.559,26.936,12.725,8.100,17.491,0.000,1.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3714,1249.742,20.634,26.923,12.715,8.095,17.484,0.000,1.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3715,1250.066,26.559,26.909,12.706,8.089,17.476,0.000,1.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3716,1250.390,23.930,26.894,12.696,8.082,17.468,0.000,1.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3717,1250.714,29.041,26.880,12.686,8.076,17.461,0.000,1.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3718,1251.037,34.818,26.865,12.676,8.069,17.453,0.000,1.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3719,1251.361,34.374,26.850,12.667,8.061,17.445,0.000,1.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3720,1251.685,23.485,26.835,12.657,8.054,17.438,0.000,1.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3721,1252.009,19.338,26.819,12.647,8.046,17.430,0.000,1.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3722,1252.333,13.967,26.803,12.637,8.037,17.423,0.000,1.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3723,1252.656,16.708,26.786,12.628,8.029,17.415,0.000,1.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3724,1252.980,22.338,26.769,12.618,8.020,17.408,0.000,1.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3725,1253.304,17.560,26.752,12.608,8.010,17.400,0.000,1.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3726,1253.628,17.189,26.735,12.598,8.000,17.392,0.000,1.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3727,1253.952,16.708,26.717,12.588,7.990,17.385,0.000,1.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3728,1254.275,23.856,26.698,12.579,7.980,17.377,0.000,1.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3729,1254.599,31.449,26.680,12.569,7.969,17.369,0.000,1.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3730,1254.923,7.597,26.661,12.559,7.958,17.361,0.000,1.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3731,1255.247,32.337,26.641,12.549,7.947,17.354,0.000,1.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3732,1255.570,25.671,26.621,12.540,7.935,17.346,0.000,1.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3733,1255.894,27.596,26.601,12.530,7.923,17.338,0.000,1.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3734,1256.218,19.967,26.581,12.520,7.910,17.330,0.000,1.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3735,1256.542,19.523,26.560,12.510,7.898,17.322,0.000,1.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3736,1256.865,20.559,26.539,12.500,7.885,17.315,0.000,1.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3737,1257.189,20.966,26.517,12.491,7.871,17.307,0.000,1.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3738,1257.513,18.115,26.495,12.481,7.858,17.299,0.000,1.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3739,1257.837,30.597,26.473,12.471,7.844,17.291,0.000,1.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3740,1258.160,15.485,26.451,12.461,7.830,17.283,0.000,1.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3741,1258.484,14.967,26.434,12.457,7.816,17.280,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3742,1258.808,20.708,26.417,12.454,7.802,17.277,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3743,1259.131,19.263,26.400,12.450,7.788,17.274,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3744,1259.455,24.152,26.382,12.446,7.773,17.271,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3745,1259.779,20.633,26.364,12.442,7.758,17.268,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3746,1260.102,26.893,26.346,12.438,7.743,17.265,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3747,1260.426,31.893,26.328,12.434,7.728,17.262,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3748,1260.750,26.226,26.309,12.430,7.712,17.259,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3749,1261.073,41.115,26.290,12.426,7.697,17.256,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3750,1261.397,19.300,26.271,12.422,7.681,17.253,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3751,1261.721,25.226,26.252,12.418,7.664,17.250,0.000,1.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3752,1262.044,12.449,26.232,12.414,7.648,17.247,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3753,1262.368,32.375,26.213,12.410,7.631,17.244,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3754,1262.692,18.708,26.193,12.406,7.615,17.241,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3755,1263.015,21.078,26.173,12.403,7.597,17.238,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3756,1263.339,27.634,26.153,12.399,7.580,17.236,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3757,1263.663,22.115,26.133,12.395,7.563,17.233,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3758,1263.986,18.486,26.113,12.391,7.545,17.230,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3759,1264.310,41.079,26.092,12.387,7.528,17.228,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3760,1264.634,29.300,26.072,12.383,7.510,17.225,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3761,1264.957,20.893,26.051,12.379,7.492,17.223,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3762,1265.281,21.856,26.031,12.375,7.474,17.220,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3763,1265.604,35.671,26.010,12.371,7.456,17.218,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3764,1265.928,23.559,25.989,12.367,7.437,17.215,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3765,1266.252,30.671,25.968,12.363,7.419,17.213,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3766,1266.575,17.560,25.947,12.359,7.400,17.211,0.000,1.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3767,1266.899,29.893,25.926,12.355,7.381,17.208,0.000,1.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3768,1267.222,17.523,25.904,12.351,7.362,17.206,0.000,1.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3769,1267.546,31.411,25.882,12.348,7.343,17.203,0.000,1.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3770,1267.870,16.819,25.861,12.344,7.324,17.201,0.000,1.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3771,1268.193,22.523,25.839,12.340,7.304,17.198,0.000,1.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3772,1268.517,13.523,25.816,12.336,7.285,17.196,0.000,1.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3773,1268.840,30.523,25.794,12.332,7.265,17.193,0.000,1.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3774,1269.164,36.522,25.772,12.328,7.246,17.190,0.000,1.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3775,1269.487,11.115,25.749,12.324,7.226,17.188,0.000,1.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3776,1269.811,17.116,25.727,12.320,7.206,17.185,0.000,1.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3777,1270.135,24.300,25.704,12.316,7.186,17.183,0.000,1.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3778,1270.458,10.190,25.681,12.312,7.166,17.180,0.000,1.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3779,1270.782,19.300,25.659,12.308,7.146,17.177,0.000,1.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3780,1271.105,28.819,25.636,12.304,7.126,17.175,0.000,1.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3781,1271.429,26.264,25.613,12.300,7.106,17.172,0.000,1.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3782,1271.752,23.041,25.590,12.296,7.085,17.170,0.000,1.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3783,1272.076,21.153,25.567,12.293,7.065,17.167,0.000,1.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3784,1272.399,20.967,25.543,12.289,7.045,17.164,0.000,1.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3785,1272.723,28.412,25.520,12.285,7.024,17.162,0.000,1.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3786,1273.046,10.967,25.497,12.281,7.004,17.159,0.000,1.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3787,1273.370,26.042,25.474,12.277,6.984,17.157,0.000,1.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3788,1273.693,27.078,25.451,12.273,6.963,17.154,0.000,1.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3789,1274.017,36.115,25.428,12.269,6.943,17.152,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3790,1274.340,19.708,25.405,12.265,6.922,17.149,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3791,1274.664,21.967,25.382,12.261,6.902,17.147,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3792,1274.987,18.893,25.359,12.257,6.882,17.144,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3793,1275.311,11.449,25.336,12.253,6.861,17.142,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3794,1275.634,30.745,25.313,12.249,6.841,17.139,0.000,1.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3795,1275.958,18.264,25.290,12.245,6.821,17.137,0.000,1.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3796,1276.281,16.968,25.267,12.242,6.801,17.135,0.000,1.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3797,1276.605,13.930,25.245,12.238,6.781,17.132,0.000,1.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3798,1276.928,21.931,25.222,12.234,6.761,17.130,0.000,1.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3799,1277.252,16.190,25.200,12.230,6.741,17.128,0.000,1.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3800,1277.575,21.190,25.178,12.226,6.721,17.126,0.000,1.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3801,1277.899,25.301,25.156,12.222,6.701,17.124,0.000,1.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3802,1278.222,21.486,25.134,12.218,6.681,17.122,0.000,1.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3803,1278.546,23.004,25.112,12.214,6.662,17.120,0.000,1.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3804,1278.869,17.375,25.090,12.210,6.642,17.118,0.000,1.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3805,1279.193,34.634,25.069,12.206,6.623,17.116,0.000,1.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3806,1279.516,22.857,25.048,12.202,6.603,17.114,0.000,1.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3807,1279.840,26.190,25.026,12.198,6.584,17.112,0.000,1.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3808,1280.163,27.338,25.005,12.194,6.565,17.111,0.000,1.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3809,1280.486,17.560,24.984,12.190,6.546,17.109,0.000,1.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3810,1280.810,23.560,24.963,12.187,6.527,17.107,0.000,1.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3811,1281.133,32.338,24.942,12.183,6.508,17.105,0.000,1.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3812,1281.457,33.116,24.921,12.179,6.489,17.103,0.000,1.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3813,1281.780,14.191,24.900,12.175,6.470,17.101,0.000,1.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3814,1282.104,26.078,24.879,12.171,6.452,17.099,0.000,1.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3815,1282.427,24.857,24.859,12.167,6.433,17.097,0.000,1.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3816,1282.750,32.857,24.838,12.163,6.415,17.095,0.000,1.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3817,1283.074,15.819,24.817,12.159,6.397,17.093,0.000,1.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3818,1283.397,23.783,24.797,12.155,6.378,17.091,0.000,1.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3819,1283.721,17.894,24.777,12.151,6.360,17.089,0.000,1.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3820,1284.044,22.449,24.757,12.147,6.343,17.087,0.000,1.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3821,1284.367,20.338,24.736,12.143,6.325,17.085,0.000,1.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3822,1284.691,25.228,24.717,12.139,6.307,17.083,0.000,1.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3823,1285.014,23.264,24.697,12.135,6.290,17.081,0.000,1.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3824,1285.338,12.042,24.677,12.132,6.272,17.079,0.000,1.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3825,1285.661,24.301,24.657,12.128,6.255,17.077,0.000,1.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3826,1285.984,23.116,24.638,12.124,6.238,17.075,0.000,1.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3827,1286.308,29.153,24.619,12.120,6.221,17.073,0.000,1.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3828,1286.631,29.004,24.599,12.116,6.204,17.071,0.000,1.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3829,1286.954,18.376,24.580,12.112,6.188,17.069,0.000,1.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3830,1287.278,26.190,24.562,12.108,6.171,17.067,0.000,1.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3831,1287.601,15.301,24.543,12.104,6.155,17.065,0.000,1.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3832,1287.924,23.227,24.524,12.100,6.139,17.063,0.000,1.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3833,1288.248,27.302,24.506,12.096,6.123,17.061,0.000,1.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3834,1288.571,17.116,24.488,12.092,6.107,17.059,0.000,1.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3835,1288.895,28.783,24.470,12.088,6.091,17.057,0.000,1.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3836,1289.218,15.264,24.452,12.084,6.076,17.055,0.000,1.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3837,1289.541,32.857,24.434,12.081,6.060,17.053,0.000,1.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3838,1289.865,17.708,24.417,12.077,6.045,17.051,0.000,1.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3839,1290.188,23.375,24.400,12.073,6.030,17.049,0.000,1.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3840,1290.511,22.893,24.383,12.069,6.016,17.047,0.000,1.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3841,1290.835,22.709,24.366,12.065,6.001,17.045,0.000,1.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3842,1291.158,8.153,24.349,12.061,5.987,17.043,0.000,1.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3843,1291.481,21.635,24.333,12.057,5.973,17.041,0.000,1.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3844,1291.805,26.746,24.317,12.053,5.959,17.040,0.000,1.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3845,1292.128,16.376,24.301,12.049,5.945,17.038,0.000,1.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3846,1292.451,17.487,24.285,12.045,5.931,17.036,0.000,1.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3847,1292.774,23.486,24.270,12.041,5.918,17.035,0.000,1.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3848,1293.098,19.598,24.255,12.037,5.905,17.033,0.000,1.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3849,1293.421,34.190,24.240,12.033,5.892,17.031,0.000,1.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3850,1293.744,23.486,24.225,12.029,5.879,17.030,0.000,1.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3851,1294.068,17.709,24.211,12.026,5.866,17.028,0.000,1.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3852,1294.391,23.635,24.196,12.022,5.854,17.027,0.000,1.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3853,1294.714,18.523,24.182,12.018,5.842,17.025,0.000,1.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3854,1295.038,15.116,24.168,12.014,5.829,17.023,0.000,1.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3855,1295.361,30.264,24.154,12.010,5.817,17.022,0.000,1.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3856,1295.684,34.560,24.140,12.006,5.806,17.020,0.000,1.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3857,1296.007,26.746,24.126,12.002,5.794,17.018,0.000,1.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3858,1296.331,24.117,24.112,11.998,5.782,17.017,0.000,1.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3859,1296.654,25.746,24.099,11.994,5.771,17.015,0.000,1.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000
