keV,response
0.000,1.66000000E-005
1.000,4.21000000E-005
2.000,4.48000000E-005
3.000,4.87000000E-005
4.000,4.87000000E-005
5.000,5.32000000E-005
6.000,5.62000000E-005
7.000,6.33000000E-005
8.000,6.52000000E-005
9.000,6.62000000E-005
10.000,7.24000000E-005
11.000,6.13000000E-005
12.000,4.10000000E-005
13.000,3.44000000E-005
14.000,2.69000000E-005
15.000,2.12000000E-005
16.000,1.99000000E-005
17.000,1.77000000E-005
18.000,1.54000000E-005
19.000,1.50000000E-005
20.000,1.17000000E-005
21.000,1.20000000E-005
22.000,9.80000000E-006
23.000,9.20000000E-006
24.000,1.35800000E-003
25.000,1.35000000E-005
26.000,9.20000000E-006
27.000,2.39860000E-003
28.000,1.78000000E-005
29.000,9.94360000E-003
30.000,4.45000000E-005
31.000,8.32280000E-003
32.000,5.93000000E-005
33.000,5.39000000E-005
34.000,3.76000000E-005
35.000,3.35000000E-005
36.000,2.90000000E-005
37.000,2.68000000E-005
38.000,2.41000000E-005
39.000,2.04000000E-005
40.000,1.60000000E-005
41.000,2.00000000E-005
42.000,1.41000000E-005
43.000,1.29000000E-005
44.000,1.20000000E-005
45.000,1.08000000E-005
46.000,7.80000000E-006
47.000,6.70000000E-006
48.000,6.80000000E-006
49.000,7.00000000E-006
50.000,6.10000000E-006
51.000,3.60000000E-006
52.000,2.90000000E-006
53.000,3.40000000E-006
54.000,3.60000000E-006
55.000,3.33000000E-005
56.000,1.23000000E-005
57.000,3.00000000E-007
58.000,5.00000000E-007
59.000,0.00000000E+000
60.000,1.36376127E-001
