keV,response
0.000,1.38000000E-005
1.000,2.75000000E-005
2.000,2.66000000E-005
3.000,2.94000000E-005
4.000,2.81000000E-005
5.000,3.38000000E-005
6.000,3.04000000E-005
7.000,3.62000000E-005
8.000,3.97000000E-005
9.000,4.19000000E-005
10.000,4.79000000E-005
11.000,3.80000000E-005
12.000,2.79000000E-005
13.000,2.04000000E-005
14.000,1.66000000E-005
15.000,1.37000000E-005
16.000,1.43000000E-005
17.000,1.15000000E-005
18.000,1.07000000E-005
19.000,1.06000000E-005
20.000,6.00000000E-006
21.000,7.20000000E-006
22.000,5.50000000E-006
23.000,6.70000000E-006
24.000,8.63200000E-004
25.000,8.20000000E-006
26.000,7.50000000E-006
27.000,1.56130000E-003
28.000,1.17000000E-005
29.000,6.38580000E-003
30.000,3.22000000E-005
31.000,5.31000000E-003
32.000,4.05000000E-005
33.000,3.39000000E-005
34.000,2.56000000E-005
35.000,2.16000000E-005
36.000,1.69000000E-005
37.000,1.63000000E-005
38.000,1.41000000E-005
39.000,1.40000000E-005
40.000,1.12000000E-005
41.000,9.70000000E-006
42.000,7.10000000E-006
43.000,8.70000000E-006
44.000,6.20000000E-006
45.000,5.40000000E-006
46.000,5.10000000E-006
47.000,5.60000000E-006
48.000,3.50000000E-006
49.000,3.60000000E-006
50.000,1.70000000E-006
51.000,1.80000000E-006
52.000,2.00000000E-006
53.000,2.20000000E-006
54.000,2.00000000E-006
55.000,2.18000000E-005
56.000,6.20000000E-006
57.000,4.00000000E-007
58.000,4.00000000E-007
59.000,0.00000000E+000
60.000,8.54083183E-002
