keV,response
0.000,1.07000000E-004
1.000,2.17000000E-004
2.000,2.33000000E-004
3.000,2.46000000E-004
4.000,2.47250000E-004
5.000,2.54250000E-004
6.000,2.63000000E-004
7.000,2.64250000E-004
8.000,2.65250000E-004
9.000,2.85750000E-004
10.000,2.71000000E-004
11.000,2.42250000E-004
12.000,1.55250000E-004
13.000,1.29000000E-004
14.000,1.05750000E-004
15.000,8.77500000E-005
16.000,7.17500000E-005
17.000,7.05000000E-005
18.000,5.67500000E-005
19.000,5.87500000E-005
20.000,5.50000000E-005
21.000,5.02500000E-005
22.000,4.57500000E-005
23.000,3.95000000E-005
24.000,3.57500000E-005
25.000,3.25000000E-005
26.000,4.22500000E-005
27.000,1.50445000E-002
28.000,7.60000000E-005
29.000,1.29750000E-004
30.000,1.32250000E-004
31.000,5.41397500E-002
32.000,2.53250000E-004
33.000,2.32500000E-004
34.000,1.75250000E-004
35.000,1.23250000E-004
36.000,1.07500000E-004
37.000,9.02500000E-005
38.000,8.52500000E-005
39.000,7.65000000E-005
40.000,6.72500000E-005
41.000,6.10000000E-005
42.000,5.47500000E-005
43.000,4.65000000E-005
44.000,4.17500000E-005
45.000,4.07500000E-005
46.000,3.47500000E-005
47.000,2.45000000E-005
48.000,2.45000000E-005
49.000,2.32500000E-005
50.000,1.65000000E-005
51.000,1.52500000E-005
52.000,1.07500000E-005
53.000,9.00000000E-006
54.000,5.75000000E-006
55.000,1.11000000E-004
56.000,8.30000000E-005
57.000,2.50000000E-006
58.000,1.75000000E-006
59.000,0.00000000E+000
60.000,3.61193750E-001
