arm;node_kev;bin;dep_kev;compton
node_1436.6;1436.5940402914039;481;962.0;0
node_1436.6;1436.5940402914039;482;964.0;0
node_1436.6;1436.5940402914039;483;966.0;0
node_1436.6;1436.5940402914039;484;968.0;0
node_1436.6;1436.5940402914039;485;970.0;0
node_1436.6;1436.5940402914039;486;972.0;0
node_1436.6;1436.5940402914039;487;974.0;0
node_1436.6;1436.5940402914039;488;976.0;0
node_1436.6;1436.5940402914039;489;978.0;0
node_1436.6;1436.5940402914039;490;980.0;0
node_1436.6;1436.5940402914039;491;982.0;0
node_1436.6;1436.5940402914039;492;984.0;0
node_1436.6;1436.5940402914039;493;986.0;0
node_1436.6;1436.5940402914039;494;988.0;0
node_1436.6;1436.5940402914039;495;990.0;0
node_1436.6;1436.5940402914039;496;992.0;0
node_1436.6;1436.5940402914039;497;994.0;0
node_1436.6;1436.5940402914039;498;996.0;0
node_1436.6;1436.5940402914039;499;998.0;0
node_1436.6;1436.5940402914039;500;1000.0;0
node_1436.6;1436.5940402914039;501;1002.0;0
node_1436.6;1436.5940402914039;502;1004.0;0
node_1436.6;1436.5940402914039;503;1006.0;0
node_1436.6;1436.5940402914039;504;1008.0;0
node_1436.6;1436.5940402914039;505;1010.0;0
node_1436.6;1436.5940402914039;506;1012.0;0
node_1436.6;1436.5940402914039;507;1014.0;0
node_1436.6;1436.5940402914039;508;1016.0;0
node_1436.6;1436.5940402914039;509;1018.0;0
node_1436.6;1436.5940402914039;510;1020.0;0
node_1436.6;1436.5940402914039;511;1022.0;0
node_1436.6;1436.5940402914039;512;1024.0;0
node_1436.6;1436.5940402914039;513;1026.0;0
node_1436.6;1436.5940402914039;514;1028.0;0
node_1436.6;1436.5940402914039;515;1030.0;0
node_1436.6;1436.5940402914039;516;1032.0;0
node_1436.6;1436.5940402914039;517;1034.0;0
node_1436.6;1436.5940402914039;518;1036.0;0
node_1436.6;1436.5940402914039;519;1038.0;0
node_1436.6;1436.5940402914039;520;1040.0;0
node_1436.6;1436.5940402914039;521;1042.0;0
node_1436.6;1436.5940402914039;522;1044.0;0
node_1436.6;1436.5940402914039;523;1046.0;0
node_1436.6;1436.5940402914039;524;1048.0;0
node_1436.6;1436.5940402914039;525;1050.0;0
node_1436.6;1436.5940402914039;526;1052.0;0
node_1436.6;1436.5940402914039;527;1054.0;0
node_1436.6;1436.5940402914039;528;1056.0;0
node_1436.6;1436.5940402914039;529;1058.0;0
