keV,response
0.000,2.32500000E-006
1.000,1.04000000E-005
2.000,1.49750000E-005
3.000,1.52000000E-005
4.000,1.64250000E-005
5.000,2.60250000E-005
6.000,4.05750000E-005
7.000,4.72000000E-005
8.000,5.16250000E-005
9.000,5.92750000E-005
10.000,6.31000000E-005
11.000,5.70750000E-005
12.000,4.65250000E-005
13.000,4.27250000E-005
14.000,4.41750000E-005
15.000,4.82500000E-005
16.000,5.52750000E-005
17.000,6.81250000E-005
18.000,9.14250000E-005
19.000,1.17300000E-004
20.000,1.41125000E-004
21.000,1.62275000E-004
22.000,1.83925000E-004
23.000,1.80950000E-004
24.000,1.20640000E-003
25.000,1.79250000E-004
26.000,1.83075000E-004
27.000,1.99877500E-003
28.000,1.58500000E-004
29.000,7.62480000E-003
30.000,9.38250000E-005
31.000,6.36302500E-003
32.000,2.89500000E-005
33.000,2.52000000E-005
34.000,2.50750000E-005
35.000,2.56750000E-005
36.000,2.65250000E-005
37.000,3.02000000E-005
38.000,3.05500000E-005
39.000,3.29250000E-005
40.000,3.75750000E-005
41.000,4.36750000E-005
42.000,5.15250000E-005
43.000,6.41750000E-005
44.000,7.39750000E-005
45.000,8.69250000E-005
46.000,1.02725000E-004
47.000,1.30625000E-004
48.000,1.96175000E-004
49.000,3.56600000E-004
50.000,5.64875000E-004
51.000,7.21600000E-004
52.000,7.88825000E-004
53.000,8.26600000E-004
54.000,8.67525000E-004
55.000,9.57250000E-004
56.000,1.07332500E-003
57.000,1.21430000E-003
58.000,1.16187500E-003
59.000,1.07117500E-003
60.000,1.08278752E-001
