keV,response
0.000,2.27500000E-006
1.000,1.18500000E-005
2.000,1.57500000E-005
3.000,1.50250000E-005
4.000,1.76500000E-005
5.000,2.80000000E-005
6.000,4.43750000E-005
7.000,5.10500000E-005
8.000,5.85000000E-005
9.000,6.15500000E-005
10.000,6.28000000E-005
11.000,6.08500000E-005
12.000,4.79250000E-005
13.000,4.55750000E-005
14.000,4.65250000E-005
15.000,4.96750000E-005
16.000,5.62750000E-005
17.000,6.90000000E-005
18.000,8.82250000E-005
19.000,1.17025000E-004
20.000,1.37650000E-004
21.000,1.64400000E-004
22.000,1.77250000E-004
23.000,1.83100000E-004
24.000,1.21257500E-003
25.000,1.78775000E-004
26.000,1.82950000E-004
27.000,2.00602500E-003
28.000,1.58275000E-004
29.000,7.63302500E-003
30.000,9.48000000E-005
31.000,6.34347500E-003
32.000,3.00750000E-005
33.000,2.79000000E-005
34.000,2.90750000E-005
35.000,2.75500000E-005
36.000,2.83500000E-005
37.000,3.47750000E-005
38.000,3.48250000E-005
39.000,3.45750000E-005
40.000,3.76250000E-005
41.000,4.41750000E-005
42.000,5.14500000E-005
43.000,6.11750000E-005
44.000,7.32250000E-005
45.000,8.44500000E-005
46.000,9.98750000E-005
47.000,1.29250000E-004
48.000,1.96125000E-004
49.000,3.51600000E-004
50.000,5.66575000E-004
51.000,7.11650000E-004
52.000,7.81450000E-004
53.000,8.17575000E-004
54.000,8.66825000E-004
55.000,9.51925000E-004
56.000,1.07032500E-003
57.000,1.20770000E-003
58.000,1.15747500E-003
59.000,1.06622500E-003
60.000,1.08249418E-001
