keV,response
0.000,3.57500000E-006
1.000,2.82000000E-005
2.000,4.06500000E-005
3.000,4.67500000E-005
4.000,5.30500000E-005
5.000,7.56750000E-005
6.000,1.09000000E-004
7.000,1.20350000E-004
8.000,1.31900000E-004
9.000,1.39450000E-004
10.000,1.44950000E-004
11.000,1.34325000E-004
12.000,1.10425000E-004
13.000,1.01025000E-004
14.000,1.11075000E-004
15.000,1.19775000E-004
16.000,1.32650000E-004
17.000,1.60275000E-004
18.000,2.15700000E-004
19.000,2.63350000E-004
20.000,3.12525000E-004
21.000,3.53950000E-004
22.000,3.71675000E-004
23.000,3.68550000E-004
24.000,2.87175000E-003
25.000,3.72075000E-004
26.000,4.05375000E-004
27.000,4.58350000E-003
28.000,4.15475000E-004
29.000,1.76737500E-002
30.000,2.58275000E-004
31.000,1.48955000E-002
32.000,7.12250000E-005
33.000,6.42750000E-005
34.000,6.76750000E-005
35.000,6.40250000E-005
36.000,7.11750000E-005
37.000,8.52000000E-005
38.000,8.58250000E-005
39.000,8.44250000E-005
40.000,9.00750000E-005
41.000,1.05675000E-004
42.000,1.28450000E-004
43.000,1.50250000E-004
44.000,1.67975000E-004
45.000,1.92425000E-004
46.000,2.32500000E-004
47.000,2.91150000E-004
48.000,4.70650000E-004
49.000,8.84650000E-004
50.000,1.23125000E-003
51.000,1.37125000E-003
52.000,1.44975000E-003
53.000,1.51180000E-003
54.000,1.62662500E-003
55.000,1.90810000E-003
56.000,2.31682500E-003
57.000,2.84707500E-003
58.000,2.95065000E-003
59.000,2.89755000E-003
60.000,2.29296303E-001
