keV,response
0.000,1.90000000E-005
1.000,6.62500000E-005
2.000,7.38750000E-005
3.000,7.32500000E-005
4.000,7.15000000E-005
5.000,7.75000000E-005
6.000,8.55000000E-005
7.000,8.66250000E-005
8.000,8.37500000E-005
9.000,9.00000000E-005
10.000,8.58750000E-005
11.000,8.18750000E-005
12.000,8.52500000E-005
13.000,7.97500000E-005
14.000,8.92500000E-005
15.000,8.15000000E-005
16.000,8.21250000E-005
17.000,8.53750000E-005
18.000,8.83750000E-005
19.000,9.07500000E-005
20.000,9.05000000E-005
21.000,9.47500000E-005
22.000,9.95000000E-005
23.000,1.10875000E-004
24.000,9.50000000E-005
25.000,1.09000000E-004
26.000,8.73750000E-005
27.000,8.21250000E-005
28.000,7.92500000E-005
29.000,8.28750000E-005
30.000,7.95000000E-005
31.000,9.35000000E-005
32.000,7.78750000E-005
33.000,9.77500000E-005
34.000,8.47500000E-005
35.000,9.25000000E-005
36.000,8.62500000E-005
37.000,8.56250000E-005
38.000,8.31250000E-005
39.000,8.72500000E-005
40.000,9.18750000E-005
41.000,8.41250000E-005
42.000,8.21250000E-005
43.000,8.27500000E-005
44.000,8.36250000E-005
45.000,9.17500000E-005
46.000,8.26250000E-005
47.000,8.27500000E-005
48.000,8.83750000E-005
49.000,9.42500000E-005
50.000,8.86250000E-005
51.000,9.06250000E-005
52.000,1.01000000E-004
53.000,2.37625000E-004
54.000,3.81000000E-004
55.000,7.82500000E-005
56.000,8.23750000E-005
57.000,8.85000000E-005
58.000,8.06250000E-005
59.000,8.06250000E-005
60.000,8.38750000E-005
61.000,8.17500000E-005
62.000,2.74500000E-004
63.000,7.85000000E-005
64.000,8.02500000E-005
65.000,8.00000000E-005
66.000,7.96250000E-005
67.000,7.85000000E-005
68.000,7.56250000E-005
69.000,7.66250000E-005
70.000,7.37500000E-005
71.000,8.41250000E-005
72.000,7.76250000E-005
73.000,7.55000000E-005
74.000,7.58750000E-005
75.000,7.75000000E-005
76.000,7.91250000E-005
77.000,7.55000000E-005
78.000,7.97500000E-005
79.000,7.52500000E-005
80.000,8.08750000E-005
81.000,7.23750000E-005
82.000,7.87500000E-005
83.000,7.77500000E-005
84.000,7.58750000E-005
85.000,7.58750000E-005
86.000,8.06250000E-005
87.000,8.28750000E-005
88.000,7.68750000E-005
89.000,7.26250000E-005
90.000,6.67500000E-005
91.000,7.48750000E-005
92.000,7.48750000E-005
93.000,7.75000000E-005
94.000,7.21250000E-005
95.000,7.41250000E-005
96.000,8.01250000E-005
97.000,7.71250000E-005
98.000,8.08750000E-005
99.000,7.30000000E-005
100.000,7.30000000E-005
101.000,7.66250000E-005
102.000,7.63750000E-005
103.000,7.57500000E-005
104.000,7.21250000E-005
