keV,response
0.000,4.30000000E-006
1.000,2.95000000E-005
2.000,3.93000000E-005
3.000,4.64000000E-005
4.000,5.29000000E-005
5.000,8.10000000E-005
6.000,1.12600000E-004
7.000,1.27600000E-004
8.000,1.31100000E-004
9.000,1.38200000E-004
10.000,1.44400000E-004
11.000,1.32800000E-004
12.000,1.08500000E-004
13.000,1.02200000E-004
14.000,1.13700000E-004
15.000,1.18000000E-004
16.000,1.31300000E-004
17.000,1.60600000E-004
18.000,2.13800000E-004
19.000,2.65900000E-004
20.000,3.16700000E-004
21.000,3.45800000E-004
22.000,3.69600000E-004
23.000,3.73600000E-004
24.000,2.86990000E-003
25.000,3.63400000E-004
26.000,4.14700000E-004
27.000,4.58870000E-003
28.000,4.15400000E-004
29.000,1.77047000E-002
30.000,2.53500000E-004
31.000,1.48081000E-002
32.000,7.42000000E-005
33.000,6.33000000E-005
34.000,6.61000000E-005
35.000,5.91000000E-005
36.000,6.68000000E-005
37.000,8.04000000E-005
38.000,7.59000000E-005
39.000,8.49000000E-005
40.000,9.19000000E-005
41.000,1.04900000E-004
42.000,1.36300000E-004
43.000,1.50900000E-004
44.000,1.69100000E-004
45.000,1.96600000E-004
46.000,2.19800000E-004
47.000,2.90200000E-004
48.000,4.66600000E-004
49.000,8.91500000E-004
50.000,1.21110000E-003
51.000,1.38450000E-003
52.000,1.43890000E-003
53.000,1.51230000E-003
54.000,1.64060000E-003
55.000,1.90430000E-003
56.000,2.30800000E-003
57.000,2.88220000E-003
58.000,2.95590000E-003
59.000,2.89010000E-003
60.000,2.29330154E-001
