keV,response
0.000,1.24250000E-005
1.000,3.76250000E-005
2.000,4.04000000E-005
3.000,4.19500000E-005
4.000,4.16500000E-005
5.000,4.47250000E-005
6.000,4.66000000E-005
7.000,4.80000000E-005
8.000,4.70250000E-005
9.000,4.88500000E-005
10.000,4.68500000E-005
11.000,4.71250000E-005
12.000,4.69500000E-005
13.000,4.88750000E-005
14.000,4.83750000E-005
15.000,4.85500000E-005
16.000,4.69000000E-005
17.000,4.69750000E-005
18.000,4.88500000E-005
19.000,4.85500000E-005
20.000,4.82000000E-005
21.000,4.79500000E-005
22.000,4.73250000E-005
23.000,4.67500000E-005
24.000,4.42750000E-005
25.000,4.53000000E-005
26.000,4.63250000E-005
27.000,4.79750000E-005
28.000,4.58000000E-005
29.000,4.56500000E-005
30.000,4.68250000E-005
31.000,4.54750000E-005
32.000,4.67000000E-005
33.000,4.56000000E-005
34.000,4.60250000E-005
35.000,4.52750000E-005
36.000,4.71500000E-005
37.000,4.71750000E-005
38.000,4.67000000E-005
39.000,4.59250000E-005
40.000,4.47250000E-005
41.000,4.48250000E-005
42.000,4.53750000E-005
43.000,4.39000000E-005
44.000,4.45250000E-005
45.000,4.30000000E-005
46.000,4.36250000E-005
47.000,4.38750000E-005
48.000,4.20000000E-005
49.000,4.55500000E-005
50.000,4.64750000E-005
51.000,4.52750000E-005
52.000,4.35500000E-005
53.000,4.34750000E-005
54.000,4.27250000E-005
55.000,4.33000000E-005
56.000,4.40250000E-005
57.000,4.12750000E-005
58.000,4.46250000E-005
59.000,4.13250000E-005
60.000,4.42750000E-005
61.000,4.43500000E-005
62.000,4.25250000E-005
63.000,4.12500000E-005
64.000,4.21250000E-005
65.000,4.08000000E-005
66.000,4.20000000E-005
67.000,4.16750000E-005
68.000,4.05250000E-005
69.000,4.20250000E-005
70.000,4.16750000E-005
71.000,4.35000000E-005
72.000,4.12250000E-005
73.000,4.17750000E-005
74.000,4.12000000E-005
75.000,4.21250000E-005
76.000,4.16000000E-005
77.000,4.21000000E-005
