spectrum,geom,rho,ring,arm,A_Th-232,z_Th-232,A_Ra-226,z_Ra-226,A_Ac-228,A_Pb-212,A_Tl-208,A_Pb-214,A_Bi-214,chi2ndf,chi2pois,resid,pk238,pk338,pk583,pk911,pk2614,spline,gain,offset,res1394,res1461,band1000,live,key
contact_cal0809,contact,4.2,Fe1.0,noeqasis,,,,,911.488,1043.14,911.811,137.14,117.519,2.18417,5.44983,0.176025,0.0342802,-0.0144762,-0.0324157,0.00891405,0.0263025,12.8179,1.0088,-24.5977,14.544,27.697,18.341,3546.9,contact_cal0809__AS80_p67_contact_r42__noeqasis
contact_cal0809,contact,4.345,Fe1.0,noeqasis,,,,,919.092,1130.79,906.314,156.083,133.702,1.99914,5.15535,0.17009,0.0230253,-0.00977413,-0.0326136,0.013724,0.0320473,12.6774,1.00929,-27.983,11.284,33.944,18.3356,3546.9,contact_cal0809__AS80_p67_contact_p13__noeqasis
contact_cal0809_s1,contact,3.3,Al1.0,noeqasis,,,656.105,11.4879,750.551,1017.82,893.63,192.751,54.4814,3.05442,11.5395,0.2649,0.017554,-0.00547817,-0.0482244,-0.123211,-0.0423805,20.5755,1.00498,0,2651.28,-4631.89,34.3255,3546.9,contact_cal0809_s1__AS80_p88_contact_r33_al__noeqasis
contact_cal0809_s1,contact,2.8,Fe1.0,noeqasis,,,631.205,12.4308,750.93,966.868,885.749,175.604,54.4794,2.74452,10.1937,0.247395,0.013761,-0.00988773,-0.049671,-0.121812,-0.027681,20.6467,1.00423,0,2667.03,-4642.05,34.1789,3546.9,contact_cal0809_s1__AS80_p67_contact_r28__noeqasis
contact_cal0809_s1,contact,3.3,Fe1.0,noeqasis,,,652.817,11.4052,749.247,1017.38,890.892,193.795,55.8592,3.05895,11.5678,0.265256,0.0176147,-0.00543965,-0.0477249,-0.122886,-0.0416808,20.3123,1.00498,0,2673.29,-4618.59,34.3564,3546.9,contact_cal0809_s1__AS80_p67_contact_r33__noeqasis
contact_cal0809_s1,contact,3.8,Fe1.0,noeqasis,,,,,744.532,1012.17,898.808,187.203,45.5739,3.30878,12.9763,0.282403,0.023775,-0.0172302,-0.0532942,-0.125536,-0.0333294,21.7554,1.00589,-11.2483,2677.71,-4621.97,34.2714,3546.9,contact_cal0809_s1__AS80_p67_contact_r38__noeqasis
contact_cal0809_s1,contact,4.2,Fe1.0,noeqasis,,,,,750.299,1034.86,903.567,189.233,44.3491,3.41884,13.476,0.288251,0.0233286,-0.0192805,-0.0560689,-0.126335,-0.0347159,21.7198,1.00591,-11.3529,2695.13,-4617.87,34.261,3546.9,contact_cal0809_s1__AS80_p67_contact_r42__noeqasis
contact_cal0809_s1,contact,4.345,Fe1.0,noeqasis,,,,,760.132,1118.64,910.816,190.202,46.312,3.425,13.5953,0.289625,0.0224868,-0.0216461,-0.0582017,-0.121953,-0.021535,22.11,1.0057,-11.5517,2748.97,-4590.2,34.3451,3546.9,contact_cal0809_s1__AS80_p67_contact_p13__noeqasis
edge1709,edge93,2.8,Al1.0,noeqasis,,,,,920.104,950.451,903.23,136.725,122.701,1.43802,1.56699,0.0617736,0.0131357,-0.0119442,-0.0399311,0.000123883,0.0366799,20.9149,1.00732,-25.3816,-630.802,-1633.67,20.5018,80070.6,edge1709__AS80_p88_edge93_r28_al__noeqasis
edge1709,edge93,3.3,Al1.0,noeqasis,,,,,943.487,1046.47,919.932,142.783,120.802,1.63302,2.03891,0.0836244,0.0110898,-0.0171802,-0.0430687,0.00369389,0.0369388,21.3377,1.00719,-25.1614,-957.117,-2229.59,20.6234,80070.6,edge1709__AS80_p88_edge93_r33_al__noeqasis
edge1709,edge93,3.8,Al1.0,noeqasis,,,,,974.949,1172.15,943.84,158.932,133.047,1.60271,2.12673,0.0870874,0.00972264,-0.0165148,-0.042109,0.00289149,0.04022,20.6963,1.00821,-28.2246,-976.303,-2040.5,20.6333,80070.6,edge1709__AS80_p88_edge93_r38_al__noeqasis
edge1709,edge93,3.3,Fe0.5,noeqasis,,,,,949.874,1061.32,921.267,143.027,125.685,1.6811,2.15404,0.0881365,0.0109191,-0.0183496,-0.043576,0.0035821,0.037208,21.2668,1.00716,-25.2822,-1010.34,-2082.56,20.6328,80070.6,edge1709__AS80_p67_edge93_r33_ring05__noeqasis
edge1709,edge93,2.8,Fe1.0,noeqasis,,,,,942.592,994.911,922.073,141.95,124.125,1.51918,1.75676,0.0713666,0.0131038,-0.0137134,-0.0427088,0.00198037,0.0412493,20.6536,1.00726,-25.406,-490.639,-1518.46,20.5255,80070.6,edge1709__AS80_p67_edge93_r28__noeqasis
edge1709,edge93,3.3,Fe1.0,noeqasis,,,,,969.043,1112.3,943.423,154.883,132.632,1.56007,2.05501,0.08427,0.0106087,-0.0135884,-0.0449457,0.000638536,0.0429793,20.5035,1.00831,-28.3025,-832.816,-1705.82,20.4328,80070.6,edge1709__AS80_p67_edge93_r33__noeqasis
edge1709,edge93,3.8,Fe1.0,noeqasis,,,,,1000.61,1225.3,964.92,162.363,139.896,1.66966,2.29542,0.0933794,0.0104397,-0.0176934,-0.0453459,0.00296919,0.044925,20.1631,1.00811,-28.1828,-717.638,-1789.53,20.6267,80070.6,edge1709__AS80_p67_edge93_r38__noeqasis
edge1709,edge93,4.2,Fe1.0,noeqasis,,,,,1028.48,1323.35,985.326,165.562,145.124,1.71344,2.37396,0.0961745,0.0102304,-0.0187342,-0.0458968,0.00435643,0.0454975,19.8053,1.008,-28.193,-1014.24,-1921.05,20.5902,80070.6,edge1709__AS80_p67_edge93_r42__noeqasis
edge1709,edge93,4.345,Fe1.0,noeqasis,,,,,1047.67,1583.73,1000.74,206.222,151.227,1.70808,2.3611,0.0957173,0.00758475,-0.0251054,-0.0546758,0.00944113,0.0557642,20.4548,1.008,-28.1339,-705,-1486.51,20.4387,80070.6,edge1709__AS80_p67_edge93_p13__noeqasis
edge1709,edge93,3.3,Fe2.0,noeqasis,,,,,1003.25,1189.89,963.355,184.7,157.777,1.5497,2.13266,0.0873106,0.00776792,-0.0095762,-0.0401113,0.00223299,0.0442046,18.751,1.00595,-10.2922,-1359.75,-1843.4,20.6312,80070.6,edge1709__AS80_p67_edge93_r33_ring20__noeqasis
edge1709_s1,edge93,2.8,Al1.0,noeqasis,,,,,740.216,951.924,813.174,,,7.3504,42.63,0.475466,0.0161605,-0.095319,-0.117216,-0.154251,-0.0019654,38.5485,1.00776,-9.32196,63131.8,-114132,75.6694,80070.6,edge1709_s1__AS80_p88_edge93_r28_al__noeqasis
edge1709_s1,edge93,3.3,Al1.0,noeqasis,,,,,758.833,1054.83,827.894,,,7.50633,43.0832,0.47805,0.0156785,-0.0999846,-0.119005,-0.1511,-0.00442395,38.6884,1.00765,-9.48692,63090.9,-114361,76.2455,80070.6,edge1709_s1__AS80_p88_edge93_r33_al__noeqasis
edge1709_s1,edge93,3.8,Al1.0,noeqasis,,,,,782.265,1169.4,849.218,,,7.5468,43.1405,0.478377,0.0150007,-0.103454,-0.121391,-0.153543,0.00121552,38.622,1.00772,-9.63318,63312.2,-113987,76.0945,80070.6,edge1709_s1__AS80_p88_edge93_r38_al__noeqasis
edge1709_s1,edge93,3.3,Fe0.5,noeqasis,,,,,765.007,1071.87,833.926,,,7.51657,43.0454,0.477835,0.0158643,-0.100285,-0.118919,-0.150847,-0.000987375,38.5806,1.00762,-9.53821,63249.2,-114018,76.2013,80070.6,edge1709_s1__AS80_p67_edge93_r33_ring05__noeqasis
edge1709_s1,edge93,2.8,Fe1.0,noeqasis,,,,,758.948,997.538,834.312,,,7.39935,42.7355,0.47607,0.0166004,-0.0970131,-0.118251,-0.151743,0.00126512,38.1818,1.00761,-9.36991,63363.7,-113952,75.7256,80070.6,edge1709_s1__AS80_p67_edge93_r28__noeqasis
edge1709_s1,edge93,3.3,Fe1.0,noeqasis,,,,,777.039,1108.63,851.45,,,7.55068,43.0799,0.478032,0.0158403,-0.100027,-0.122664,-0.152979,0.00109917,38.4151,1.00757,-9.53177,63377.5,-113820,76.0479,80070.6,edge1709_s1__AS80_p67_edge93_r33__noeqasis
edge1709_s1,edge93,3.8,Fe1.0,noeqasis,,,,,797.773,1223.78,872.001,,,7.56874,43.1582,0.478478,0.0155357,-0.104183,-0.123826,-0.153774,0.00798091,38.3681,1.00773,-9.81485,63816.8,-113548,76.1568,80070.6,edge1709_s1__AS80_p67_edge93_r38__noeqasis
edge1709_s1,edge93,4.2,Fe1.0,noeqasis,,,,,821.56,1331.02,888.923,,,7.60907,43.2416,0.478951,0.0142474,-0.103924,-0.125101,-0.15285,0.0078771,37.9954,1.00747,-9.76051,63623.2,-113652,76.0389,80070.6,edge1709_s1__AS80_p67_edge93_r42__noeqasis
edge1709_s1,edge93,4.345,Fe1.0,noeqasis,,,,,827.835,1582.33,894.491,,,7.65442,43.3241,0.479418,0.0128182,-0.120014,-0.136832,-0.150553,0.010611,39.3622,1.00738,-10.1451,63473.5,-113748,75.9071,80070.6,edge1709_s1__AS80_p67_edge93_p13__noeqasis
edge1709_s1,edge93,3.3,Fe2.0,noeqasis,,,,,808.109,1172.21,879.584,,,7.53103,43.0318,0.477759,0.0159539,-0.104831,-0.122945,-0.151642,0.0150607,37.6192,1.0075,-9.70025,63124.1,-113745,75.8196,80070.6,edge1709_s1__AS80_p67_edge93_r33_ring20__noeqasis
edge93,edge93,2.8,Al1.0,noeqasis,,,,,826.506,828.999,831.569,98.514,94.4094,1.11103,1.14717,0.0570621,0.0121591,-0.00844824,-0.03835,-0.00456536,0.029218,22.9085,1.00709,-24.6681,-87.603,-309.867,36.8599,23492.2,edge93__AS80_p88_edge93_r28_al__noeqasis
edge93,edge93,3.3,Al1.0,noeqasis,,,,,847.212,922.399,849.175,108.328,91.5528,1.17638,1.22878,0.0711404,0.0133591,-0.012052,-0.0408167,-0.00116528,0.0312597,23.0734,1.00698,-24.5552,-168.259,-467.053,37.0087,23492.2,edge93__AS80_p88_edge93_r33_al__noeqasis
edge93,edge93,3.8,Al1.0,noeqasis,,,,,876.386,1034.46,870.766,120.759,102.744,1.17069,1.23756,0.0724917,0.0112968,-0.0115272,-0.0400125,-0.00161219,0.0333299,22.3614,1.00802,-27.6558,-176.527,-413.895,36.983,23492.2,edge93__AS80_p88_edge93_r38_al__noeqasis
edge93,edge93,3.3,Fe0.5,noeqasis,,,,,850.634,948.618,849.141,117.462,100.006,1.15338,1.21218,0.0685072,0.0118957,-0.00838432,-0.0394417,-0.00306135,0.0313374,22.7023,1.00821,-27.706,-195.625,-422.762,36.9745,23492.2,edge93__AS80_p67_edge93_r33_ring05__noeqasis
edge93,edge93,2.8,Fe1.0,noeqasis,,,,,846.916,872.917,850.736,106.701,94.6677,1.13824,1.17883,0.0628968,0.0138726,-0.00893471,-0.0408125,-0.00274782,0.0351954,22.4621,1.007,-24.6666,-47.335,-277.376,36.905,23492.2,edge93__AS80_p67_edge93_r28__noeqasis
edge93,edge93,3.3,Fe1.0,noeqasis,,,,,870.61,981.491,870.13,118.014,102.423,1.16,1.22326,0.0702725,0.011911,-0.00863972,-0.0426291,-0.0040893,0.0365947,22.193,1.00811,-27.7189,-138.31,-325.033,36.8917,23492.2,edge93__AS80_p67_edge93_r33__noeqasis
edge93,edge93,3.8,Fe1.0,noeqasis,,,,,899.564,1080.1,890.201,122.541,107.289,1.19634,1.27595,0.0781252,0.0119389,-0.0126365,-0.0432865,-0.0016938,0.0394972,21.9437,1.00807,-27.8096,-110.467,-349.437,36.9647,23492.2,edge93__AS80_p67_edge93_r38__noeqasis
edge93,edge93,4.2,Fe1.0,noeqasis,,,,,925.23,1166.06,910.884,123.347,111.102,1.21457,1.29648,0.0809851,0.0117798,-0.0138109,-0.0436739,0.000465838,0.0407058,21.5469,1.00771,-27.3998,-184.418,-386.637,36.9263,23492.2,edge93__AS80_p67_edge93_r42__noeqasis
edge93,edge93,4.345,Fe1.0,noeqasis,,,,,945.47,1394.27,925.006,157.999,117.141,1.20888,1.28938,0.080009,0.00966382,-0.0191273,-0.051828,0.00633448,0.0516464,22.128,1.00796,-27.8347,-100.638,-264.275,36.8688,23492.2,edge93__AS80_p67_edge93_p13__noeqasis
edge93,edge93,3.3,Fe2.0,noeqasis,,,,,905.858,1034.32,891.87,127.382,113.608,1.18281,1.25668,0.0753487,0.0119603,-0.0125331,-0.0421926,-0.00176959,0.0412406,20.9945,1.00811,-28.0167,-257.737,-361.373,36.9229,23492.2,edge93__AS80_p67_edge93_r33_ring20__noeqasis
edge93_s1,edge93,2.8,Al1.0,noeqasis,,,,,664.803,817.964,756.926,,,4.21081,30.5756,0.641453,0.0109056,-0.0727024,-0.105792,-0.150623,0.00632364,39.5782,1.00496,-8.42356,18037,-34042.7,80.3103,23492.2,edge93_s1__AS80_p88_edge93_r28_al__noeqasis
edge93_s1,edge93,3.3,Al1.0,noeqasis,,,,,685.012,920.966,769.971,,,4.26455,30.6766,0.642547,0.0141981,-0.0773034,-0.107282,-0.146285,0.00211678,39.4154,1.00484,-8.59269,18003.3,-34116.7,80.849,23492.2,edge93_s1__AS80_p88_edge93_r33_al__noeqasis
edge93_s1,edge93,3.8,Al1.0,noeqasis,,,,,707.457,1021.82,792.469,,,4.27975,30.6542,0.642305,0.0140535,-0.0803187,-0.10852,-0.148223,0.0103079,39.2464,1.0049,-8.82943,18078.6,-34010.1,80.7371,23492.2,edge93_s1__AS80_p88_edge93_r38_al__noeqasis
edge93_s1,edge93,3.3,Fe0.5,noeqasis,,,,,690.799,936.475,776.021,,,4.26789,30.6387,0.642137,0.0145908,-0.0776985,-0.107078,-0.14594,0.00529241,39.2785,1.00482,-8.67176,18044.2,-34024.7,80.8198,23492.2,edge93_s1__AS80_p67_edge93_r33_ring05__noeqasis
edge93_s1,edge93,2.8,Fe1.0,noeqasis,,,,,682.456,867.17,777.435,,,4.21905,30.5727,0.641382,0.0135988,-0.0746872,-0.106112,-0.147659,0.00979243,39.0261,1.0048,-8.51442,18106.5,-33988.9,80.3674,23492.2,edge93_s1__AS80_p67_edge93_r28__noeqasis
edge93_s1,edge93,3.3,Fe1.0,noeqasis,,,,,701.003,969.106,792.528,,,4.281,30.6262,0.642001,0.0146083,-0.0776824,-0.110283,-0.148454,0.00766364,39.1602,1.00478,-8.70639,18095.5,-33949.9,80.6679,23492.2,edge93_s1__AS80_p67_edge93_r33__noeqasis
edge93_s1,edge93,3.8,Fe1.0,noeqasis,,,,,721.903,1069.81,815.047,,,4.28945,30.6255,0.641994,0.0147901,-0.0809038,-0.110105,-0.148244,0.0204228,38.9629,1.00487,-9.00151,18207.1,-33896.6,80.7933,23492.2,edge93_s1__AS80_p67_edge93_r38__noeqasis
edge93_s1,edge93,4.2,Fe1.0,noeqasis,,,,,743.506,1162.2,828.584,,,4.30731,30.6522,0.642284,0.0136565,-0.0805469,-0.112299,-0.147944,0.0156795,38.6584,1.00483,-9.04453,18160,-33908.7,80.6882,23492.2,edge93_s1__AS80_p67_edge93_r42__noeqasis
edge93_s1,edge93,4.345,Fe1.0,noeqasis,,,,,756.753,1382.92,839.047,,,4.32291,30.6494,0.642253,0.0117462,-0.0912224,-0.121241,-0.142435,0.0245384,39.8026,1.00461,-9.37886,18179.1,-33876.2,80.5902,23492.2,edge93_s1__AS80_p67_edge93_p13__noeqasis
edge93_s1,edge93,3.3,Fe2.0,noeqasis,,,,,730.425,1024.02,821.238,,,4.27198,30.5924,0.641636,0.0151002,-0.081646,-0.109948,-0.14725,0.0255277,38.2531,1.00486,-8.85117,18031.3,-33928.7,80.4906,23492.2,edge93_s1__AS80_p67_edge93_r33_ring20__noeqasis
