node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct,q2,q4,dq2,dq4,q2t,q4t,dq2t,dq4t,eps_peak,eps_total,qk_histories
0,5.000,3000000,100.000,6.241,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
1,5.235,3000000,100.000,6.428,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
2,5.482,3000000,100.000,6.422,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
3,5.740,3000000,100.000,6.500,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
4,6.011,3000000,100.000,6.568,0,0,0.000,0,0.000,0.928614964908818,0.78742333561995381,0.026398523568192014,0.074055949726484147,0.92830429929582414,0.78652649782788742,0.026459584063098524,0.074240945401139444,9.4506617451060935E-33,9.4821429683012823E-33,3000000
5,6.294,3000000,100.000,8.860,0,0,0.000,0,0.000,0.9539501755571147,0.85454733975447,0.0005193264630446409,0.0014156317916911179,0.953976871608227,0.85461991301164375,0.00050992007318134962,0.0013900203949124312,1.7797912045734812E-27,1.8129749301183689E-27,3000000
6,6.590,3000000,100.000,11.848,0,0,0.000,0,0.000,0.94186761330223112,0.81952660953570666,0.00081400751814773777,0.0019839405357091793,0.94189085196183242,0.81958673948298322,0.00079994524161867888,0.0019497404757896767,2.5271716381326084E-24,2.5719565995480474E-24,3000000
7,6.900,3000000,100.000,12.385,0,0,0.000,0,0.000,0.935786029843706,0.801447975323537,0.00022009169703522647,0.00063501071512696587,0.93577052101472935,0.80139984027118072,0.00021676776906902622,0.00062544839763621044,1.4355366066016051E-21,1.4584197357485534E-21,3000000
8,7.225,3000000,100.000,12.658,0,0,0.000,0,0.000,0.92783661047097221,0.77860022119795225,0.00023317342931530231,0.00063457646495179211,0.92765877408351771,0.7780891285792958,0.00027390003107160009,0.000756519887482626,3.7193916416671508E-19,3.7796955727621779E-19,3000000
9,7.566,3000000,100.000,13.098,0,0,0.000,0,0.000,0.9194259507223661,0.754680902606416,0.00028573725040545575,0.00077663145141987041,0.91937805617925572,0.75454835827702,0.00028538603239541452,0.00077582368694425552,4.8951057512955142E-17,4.9660418737267139E-17,3000000
10,7.922,3000000,100.000,17.178,0,0,0.000,0,0.000,0.91086090066967884,0.73064948821696529,0.00025124792814895652,0.00067570603858671779,0.91085012667713772,0.73062434998406345,0.00024818668987518515,0.00066747438742477275,3.5538651924335542E-15,3.6011547075873057E-15,3000000
11,8.295,3000000,100.000,17.724,0,0,0.000,0,0.000,0.90183019573476919,0.70507905932235893,0.00025920611005278546,0.0010121309075532224,0.90182332090750872,0.70506478053604682,0.00025613011520999929,0.0010000274523345246,1.6346199708294372E-13,1.6542662888653656E-13,3000000
12,8.686,3000000,100.000,17.665,0,0,0.000,0,0.000,0.89340229945917937,0.68235531345260436,0.00079149955766939144,0.0020947125501009083,0.893348152199124,0.68220462423528683,0.00078359125721176159,0.0020739514118864352,4.5893114332183386E-12,4.6427911392793516E-12,3000000
13,9.095,3000000,100.000,18.472,0,0,0.000,0,0.000,0.884609842092141,0.658165566851398,0.00095398182809042708,0.0026445304945190767,0.88428250274063847,0.65734775756236274,0.00098875837713344964,0.0027170068986092488,8.5994859543712924E-11,8.7023515751315013E-11,3000000
14,9.523,3000000,100.000,18.613,0,0,0.000,0,0.000,0.87611992346004552,0.6353633900550868,0.00060865726454058093,0.0016169045965592256,0.87607170357760666,0.63524156254411546,0.00060374420633822073,0.0016034817714222506,1.1204863387498966E-09,1.132142910985463E-09,3000000
15,9.972,3000000,100.000,18.797,0,0,0.000,0,0.000,0.882728734224782,0.65536561546134642,0.010350867493121328,0.029158491359965004,0.882583528509986,0.65495915675184246,0.010285176029882848,0.028973122914017248,1.2379766149126813E-08,1.2479851481295826E-08,3000000
16,10.441,3000000,100.000,18.954,0,0,0.000,0,0.000,0.85893994409220431,0.59131499328436032,0.004767519011054086,0.011810524575634604,0.85891559765308045,0.59122135297092548,0.0047235351691514047,0.011701393259413497,8.0864527747311727E-08,8.1614076609584482E-08,3000000
17,10.933,3000000,100.000,19.248,0,0,0.000,0,0.000,0.85306243410491434,0.57387035872205228,0.00097651224341532708,0.0024358432156778671,0.85303848575671137,0.57380890001585971,0.00096864110432152691,0.0024162138396132825,4.4848173554618468E-07,4.5213964366034487E-07,3000000
18,11.448,3000000,100.000,22.179,5,0,100.000,0,0.000,0.8469236145688247,0.55783812349607009,0.000641922385712644,0.0017031942917077815,0.84689821713126723,0.55777144810037227,0.00063701746166225132,0.0016901996473936297,2.0682733591857821E-06,2.0846288860569607E-06,3000000
19,11.987,3000000,100.000,21.784,19,1,95.000,0,0.000,0.841171546466057,0.54251463418765788,0.00032815421695354572,0.00086279842969553091,0.84106096557745658,0.54221967355664069,0.00032854449591218339,0.00086359406232026925,7.7185290215674647E-06,7.7799960889716639E-06,3000000
20,12.552,3000000,100.000,19.071,63,1,98.438,0,0.000,0.836127836139119,0.52948534602933894,0.00022094847214217488,0.00058081930987198853,0.83610431513824846,0.52942192498581775,0.00022022553512477931,0.00057915201428116088,2.4699705230948927E-05,2.4884160020040046E-05,3000000
21,13.143,3000000,100.000,18.648,198,1,99.497,4,2.010,0.83212836376062416,0.51890959653309277,0.00015174726032485128,0.00039966882144614569,0.83211472875834025,0.51887706296106173,0.00015119291571706432,0.00039825590740226083,6.8191420122923549E-05,6.8659164931596464E-05,3000000
22,13.762,3000000,50.000,21.201,515,4,99.229,8,1.541,0.82790594644935145,0.5079317434618319,0.00011882716263913895,0.00031223607832119948,0.82785856072924013,0.50781197613354079,0.00011876621554811787,0.00031198089420704793,0.00016555918452763841,0.00016664695713234084,3000000
23,14.410,3000000,37.796,19.336,1046,7,99.335,19,1.804,0.82438416621981192,0.49878187312772065,9.9670950587355087E-05,0.00026176812031036806,0.82433979933234214,0.49867054451418547,9.9533276011601213E-05,0.00026136300934629172,0.00035927366193205118,0.0003615344069406145,3000000
24,15.089,3000000,34.275,19.077,2131,45,97.932,8,0.368,0.82138567680864549,0.49101712506038692,8.9914140906338443E-05,0.00023622695727418876,0.82134763936778521,0.49091928015684355,8.9731810060182857E-05,0.00023574274944824177,0.00070794088623205194,0.00071226778515111767,3000000
25,15.799,3000000,25.818,19.094,3877,28,99.283,87,2.228,0.8187810039914567,0.484222446225596,8.4155082922493412E-05,0.00022084749172080801,0.81873033965379494,0.48409374429358437,8.4004827086650759E-05,0.00022043370924731455,0.0012657951169394138,0.0012731989994842947,3000000
26,16.543,3000000,23.635,21.920,6288,35,99.446,133,2.103,0.81652318322909723,0.47836958823188375,8.0875787637387577E-05,0.00021202241840780916,0.81648449288000313,0.4782751780718949,8.0754296788955072E-05,0.00021168547311739504,0.0021091400359683887,0.0021211703231108405,3000000
27,17.323,3000000,15.375,19.480,9969,163,98.391,186,1.836,0.81436805086316932,0.4728279556223603,7.8983375661608563E-05,0.00020666640138473032,0.81431614301662281,0.47269996579425966,7.8867116975222683E-05,0.00020634593987898554,0.0032952448352237436,0.0033136886939360843,3000000
28,18.138,3000000,13.735,19.489,14821,103,99.310,416,2.787,0.81272240847918265,0.46857552551903403,7.7762595280035041E-05,0.00020315564315695819,0.81265787400105394,0.46841832807265393,7.7649276054856E-05,0.00020283943357298122,0.0048705796388026287,0.0048978362932217308,3000000
29,18.993,3000000,12.502,19.351,20929,120,99.430,631,2.998,0.8108482579936056,0.46371433300656889,7.6935830964434124E-05,0.00020066597606318903,0.8107519440312777,0.46348201702356617,7.6829910875893842E-05,0.00020036326159274327,0.0068576266940330206,0.0068976027588618493,3000000
30,19.887,3000000,12.035,19.192,27955,232,99.177,844,2.994,0.80977240487295887,0.46095054957357784,7.63958168789541E-05,0.00019903297937245765,0.80966298653902768,0.46069146468127287,7.6295057458417433E-05,0.00019874106283259877,0.00924533938980305,0.00930042368298135,3000000
31,20.824,3000000,10.504,21.187,36014,200,99.448,1198,3.308,0.80866289500139876,0.45805378451437856,7.594769691284591E-05,0.00019765531107787264,0.80850328809483163,0.45767215876294548,7.5844730201336138E-05,0.00019734999895348879,0.01181062837013584,0.01188614839112089,3000000
32,21.804,3000000,8.654,19.886,43901,554,98.754,1347,3.030,0.80771126793769166,0.4555964837787192,7.5666242815723613E-05,0.00019674678131179201,0.80751794858458725,0.4551384036775703,7.5559649253095228E-05,0.00019642977340387352,0.014619313224807055,0.014722363011323068,3000000
33,22.831,3000000,7.745,19.931,53420,373,99.307,1926,3.580,0.80690370102733755,0.45350569465727919,7.5435538644096515E-05,0.00019597787536295298,0.80664342699883085,0.45288915009440189,7.5327563905328159E-05,0.000195644139334936,0.017653925650240036,0.017792695470488468,3000000
