node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct,q2,q4,dq2,dq4,q2t,q4t,dq2t,dq4t,eps_peak,eps_total,qk_histories
0,5.000,3000000,100.000,11.747,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
1,5.235,3000000,100.000,12.187,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
2,5.482,3000000,100.000,12.878,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
3,5.740,3000000,100.000,12.972,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
4,6.011,3000000,100.000,12.887,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
5,6.294,3000000,100.000,13.332,0,0,0.000,0,0.000,0.62196718351648228,0.13458526617198791,0.017930742174862541,0.034771354068258806,0.620376985776884,0.13017373617648539,0.017656306088729305,0.034312479998572065,8.6727757069131423E-31,8.8528257547198981E-31,3000000
6,6.590,3000000,100.000,13.688,0,0,0.000,0,0.000,0.62735732229649688,0.14815236233268361,0.0069031002306926192,0.012827959700080074,0.62883499918006092,0.15100556460261608,0.00688464255319146,0.012821892802696669,3.96449770855348E-27,4.0337596979753187E-27,3000000
7,6.900,3000000,100.000,14.645,0,0,0.000,0,0.000,0.64619267665460711,0.17860589422052564,0.013423499901464023,0.033144824093400527,0.6453670186332342,0.17717177318549576,0.013175748933347409,0.0325642704294439,3.5250117790774194E-24,3.5754903459446439E-24,3000000
8,7.225,3000000,100.000,15.987,0,0,0.000,0,0.000,0.66215310534341054,0.21905711041223683,0.0047364245215127162,0.00920231597174527,0.66134306894833361,0.21740850811459661,0.0047127258162929005,0.0091606448035312545,1.27039555143954E-21,1.2934186806754587E-21,3000000
9,7.566,3000000,100.000,16.555,0,0,0.000,0,0.000,0.67476381992281764,0.24617270479909892,0.0040931407043740273,0.00782301926868547,0.67521422937888176,0.24648940144297921,0.0040473650581349377,0.0077455602493381581,2.3919367611050824E-19,2.4269283637576581E-19,3000000
