node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct,q2,q4,dq2,dq4,q2t,q4t,dq2t,dq4t,eps_peak,eps_total,qk_histories
0,5.000,3000000,100.000,5.264,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
1,5.235,3000000,100.000,5.473,0,0,0.000,0,0.000,0.86272244955483213,0.64440301443877568,0.03150108418953005,0.067797355076145246,0.86272244955483213,0.64440301443877568,0.03150108418953005,0.067797355076145246,6.0242031465877689E-32,6.0242031465877689E-32,3000000
2,5.482,3000000,100.000,9.411,0,0,0.000,0,0.000,0.76966776008351423,0.37466386289193138,0.019475781335317244,0.047490597557584446,0.77156773329830375,0.3779926837223565,0.018778251959117635,0.045886366377855127,1.1820988011493075E-28,1.2287996027829568E-28,3000000
3,5.740,3000000,100.000,9.427,0,0,0.000,0,0.000,0.83375890460966473,0.55510993992826163,0.024468708914610032,0.063772161544516856,0.83682529501907421,0.56141857393671513,0.023201727590657688,0.060485866026656517,8.2578575098007549E-26,8.74976857118106E-26,3000000
4,6.011,3000000,100.000,9.544,0,0,0.000,0,0.000,0.82761888283121732,0.54330133587466722,0.021424985755573934,0.055966079474194484,0.827653630007873,0.54350029762832786,0.021406137257425694,0.055914409500414361,3.6304017684155175E-23,3.6333819405361059E-23,3000000
5,6.294,3000000,100.000,9.632,0,0,0.000,0,0.000,0.80498488184377837,0.49041796544833982,0.0217449640513046,0.050676309952473228,0.80326487394543966,0.48406165893018815,0.021131183801241921,0.04942071630052608,3.6889845646738086E-21,3.8124631978834E-21,3000000
6,6.590,3000000,100.000,9.775,0,0,0.000,0,0.000,0.84697651974818544,0.604532466321726,0.021629826419984503,0.054655372813813649,0.84672663033790541,0.60399433693603977,0.021627559968227246,0.054632322629603013,3.3763948927270937E-19,3.3814422305386153E-19,3000000
7,6.900,3000000,100.000,10.303,0,0,0.000,0,0.000,0.80484159441572345,0.49287486990989737,0.018809240739787021,0.047799825866045489,0.80475404345301793,0.4925213974254839,0.018631524086390849,0.047342242529720746,2.2147762360097761E-17,2.2425572128802605E-17,3000000
8,7.225,3000000,100.000,10.363,0,0,0.000,0,0.000,0.80408056965573282,0.49660224024241639,0.015600737107659697,0.035766682984611178,0.8038429181136576,0.49557524932820812,0.01530121414980618,0.035030335998703185,7.4143902607182783E-16,7.5897174859506443E-16,3000000
9,7.566,3000000,100.000,10.251,0,0,0.000,0,0.000,0.79460933159455,0.47686585455837383,0.013986867168735437,0.032541565235790507,0.796931156905286,0.48219380973741016,0.013822795860115006,0.032251459388985076,1.4879651603424381E-14,1.520956098173892E-14,3000000
10,7.922,3000000,100.000,10.649,0,0,0.000,0,0.000,0.78191112122718864,0.45015682653922295,0.012475127518362272,0.028039132835143137,0.78161414669580742,0.44914555576494741,0.012363064528503914,0.027788807805327304,2.4920494300264662E-13,2.5169939758291896E-13,3000000
11,8.295,3000000,100.000,10.783,0,0,0.000,0,0.000,0.794289608508621,0.47609777284686072,0.010908605914769033,0.02664857764711985,0.7949415468324551,0.47634051306853592,0.010661976396208687,0.025988762527466971,2.66171853059733E-12,2.7316053907518728E-12,3000000
12,8.686,3000000,100.000,11.858,0,0,0.000,0,0.000,0.79215779071375647,0.468801444296594,0.010084658090061078,0.023147410564925617,0.79133845022040306,0.467592114650946,0.010072505948747545,0.023087208345902811,2.7621268398319278E-11,2.7730091374689096E-11,3000000
13,9.095,3000000,100.000,12.127,0,0,0.000,0,0.000,0.80381682760762951,0.50758896614241122,0.012949274298368015,0.030937283415673072,0.80304606010990875,0.50671615393557123,0.012904910356980328,0.030772900273675869,1.8507359869517102E-10,1.8635250294737292E-10,3000000
14,9.523,3000000,100.000,13.325,0,0,0.000,0,0.000,0.80608756199092291,0.48004554457814774,0.011647410688920697,0.028938055642410938,0.80614660163299046,0.47991459468232245,0.011464349017608552,0.028481297520423554,3.6694761538057715E-10,3.7384572816300382E-10,3000000
15,9.972,3000000,100.000,13.473,0,0,0.000,0,0.000,0.80342072215033833,0.49033558958500667,0.011479592499202336,0.026678706558659924,0.80448474328476927,0.49355670147198666,0.011341448472568327,0.026326347910990536,1.6057760398330348E-09,1.6385230905368309E-09,3000000
16,10.441,3000000,100.000,13.635,0,0,0.000,0,0.000,0.78439174450329041,0.45797079457376605,0.01564286230676502,0.034247454919957253,0.78448271508328171,0.458030993502561,0.015586700136990069,0.034124056068004928,4.388194233558562E-09,4.40434302860253E-09,3000000
17,10.933,3000000,100.000,14.241,0,0,0.000,0,0.000,0.799961640182328,0.47501904718975574,0.011788570809997153,0.027558305575574739,0.80017416397547614,0.47552597907695826,0.011751292466711772,0.0274646926331048,1.2430537989312571E-08,1.2480980702444074E-08,3000000
18,11.448,3000000,100.000,16.434,0,0,0.000,0,0.000,0.79935728337473788,0.48360434756360887,0.01166097132269079,0.027191743485803339,0.79914333972963925,0.48118447875736026,0.011325082318696882,0.02648378830571518,4.0551788842753436E-08,4.1810271097642245E-08,3000000
19,11.987,3000000,100.000,16.966,0,0,0.000,0,0.000,0.79664268016553375,0.46756147826775635,0.00997561578999195,0.02095496657823738,0.7971311725262501,0.4689380289236651,0.0099057011156732152,0.020830485813103747,1.3069460670812724E-07,1.3167149096384585E-07,3000000
20,12.552,3000000,100.000,14.576,0,0,0.000,0,0.000,0.80563804842781916,0.50531452831165879,0.009856196832304159,0.021459310797299163,0.80454577681420358,0.50304824689791239,0.00981747788396105,0.021364103725729923,2.8831642046450722E-07,2.9414128690823125E-07,3000000
21,13.143,3000000,100.000,15.158,7,0,100.000,0,0.000,0.79569986509033241,0.4706002848728138,0.0076364225481516147,0.016312146047378198,0.795185088307971,0.46938801072097874,0.0076085441985005112,0.016243107744596124,6.2671486577161938E-07,6.3151258918383806E-07,3000000
