node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct,q2,q4,dq2,dq4,q2t,q4t,dq2t,dq4t,eps_peak,eps_total,qk_histories
0,5.000,3000000,100.000,10.777,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
1,5.235,3000000,100.000,11.194,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
2,5.482,3000000,100.000,11.917,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
3,5.740,3000000,100.000,12.079,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
4,6.011,3000000,100.000,12.149,0,0,0.000,0,0.000,0,0,0,0,0,0,0,0,0,0,3000000
5,6.294,3000000,100.000,12.291,0,0,0.000,0,0.000,0.62041153606130506,0.14173863029672509,0.012928668796390704,0.024445169985324245,0.61973976150998944,0.13948520335575904,0.012799472395173981,0.024155457511250877,1.5098121909712912E-30,1.5355406947642024E-30,3000000
6,6.590,3000000,100.000,13.091,0,0,0.000,0,0.000,0.65160272753502946,0.19162251049371795,0.0057589014910470662,0.01098851591697011,0.65095147473738058,0.18965166568279976,0.0056937426543928324,0.010837930458337985,6.4515501645820639E-27,6.61696670364927E-27,3000000
7,6.900,3000000,100.000,14.242,0,0,0.000,0,0.000,0.66548281677637267,0.21688667024825922,0.0043536028861727106,0.0086880727179251584,0.66564490396930165,0.21762709639016359,0.0043266429229233128,0.0086300915213727274,5.1727646934025389E-24,5.2492852168680175E-24,3000000
8,7.225,3000000,100.000,15.213,0,0,0.000,0,0.000,0.60524125251916816,0.16981958071941722,0.057582998289463991,0.052278525842173823,0.60622804888066639,0.17132311785137014,0.057136897473447808,0.05193156035995028,2.2120396841185435E-21,2.2329050697285734E-21,3000000
9,7.566,3000000,100.000,15.944,0,0,0.000,0,0.000,0.68596154900570172,0.26323840981431446,0.0035673439323439591,0.0071393740854049084,0.68559204524135753,0.26279130937750689,0.003544768501981958,0.0070863075776661233,3.8519324282683261E-19,3.9033900835870648E-19,3000000
10,7.922,3000000,100.000,18.596,0,0,0.000,0,0.000,0.6935847067389157,0.28633160885950343,0.0048438047345828027,0.0070296664959055991,0.69350055576170777,0.28611737002160925,0.0047838214707287986,0.0069594252360223423,3.7860492544261911E-17,3.842192061526313E-17,3000000
11,8.295,3000000,100.000,19.110,0,0,0.000,0,0.000,0.71393145191383067,0.32738395829897432,0.0022479845892764733,0.0043510858193660405,0.71410369828555054,0.32764668151281345,0.0022303892641045405,0.0043194143437659807,2.2630094734205022E-15,2.2911894443253797E-15,3000000
12,8.686,3000000,100.000,19.682,0,0,0.000,0,0.000,0.72489617780652249,0.34911994061536827,0.00398971245147112,0.00775752204059582,0.72509943655551656,0.3494411395984206,0.00397393423718053,0.00774346466481406,8.9603239345684953E-14,9.092979675271248E-14,3000000
