# NaI:Tl
E_kev	yield_rel
0.01	1.1431949391884102
0.011220184543019634	1.1431949391884102
0.012589254117941673	1.1431949391884102
0.014125375446227544	1.1431949391884102
0.015848931924611138	1.1431949391884102
0.017782794100389229	1.1431949391884102
0.019952623149688795	1.1431949391884102
0.022387211385683396	1.1431949391884102
0.0251188643150958	1.1431949391884102
0.028183829312644539	1.1431949391884102
0.0316227766016838	1.1431949391884102
0.035481338923357551	1.1431949391884102
0.03981071705534972	1.1431949391884102
0.04466835921509632	1.1431949391884102
0.05011872336272722	1.1431949391884102
0.056234132519034911	1.1431949391884102
0.063095734448019331	1.1431949391884102
0.070794578438413788	1.1431949391884102
0.079432823472428166	1.1431949391884102
0.089125093813374537	1.1431949391884102
0.1	1.1431949391884102
0.11220184543019636	1.1431949391884102
0.12589254117941676	1.1431949391884102
0.14125375446227539	1.1431949391884102
0.15848931924611134	1.1431949391884102
0.17782794100389229	1.1431949391884102
0.19952623149688797	1.1431949391884102
0.223872113856834	1.1431949391884102
0.25118864315095796	1.1431949391884102
0.28183829312644532	1.1431949391884102
0.31622776601683794	1.1431949391884102
0.35481338923357547	1.1431949391884102
0.39810717055349737	1.1431949391884102
0.44668359215096304	1.1431949391884102
0.50118723362727224	1.1431949391884102
0.56234132519034907	1.1431949391884102
0.63095734448019325	1.1431949391884102
0.70794578438413813	1.1431949391884102
0.79432823472428138	1.1431949391884102
0.89125093813374545	1.1431949391884102
1	1.1431949391884102
1.1230344056740278	1.1432423610183842
1.2612062763276171	1.1433777365682654
1.416378040967939	1.143754066357672
1.5906412714481732	1.1444659020667705
1.7863448749213793	1.145558926878435
2.0061267549361768	1.1470143829793213
2.2529493679365156	1.1487842196906732
2.5301396544342616	1.1507677218894818
2.8414338830898709	1.1528553799239063
3.1910280121578785	1.1549228394400446
3.5836342471228968	1.1568378728044229
4.0245445568707554	1.1584650071557556
4.5197020045339924	1.1596725341490977
5.0757808544855454	1.1603388677295947
5.7002765352487827	1.1603616994982189
6.4016066709407236	1.159648736548895
7.189224543058808	1.1581396778286264
8.0737465119711818	1.1557965067567637
9.0670951156343111	1.1526128322754887
10.182659774376262	1.1485982935220336
11.435477267897475	1.1437774507252623
12.842434417152093	1.1382168280651526
14.422495703074082	1.1320087649155857
16.196958890238022	1.1252519990037406
18.189742101025121	1.1180430274049411
20.427706209788592	1.110500424015249
22.941016902593582	1.1027402568828872
25.763551282762009	1.0948784652148584
28.93335450288896	1.0870273117705056
32.493152578307864	1.0792901426912325
36.490928294255482	1.0717603126963897
40.980567969432776	1.0645188466610163
46.022587793736044	1.0576315733213437
51.684949530519127	1.0511497722568162
58.043976578298675	1.0451114767642418
65.185382739566819	1.0395385893319276
73.2054275635635	1.0344416839009374
82.2122138359596	1.0298200675314737
92.327144704412945	1.0256629806252966
103.6865600807004	1.0219519503856034
116.44357437661373	1.0186616423480657
130.77014034459992	1.0157632977534399
146.85936684180692	1.0132276964302367
164.9281217588526	1.0110226468686385
185.21995519838683	1.009113279115994
208.00838230519034	1.0074706549579888
233.60056999732555	1.0060618863519875
262.34147729206052	1.0048601486521118
294.61850503433584	1.0038379750074109
330.86671770180578	1.0029722800762912
371.57470767156366	1.0022411148621018
417.29118099343538	1.0016247372362088
468.6323534399757	1.0011060753658223
526.29025652508437	1.0006696202820577
591.04206544867952	1.0003018844086617
663.760574699508	0.99999219861794664
745.42596251751286	0.99972982479438488
837.13900278984488	0.99950581989316412
940.1359024646423	0.99931353497489128
1055.804964477195	0.99914554516314713
1185.7053007893353	0.99899503245937726
1331.5878477764952	0.99885946488152189
1495.4189672304335	0.99873720387833675
1679.4069510972995	0.9986242313558723
1886.031787210386	0.99851678414928513
2118.0785872321417	0.99841393194228989
2378.6751273831319	0.9983134033448875
2671.3340079723093	0.99821448145739977
3000	0.99811636014775618
