keV,response
0.000,1.95500000E-005
1.000,7.07000000E-005
2.000,7.78500000E-005
3.000,7.62500000E-005
4.000,7.85000000E-005
5.000,8.30000000E-005
6.000,9.22000000E-005
7.000,8.95500000E-005
8.000,9.56000000E-005
9.000,9.32000000E-005
10.000,9.06500000E-005
11.000,9.13000000E-005
12.000,9.11000000E-005
13.000,9.37000000E-005
14.000,9.28500000E-005
15.000,9.02500000E-005
16.000,9.09500000E-005
17.000,8.84500000E-005
18.000,9.26500000E-005
19.000,9.61000000E-005
20.000,8.97000000E-005
21.000,9.25500000E-005
22.000,8.79500000E-005
23.000,8.83500000E-005
24.000,8.72000000E-005
25.000,8.79000000E-005
26.000,8.71500000E-005
27.000,8.64000000E-005
28.000,8.55500000E-005
29.000,8.75000000E-005
30.000,8.89000000E-005
31.000,8.80500000E-005
32.000,8.98000000E-005
33.000,8.79500000E-005
34.000,9.09500000E-005
35.000,9.13000000E-005
36.000,8.83000000E-005
37.000,9.15500000E-005
38.000,8.86000000E-005
39.000,8.75000000E-005
40.000,9.08500000E-005
41.000,8.76000000E-005
42.000,8.91000000E-005
43.000,8.78500000E-005
44.000,9.00500000E-005
45.000,8.77000000E-005
46.000,8.79500000E-005
47.000,8.82000000E-005
48.000,8.96500000E-005
49.000,9.01000000E-005
50.000,8.66500000E-005
51.000,8.93000000E-005
52.000,9.13000000E-005
53.000,9.02500000E-005
54.000,8.80000000E-005
55.000,8.85500000E-005
56.000,8.43500000E-005
57.000,8.75500000E-005
58.000,8.92000000E-005
59.000,8.83000000E-005
60.000,8.96000000E-005
61.000,8.67500000E-005
62.000,8.64500000E-005
63.000,8.42000000E-005
64.000,8.61000000E-005
65.000,8.73000000E-005
66.000,8.96500000E-005
67.000,8.73000000E-005
68.000,8.38000000E-005
69.000,8.45500000E-005
70.000,8.55000000E-005
71.000,8.27000000E-005
72.000,8.80000000E-005
73.000,8.38500000E-005
74.000,8.58500000E-005
75.000,8.64500000E-005
76.000,8.63500000E-005
77.000,8.66500000E-005
78.000,8.23000000E-005
79.000,8.59000000E-005
80.000,8.53000000E-005
81.000,8.43500000E-005
82.000,8.53000000E-005
83.000,8.03500000E-005
84.000,8.72500000E-005
85.000,8.51500000E-005
86.000,8.59000000E-005
87.000,8.28500000E-005
88.000,8.62500000E-005
89.000,8.34500000E-005
90.000,8.22500000E-005
91.000,8.00500000E-005
92.000,8.65500000E-005
93.000,8.41500000E-005
94.000,8.46000000E-005
95.000,8.35000000E-005
96.000,8.36000000E-005
97.000,8.41500000E-005
98.000,8.40000000E-005
99.000,8.47500000E-005
100.000,8.41500000E-005
101.000,8.35500000E-005
102.000,8.65500000E-005
103.000,8.23500000E-005
104.000,8.50500000E-005
105.000,8.49500000E-005
106.000,8.06500000E-005
107.000,8.23500000E-005
108.000,8.14000000E-005
109.000,8.11500000E-005
110.000,7.99500000E-005
111.000,7.86000000E-005
112.000,7.98500000E-005
113.000,7.89500000E-005
114.000,8.13000000E-005
115.000,8.23000000E-005
116.000,7.88500000E-005
117.000,8.24000000E-005
118.000,7.98500000E-005
119.000,7.79000000E-005
120.000,7.91000000E-005
121.000,7.73500000E-005
122.000,8.27000000E-005
123.000,7.67500000E-005
124.000,7.77500000E-005
125.000,8.08000000E-005
126.000,7.72000000E-005
127.000,7.66500000E-005
128.000,7.93000000E-005
129.000,7.74000000E-005
130.000,7.90500000E-005
131.000,7.89000000E-005
132.000,7.84000000E-005
133.000,7.98000000E-005
134.000,7.59000000E-005
135.000,7.77500000E-005
136.000,7.93000000E-005
137.000,7.72000000E-005
138.000,7.72500000E-005
139.000,7.80000000E-005
140.000,7.57000000E-005
141.000,7.76000000E-005
142.000,8.16000000E-005
143.000,7.89500000E-005
144.000,7.63000000E-005
145.000,7.47500000E-005
146.000,7.65000000E-005
147.000,7.54500000E-005
148.000,7.48000000E-005
149.000,7.63000000E-005
150.000,7.63000000E-005
151.000,8.02000000E-005
152.000,7.65500000E-005
153.000,7.90500000E-005
154.000,7.70000000E-005
155.000,7.89500000E-005
156.000,7.81500000E-005
157.000,7.57500000E-005
158.000,7.56500000E-005
