keV,response
0.000,1.97500000E-005
1.000,7.67000000E-005
2.000,8.61000000E-005
3.000,8.67500000E-005
4.000,8.39500000E-005
5.000,9.75500000E-005
6.000,9.74000000E-005
7.000,1.01500000E-004
8.000,1.02700000E-004
9.000,1.01100000E-004
10.000,1.01650000E-004
11.000,9.76500000E-005
12.000,1.00050000E-004
13.000,9.69500000E-005
14.000,9.43000000E-005
15.000,1.02250000E-004
16.000,9.38000000E-005
17.000,9.75500000E-005
18.000,9.93000000E-005
19.000,9.86000000E-005
20.000,9.60000000E-005
21.000,9.63500000E-005
22.000,9.60500000E-005
23.000,1.01300000E-004
24.000,9.66500000E-005
25.000,9.75500000E-005
26.000,9.53000000E-005
27.000,9.49500000E-005
28.000,9.79000000E-005
29.000,9.47500000E-005
30.000,9.44500000E-005
31.000,9.27000000E-005
32.000,9.23000000E-005
33.000,9.86500000E-005
34.000,9.98500000E-005
35.000,9.95000000E-005
36.000,1.02600000E-004
37.000,9.35000000E-005
38.000,9.98500000E-005
39.000,1.01450000E-004
40.000,9.57500000E-005
41.000,9.47000000E-005
42.000,9.88000000E-005
43.000,9.87500000E-005
44.000,9.59500000E-005
45.000,9.56000000E-005
46.000,9.75500000E-005
47.000,1.02850000E-004
48.000,9.14000000E-005
49.000,9.61500000E-005
50.000,9.74000000E-005
51.000,9.60500000E-005
52.000,9.59000000E-005
53.000,9.38000000E-005
54.000,9.65500000E-005
55.000,9.72000000E-005
56.000,9.37500000E-005
57.000,9.14500000E-005
58.000,9.85000000E-005
59.000,9.81500000E-005
60.000,9.75500000E-005
61.000,9.34500000E-005
62.000,9.31000000E-005
63.000,9.54500000E-005
64.000,9.35500000E-005
65.000,9.38000000E-005
66.000,9.41000000E-005
67.000,9.27500000E-005
68.000,9.14500000E-005
69.000,9.38500000E-005
70.000,9.53000000E-005
71.000,9.05000000E-005
72.000,9.45500000E-005
73.000,8.75000000E-005
74.000,9.21500000E-005
75.000,9.05000000E-005
76.000,9.25000000E-005
77.000,8.99000000E-005
78.000,8.85500000E-005
79.000,9.36500000E-005
80.000,9.00000000E-005
81.000,9.00000000E-005
82.000,9.24500000E-005
83.000,9.08500000E-005
84.000,8.99000000E-005
85.000,9.17500000E-005
86.000,9.29500000E-005
87.000,8.93500000E-005
88.000,8.77000000E-005
89.000,9.14500000E-005
90.000,9.42000000E-005
91.000,8.69000000E-005
92.000,9.13500000E-005
93.000,8.71500000E-005
94.000,8.91000000E-005
95.000,9.04500000E-005
96.000,9.39000000E-005
97.000,9.22000000E-005
98.000,8.77500000E-005
99.000,8.92000000E-005
100.000,9.31000000E-005
101.000,9.13500000E-005
102.000,8.65500000E-005
103.000,8.74500000E-005
104.000,8.85000000E-005
105.000,8.87000000E-005
106.000,8.72500000E-005
107.000,8.96000000E-005
108.000,8.76500000E-005
109.000,8.13000000E-005
110.000,8.89500000E-005
111.000,9.16000000E-005
112.000,9.39000000E-005
113.000,9.05500000E-005
114.000,8.57500000E-005
115.000,8.56000000E-005
116.000,8.85000000E-005
117.000,8.71000000E-005
118.000,9.13000000E-005
119.000,8.68000000E-005
120.000,9.14500000E-005
121.000,8.89000000E-005
122.000,8.55500000E-005
123.000,8.81000000E-005
124.000,8.64500000E-005
125.000,8.58000000E-005
126.000,8.64000000E-005
127.000,8.81500000E-005
128.000,9.00000000E-005
129.000,8.49000000E-005
130.000,8.62500000E-005
131.000,8.61500000E-005
132.000,8.50000000E-005
133.000,8.60500000E-005
134.000,8.54000000E-005
135.000,9.04000000E-005
136.000,8.43000000E-005
137.000,8.91500000E-005
138.000,8.84500000E-005
139.000,8.92000000E-005
140.000,8.63500000E-005
141.000,8.57500000E-005
142.000,8.41000000E-005
143.000,9.07000000E-005
144.000,8.73000000E-005
145.000,8.29000000E-005
146.000,8.57500000E-005
147.000,9.22500000E-005
148.000,9.04500000E-005
149.000,8.43000000E-005
150.000,8.28500000E-005
151.000,8.52000000E-005
152.000,8.48500000E-005
153.000,8.43000000E-005
154.000,8.99000000E-005
155.000,8.45000000E-005
156.000,8.83500000E-005
157.000,8.39000000E-005
158.000,8.37000000E-005
159.000,8.51000000E-005
160.000,8.19000000E-005
161.000,8.13500000E-005
162.000,8.52500000E-005
163.000,8.30000000E-005
164.000,8.36500000E-005
165.000,8.63000000E-005
166.000,8.54000000E-005
167.000,8.71000000E-005
168.000,8.53500000E-005
169.000,8.31500000E-005
170.000,8.48500000E-005
171.000,8.39500000E-005
172.000,8.38000000E-005
173.000,8.31000000E-005
174.000,8.34500000E-005
175.000,8.42000000E-005
176.000,8.31500000E-005
177.000,8.28000000E-005
178.000,8.51500000E-005
179.000,9.01000000E-005
180.000,8.73000000E-005
181.000,8.87500000E-005
182.000,9.01500000E-005
183.000,8.84000000E-005
184.000,9.41000000E-005
185.000,1.01600000E-004
186.000,1.00350000E-004
187.000,1.06150000E-004
188.000,1.05050000E-004
189.000,1.09500000E-004
190.000,1.06100000E-004
191.000,1.08650000E-004
192.000,1.09000000E-004
193.000,1.14050000E-004
194.000,1.07750000E-004
195.000,1.07700000E-004
196.000,1.10050000E-004
197.000,1.09750000E-004
198.000,1.10350000E-004
199.000,1.07100000E-004
200.000,1.03450000E-004
201.000,1.07250000E-004
202.000,1.08750000E-004
203.000,1.06350000E-004
204.000,1.05400000E-004
205.000,1.10350000E-004
206.000,1.04850000E-004
207.000,1.04100000E-004
208.000,1.02000000E-004
209.000,1.01300000E-004
210.000,1.02050000E-004
211.000,1.04650000E-004
212.000,1.05750000E-004
213.000,1.05150000E-004
214.000,1.06650000E-004
215.000,1.06350000E-004
216.000,9.89500000E-005
217.000,9.83500000E-005
218.000,1.00300000E-004
219.000,9.81000000E-005
220.000,9.62500000E-005
221.000,9.61500000E-005
222.000,1.00000000E-004
223.000,9.93500000E-005
224.000,9.61000000E-005
225.000,9.13000000E-005
226.000,9.38000000E-005
227.000,9.29000000E-005
228.000,9.31000000E-005
229.000,9.39500000E-005
230.000,9.58500000E-005
231.000,9.54500000E-005
232.000,9.53000000E-005
233.000,9.09500000E-005
234.000,8.99500000E-005
235.000,9.02500000E-005
236.000,9.06000000E-005
237.000,9.33000000E-005
238.000,9.36500000E-005
239.000,9.03500000E-005
240.000,9.22000000E-005
241.000,9.39000000E-005
242.000,9.09500000E-005
243.000,8.91000000E-005
244.000,8.92000000E-005
245.000,9.17000000E-005
246.000,9.09000000E-005
247.000,8.64500000E-005
248.000,8.47500000E-005
249.000,8.69000000E-005
250.000,8.41000000E-005
251.000,8.50500000E-005
252.000,8.31500000E-005
253.000,8.65000000E-005
254.000,8.53500000E-005
255.000,8.45000000E-005
256.000,8.89000000E-005
257.000,8.22500000E-005
258.000,8.56000000E-005
259.000,8.14500000E-005
260.000,8.70000000E-005
261.000,8.21000000E-005
262.000,8.12000000E-005
263.000,8.19500000E-005
264.000,8.19000000E-005
265.000,8.40000000E-005
266.000,8.65000000E-005
267.000,7.80500000E-005
268.000,8.38000000E-005
269.000,7.75000000E-005
270.000,8.10000000E-005
271.000,8.11500000E-005
272.000,8.35500000E-005
273.000,8.22000000E-005
274.000,8.05000000E-005
275.000,8.08000000E-005
276.000,7.94000000E-005
277.000,8.02500000E-005
278.000,7.98000000E-005
279.000,7.86500000E-005
280.000,7.87500000E-005
281.000,7.58000000E-005
282.000,7.63500000E-005
283.000,8.02500000E-005
284.000,7.50000000E-005
285.000,7.74000000E-005
286.000,7.83500000E-005
287.000,7.67500000E-005
288.000,7.81000000E-005
289.000,7.44000000E-005
290.000,7.80500000E-005
291.000,7.70500000E-005
292.000,7.82000000E-005
293.000,7.57000000E-005
294.000,7.30500000E-005
295.000,7.84500000E-005
296.000,7.68000000E-005
297.000,7.56500000E-005
298.000,7.79000000E-005
299.000,7.80000000E-005
300.000,7.58000000E-005
301.000,7.75000000E-005
302.000,7.73000000E-005
303.000,8.07500000E-005
304.000,7.94500000E-005
305.000,7.66000000E-005
306.000,7.25500000E-005
307.000,7.41500000E-005
308.000,7.24000000E-005
309.000,7.63500000E-005
310.000,7.64000000E-005
311.000,7.60500000E-005
312.000,7.96500000E-005
313.000,7.70500000E-005
314.000,7.41500000E-005
315.000,7.58000000E-005
316.000,7.35000000E-005
317.000,7.57500000E-005
318.000,7.41000000E-005
319.000,7.19500000E-005
320.000,7.66000000E-005
321.000,7.26000000E-005
322.000,7.75500000E-005
323.000,7.31000000E-005
324.000,7.74500000E-005
325.000,7.57500000E-005
326.000,7.51500000E-005
327.000,7.37500000E-005
328.000,7.61500000E-005
329.000,7.45000000E-005
330.000,7.56500000E-005
331.000,7.16000000E-005
332.000,7.32000000E-005
333.000,7.50500000E-005
334.000,7.45000000E-005
335.000,7.44500000E-005
336.000,7.54000000E-005
337.000,7.60000000E-005
338.000,7.14000000E-005
339.000,7.36500000E-005
340.000,7.36000000E-005
341.000,7.20000000E-005
342.000,7.54500000E-005
343.000,7.56500000E-005
344.000,7.26000000E-005
345.000,7.11000000E-005
346.000,7.50500000E-005
347.000,7.16500000E-005
348.000,7.29000000E-005
349.000,7.44000000E-005
350.000,7.54500000E-005
351.000,7.39500000E-005
352.000,7.23000000E-005
353.000,7.09000000E-005
354.000,7.32500000E-005
355.000,7.29500000E-005
356.000,7.19500000E-005
357.000,7.18000000E-005
358.000,7.64000000E-005
359.000,7.38500000E-005
360.000,7.37000000E-005
361.000,7.18500000E-005
362.000,7.55000000E-005
363.000,7.17500000E-005
364.000,7.23000000E-005
365.000,7.41500000E-005
366.000,7.53000000E-005
367.000,7.29000000E-005
368.000,7.70000000E-005
369.000,7.52500000E-005
370.000,7.18500000E-005
371.000,7.25000000E-005
372.000,7.57000000E-005
373.000,7.65500000E-005
374.000,7.45500000E-005
375.000,7.68000000E-005
376.000,7.56500000E-005
377.000,7.51000000E-005
