keV,response
0.000,2.25000000E-005
1.000,7.41000000E-005
2.000,7.94500000E-005
3.000,7.71500000E-005
4.000,8.18000000E-005
5.000,8.85500000E-005
6.000,9.38500000E-005
7.000,9.24500000E-005
8.000,9.76000000E-005
9.000,9.45000000E-005
10.000,9.31500000E-005
11.000,9.18000000E-005
12.000,9.41500000E-005
13.000,9.59500000E-005
14.000,8.97500000E-005
15.000,9.16000000E-005
16.000,9.25000000E-005
17.000,9.30500000E-005
18.000,9.58000000E-005
19.000,9.37500000E-005
20.000,9.44500000E-005
21.000,9.10000000E-005
22.000,8.98500000E-005
23.000,9.18000000E-005
24.000,9.21000000E-005
25.000,9.55000000E-005
26.000,9.05500000E-005
27.000,8.87000000E-005
28.000,8.87500000E-005
29.000,9.04500000E-005
30.000,9.12500000E-005
31.000,8.86000000E-005
32.000,9.36500000E-005
33.000,8.82500000E-005
34.000,9.03500000E-005
35.000,9.18000000E-005
36.000,9.35000000E-005
37.000,9.64500000E-005
38.000,9.13500000E-005
39.000,8.80500000E-005
40.000,9.17000000E-005
41.000,9.42000000E-005
42.000,8.98500000E-005
43.000,9.05500000E-005
44.000,9.31500000E-005
45.000,8.89500000E-005
46.000,9.04000000E-005
47.000,8.77500000E-005
48.000,8.96500000E-005
49.000,9.21500000E-005
50.000,9.01500000E-005
51.000,9.38000000E-005
52.000,8.77500000E-005
53.000,9.36000000E-005
54.000,9.10000000E-005
55.000,8.92000000E-005
56.000,8.95500000E-005
57.000,8.96500000E-005
58.000,8.56000000E-005
59.000,9.09000000E-005
60.000,8.70000000E-005
61.000,9.03500000E-005
62.000,8.88500000E-005
63.000,8.72000000E-005
64.000,9.18000000E-005
65.000,8.94000000E-005
66.000,8.57500000E-005
67.000,8.77000000E-005
68.000,8.93000000E-005
69.000,8.65000000E-005
70.000,8.56500000E-005
71.000,8.66500000E-005
72.000,8.81500000E-005
73.000,8.73500000E-005
74.000,8.86500000E-005
75.000,8.85000000E-005
76.000,8.46000000E-005
77.000,8.83000000E-005
78.000,8.54000000E-005
79.000,8.91500000E-005
80.000,8.78500000E-005
81.000,8.28000000E-005
82.000,8.49000000E-005
83.000,8.39500000E-005
84.000,8.70500000E-005
85.000,8.96500000E-005
86.000,8.40000000E-005
87.000,8.61000000E-005
88.000,8.49500000E-005
89.000,8.16500000E-005
90.000,8.29500000E-005
91.000,8.16000000E-005
