keV,response
0.000,2.05000000E-005
1.000,7.69500000E-005
2.000,8.58000000E-005
3.000,8.69000000E-005
4.000,8.29500000E-005
5.000,9.55500000E-005
6.000,9.71500000E-005
7.000,1.02150000E-004
8.000,1.00450000E-004
9.000,1.02250000E-004
10.000,1.02300000E-004
11.000,1.01300000E-004
12.000,1.01050000E-004
13.000,1.00150000E-004
14.000,9.71000000E-005
15.000,1.04650000E-004
16.000,9.80000000E-005
17.000,1.00400000E-004
18.000,1.01150000E-004
19.000,1.00100000E-004
20.000,1.01950000E-004
21.000,9.85500000E-005
22.000,9.90500000E-005
23.000,1.02700000E-004
24.000,9.86000000E-005
25.000,1.01450000E-004
26.000,9.90500000E-005
27.000,9.85000000E-005
28.000,9.72000000E-005
29.000,9.79000000E-005
30.000,9.67500000E-005
31.000,9.35500000E-005
32.000,9.58000000E-005
33.000,9.99000000E-005
34.000,9.99500000E-005
35.000,9.92000000E-005
36.000,1.02100000E-004
37.000,9.63500000E-005
38.000,9.83000000E-005
39.000,1.00350000E-004
40.000,9.37500000E-005
41.000,9.40000000E-005
42.000,9.77500000E-005
43.000,9.89000000E-005
44.000,9.90000000E-005
45.000,9.44000000E-005
46.000,9.63500000E-005
47.000,9.85500000E-005
48.000,9.08000000E-005
49.000,9.49500000E-005
50.000,9.48000000E-005
51.000,9.42000000E-005
52.000,9.53000000E-005
53.000,9.47500000E-005
54.000,9.39500000E-005
55.000,9.67000000E-005
56.000,9.20500000E-005
57.000,9.15000000E-005
58.000,9.49500000E-005
59.000,9.18500000E-005
60.000,9.61500000E-005
61.000,9.30500000E-005
62.000,9.28000000E-005
63.000,9.23500000E-005
64.000,9.49000000E-005
65.000,9.22500000E-005
66.000,9.27000000E-005
67.000,9.39500000E-005
68.000,9.08500000E-005
69.000,9.13000000E-005
70.000,9.23000000E-005
71.000,9.12000000E-005
72.000,9.17500000E-005
73.000,8.50500000E-005
74.000,8.99000000E-005
75.000,8.89000000E-005
76.000,9.12000000E-005
77.000,9.06000000E-005
78.000,8.72500000E-005
79.000,9.17000000E-005
80.000,8.89500000E-005
81.000,8.83000000E-005
82.000,8.89000000E-005
83.000,9.16000000E-005
84.000,8.91500000E-005
85.000,8.80000000E-005
86.000,9.07000000E-005
87.000,8.74000000E-005
88.000,8.75000000E-005
89.000,8.84000000E-005
90.000,8.57500000E-005
91.000,8.53000000E-005
92.000,9.03000000E-005
93.000,8.45500000E-005
94.000,8.34000000E-005
95.000,8.92500000E-005
96.000,8.90000000E-005
97.000,8.70000000E-005
98.000,8.81000000E-005
99.000,8.23500000E-005
