file,phys,histories,nodes,channels,noise_median,noise_worst,nodes_empty,cone,created,seconds,stamp,body_sha256,fingerprint
G1S_denta120_oisn16_167_p24.rmx,16,3000000,142,6,1.0404,1.2006,29,0,2026-09-11 23:50,684.4,phys=16;0f7e3819565b34b30c6b11733b3a883abc8c29d3c3f61fee2d6554d18d88303d,b7f3954cfa2bdfdc388ad8cf61c3a22cdc70fc27ec7ec96a2fee40c05a748cad,сходится
G1S_mar1l_oisn06_055_p16.rmx,16,3000000,140,6,0.8481,1.4086,23,0,2026-09-12 00:01,655.8,phys=16;97a81d526fb26e94f8935319e9287e7b8cdc68e7ea186c46fc852fb08fa6af53,0a9f294c78c23f70c5ad330b990253ffca7735c2afe386c4c06017e979febdf4,сходится
G1S_mar1l_oisn06_057_p16.rmx,16,3000000,140,6,0.8479,1.4102,23,0,2026-09-12 00:12,644.2,phys=16;637f225ab3a3716784ea19929fc1e61dfde9203c74eb3995ab37b8cef54073ec,9c24e730d679959ea0e64d162c47ec5cf1001fdfbddc2fcacfbfec31ce983122,сходится
G1S_mar1l_oisn06_057_p24.rmx,16,3000000,142,6,0.8921,1.4029,27,0,2026-09-12 00:24,712.4,phys=16;2576a299773b0a390fa8506368aaac3d9ac976c86243144632efd0c3913af0a6,d5740e19a09442f3a749fc98d83319ef322913e6237778abbfbc22520886d256,сходится
G1S_mar1l_oisn06_062_p16.rmx,16,3000000,140,6,0.8438,1.4044,23,0,2026-09-12 00:35,658.0,phys=16;5d1af5170446961f303eec3cbdde923b2b2369c54942b6e8a24417426724794b,52eed686794d4c9485c556410a5659936be211e763c2a3eda5fcd047710bdabf,сходится
G1S_mar1l_oisn06_062_p24.rmx,16,3000000,142,6,0.8813,1.4055,27,0,2026-09-12 00:47,714.3,phys=16;4881067a935ba9bc28ec91c3e9701915e203d30f8fd1b57d28a07edc75f14768,88dfa4c469c21071174f4082565352554daf2ac06a9b2bfd3e94de4b9a44de8c,сходится
G1S_mar1l_oisn06_064_p24.rmx,16,3000000,142,6,0.8883,1.3983,27,0,2026-09-12 00:58,697.2,phys=16;f2af98ba9167835c0b592414ca7cd345ba9386d9909c0abce001b9eef593fa34,85505af9ffee3165bab094cb178943c96e95de5f44487a181b40cee34b7a317a,сходится
G1S_mar1l_oisn06_066_p16.rmx,16,3000000,140,6,0.8269,1.3978,23,0,2026-09-12 01:09,661.8,phys=16;2fcc40b0edd0b448cf8a8bb4880ff3ab565b8a0e3ce0ef91a6a5f4c105f5174c,5385abeae131976168864e0f61ed4c74cf4705939df9bf09652ec08be67077c4,сходится
G1S_mar1l_oisn06_066_p24.rmx,16,3000000,142,6,0.8896,1.3935,27,0,2026-09-12 01:21,701.2,phys=16;3943344dac59deceda763a446e9a852f9dc8187a992133a5d1b91673f64aead1,9fcdc6f9ad94b73a351270b8440fa4ae72af0a6374474ea3cbfb68ef87ce4888,сходится
G1S_mar1l_oisn16_155_p16.rmx,16,3000000,142,6,1.0790,1.3145,32,0,2026-09-12 01:34,764.5,phys=16;7e6bb16b73df139e14d5948c9c9f921788124fbda4b761b43f28af41fdd855c7,acf125d57a1e574c5f0f7626c31ad82a27566ba35278840ce050b289bfb7e449,сходится
G1S_mar1l_oisn16_155_p24.rmx,16,3000000,142,6,1.1198,1.3566,32,0,2026-09-12 01:46,729.3,phys=16;9d5e589d360f3b4b7e263f934c641bc0283e0f4997f9a9d8ca64331847ce7247,b399819fa6b3919b3563fdcd5770379bac46eb2051a4850d0d969a7452811208,сходится
G1S_mar1l_oisn16_160_p16.rmx,16,3000000,142,6,1.0959,1.3261,32,0,2026-09-12 01:58,747.9,phys=16;acf6a49db93550582374828dc86c769ddc597815bcb6a17dac8e8357d49171ce,a2ec4d8cb44e2db588413d204bd1139eef5de6ce6aad3bba9947fe4e4c795c9a,сходится
G1S_mar1l_oisn16_160_p24.rmx,16,3000000,142,6,1.1230,1.3740,31,0,2026-09-12 02:11,745.8,phys=16;d9f3e4a8ba35881501094bd3ae80d4b33d214306221fb29a0d1c43d813de4932,147548788056a1e36823b89e9f3b45c6eb138e7dee042348283b229221d00c4c,сходится
G1S_mar1l_oisn16_166_p16.rmx,16,3000000,142,6,1.0950,1.3381,32,0,2026-09-12 02:23,741.8,phys=16;537f68750e3cd55815cc24bc5a0f8c59838b33f587d6a8ad2add6c6de62128d7,acb024bf5cce94edf36cae71b7641f5cbd1df8f7aed505f4431acac6452576a9,сходится
G1S_mar1l_oisn16_166_p24.rmx,16,3000000,142,6,1.1256,1.4001,31,0,2026-09-12 02:36,737.7,phys=16;163f453747580818954ee1362d0d455473fc14a47d0e86d158f82932f0c30771,3c069e0532ec691d5bcdc39495168f5a275ccdcc55d9032b0af65ec2deea70f2,сходится
G1S_mar1l_oisn16_167_p16.rmx,16,3000000,142,6,1.0935,1.3450,32,0,2026-09-12 02:48,749.4,phys=16;5820aaa5d4a4246db65b327e68dfdb6f50c637fa20add42ee335532e9d81054e,08ea57cf3f90321fae773d7f92de0c400455482f97e67895560d8e5b9bff7021,сходится
G1S_mar1l_oisn16_167_p24.rmx,16,3000000,142,6,1.1255,1.4031,31,0,2026-09-12 03:00,740.7,phys=16;8cefcac0511667be04b2bec3ce0231467c1f5f4e474d3972349fa93dea21b5c1,562a421f658f77040ac0ff95cadf3bea50bc5a6b6ab1d8b95054732323e3f9ed,сходится
G1S_mar1l_risn379_100_p16.rmx,16,3000000,140,6,0.8545,1.3645,27,0,2026-09-12 03:13,773.6,phys=16;e064640b792f3e86a4ebe72f5196022585fea9f7487d40565b27a37ba3f58972,53fd75a817cd7c65fde09f194e7c8cd5176a0c9d709d183bdb4c0db1f863251c,сходится
G1S_petri60_oisn06_057_p24.rmx,16,3000000,142,6,0.8381,1.1025,26,0,2026-09-12 03:24,636.5,phys=16;511ce001c5d6cad9f59df4e2af42fdd43012e38154c0e82ffd3259787c381cc8,51d2c97d48093289c30d9999b537c6e1af90f8908897ab2b2beeeb23fea6002b,сходится
G1S_petri60_oisn06_062_p24.rmx,16,3000000,142,6,0.8347,1.1014,26,0,2026-09-12 03:34,622.7,phys=16;157b8a5de75ff431d8d5861c4f42a403fb86b009a990071e6f9076d76d2227c5,b5189535e3ec93d574b9458bb7f95f0f207f1182bccd4d56fe29036e941fc98b,сходится
G1S_petri60_oisn06_064_p24.rmx,16,3000000,142,6,0.8306,1.1003,26,0,2026-09-12 03:45,631.1,phys=16;74dc473e4c47f3e15b72d0bc33bba5b03b884999d6076244ccccf734ac7b7fed,e2ac972ec5a30e3064147f6b08c74a892602164327feb758e31769b49fa8d81c,сходится
G1S_petri60_oisn06_067_p24.rmx,16,3000000,142,6,0.8244,1.1016,26,0,2026-09-12 03:55,631.4,phys=16;b568ca4e996e16432924da61c1edbe06fc1bf65d0ec8ecab20a1f2350a623dfd,0c5897d882babe5aa76484ba1cb619a7e48567abddfb2abba6393c73499b5b22,сходится
G1S_petri60_oisn10_100_p16.rmx,16,3000000,142,6,0.8304,1.1012,27,0,2026-09-12 04:06,639.3,phys=16;b9b8d145f635632357affbf87e063122dd620e677886a19fa3e1ea0e1fbc26ee,e5189488b7573048d17a9b430b646045965f630c8463188dd9a16cf50e41bfbf,сходится
G1S_petri60_oisn16_155_p24.rmx,16,3000000,142,6,0.8551,1.0952,28,0,2026-09-12 04:17,650.7,phys=16;8848c13c7539287507230c2011fa5961080627c5865d25f20fa9dd0fe65dccd7,6d7fb9683b39d5c4a99d76be45aef472179c2c8e89bed1864d7dfbec0e55cf6d,сходится
G1S_petri60_oisn16_160_p24.rmx,16,3000000,142,6,0.8588,1.0928,29,0,2026-09-12 04:28,645.8,phys=16;5ef434d294a0524dfc145e5cca1a18d4dfe215461c95016a6d7cc7c1f0bbfe7b,f0e14d151889710e826aad0ce8c54dab3d69f5747bda5bc1c8b9a8f86d9f9566,сходится
G1S_petri60_oisn16_167_p24.rmx,16,3000000,142,6,0.8611,1.0920,29,0,2026-09-12 04:39,654.1,phys=16;2fa9f021093fd45b5d26dd6f7cc84b6d567f63f4d256b909caa28590883735a7,d2e43a38813090580d507e571783715f9a8f3037264657d31141afa794848193,сходится
G1S_petri60_risn379_100_p16.rmx,16,3000000,140,6,0.7673,1.1017,24,0,2026-09-12 04:49,655.5,phys=16;4eaf5187777bf7e556e200be9fe7b0643a5c41d94c8147af4dd7e1a132bfe05d,191cb491f53b6d604999d692469dbd0aaab5cb62cb85ed6e441bd199b7b93654,сходится
G1S_point25.rmx,16,3000000,140,6,6.7130,11.1843,24,0,2026-09-12 04:56,392.1,phys=16;ce6ef9a1d5ec910d94b978a16669629aaadc44fa934a6ca5e63ac5be1688955b,01629fe6594218fc86ea862b619ecaff94148500b054bf3ddb04ea33a97fb74d,сходится
G1S_point5.rmx,16,3000000,140,6,1.7766,2.7437,20,0,2026-09-12 05:05,536.9,phys=16;e56f18dad21ae02f6628f922fc910097fa0d69d6a80f50f7b17f41a89ab01975,27caebfde4824d5a63821026368b842dc945743f36b3d85be95ce34d1a006e6a,сходится
RC103_lu_front.rmx,16,3000000,142,6,2.5184,3.6338,28,0,2026-09-12 05:12,418.9,phys=16;751753960bf4e052b33e0f91088f2337614b3cc7f39c63b9db1fd1b6153aad35,cad73dfc5b3839a4477cf8abd664ce03423ad81ac1ea75b1b388c96358861e32,сходится
RC103_marinelli05_kcl.rmx,16,3000000,140,6,5.1059,8.2121,29,0,2026-09-12 05:20,463.5,phys=16;02ce79bda7f051d5c42dd3bdfb34f18ca1f1b172e9068b4219eaef0f7f84a01b,ae9f847dc64c1eab82e12928c41ff6d2d5ca745b644c0793a94a800f9f7ac3b7,сходится
RC103_point0.rmx,16,3000000,140,6,0.8577,1.2658,17,0,2026-09-12 05:25,302.5,phys=16;be20db154151d0ee35cf0c948d3eb4ec9499c03dab6e7fbc6fec7270de91df6b,6b3e3cfa4f2974774b67691b0450d88967b6b52ea2cbe5de55f1996550c3b313,сходится
