spectrum,det,part,component,kind,detected,decay_s,dt_decay_s,mda_decay_s,degenerate,collinearity,mda_peak_counts,total_yield_pct
ASN16_Cs137,ASN16,unknown,Cs-137,single,1,1.9583E+002,1.0747E-001,2.1670E-001,0,0.0074,71155.0,93.0229
