spectrum,det,part,chi2ndf,gain,offset_ch,drift_edge,gain_edge,offset_edge,matrix_applied,matrix_note,cascade,efficiency,background,peaks,components,ms,cpu_ms,near_sigmas,near_counts,error,chi2ndf_pois,bg_rejected,model_residual_pct,library,library_note,matrix_found,share_dropped_lines,share_offered_lines
ASN16_Cs137,ASN16,unknown,48.5778,1.000000,0.000,0,0,0,0,кривой нет,0,0,1,12,3,386,391,,0,,4219.0609,,37.346,sample,"распад 1, атомных 2, линий 12; пол по кривой НАЗНАЧИТЬ НЕЧЕМ (кривой нет), библиотека от 30.0 кэВ — запасная ветвь (умолчание); вылет: долей кристалла нет, считаны равными; вылет: долей кристалла нет, считаны равными; аннигиляционный образ НЕ взят: в составе нет линии выше 1022 кэВ",0,0,0
