RESULT decays=24000000
HIST 231 87
HIST 232 84
HIST 233 84
HIST 234 100
HIST 235 96
HIST 236 107
HIST 237 91
HIST 238 80
HIST 239 84
HIST 240 109
HIST 241 100
HIST 242 91
HIST 243 77
HIST 244 85
HIST 245 97
HIST 246 99
HIST 247 67
HIST 248 91
HIST 249 108
HIST 250 91
HIST 251 92
HIST 252 81
HIST 253 80
HIST 254 86
HIST 255 91
HIST 256 107
HIST 257 90
HIST 258 104
HIST 259 90
HIST 260 98
HIST 261 92
HIST 262 93
HIST 263 87
HIST 264 110
HIST 265 98
HIST 266 91
HIST 267 96
HIST 268 91
HIST 269 82
HIST 270 102
HIST 271 77
HIST 272 95
HIST 273 86
HIST 274 95
HIST 275 82
HIST 276 88
HIST 277 103
HIST 278 90
HIST 279 93
HIST 280 103
HIST 281 89
HIST 282 94
HIST 283 76
HIST 284 86
HIST 285 94
HIST 286 107
HIST 287 92
HIST 288 92
HIST 289 75
HIST 290 87
HIST 291 85
HIST 292 90
HIST 293 84
HIST 294 75
HIST 295 96
HIST 296 77
HIST 297 102
HIST 298 96
HIST 299 76
HIST 300 100
HIST 301 74
HIST 302 96
HIST 303 93
HIST 304 88
HIST 305 92
HIST 306 94
HIST 307 98
HIST 308 85
HIST 309 81
HIST 310 94
HIST 311 84
HIST 312 98
HIST 313 99
HIST 314 112
HIST 315 91
HIST 316 102
HIST 317 92
HIST 318 80
HIST 319 94
HIST 320 72
HIST 321 96
HIST 322 89
HIST 323 96
HIST 324 95
HIST 325 91
HIST 326 74
HIST 327 95
HIST 328 100
HIST 329 78
HIST 330 93
HIST 331 95
HIST 332 73
HIST 333 95
HIST 334 89
HIST 335 83
HIST 336 79
HIST 337 80
HIST 338 83
HIST 339 81
HIST 340 81
HIST 341 74
HIST 342 101
HIST 343 72
HIST 344 97
HIST 345 88
HIST 346 79
HIST 347 96
HIST 348 87
HIST 349 89
HIST 350 101
HIST 351 109
HIST 352 77
HIST 353 99
HIST 354 86
HIST 355 101
HIST 356 81
HIST 357 91
HIST 358 91
HIST 359 82
HIST 360 113
HIST 361 93
HIST 362 88
HIST 363 95
HIST 364 83
HIST 365 80
HIST 366 81
HIST 367 88
HIST 368 101
HIST 369 83
HIST 370 95
HIST 371 86
HIST 372 99
HIST 373 67
HIST 374 89
HIST 375 97
HIST 376 92
HIST 377 97
HIST 378 93
HIST 379 88
HIST 380 80
HIST 381 83
HIST 382 98
HIST 383 90
HIST 384 80
HIST 385 99
HIST 386 79
HIST 387 92
HIST 388 85
HIST 389 83
HIST 390 83
HIST 391 100
HIST 392 93
HIST 393 84
HIST 394 85
HIST 395 99
HIST 396 83
HIST 397 88
HIST 398 89
HIST 399 105
HIST 400 73
HIST 401 91
HIST 402 77
HIST 403 85
HIST 404 83
HIST 405 95
HIST 406 86
HIST 407 76
HIST 408 79
HIST 409 83
HIST 410 98
HIST 411 79
HIST 412 70
HIST 413 80
HIST 414 76
HIST 415 92
HIST 416 75
HIST 417 116
HIST 418 75
HIST 419 85
HIST 420 93
HIST 421 81
HIST 422 77
HIST 423 86
HIST 424 77
HIST 425 73
HIST 426 87
HIST 427 90
HIST 428 86
HIST 429 95
HIST 430 91
HIST 431 95
HIST 432 91
HIST 433 73
HIST 434 82
HIST 435 90
HIST 436 86
HIST 437 81
HIST 438 87
HIST 439 86
HIST 440 89
HIST 441 77
HIST 442 80
HIST 443 102
HIST 444 92
HIST 445 87
HIST 446 94
HIST 447 97
HIST 448 93
HIST 449 87
HIST 450 84
HIST 451 88
HIST 452 86
HIST 453 86
HIST 454 88
HIST 455 86
HIST 456 103
HIST 457 61
HIST 458 86
HIST 459 73
HIST 460 90
HIST 461 73
HIST 462 84
HIST 463 83
HIST 464 92
HIST 465 76
HIST 466 82
HIST 467 85
HIST 468 85
HIST 469 65
HIST 470 88
HIST 471 62
HIST 472 85
HIST 473 72
HIST 474 88
HIST 475 79
HIST 476 73
HIST 477 78
HIST 478 88
HIST 479 83
HIST 480 91
HIST 481 85
HIST 482 90
HIST 483 78
HIST 484 97
HIST 485 96
HIST 486 86
HIST 487 66
HIST 488 74
HIST 489 89
HIST 490 72
HIST 491 73
HIST 492 87
HIST 493 74
HIST 494 70
HIST 495 63
HIST 496 81
HIST 497 76
HIST 498 82
HIST 499 84
HIST 500 76
HIST 501 88
HIST 502 88
HIST 503 63
HIST 504 90
HIST 505 82
HIST 506 81
HIST 507 100
HIST 508 67
HIST 509 81
HIST 510 83
HIST 511 85
HIST 512 80
HIST 513 83
HIST 514 66
HIST 515 86
HIST 516 90
HIST 517 70
HIST 518 100
HIST 519 75
HIST 520 93
HIST 521 92
HIST 522 77
HIST 523 81
HIST 524 78
HIST 525 88
HIST 526 75
HIST 527 75
HIST 528 73
HIST 529 74
HIST 530 69
HIST 531 82
HIST 532 68
HIST 533 86
HIST 534 71
HIST 535 73
HIST 536 76
HIST 537 94
HIST 538 68
HIST 539 59
HIST 540 78
HIST 541 75
HIST 542 73
HIST 543 83
HIST 544 73
HIST 545 68
HIST 546 84
HIST 547 70
HIST 548 73
HIST 549 83
HIST 550 85
HIST 551 73
HIST 552 77
HIST 553 92
HIST 554 86
HIST 555 86
HIST 556 77
HIST 557 90
HIST 558 78
HIST 559 86
HIST 560 91
HIST 561 81
HIST 562 78
HIST 563 80
HIST 564 87
HIST 565 73
HIST 566 70
HIST 567 94
HIST 568 68
HIST 569 88
HIST 570 81
HIST 571 69
HIST 572 94
HIST 573 84
HIST 574 77
HIST 575 80
HIST 576 89
HIST 577 80
HIST 578 76
HIST 579 80
HIST 580 80
HIST 581 75
HIST 582 81
HIST 583 81
HIST 584 76
HIST 585 63
HIST 586 77
HIST 587 84
HIST 588 112
HIST 589 76
HIST 590 80
HIST 591 83
HIST 592 73
HIST 593 81
HIST 594 85
HIST 595 95
HIST 596 80
HIST 597 86
HIST 598 72
HIST 599 86
HIST 600 79
HIST 601 80
HIST 602 64
HIST 603 82
HIST 604 86
HIST 605 88
HIST 606 80
HIST 607 67
HIST 608 83
HIST 609 79
HIST 610 69
HIST 611 77
HIST 612 103
HIST 613 85
HIST 614 78
HIST 615 69
HIST 616 78
HIST 617 68
HIST 618 67
HIST 619 73
HIST 620 90
HIST 621 78
HIST 622 72
HIST 623 79
HIST 624 71
HIST 625 98
HIST 626 69
HIST 627 76
HIST 628 87
HIST 629 70
HIST 630 71
HIST 631 95
HIST 632 55
HIST 633 85
HIST 634 93
HIST 635 66
HIST 636 74
HIST 637 74
HIST 638 74
HIST 639 86
HIST 640 83
HIST 641 72
HIST 642 74
HIST 643 93
HIST 644 85
HIST 645 79
HIST 646 86
HIST 647 63
HIST 648 67
HIST 649 93
HIST 650 65
HIST 651 91
HIST 652 80
HIST 653 90
HIST 654 89
HIST 655 89
HIST 656 90
HIST 657 92
HIST 658 71
HIST 659 63
HIST 660 78
HIST 661 84
HIST 662 64
HIST 663 77
HIST 664 79
HIST 665 79
HIST 666 83
HIST 667 77
HIST 668 79
HIST 669 69
HIST 670 77
HIST 671 89
HIST 672 72
HIST 673 78
HIST 674 82
HIST 675 92
HIST 676 83
HIST 677 65
HIST 678 82
HIST 679 77
HIST 680 79
HIST 681 81
HIST 682 78
HIST 683 63
HIST 684 81
HIST 685 64
HIST 686 75
HIST 687 80
HIST 688 80
HIST 689 78
HIST 690 94
HIST 691 83
HIST 692 73
HIST 693 77
HIST 694 84
HIST 695 72
HIST 696 79
HIST 697 68
HIST 698 70
HIST 699 62
HIST 700 76
HIST 701 63
HIST 702 78
HIST 703 65
HIST 704 60
HIST 705 60
HIST 706 67
HIST 707 85
HIST 708 78
HIST 709 73
HIST 710 82
HIST 711 77
HIST 712 72
HIST 713 71
HIST 714 72
HIST 715 87
HIST 716 79
HIST 717 67
HIST 718 73
HIST 719 65
HIST 720 90
HIST 721 77
HIST 722 83
HIST 723 66
HIST 724 67
HIST 725 78
HIST 726 81
HIST 727 87
HIST 728 76
HIST 729 81
HIST 730 71
HIST 731 76
HIST 732 63
HIST 733 60
HIST 734 96
HIST 735 71
HIST 736 65
HIST 737 96
HIST 738 72
HIST 739 66
HIST 740 86
HIST 741 71
HIST 742 71
HIST 743 78
HIST 744 76
HIST 745 94
HIST 746 73
HIST 747 71
HIST 748 66
HIST 749 70
HIST 750 71
HIST 751 79
HIST 752 88
HIST 753 62
HIST 754 71
HIST 755 74
HIST 756 84
HIST 757 79
HIST 758 65
HIST 759 79
HIST 760 86
HIST 761 81
HIST 762 76
HIST 763 79
HIST 764 63
HIST 765 71
HIST 766 84
HIST 767 66
HIST 768 73
HIST 769 84
HIST 770 83
HIST 771 77
HIST 772 84
HIST 773 64
HIST 774 65
HIST 775 68
HIST 776 58
HIST 777 77
HIST 778 78
HIST 779 59
HIST 780 89
HIST 781 86
HIST 782 74
HIST 783 86
HIST 784 81
HIST 785 91
HIST 786 68
HIST 787 90
HIST 788 87
HIST 789 68
HIST 790 80
HIST 791 76
HIST 792 78
HIST 793 82
HIST 794 76
HIST 795 84
HIST 796 73
HIST 797 70
HIST 798 66
HIST 799 71
HIST 800 69
HIST 801 75
HIST 802 75
HIST 803 69
HIST 804 68
HIST 805 74
HIST 806 91
HIST 807 83
HIST 808 79
HIST 809 72
HIST 810 79
HIST 811 74
HIST 812 82
HIST 813 71
HIST 814 75
HIST 815 79
HIST 816 69
HIST 817 72
HIST 818 85
HIST 819 77
HIST 820 64
HIST 821 82
HIST 822 69
HIST 823 71
HIST 824 83
HIST 825 77
HIST 826 84
HIST 827 71
HIST 828 67
HIST 829 68
HIST 830 77
HIST 831 86
HIST 832 66
HIST 833 77
HIST 834 53
HIST 835 53
HIST 836 68
HIST 837 94
HIST 838 72
HIST 839 69
HIST 840 66
HIST 841 73
HIST 842 73
HIST 843 80
HIST 844 65
HIST 845 70
HIST 846 74
HIST 847 64
HIST 848 72
HIST 849 79
HIST 850 74
HIST 851 83
HIST 852 96
HIST 853 60
HIST 854 60
HIST 855 73
HIST 856 84
HIST 857 77
HIST 858 87
HIST 859 66
HIST 860 70
HIST 861 77
HIST 862 75
HIST 863 65
HIST 864 58
HIST 865 80
HIST 866 77
HIST 867 67
HIST 868 69
HIST 869 73
HIST 870 74
HIST 871 86
HIST 872 67
HIST 873 52
HIST 874 74
HIST 875 66
HIST 876 76
HIST 877 98
HIST 878 68
HIST 879 77
HIST 880 89
HIST 881 72
HIST 882 70
HIST 883 72
HIST 884 68
HIST 885 70
HIST 886 81
HIST 887 69
HIST 888 72
HIST 889 77
HIST 890 88
HIST 891 66
HIST 892 57
HIST 893 62
HIST 894 71
HIST 895 58
HIST 896 63
HIST 897 85
HIST 898 78
HIST 899 66
HIST 900 76
HIST 901 78
HIST 902 78
HIST 903 70
HIST 904 74
HIST 905 65
HIST 906 77
HIST 907 88
HIST 908 60
HIST 909 65
HIST 910 66
HIST 911 84
HIST 912 77
HIST 913 71
HIST 914 89
HIST 915 66
HIST 916 81
HIST 917 74
HIST 918 78
HIST 919 63
HIST 920 58
HIST 921 73
HIST 922 74
HIST 923 77
HIST 924 65
HIST 925 63
HIST 926 58
HIST 927 75
HIST 928 78
HIST 929 78
HIST 930 84
HIST 931 69
HIST 932 80
HIST 933 73
HIST 934 78
HIST 935 70
HIST 936 65
HIST 937 64
HIST 938 74
HIST 939 72
HIST 940 77
HIST 941 63
HIST 942 79
HIST 943 73
HIST 944 76
HIST 945 69
HIST 946 74
HIST 947 67
HIST 948 74
HIST 949 72
HIST 950 71
HIST 951 63
HIST 952 63
HIST 953 47
HIST 954 88
HIST 955 72
HIST 956 62
HIST 957 61
HIST 958 77
HIST 959 68
HIST 960 70
HIST 961 72
HIST 962 63
HIST 963 60
HIST 964 71
HIST 965 64
HIST 966 62
HIST 967 71
HIST 968 69
HIST 969 68
HIST 970 83
HIST 971 78
HIST 972 75
HIST 973 70
HIST 974 63
HIST 975 71
HIST 976 67
HIST 977 72
HIST 978 78
HIST 979 68
HIST 980 81
HIST 981 80
HIST 982 49
HIST 983 64
HIST 984 69
HIST 985 59
HIST 986 74
HIST 987 53
HIST 988 68
HIST 989 65
HIST 990 76
HIST 991 65
HIST 992 59
HIST 993 79
HIST 994 66
HIST 995 86
HIST 996 69
HIST 997 70
HIST 998 77
HIST 999 67
HIST 1000 61
HIST 1001 64
HIST 1002 79
HIST 1003 64
HIST 1004 76
HIST 1005 59
HIST 1006 69
HIST 1007 65
HIST 1008 92
HIST 1009 76
HIST 1010 65
HIST 1011 80
HIST 1012 71
HIST 1013 72
HIST 1014 66
HIST 1015 85
HIST 1016 79
HIST 1017 76
HIST 1018 71
HIST 1019 77
HIST 1020 70
HIST 1021 62
HIST 1022 85
HIST 1023 61
HIST 1024 80
HIST 1025 64
HIST 1026 68
HIST 1027 77
HIST 1028 57
HIST 1029 70
HIST 1030 68
HIST 1031 64
HIST 1032 67
HIST 1033 72
HIST 1034 71
HIST 1035 80
HIST 1036 76
HIST 1037 86
HIST 1038 66
HIST 1039 64
HIST 1040 71
HIST 1041 66
HIST 1042 78
HIST 1043 72
HIST 1044 68
HIST 1045 74
HIST 1046 81
HIST 1047 79
HIST 1048 79
HIST 1049 80
HIST 1050 61
HIST 1051 74
HIST 1052 89
HIST 1053 55
HIST 1054 72
HIST 1055 79
HIST 1056 60
HIST 1057 72
HIST 1058 79
HIST 1059 67
HIST 1060 65
HIST 1061 68
HIST 1062 57
HIST 1063 61
HIST 1064 63
HIST 1065 65
HIST 1066 60
HIST 1067 51
HIST 1068 58
HIST 1069 67
HIST 1070 71
HIST 1071 65
HIST 1072 76
HIST 1073 71
HIST 1074 70
HIST 1075 58
HIST 1076 65
HIST 1077 73
HIST 1078 83
HIST 1079 84
HIST 1080 60
HIST 1081 62
HIST 1082 68
HIST 1083 56
HIST 1084 65
HIST 1085 63
HIST 1086 71
HIST 1087 70
HIST 1088 55
HIST 1089 68
HIST 1090 72
HIST 1091 72
HIST 1092 60
HIST 1093 67
HIST 1094 70
HIST 1095 53
HIST 1096 86
HIST 1097 74
HIST 1098 58
HIST 1099 48
HIST 1100 67
HIST 1101 64
HIST 1102 66
HIST 1103 70
HIST 1104 71
HIST 1105 61
HIST 1106 75
HIST 1107 72
HIST 1108 59
HIST 1109 77
HIST 1110 67
HIST 1111 74
HIST 1112 77
HIST 1113 78
HIST 1114 65
HIST 1115 66
HIST 1116 83
HIST 1117 71
HIST 1118 72
HIST 1119 76
HIST 1120 74
HIST 1121 65
HIST 1122 66
HIST 1123 73
HIST 1124 80
HIST 1125 79
HIST 1126 73
HIST 1127 85
HIST 1128 60
HIST 1129 56
HIST 1130 67
HIST 1131 77
HIST 1132 69
HIST 1133 66
HIST 1134 71
HIST 1135 82
HIST 1136 62
HIST 1137 67
HIST 1138 61
HIST 1139 73
HIST 1140 74
HIST 1141 64
HIST 1142 60
HIST 1143 73
HIST 1144 84
HIST 1145 76
HIST 1146 77
HIST 1147 70
HIST 1148 78
HIST 1149 62
HIST 1150 69
HIST 1151 79
HIST 1152 70
HIST 1153 77
HIST 1154 78
HIST 1155 70
HIST 1156 81
HIST 1157 66
HIST 1158 70
HIST 1159 80
HIST 1160 78
HIST 1161 63
HIST 1162 69
HIST 1163 68
HIST 1164 76
HIST 1165 65
HIST 1166 57
HIST 1167 67
HIST 1168 59
HIST 1169 78
HIST 1170 68
HIST 1171 49
HIST 1172 69
HIST 1173 69
HIST 1174 69
HIST 1175 70
HIST 1176 75
HIST 1177 71
HIST 1178 77
HIST 1179 72
HIST 1180 63
HIST 1181 71
HIST 1182 62
HIST 1183 80
HIST 1184 46
HIST 1185 66
HIST 1186 75
HIST 1187 65
HIST 1188 70
HIST 1189 52
HIST 1190 71
HIST 1191 55
HIST 1192 61
HIST 1193 66
HIST 1194 80
HIST 1195 77
HIST 1196 84
HIST 1197 67
HIST 1198 70
HIST 1199 79
HIST 1200 68
HIST 1201 67
HIST 1202 71
HIST 1203 69
HIST 1204 66
HIST 1205 69
HIST 1206 70
HIST 1207 75
HIST 1208 83
HIST 1209 78
HIST 1210 69
HIST 1211 71
HIST 1212 67
HIST 1213 78
HIST 1214 57
HIST 1215 74
HIST 1216 72
HIST 1217 72
HIST 1218 69
HIST 1219 66
HIST 1220 74
HIST 1221 51
HIST 1222 63
HIST 1223 67
HIST 1224 57
HIST 1225 66
HIST 1226 68
HIST 1227 68
HIST 1228 72
HIST 1229 70
HIST 1230 67
HIST 1231 81
HIST 1232 74
HIST 1233 72
HIST 1234 61
HIST 1235 67
HIST 1236 77
HIST 1237 62
HIST 1238 77
HIST 1239 82
HIST 1240 67
HIST 1241 86
HIST 1242 76
HIST 1243 80
HIST 1244 80
HIST 1245 81
HIST 1246 66
HIST 1247 61
HIST 1248 69
HIST 1249 81
HIST 1250 75
HIST 1251 61
HIST 1252 76
HIST 1253 74
HIST 1254 72
HIST 1255 61
HIST 1256 64
HIST 1257 58
HIST 1258 67
HIST 1259 75
HIST 1260 64
HIST 1261 67
HIST 1262 59
HIST 1263 76
HIST 1264 86
HIST 1265 69
HIST 1266 66
HIST 1267 59
HIST 1268 64
HIST 1269 67
HIST 1270 73
HIST 1271 62
HIST 1272 56
HIST 1273 54
HIST 1274 71
HIST 1275 63
HIST 1276 69
HIST 1277 65
HIST 1278 54
HIST 1279 60
HIST 1280 60
HIST 1281 83
HIST 1282 75
HIST 1283 75
HIST 1284 57
HIST 1285 73
HIST 1286 55
HIST 1287 76
HIST 1288 64
HIST 1289 69
HIST 1290 74
HIST 1291 64
HIST 1292 92
HIST 1293 75
HIST 1294 75
HIST 1295 61
HIST 1296 53
HIST 1297 63
HIST 1298 63
HIST 1299 59
HIST 1300 73
HIST 1301 61
HIST 1302 78
HIST 1303 66
HIST 1304 64
HIST 1305 80
HIST 1306 74
HIST 1307 67
HIST 1308 71
HIST 1309 70
HIST 1310 75
HIST 1311 59
HIST 1312 82
HIST 1313 53
HIST 1314 59
HIST 1315 63
HIST 1316 68
HIST 1317 81
HIST 1318 69
HIST 1319 67
HIST 1320 78
HIST 1321 66
HIST 1322 63
HIST 1323 63
HIST 1324 52
HIST 1325 74
HIST 1326 58
HIST 1327 75
HIST 1328 56
HIST 1329 60
HIST 1330 66
HIST 1331 66
HIST 1332 59
HIST 1333 75
HIST 1334 82
HIST 1335 89
HIST 1336 78
HIST 1337 86
HIST 1338 73
HIST 1339 65
HIST 1340 70
HIST 1341 74
HIST 1342 75
HIST 1343 77
HIST 1344 66
HIST 1345 57
HIST 1346 80
HIST 1347 66
HIST 1348 73
HIST 1349 76
HIST 1350 65
HIST 1351 65
HIST 1352 57
HIST 1353 78
HIST 1354 67
HIST 1355 74
HIST 1356 82
HIST 1357 62
HIST 1358 50
HIST 1359 58
HIST 1360 68
HIST 1361 70
HIST 1362 69
HIST 1363 81
HIST 1364 61
HIST 1365 69
HIST 1366 69
HIST 1367 71
HIST 1368 67
HIST 1369 62
HIST 1370 68
HIST 1371 76
HIST 1372 67
HIST 1373 57
HIST 1374 70
HIST 1375 57
HIST 1376 55
HIST 1377 54
HIST 1378 77
HIST 1379 60
HIST 1380 75
HIST 1381 70
HIST 1382 63
HIST 1383 62
HIST 1384 70
HIST 1385 87
HIST 1386 69
HIST 1387 78
HIST 1388 72
HIST 1389 77
HIST 1390 62
HIST 1391 63
HIST 1392 84
HIST 1393 84
HIST 1394 72
HIST 1395 78
HIST 1396 63
HIST 1397 71
HIST 1398 85
HIST 1399 63
HIST 1400 72
HIST 1401 80
HIST 1402 55
HIST 1403 70
HIST 1404 68
HIST 1405 76
HIST 1406 68
HIST 1407 85
HIST 1408 49
HIST 1409 67
HIST 1410 73
HIST 1411 59
HIST 1412 85
HIST 1413 70
HIST 1414 58
HIST 1415 65
HIST 1416 70
HIST 1417 61
HIST 1418 64
HIST 1419 69
HIST 1420 66
HIST 1421 76
HIST 1422 78
HIST 1423 83
HIST 1424 77
HIST 1425 59
HIST 1426 64
HIST 1427 65
HIST 1428 54
HIST 1429 67
HIST 1430 82
HIST 1431 66
HIST 1432 61
HIST 1433 78
HIST 1434 74
HIST 1435 80
HIST 1436 72
HIST 1437 63
HIST 1438 73
HIST 1439 70
HIST 1440 65
HIST 1441 72
HIST 1442 78
HIST 1443 62
HIST 1444 77
HIST 1445 69
HIST 1446 97
HIST 1447 79
HIST 1448 70
HIST 1449 74
HIST 1450 71
HIST 1451 76
HIST 1452 81
HIST 1453 82
HIST 1454 78
HIST 1455 81
HIST 1456 74
HIST 1457 84
HIST 1458 78
HIST 1459 70
HIST 1460 61
HIST 1461 65
HIST 1462 80
HIST 1463 71
HIST 1464 65
HIST 1465 78
HIST 1466 81
HIST 1467 75
HIST 1468 75
HIST 1469 77
HIST 1470 69
HIST 1471 71
HIST 1472 64
HIST 1473 95
HIST 1474 73
HIST 1475 72
HIST 1476 64
HIST 1477 67
HIST 1478 72
HIST 1479 76
HIST 1480 61
HIST 1481 73
HIST 1482 70
HIST 1483 66
HIST 1484 71
HIST 1485 72
HIST 1486 74
HIST 1487 90
HIST 1488 57
HIST 1489 67
HIST 1490 63
HIST 1491 67
HIST 1492 74
HIST 1493 41
HIST 1494 64
HIST 1495 73
HIST 1496 72
HIST 1497 70
HIST 1498 57
HIST 1499 61
HIST 1500 67
HIST 1501 69
HIST 1502 62
HIST 1503 66
HIST 1504 66
HIST 1505 79
HIST 1506 74
HIST 1507 65
HIST 1508 69
HIST 1509 69
HIST 1510 67
HIST 1511 79
HIST 1512 64
HIST 1513 67
HIST 1514 63
HIST 1515 63
HIST 1516 62
HIST 1517 88
HIST 1518 70
HIST 1519 68
HIST 1520 53
HIST 1521 63
HIST 1522 62
HIST 1523 62
HIST 1524 59
HIST 1525 73
HIST 1526 63
HIST 1527 73
HIST 1528 69
HIST 1529 68
HIST 1530 64
HIST 1531 65
HIST 1532 61
HIST 1533 59
HIST 1534 58
HIST 1535 76
HIST 1536 71
HIST 1537 66
HIST 1538 76
HIST 1539 68
HIST 1540 57
HIST 1541 61
HIST 1542 62
HIST 1543 72
HIST 1544 80
HIST 1545 73
HIST 1546 75
HIST 1547 69
HIST 1548 63
HIST 1549 62
HIST 1550 65
HIST 1551 56
HIST 1552 62
HIST 1553 66
HIST 1554 67
HIST 1555 67
HIST 1556 64
HIST 1557 75
HIST 1558 64
HIST 1559 81
HIST 1560 70
HIST 1561 62
HIST 1562 101
HIST 1563 61
HIST 1564 94
HIST 1565 66
HIST 1566 68
HIST 1567 65
HIST 1568 73
HIST 1569 70
HIST 1570 67
HIST 1571 67
HIST 1572 70
HIST 1573 73
HIST 1574 71
HIST 1575 45
HIST 1576 71
HIST 1577 61
HIST 1578 71
HIST 1579 60
HIST 1580 59
HIST 1581 62
HIST 1582 64
HIST 1583 80
HIST 1584 62
HIST 1585 49
HIST 1586 56
HIST 1587 61
HIST 1588 70
HIST 1589 60
HIST 1590 59
HIST 1591 64
HIST 1592 73
HIST 1593 18175
HIST 1594 67
HIST 1595 94
HIST 1596 88
HIST 1597 72
HIST 1598 80
HIST 1599 85
HIST 1600 84
HIST 1601 87
HIST 1602 73
HIST 1603 72
HIST 1604 83
HIST 1605 74
HIST 1606 80
HIST 1607 73
HIST 1608 76
HIST 1609 63
HIST 1610 78
HIST 1611 77
HIST 1612 82
HIST 1613 84
HIST 1614 83
HIST 1615 91
HIST 1616 68
HIST 1617 79
HIST 1618 59
HIST 1619 71
HIST 1620 78
HIST 1621 70
HIST 1622 60
HIST 1623 76
HIST 1624 71
HIST 1625 72
HIST 1626 89
HIST 1627 77
HIST 1628 66
HIST 1629 85
HIST 1630 75
HIST 1631 67
HIST 1632 85
HIST 1633 78
HIST 1634 87
HIST 1635 72
HIST 1636 76
HIST 1637 75
HIST 1638 94
HIST 1639 79
HIST 1640 82
HIST 1641 89
HIST 1642 79
HIST 1643 73
HIST 1644 85
HIST 1645 78
HIST 1646 84
HIST 1647 70
HIST 1648 83
HIST 1649 88
HIST 1650 78
HIST 1651 72
HIST 1652 90
HIST 1653 72
HIST 1654 78
