спектр                       часть     χ²/ndf до      после      Δ %  что разошлось; состав (доля %, до → после, > 0.05 п.п.)
AS80_Cs137_0cm               known        4.0663     4.0771   +0.266  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
AS80_Lu176                   known        1.9113     1.9095   -0.094  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
AS80_Th232Medal              known       12.7192    12.7409   +0.171  <число строк 21→20>, anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity
ASN16_Cs137                  known       13.3360    13.4308   +0.711  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s; Backscatter 2.51→2.38; Cs-137 96.18→96.33
ASN16_Cs137_10cm             known        0.5373     0.5363   -0.186  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s; Backscatter 7.29→7.24; Cs-137 92.65→92.71
ASN16_Lu176                  known        3.6461     3.6305   -0.428  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s
ASN16_Lu176_P0               known        0.4121     0.4120   -0.024  anchor_note, chi2ndf, chi2ndf_pois, collinearity, dt_decay_s, dt_decay_s
G1S16_Am241_P25              known        1.5969     1.5949   -0.125  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Am241_P5               known        2.6838     2.6850   +0.045  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s
G1S16_Ba133_P25              known        2.6695     2.6755   +0.225  anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Ba133_P5               known       11.5266    11.5217   -0.043  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Cd109_P25              known        1.3533     1.3540   +0.052  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, decay_s, decay_s
