спектр                       часть     χ²/ndf до      после      Δ %  что разошлось; состав (доля %, до → после, > 0.05 п.п.)
AS80_Am241                   known        2.3758     2.3762   +0.017  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
AS80_Cs137_0cm               known        4.0663     4.0771   +0.266  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
AS80_Lu176                   known        1.9113     1.9095   -0.094  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
AS80_Lu176_v2                known        1.8321     1.8237   -0.458  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
AS80_Th232Medal              known       12.7192    12.7409   +0.171  <число строк 21→20>, anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity
ASN16_Cs137                  known       13.3360    13.4308   +0.711  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s; Backscatter 2.51→2.38; Cs-137 96.18→96.33
ASN16_Cs137_10cm             known        0.5373     0.5363   -0.186  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s; Backscatter 7.29→7.24; Cs-137 92.65→92.71
ASN16_Lu176                  known        3.6461     3.6305   -0.428  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s
ASN16_Lu176_P0               known        0.4121     0.4120   -0.024  anchor_note, chi2ndf, chi2ndf_pois, collinearity, dt_decay_s, dt_decay_s
G1S16_Am241_P25              known        1.5969     1.5949   -0.125  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Am241_P5               known        2.6838     2.6850   +0.045  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s
G1S16_Ba133_P25              known        2.6695     2.6755   +0.225  anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Ba133_P5               known       11.5266    11.5217   -0.043  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Cd109_P25              known        1.3533     1.3540   +0.052  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, decay_s, decay_s
G1S16_Cd109_P5               known        3.6359     3.6346   -0.036  anchor_note, chi2ndf, chi2ndf_pois, decay_s, decay_s, dt_decay_s
G1S16_Ce139_P25              known        1.1925     1.1926   +0.008  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Ce139_P5               known        3.3045     3.3019   -0.079  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Co57_P5                known        0.9708     0.9712   +0.041  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Co60_P25               known        1.7715     1.7250   -2.625  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s; Ann-511 0.54→0.39; Co-60 99.46→99.61
G1S16_Co60_P5                known        9.6374     9.6110   -0.274  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Cs137_Mar              known        1.5485     1.5368   -0.756  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Cs137_Mar_2            known        1.8124     1.7556   -3.134  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Cs137_P25              known        1.8809     1.8800   -0.048  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Cs137_P5               known        8.3384     8.1400   -2.379  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Eu152_P25              known        3.4363     3.4260   -0.300  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Eu152_P5               known       13.6415    13.6703   +0.211  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_K40_Mar                known        1.0125     1.0167   +0.415  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_K40_Mar_2              known        1.1080     1.1041   -0.352  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s
G1S16_Mix_Denta100           known       13.3442    13.3367   -0.056  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Mix_Mar                known       33.3470    33.3774   +0.091  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Mix_Petri              known       12.0523    12.0402   -0.100  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s; Eu-152 45.46→45.53
G1S16_Mn54_P25               known        1.4980     1.5104   +0.828  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Mn54_P5                known        2.9593     2.9104   -1.652  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Na22_P25               known        4.1823     4.1845   +0.053  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Na22_P5                known       13.9684    14.0094   +0.294  chi2ndf, chi2ndf_pois, decay_s, decay_s, dt_decay_s, dt_decay_s
G1S16_Ra226_Mar              known        2.8108     2.8148   +0.142  anchor_note, anchor_offset_kev, ch_hi, ch_lo, chi2ndf, chi2ndf_pois; Bi-214 51.59→51.44; Pb-214 44.00→44.13
G1S16_Ra226_Mar_2            known        4.8660     4.8900   +0.493  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Th228_P25              known        1.1807     1.1806   -0.008  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Th228_P5               known        4.4623     4.4673   +0.112  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, dt_decay_s
G1S16_Th232_Denta100         known        1.4463     1.4474   +0.076  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Th232_Mar_2            known        3.3646     3.3624   -0.065  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Th232_Mar_3            known        5.3128     5.3018   -0.207  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S16_Th232_Petri            known        1.5481     1.5428   -0.342  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s; Tl-208 24.39→24.34
G1S16_Y88_P25                known        1.0765     1.0758   -0.065  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S16_Y88_P5                 known        1.3106     1.3025   -0.618  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Am241_P5               known        5.7337     5.7484   +0.256  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Ba133_P5               known       17.3685    17.3537   -0.085  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Bi207_P5               known       23.0429    22.9602   -0.359  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Cd109_P5               known        3.2309     3.2314   +0.015  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s
G1S24_Co60_P5                known       11.7895    11.7622   -0.232  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Cs137_Denta120         known        1.0722     1.0753   +0.289  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Cs137_Denta120_2       known        1.6124     1.6113   -0.068  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Cs137_Mar              known        2.2509     2.2242   -1.186  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Cs137_Mar_2            known        3.8292     3.6873   -3.706  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Cs137_P25              known        3.2009     3.1402   -1.896  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Cs137_P5               known       13.7537    13.6891   -0.470  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Cs137_Petri            known        1.1625     1.1638   +0.112  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Cs137_Petri_2          known        1.5759     1.5711   -0.305  chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s, dt_decay_s
G1S24_Eu152_P5               known       30.3233    30.3047   -0.061  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_K40_Denta120           known        1.1221     1.1222   +0.009  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_K40_Denta120_2         known        1.2285     1.2277   -0.065  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_K40_Mar                known        1.2837     1.2814   -0.179  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_K40_Mar_2              known        1.3249     1.3318   +0.521  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_K40_Petri              known        1.2979     1.2996   +0.131  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_K40_Petri_2            known        1.0511     1.0515   +0.038  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
G1S24_Na22_P25               known        6.2017     6.1789   -0.368  anchor_note, anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s
G1S24_Na22_P5                known       36.3776    36.4271   +0.136  anchor_note, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s; Na-22 28.44→28.39
G1S24_Ra226_Denta120         known        1.5192     1.5174   -0.118  anchor_offset_kev, chi2ndf, chi2ndf_pois, collinearity, decay_s, decay_s
