spectrum,peak_kev,peak_counts,snr,fwhm_ch,fwhm_kev,nuclide,line_kev,intensity_pct,miss_kev,miss_fwhm,tol_pct,range_min_kev,range_max_kev,candidates,label_text,label_token
ASN16_Charoite,2618.021,0.0,18.637,211.453,89.567,Tl-208,2614.000,35.8516,4.021,0.0449,10,30.184,2800.212,Tl-208,Tl-208,Tl-208
ASN16_Charoite_v2,72.916,80.0,89.243,38.415,14.700,Pb x-ray,72.804,59.5,0.112,0.0076,10,30.123,2800.195,Pb x-ray,Pb x-ray,Pb
ASN16_Charoite_v2,182.786,6.0,30.943,44.181,17.038,U-235,185.715,57,2.929,0.1719,10,30.123,2800.195,U-235|Ra-226,U-235 / Ra-226,U-235
ASN16_Charoite_v2,234.942,6.0,60.929,56.748,21.964,Pb-212,238.000,43.6,3.058,0.1392,10,30.123,2800.195,Pb-212,Pb-212,Pb-212
ASN16_Charoite_v2,291.172,4.0,70.678,56.626,22.001,Pb-214,295.000,18.4672,3.828,0.1740,10,30.123,2800.195,Pb-214,Pb-214,Pb-214
ASN16_Charoite_v2,346.838,6.0,132.486,71.635,27.938,Eu-152,345.000,26.59,1.838,0.0658,10,30.123,2800.195,Eu-152,Eu-152,Eu-152
ASN16_Charoite_v2,603.255,1.0,104.009,105.003,41.633,Bi-214,609.000,45.44,5.745,0.1380,10,30.123,2800.195,Bi-214,Bi-214,Bi-214
ASN16_Charoite_v2,763.418,0.0,12.134,111.089,44.470,,,,,,10,30.123,2800.195,,,
ASN16_Charoite_v2,1121.968,0.0,29.569,140.681,57.391,Bi-214,1120.000,14.9,1.968,0.0343,10,30.123,2800.195,Bi-214,Bi-214,Bi-214
ASN16_Charoite_v2,1458.144,0.0,66.033,164.640,68.122,K-40,1460.000,10.66,1.856,0.0272,10,30.123,2800.195,K-40,K-40,K-40
ASN16_Charoite_v2,1761.702,0.0,33.944,180.245,75.283,Bi-214,1764.000,15.29,2.298,0.0305,10,30.123,2800.195,Bi-214,Bi-214,Bi-214
ASN16_Charoite_v2,2614.393,0.0,25.547,234.892,98.675,Tl-208,2614.000,35.8516,0.393,0.0040,10,30.123,2800.195,Tl-208,Tl-208,Tl-208
ASN16_Cs137,69.692,457.0,192.183,33.921,13.050,W x-ray,69.067,8,0.625,0.0479,10,30.123,2799.952,W x-ray,W x-ray,W
ASN16_Cs137,125.585,22.0,19.785,53.713,20.746,Eu-152,125.000,28.53,0.585,0.0282,10,30.123,2799.952,Eu-152,Eu-152,Eu-152
ASN16_Cs137,191.007,369.0,461.129,65.960,25.592,Ra-226,186.211,3.64,4.796,0.1874,10,30.123,2799.952,Ra-226|U-235,Ra-226 / U-235,Ra-226
ASN16_Cs137,442.625,57.0,339.701,109.962,43.392,,,,,,10,30.123,2799.952,,,
ASN16_Cs137,657.963,878.0,4115.862,113.330,45.327,Cs-137,662.000,85.1,4.037,0.0891,10,30.123,2799.952,Cs-137,Cs-137,Cs-137
ASN16_Cs137,869.639,0.0,10.562,114.148,46.212,Ac-228,835.000,1.61,34.639,0.7496,10,30.123,2799.952,Ac-228,Ac-228,Ac-228
ASN16_Cs137,1114.924,0.0,16.192,147.610,60.514,Eu-152,1111.000,13.67,3.924,0.0648,10,30.123,2799.952,Eu-152|Bi-214,Eu-152 / Bi-214,Eu-152
ASN16_Cs137,1339.906,0.0,84.516,159.073,65.864,Co-60,1332.000,99.9826,7.906,0.1200,10,30.123,2799.952,Co-60,Co-60,Co-60
ASN16_Cs137,1464.839,0.0,32.339,120.861,50.283,K-40,1460.000,10.66,4.839,0.0962,10,30.123,2799.952,K-40,K-40,K-40
ASN16_Cs137,1759.568,0.0,11.637,165.553,69.508,Bi-214,1764.000,15.29,4.432,0.0638,10,30.123,2799.952,Bi-214,Bi-214,Bi-214
ASN16_Cs137,2614.769,0.0,15.996,220.518,93.162,Tl-208,2614.000,35.8516,0.769,0.0083,10,30.123,2799.952,Tl-208,Tl-208,Tl-208
ASN16_Cs137_10cm,32.717,3.0,17.491,24.377,9.296,,,,,,10,30.048,2799.990,,,
ASN16_Cs137_10cm,663.600,0.0,43.761,110.457,43.935,Cs-137,662.000,85.1,1.600,0.0364,10,30.048,2799.990,Cs-137,Cs-137,Cs-137
ASN16_Granite,74.735,72.0,114.507,36.865,14.035,Am-243,74.660,67.2,0.075,0.0054,10,29.851,2799.933,Am-243|Pb x-ray,Am-243 / Pb x-ray,Am-243
ASN16_Granite,187.687,1.0,10.544,42.525,16.264,Ra-226,186.211,3.64,1.476,0.0908,10,29.851,2799.933,Ra-226|U-235,Ra-226 / U-235,Ra-226
ASN16_Granite,242.823,5.0,73.302,55.086,21.115,Eu-152,244.000,7.55,1.177,0.0557,10,29.851,2799.933,Eu-152|Pb-214,Eu-152 / Pb-214,Eu-152
ASN16_Granite,293.857,1.0,18.914,50.126,19.253,Pb-214,295.000,18.4672,1.143,0.0594,10,29.851,2799.933,Pb-214,Pb-214,Pb-214
ASN16_Granite,352.693,1.0,48.941,71.401,27.489,Pb-214,353.000,35.7166,0.307,0.0112,10,29.851,2799.933,Pb-214,Pb-214,Pb-214
ASN16_Granite,606.911,0.0,43.536,117.519,45.700,Bi-214,609.000,45.44,2.089,0.0457,10,29.851,2799.933,Bi-214,Bi-214,Bi-214
ASN16_Granite,911.632,0.0,11.410,114.939,45.225,Ac-228,911.000,25.8,0.632,0.0140,10,29.851,2799.933,Ac-228,Ac-228,Ac-228
ASN16_Granite,1123.377,0.0,14.444,151.508,60.092,Bi-214,1120.000,14.9,3.377,0.0562,10,29.851,2799.933,Bi-214,Bi-214,Bi-214
ASN16_Granite,1462.639,0.0,79.395,170.296,68.397,K-40,1460.000,10.66,2.639,0.0386,10,29.851,2799.933,K-40,K-40,K-40
ASN16_Granite,1763.494,0.0,14.797,176.542,71.681,Bi-214,1764.000,15.29,0.506,0.0071,10,29.851,2799.933,Bi-214,Bi-214,Bi-214
ASN16_Granite,2620.367,0.0,28.159,233.161,97.528,Tl-208,2614.000,35.8516,6.367,0.0653,10,29.851,2799.933,Tl-208,Tl-208,Tl-208
ASN16_Lu176,55.392,217.0,290.470,33.551,12.433,W x-ray,57.981,57.6,2.589,0.2082,10,29.857,2800.169,W x-ray,W x-ray,W
ASN16_Lu176,89.176,19.0,87.033,32.396,12.049,Pb x-ray,87.300,8,1.876,0.1557,10,29.857,2800.169,Pb x-ray,Pb x-ray,Pb
ASN16_Lu176,123.081,3.0,22.033,33.398,12.466,Eu-152,125.000,28.53,1.919,0.1539,10,29.857,2800.169,Eu-152,Eu-152,Eu-152
ASN16_Lu176,152.240,2.0,22.089,61.472,23.015,,,,,,10,29.857,2800.169,,,
ASN16_Lu176,201.412,113.0,623.794,58.742,22.106,Lu-176,202.000,77.9688,0.588,0.0266,10,29.857,2800.169,Lu-176,Lu-176,Lu-176
ASN16_Lu176,304.315,48.0,545.296,74.472,28.323,Lu-176,307.000,93.6,2.685,0.0948,10,29.857,2800.169,Lu-176,Lu-176,Lu-176
ASN16_Lu176,370.330,1.0,35.433,51.511,19.722,,,,,,10,29.857,2800.169,,,
ASN16_Lu176,511.053,2.0,154.800,95.088,36.916,Annihilation,511.000,0,0.053,0.0014,10,29.857,2800.169,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
ASN16_Lu176,1461.409,0.0,12.115,162.759,68.792,K-40,1460.000,10.66,1.409,0.0205,10,29.857,2800.169,K-40,K-40,K-40
ASN16_Lu176_P0,55.076,2.0,22.039,32.724,12.378,W x-ray,57.981,57.6,2.905,0.2347,10,30.133,2800.121,W x-ray,W x-ray,W
ASN16_Lu176_P0,202.236,1.0,52.474,56.485,21.591,Lu-176,202.000,77.9688,0.236,0.0109,10,30.133,2800.121,Lu-176,Lu-176,Lu-176
ASN16_Lu176_P0,306.202,0.0,53.972,71.653,27.588,Lu-176,307.000,93.6,0.798,0.0289,10,30.133,2800.121,Lu-176,Lu-176,Lu-176
ASN16_Th232,55.254,1894.0,536.667,32.102,13.142,W x-ray,57.981,57.6,2.727,0.2075,10,29.885,2800.209,W x-ray,W x-ray,W
ASN16_Th232,124.119,52.0,57.445,37.253,15.290,Eu-152,125.000,28.53,0.881,0.0576,10,29.885,2800.209,Eu-152,Eu-152,Eu-152
ASN16_Th232,238.058,564.0,982.065,56.544,23.308,Pb-212,238.000,43.6,0.058,0.0025,10,29.885,2800.209,Pb-212,Pb-212,Pb-212
ASN16_Th232,337.174,120.0,501.043,69.695,28.836,Ac-228,338.000,11.27,0.826,0.0287,10,29.885,2800.209,Ac-228,Ac-228,Ac-228
ASN16_Th232,405.529,4.0,30.130,38.326,15.898,Ac-228,409.000,1.92,3.471,0.2183,10,29.885,2800.209,Ac-228,Ac-228,Ac-228
ASN16_Th232,462.001,10.0,91.449,55.135,22.918,Ac-228,463.000,4.4,0.999,0.0436,10,29.885,2800.209,Ac-228,Ac-228,Ac-228
ASN16_Th232,510.262,17.0,177.908,64.867,27.011,Tl-208,510.000,8.1224,0.262,0.0097,10,29.885,2800.209,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
ASN16_Th232,583.650,51.0,592.804,94.081,39.282,Tl-208,583.000,30.549,0.650,0.0165,10,29.885,2800.209,Tl-208,Tl-208,Tl-208
ASN16_Th232,727.661,5.0,121.907,92.026,38.627,Bi-212,727.330,6.67,0.331,0.0086,10,29.885,2800.209,Bi-212|Ac-228,Bi-212 / Ac-228,Bi-212
ASN16_Th232,786.907,1.0,19.663,44.275,18.624,Eu-152,780.000,12.93,6.907,0.3709,10,29.885,2800.209,Eu-152|Ac-228,Eu-152 / Ac-228,Eu-152
ASN16_Th232,912.540,12.0,378.461,109.604,46.312,Ac-228,911.000,25.8,1.540,0.0332,10,29.885,2800.209,Ac-228,Ac-228,Ac-228
ASN16_Th232,973.028,5.0,190.119,89.041,37.705,Ac-228,968.000,15.8,5.028,0.1334,10,29.885,2800.209,Ac-228,Ac-228,Ac-228
ASN16_Th232,1103.329,0.0,28.058,112.440,47.833,Eu-152,1111.000,13.67,7.671,0.1604,10,29.885,2800.209,Eu-152,Eu-152,Eu-152
ASN16_Th232,1247.911,0.0,20.870,147.979,63.273,Bi-214,1238.000,5.83,9.911,0.1566,10,29.885,2800.209,Bi-214,Bi-214,Bi-214
ASN16_Th232,1465.514,0.0,11.762,57.603,24.816,K-40,1460.000,10.66,5.514,0.2222,10,29.885,2800.209,K-40,K-40,K-40
ASN16_Th232,1586.393,2.0,259.298,164.106,70.993,Ac-228,1588.000,3.22,1.607,0.0226,10,29.885,2800.209,Ac-228,Ac-228,Ac-228
ASN16_Th232,2113.200,0.0,123.471,179.620,79.089,Tl-208 SE,2103.000,0,10.200,0.1290,10,29.885,2800.209,Tl-208 SE,Tl-208 SE,Tl-208
ASN16_Th232,2316.420,0.0,65.802,236.718,104.926,Bi-214,2204.000,4.92,112.420,1.0714,10,29.885,2800.209,Bi-214,Bi-214,Bi-214
ASN16_Th232,2614.386,1.0,357.649,218.747,97.895,Tl-208,2614.000,35.8516,0.386,0.0039,10,29.885,2800.209,Tl-208,Tl-208,Tl-208
ASN16_Th232_Am241,57.485,1699.0,734.747,31.105,11.316,W x-ray,57.981,57.6,0.496,0.0438,10,29.891,2799.873,W x-ray,W x-ray,W
ASN16_Th232_Am241,78.982,610.0,452.895,32.482,11.853,Pb x-ray,74.969,100,4.013,0.3386,10,29.891,2799.873,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
ASN16_Th232_Am241,133.183,30.0,95.070,35.906,13.196,Ac-228,129.065,2.42,4.118,0.3121,10,29.891,2799.873,Ac-228,Ac-228,Ac-228
ASN16_Th232_Am241,240.075,241.0,985.252,61.226,22.783,Pb-214,241.000,7.2615,0.925,0.0406,10,29.891,2799.873,Pb-214|Pb-212,Pb-214 / Pb-212,Pb-214
ASN16_Th232_Am241,290.443,1.0,12.789,20.371,7.620,Pb-214,295.000,18.4672,4.557,0.5980,10,29.891,2799.873,Pb-214,Pb-214,Pb-214
ASN16_Th232_Am241,340.312,19.0,266.259,78.461,29.488,Ac-228,338.000,11.27,2.312,0.0784,10,29.891,2799.873,Ac-228|Eu-152,Ac-228 / Eu-152,Ac-228
ASN16_Th232_Am241,459.688,1.0,37.979,56.912,21.604,Ac-228,463.000,4.4,3.312,0.1533,10,29.891,2799.873,Ac-228,Ac-228,Ac-228
ASN16_Th232_Am241,512.174,2.0,86.253,69.835,26.611,Annihilation,511.000,0,1.174,0.0441,10,29.891,2799.873,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
ASN16_Th232_Am241,580.923,7.0,279.484,106.592,40.802,Tl-208,583.000,30.549,2.077,0.0509,10,29.891,2799.873,Tl-208,Tl-208,Tl-208
ASN16_Th232_Am241,726.229,1.0,59.754,102.996,39.747,Ac-228,726.863,0.62,0.634,0.0159,10,29.891,2799.873,Ac-228|Bi-212|I-131,Ac-228 / Bi-212 / I-131,Ac-228
ASN16_Th232_Am241,907.575,1.0,126.670,117.025,45.515,Ac-228,911.000,25.8,3.425,0.0752,10,29.891,2799.873,Ac-228,Ac-228,Ac-228
ASN16_Th232_Am241,971.045,0.0,64.031,96.603,37.657,Ac-228,968.000,15.8,3.045,0.0809,10,29.891,2799.873,Ac-228,Ac-228,Ac-228
ASN16_Th232_Am241,1111.694,0.0,34.221,155.607,60.923,Eu-152,1111.000,13.67,0.694,0.0114,10,29.891,2799.873,Eu-152,Eu-152,Eu-152
ASN16_Th232_Am241,1246.622,0.0,14.745,129.260,50.788,Bi-214,1238.000,5.83,8.622,0.1698,10,29.891,2799.873,Bi-214,Bi-214,Bi-214
ASN16_Th232_Am241,1589.453,0.0,91.875,179.063,70.929,Ac-228,1588.000,3.22,1.453,0.0205,10,29.891,2799.873,Ac-228,Ac-228,Ac-228
ASN16_Th232_Am241,1760.152,0.0,18.544,152.342,60.615,Bi-214,1764.000,15.29,3.848,0.0635,10,29.891,2799.873,Bi-214,Bi-214,Bi-214
ASN16_Th232_Am241,2109.515,0.0,44.796,195.665,78.832,Tl-208 SE,2103.000,0,6.515,0.0826,10,29.891,2799.873,Tl-208 SE,Tl-208 SE,Tl-208
ASN16_Th232_Am241,2324.990,0.0,23.208,228.604,93.136,Bi-214,2447.000,1.545,122.010,1.3100,10,29.891,2799.873,Bi-214,Bi-214,Bi-214
ASN16_Th232_Am241,2612.915,0.0,128.586,233.821,97.217,Tl-208,2614.000,35.8516,1.085,0.0112,10,29.891,2799.873,Tl-208,Tl-208,Tl-208
ASN16_UGlass,62.386,238.0,252.202,32.929,12.286,Am-241,59.541,35.9,2.845,0.2316,10,29.953,2800.138,Am-241|W x-ray,Am-241 / W x-ray,Am-241
ASN16_UGlass,93.003,247.0,403.170,37.246,13.917,Pb x-ray,87.300,8,5.703,0.4098,10,29.953,2800.138,Pb x-ray,Pb x-ray,Pb
ASN16_UGlass,145.378,4.0,32.634,35.294,13.220,U-235,145.000,10.96,0.378,0.0286,10,29.953,2800.138,U-235,U-235,U-235
ASN16_UGlass,187.748,17.0,173.834,52.927,19.865,Ra-226,186.211,3.64,1.537,0.0774,10,29.953,2800.138,Ra-226|U-235,Ra-226 / U-235,Ra-226
ASN16_UGlass,766.369,0.0,28.569,130.446,50.288,Pa-234m,766.000,0.317,0.369,0.0073,10,29.953,2800.138,Pa-234m|Bi-214,Pa-234m / Bi-214,Pa-234m
ASN16_UGlass,1005.889,0.0,50.691,137.604,53.616,Pa-234m,1001.000,0.842,4.889,0.0912,10,29.953,2800.138,Pa-234m,Pa-234m,Pa-234m
ASN16_UGlass,1461.577,0.0,31.062,165.139,65.624,K-40,1460.000,10.66,1.577,0.0240,10,29.953,2800.138,K-40,K-40,K-40
ASN3_Tile,76.480,392.0,55.138,12.675,15.089,Pb x-ray,74.969,100,1.511,0.1001,10,30.135,2800.560,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
ASN3_Tile,185.279,18.0,10.446,12.943,15.541,U-235,185.715,57,0.436,0.0281,10,30.135,2800.560,U-235|Ra-226,U-235 / Ra-226,U-235
ASN3_Tile,238.217,38.0,35.471,15.588,18.793,Pb-212,238.000,43.6,0.217,0.0116,10,30.135,2800.560,Pb-212,Pb-212,Pb-212
ASN3_Tile,293.794,16.0,25.707,16.514,19.994,Pb-214,295.000,18.4672,1.206,0.0603,10,30.135,2800.560,Pb-214,Pb-214,Pb-214
ASN3_Tile,348.392,23.0,51.578,20.497,24.920,Eu-152,345.000,26.59,3.392,0.1361,10,30.135,2800.560,Eu-152|Pb-214,Eu-152 / Pb-214,Eu-152
ASN3_Tile,601.221,5.0,40.072,27.329,33.857,Bi-214,609.000,45.44,7.779,0.2298,10,30.135,2800.560,Bi-214,Bi-214,Bi-214
ASN3_Tile,1115.992,0.0,10.345,30.888,39.677,Bi-214,1120.000,14.9,4.008,0.1010,10,30.135,2800.560,Bi-214|Eu-152,Bi-214 / Eu-152,Bi-214
ASN3_Tile,1451.126,0.0,22.082,45.480,59.734,K-40,1460.000,10.66,8.874,0.1486,10,30.135,2800.560,K-40,K-40,K-40
ASN8_Am241,58.750,534.0,1119.969,58.609,21.844,W x-ray,59.318,100,0.568,0.0260,10,30.072,2799.917,W x-ray|Am-241,W x-ray / Am-241,W
ASN8_Am241,1461.566,0.0,11.014,161.326,64.185,K-40,1460.000,10.66,1.566,0.0244,10,30.072,2799.917,K-40,K-40,K-40
ASN8_Th232_1024,34.460,9904.0,141.829,2.734,8.069,,,,,,10,28.557,2798.985,,,
ASN8_Th232_1024,72.870,9030.0,196.554,7.307,21.611,Pb x-ray,72.804,59.5,0.066,0.0030,10,28.557,2798.985,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
ASN8_Th232_1024,129.144,239.0,20.638,5.683,16.855,Ac-228,129.065,2.42,0.079,0.0047,10,28.557,2798.985,Ac-228,Ac-228,Ac-228
ASN8_Th232_1024,236.212,2724.0,356.248,9.159,27.314,Pb-212,238.000,43.6,1.788,0.0655,10,28.557,2798.985,Pb-212,Pb-212,Pb-212
ASN8_Th232_1024,337.866,284.0,113.874,10.502,31.480,Ac-228,338.000,11.27,0.134,0.0042,10,28.557,2798.985,Ac-228,Ac-228,Ac-228
ASN8_Th232_1024,506.427,26.0,28.778,9.038,27.319,Tl-208,510.000,8.1224,3.573,0.1308,10,28.557,2798.985,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
ASN8_Th232_1024,585.166,117.0,132.952,14.508,44.021,Tl-208,583.000,30.549,2.166,0.0492,10,28.557,2798.985,Tl-208,Tl-208,Tl-208
ASN8_Th232_1024,725.216,10.0,23.937,13.822,42.224,Ac-228,726.863,0.62,1.647,0.0390,10,28.557,2798.985,Ac-228|Bi-212|I-131,Ac-228 / Bi-212 / I-131,Ac-228
ASN8_Th232_1024,912.399,17.0,56.969,16.486,50.815,Ac-228,911.000,25.8,1.399,0.0275,10,28.557,2798.985,Ac-228,Ac-228,Ac-228
ASN8_Th232_1024,967.953,6.0,27.064,13.750,42.493,Ac-228,968.000,15.8,0.047,0.0011,10,28.557,2798.985,Ac-228,Ac-228,Ac-228
ASN8_Th232_1024,1104.362,2.0,13.845,18.652,58.010,Eu-152,1111.000,13.67,6.638,0.1144,10,28.557,2798.985,Eu-152,Eu-152,Eu-152
ASN8_Th232_1024,1588.634,4.0,51.891,23.491,74.681,Ac-228,1588.000,3.22,0.634,0.0085,10,28.557,2798.985,Ac-228,Ac-228,Ac-228
ASN8_Th232_1024,2125.812,1.0,22.303,25.231,82.105,Tl-208 SE,2103.000,0,22.812,0.2778,10,28.557,2798.985,Tl-208 SE,Tl-208 SE,Tl-208
ASN8_Th232_1024,2328.429,0.0,14.543,36.666,120.335,,,,,,10,28.557,2798.985,,,
ASN8_Th232_1024,2615.654,1.0,66.310,30.909,102.646,Tl-208,2614.000,35.8516,1.654,0.0161,10,28.557,2798.985,Tl-208,Tl-208,Tl-208
ASN8_Th232_2048,73.248,2031.0,261.319,15.571,22.956,Pb x-ray,72.804,59.5,0.444,0.0194,10,30.543,2800.670,Pb x-ray|Am-243,Pb x-ray / Am-243,Pb
ASN8_Th232_2048,130.830,42.0,21.135,10.043,14.850,Ac-228,129.065,2.42,1.765,0.1189,10,30.543,2800.670,Ac-228,Ac-228,Ac-228
ASN8_Th232_2048,236.104,561.0,423.830,19.781,29.410,Pb-212,238.000,43.6,1.896,0.0645,10,30.543,2800.670,Pb-212,Pb-212,Pb-212
ASN8_Th232_2048,340.456,58.0,132.446,22.219,33.211,Ac-228,338.000,11.27,2.456,0.0739,10,30.543,2800.670,Ac-228|Eu-152,Ac-228 / Eu-152,Ac-228
ASN8_Th232_2048,510.086,4.0,27.057,17.198,25.927,Tl-208,510.000,8.1224,0.086,0.0033,10,30.543,2800.670,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
ASN8_Th232_2048,584.095,25.0,154.825,30.433,46.049,Tl-208,583.000,30.549,1.095,0.0238,10,30.543,2800.670,Tl-208,Tl-208,Tl-208
ASN8_Th232_2048,725.311,2.0,26.303,30.145,45.933,Ac-228,726.863,0.62,1.552,0.0338,10,30.543,2800.670,Ac-228|Bi-212|I-131,Ac-228 / Bi-212 / I-131,Ac-228
ASN8_Th232_2048,907.442,4.0,63.436,36.865,56.671,Ac-228,911.000,25.8,3.558,0.0628,10,30.543,2800.670,Ac-228,Ac-228,Ac-228
ASN8_Th232_2048,962.859,1.0,28.784,38.454,59.273,Ac-228,964.000,4.99,1.141,0.0193,10,30.543,2800.670,Ac-228,Ac-228,Ac-228
ASN8_Th232_2048,1112.908,0.0,15.263,37.471,58.171,Eu-152,1111.000,13.67,1.908,0.0328,10,30.543,2800.670,Eu-152|Bi-214,Eu-152 / Bi-214,Eu-152
ASN8_Th232_2048,1585.343,1.0,56.817,48.932,77.639,Ac-228,1588.000,3.22,2.657,0.0342,10,30.543,2800.670,Ac-228,Ac-228,Ac-228
ASN8_Th232_2048,2113.519,0.0,23.546,52.130,84.666,Tl-208 SE,2103.000,0,10.519,0.1242,10,30.543,2800.670,Tl-208 SE,Tl-208 SE,Tl-208
ASN8_Th232_2048,2323.977,0.0,15.780,72.865,119.410,Bi-214,2447.000,1.545,123.023,1.0303,10,30.543,2800.670,Bi-214,Bi-214,Bi-214
ASN8_Th232_2048,2614.168,0.0,69.210,63.118,104.701,Tl-208,2614.000,35.8516,0.168,0.0016,10,30.543,2800.670,Tl-208,Tl-208,Tl-208
ASN8_Th232_3000,31.551,1382.0,218.278,9.119,9.175,,,,,,10,29.539,2799.896,,,
ASN8_Th232_3000,73.856,1696.0,406.603,21.817,21.998,Am-243,74.660,67.2,0.804,0.0366,10,29.539,2799.896,Am-243|Pb x-ray,Am-243 / Pb x-ray,Am-243
ASN8_Th232_3000,133.436,38.0,37.480,16.988,17.180,Ac-228,129.065,2.42,4.371,0.2544,10,29.539,2799.896,Ac-228,Ac-228,Ac-228
ASN8_Th232_3000,237.875,436.0,642.685,28.437,28.909,Pb-212,238.000,43.6,0.125,0.0043,10,29.539,2799.896,Pb-212,Pb-212,Pb-212
ASN8_Th232_3000,340.812,44.0,196.894,32.199,32.900,Ac-228,338.000,11.27,2.812,0.0855,10,29.539,2799.896,Ac-228|Eu-152,Ac-228 / Eu-152,Ac-228
ASN8_Th232_3000,510.100,4.0,47.302,25.227,25.989,Tl-208,510.000,8.1224,0.100,0.0038,10,29.539,2799.896,Tl-208|Annihilation,Tl-208 / Annihilation,Tl-208
ASN8_Th232_3000,586.475,18.0,234.517,44.787,46.309,Tl-208,583.000,30.549,3.475,0.0750,10,29.539,2799.896,Tl-208,Tl-208,Tl-208
ASN8_Th232_3000,723.406,1.0,39.455,43.923,45.712,,,,,,10,29.539,2799.896,,,
ASN8_Th232_3000,911.566,3.0,97.589,54.867,57.607,Ac-228,911.000,25.8,0.566,0.0098,10,29.539,2799.896,Ac-228,Ac-228,Ac-228
ASN8_Th232_3000,965.179,1.0,44.687,55.896,58.833,Ac-228,964.000,4.99,1.179,0.0200,10,29.539,2799.896,Ac-228,Ac-228,Ac-228
ASN8_Th232_3000,1113.036,0.0,21.357,56.424,59.793,Eu-152,1111.000,13.67,2.036,0.0340,10,29.539,2799.896,Eu-152|Bi-214,Eu-152 / Bi-214,Eu-152
ASN8_Th232_3000,1589.662,1.0,93.260,71.428,77.317,Ac-228,1588.000,3.22,1.662,0.0215,10,29.539,2799.896,Ac-228,Ac-228,Ac-228
ASN8_Th232_3000,2110.698,0.0,34.013,80.336,88.914,Tl-208 SE,2103.000,0,7.698,0.0866,10,29.539,2799.896,Tl-208 SE,Tl-208 SE,Tl-208
ASN8_Th232_3000,2323.025,0.0,26.602,95.364,106.478,Bi-214,2447.000,1.545,123.975,1.1643,10,29.539,2799.896,Bi-214,Bi-214,Bi-214
ASN8_Th232_3000,2611.665,0.0,111.441,95.269,107.624,Tl-208,2614.000,35.8516,2.335,0.0217,10,29.539,2799.896,Tl-208,Tl-208,Tl-208
ASN8_Th232_4096,74.035,1233.0,387.118,30.584,22.534,Am-243,74.660,67.2,0.625,0.0277,10,29.877,2799.768,Am-243|Pb x-ray,Am-243 / Pb x-ray,Am-243
ASN8_Th232_4096,132.329,28.0,33.849,20.461,15.121,Ac-228,129.065,2.42,3.264,0.2159,10,29.877,2799.768,Ac-228,Ac-228,Ac-228
ASN8_Th232_4096,236.804,343.0,634.199,39.065,29.022,Pb-212,238.000,43.6,1.196,0.0412,10,29.877,2799.768,Pb-212,Pb-212,Pb-212
ASN8_Th232_4096,340.338,35.0,198.196,43.978,32.842,Ac-228,338.000,11.27,2.338,0.0712,10,29.877,2799.768,Ac-228|Eu-152,Ac-228 / Eu-152,Ac-228
ASN8_Th232_4096,460.179,1.0,10.928,23.488,17.645,Ac-228,463.000,4.4,2.821,0.1599,10,29.877,2799.768,Ac-228,Ac-228,Ac-228
ASN8_Th232_4096,510.574,3.0,43.752,35.169,26.485,Annihilation,511.000,0,0.426,0.0161,10,29.877,2799.768,Annihilation|Tl-208,Annihilation / Tl-208,Annihilation
ASN8_Th232_4096,581.487,15.0,231.119,60.251,45.532,Tl-208,583.000,30.549,1.513,0.0332,10,29.877,2799.768,Tl-208,Tl-208,Tl-208
ASN8_Th232_4096,724.812,1.0,39.309,59.862,45.553,Ac-228,726.863,0.62,2.051,0.0450,10,29.877,2799.768,Ac-228|Bi-212|I-131,Ac-228 / Bi-212 / I-131,Ac-228
ASN8_Th232_4096,909.778,2.0,95.947,71.957,55.240,Ac-228,911.000,25.8,1.222,0.0221,10,29.877,2799.768,Ac-228,Ac-228,Ac-228
ASN8_Th232_4096,963.584,1.0,42.531,67.558,51.995,Ac-228,964.000,4.99,0.416,0.0080,10,29.877,2799.768,Ac-228,Ac-228,Ac-228
ASN8_Th232_4096,1112.641,0.0,22.807,75.906,58.827,Eu-152,1111.000,13.67,1.641,0.0279,10,29.877,2799.768,Eu-152|Bi-214,Eu-152 / Bi-214,Eu-152
ASN8_Th232_4096,1585.018,1.0,89.321,96.661,76.533,Ac-228,1588.000,3.22,2.982,0.0390,10,29.877,2799.768,Ac-228,Ac-228,Ac-228
ASN8_Th232_4096,1764.666,0.0,10.628,75.252,60.054,Bi-214,1764.000,15.29,0.666,0.0111,10,29.877,2799.768,Bi-214,Bi-214,Bi-214
ASN8_Th232_4096,2111.205,0.0,36.208,101.853,82.504,Tl-208 SE,2103.000,0,8.205,0.0995,10,29.877,2799.768,Tl-208 SE,Tl-208 SE,Tl-208
ASN8_Th232_4096,2322.752,0.0,25.849,133.468,109.077,Bi-214,2447.000,1.545,124.248,1.1391,10,29.877,2799.768,Bi-214,Bi-214,Bi-214
ASN8_Th232_4096,2617.937,0.0,106.138,126.056,104.277,Tl-208,2614.000,35.8516,3.937,0.0378,10,29.877,2799.768,Tl-208,Tl-208,Tl-208
